ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
161	0	2	0,2	4,6	298	149	0.673083777387	1.0	0.0	0.0,0.143	-0.071
207	0	6	0,2	4,10	298	149	0.413096633962	1.0	0.0	0.0,0.091	-0.045
251	0	8	0,2	4,4	244	149	0.749704405429	1.0	0.0	0.0,0.234	-0.117
359	2	2	4,4	0,0	298	149	0.000331123494975	0.014017561287275	0.333	1.0,1.0	-0.667
431	0	2	0,2	0,2	298	149	1	1.0	0.0	NA,0.333	-0.333
514	0	4	2,0	0,8	246	149	0.196219748979	0.8593071765632069	0.0	1.0,0.0	-0.5
672	2	0	0,0	0,2	298	149	1	1.0	1.0	NA,0.0	1.0
691	2	10	0,0	16,22	298	149	0.30092123098	1.0	0.091	0.0,0.0	0.091
914	0	28	8,0	18,29	298	149	0.0109611221162	0.1540866501954	0.0	0.182,0.0	-0.091
1125	0	4	2,0	2,16	298	149	0.68749089476	1.0	0.0	0.333,0.0	-0.167
1162	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
1214	0	10	4,0	2,22	298	149	0.0753959001348	0.4559656817676	0.0	0.5,0.0	-0.25
1319	0	4	0,2	0,0	245	149	1	1.0	0.0	NA,1.0	-1.0
1320	2	4	0,0	0,4	287	149	1	1.0	0.206	NA,0.0	0.206
1512	0	2	0,2	2,2	298	149	0.695244222636	1.0	0.0	0.0,0.333	-0.167
1520	0	2	0,5	0,4	298	149	1	1.0	0.0	NA,0.385	-0.385
1728	0	4	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
1780	2	2	0,0	0,6	298	149	1	1.0	0.333	NA,0.0	0.333
1996	0	2	2,0	0,2	262	149	0.206680982573	0.8602518090266452	0.0	1.0,0.0	-0.5
2025	2	4	0,0	10,12	298	149	0.103250662197	0.5043397730391923	0.2	0.0,0.0	0.2
2029	0	4	0,2	4,14	298	149	0.293167108724	1.0	0.0	0.0,0.067	-0.034
2191	0	6	0,2	2,2	298	149	0.685143401728	1.0	0.0	0.0,0.333	-0.167
2272	2	0	0,0	2,0	298	149	1	1.0	1.0	0.0,NA	1.0
2285	0	4	4,0	2,2	298	149	0.0308245517661	0.2584119855284687	0.0	0.5,0.0	-0.25
2354	4	41	0,0	4,6	298	149	0.0672328603885	0.426928663466975	0.047	0.0,0.0	0.047
2361	2	91	0,0	24,83	298	149	1	1.0	0.011	0.0,0.0	0.011
2363	69	4	8,61	0,0	298	149	0.00621093199606	0.1540866501954	0.896	1.0,1.0	-0.104
2364	0	95	0,2	4,110	298	149	1	1.0	0.0	0.0,0.009	-0.004
2375	4	4	0,0	0,2	298	149	1	1.0	0.333	NA,0.0	0.333
2404	0	6	0,2	2,3	249	149	0.673388052855	1.0	0.0	0.0,0.285	-0.142
2418	0	6	2,0	8,4	298	149	0.517034499137	1.0	0.0	0.111,0.0	-0.056
2469	0	50	4,0	0,0	237	149	1	1.0	0.0	1.0,NA	-1.0
2470	2	4	0,0	0,2	296	149	1	1.0	0.201	NA,0.0	0.201
2471	2	2	0,0	0,4	281	149	1	1.0	0.347	NA,0.0	0.347
2482	2	30	0,2	0,8	298	149	1	1.0	0.032	NA,0.111	-0.079
2484	2	6	0,2	0,2	298	149	1	1.0	0.143	NA,0.333	-0.19
2512	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
2667	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
2684	0	2	4,0	0,2	298	149	0.0398118600756	0.2855983815191945	0.0	1.0,0.0	-0.5
2709	2	0	0,0	2,0	298	149	1	1.0	1.0	0.0,NA	1.0
2875	0	28	0,2	12,26	232	149	0.350916254729	1.0	0.0	0.0,0.047	-0.024
2905	2	6	0,0	0,2	298	149	1	1.0	0.143	NA,0.0	0.143
3013	2	6	0,2	8,4	258	149	0.181191118013	0.852269332875963	0.161	0.0,0.224	0.049
3224	0	22	0,6	10,10	298	149	0.00850345472779	0.1540866501954	0.0	0.0,0.231	-0.116
3264	0	4	1,0	11,8	298	149	1	1.0	0.0	0.043,0.0	-0.021
3278	0	2	4,0	6,0	298	149	1	1.0	0.0	0.25,NA	-0.25
3280	0	5	2,0	2,4	298	149	0.613271955821	1.0	0.0	0.333,0.0	-0.167
3431	0	2	0,2	0,0	228	149	1	1.0	0.0	NA,1.0	-1.0
3461	0	2	0,2	4,8	298	149	0.517034499137	1.0	0.0	0.0,0.111	-0.056
3464	0	8	2,0	12,16	298	149	0.518013907928	1.0	0.0	0.077,0.0	-0.038
3493	6	2	0,0	2,0	244	149	1	1.0	0.647	0.0,NA	0.647
3523	2	0	0,0	2,0	267	149	1	1.0	1.0	0.0,NA	1.0
3586	14	24	4,8	41,20	298	149	0.0208616753222	0.220800487319275	0.226	0.047,0.167	0.119
3616	0	18	0,2	4,10	298	149	0.413096633962	1.0	0.0	0.0,0.091	-0.045
3617	0	2	4,2	2,6	298	149	0.0076216003815	0.1540866501954	0.0	0.5,0.143	-0.322
3696	0	2	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
3709	2	0	0,0	2,0	298	149	1	1.0	1.0	0.0,NA	1.0
3892	2	10	0,0	4,2	298	149	0.301689454101	1.0	0.091	0.0,0.0	0.091
3908	2	0	0,0	2,0	298	149	1	1.0	1.0	0.0,NA	1.0
3969	0	2	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
4025	0	4	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
4353	0	16	2,0	18,26	278	149	0.536692163881	1.0	0.0	0.056,0.0	-0.028
4364	0	20	4,4	20,52	298	149	0.0427957144852	0.28605556524317893	0.0	0.091,0.037	-0.064
4376	2	2	4,0	6,0	298	149	1	1.0	0.333	0.25,NA	0.083
4392	0	39	2,0	110,83	298	149	1	1.0	0.0	0.009,0.0	-0.004
4393	4	0	4,14	0,4	235	149	0.012132807102	0.1540866501954	1.0	1.0,0.689	0.155
4466	2	1	0,0	0,4	298	149	1	1.0	0.5	NA,0.0	0.5
4563	4	8	4,4	6,14	298	149	0.781418423526	1.0	0.2	0.25,0.125	0.013
4564	0	6	0,4	2,8	298	149	0.0404785107665	0.2855983815191945	0.0	0.0,0.2	-0.1
4834	0	6	2,2	6,0	286	149	0.0119238756272	0.1540866501954	0.0	0.148,1.0	-0.574
4881	0	6	8,2	0,2	241	149	1.64677298629e-05	0.0020914016925882998	0.0	1.0,0.382	-0.691
4999	0	4	2,0	0,8	238	149	0.190880050845	0.8593071765632069	0.0	1.0,0.0	-0.5
5000	2	6	2,0	2,6	298	149	0.264098867998	0.9864869481101763	0.143	0.333,0.0	-0.024
5029	0	2	2,0	6,4	298	149	0.673083851573	1.0	0.0	0.143,0.0	-0.071
5238	0	4	0,2	6,8	298	149	0.56355517945	1.0	0.0	0.0,0.111	-0.056
5364	2	0	0,0	4,0	296	149	1	1.0	1.0	0.0,NA	1.0
5365	2	0	4,0	0,2	285	149	0.0325558406965	0.2584119855284687	1.0	1.0,0.0	0.5
5483	0	34	2,0	8,14	298	149	0.946708576169	1.0	0.0	0.111,0.0	-0.056
5591	0	4	2,0	2,0	298	149	1	1.0	0.0	0.333,NA	-0.333
5679	0	2	0,2	0,0	256	149	1	1.0	0.0	NA,1.0	-1.0
5708	0	2	0,4	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
5800	2	4	0,0	0,6	298	149	1	1.0	0.2	NA,0.0	0.2
5821	2	4	0,0	2,1	298	149	0.0815260953697	0.47062791417963185	0.2	0.0,0.0	0.2
5822	4	2	2,0	2,2	298	149	0.0228151346006	0.2228863149443231	0.5	0.333,0.0	0.334
5826	0	2	4,0	0,0	297	149	1	1.0	0.0	1.0,NA	-1.0
5827	2	5	2,0	10,0	298	149	1	1.0	0.167	0.091,NA	0.076
5830	0	4	2,0	0,2	298	149	0.22755513751	0.8757424989021213	0.0	1.0,0.0	-0.5
5946	6	16	0,0	4,12	298	149	0.00032007317377	0.014017561287275	0.158	0.0,0.0	0.158
5956	0	2	0,4	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
5958	0	2	2,0	0,3	298	149	0.227041556114	0.8757424989021213	0.0	1.0,0.0	-0.5
5960	2	0	0,0	2,0	298	149	1	1.0	1.0	0.0,NA	1.0
6030	4	6	0,0	2,0	298	149	1	1.0	0.25	0.0,NA	0.25
6032	0	2	2,2	2,4	298	149	0.0208630381719	0.220800487319275	0.0	0.333,0.2	-0.267
6068	2	6	0,2	0,0	298	149	1	1.0	0.143	NA,1.0	-0.857
6170	2	18	2,0	2,10	298	149	0.574491546487	1.0	0.053	0.333,0.0	-0.114
6171	0	12	4,0	6,16	283	149	0.0955741078897	0.485516468079676	0.0	0.26,0.0	-0.13
6198	2	2	0,0	3,2	298	149	0.0275604645403	0.25001278547272143	0.333	0.0,0.0	0.333
6272	2	0	0,0	0,2	298	149	1	1.0	1.0	NA,0.0	1.0
