IncLevel1	IncLevel2	IncLevelDifference
0.918	1.0	-0.082
0.147	0.076	0.071
0.011	0.022	-0.011
0.352	0.71	-0.358
0.252	0.233	0.019
0.577	1.0	-0.423
0.399	0.274	0.125
0.007	0.004	0.003
1.0	0.0	1.0
0.002	0.002	0.0
1.0	0.739	0.261
1.0	0.0	1.0
0.782	0.721	0.061
0.868	1.0	-0.132
0.426	1.0	-0.574
0.1	0.374	-0.274
0.272	0.636	-0.364
0.903	0.923	-0.02
1.0	0.924	0.076
1.0	0.92	0.08
0.138	0.112	0.026
0.762	1.0	-0.238
0.176	0.121	0.055
0.679	0.824	-0.145
0.056	0.358	-0.302
0.086	0.006	0.08
0.0	0.191	-0.191
0.0	0.038	-0.038
0.0	0.038	-0.038
0.115	0.0	0.115
0.515	0.788	-0.273
0.963	0.948	0.015
0.133	0.576	-0.443
0.842	0.392	0.45
0.251	0.0	0.251
0.13	0.856	-0.726
0.527	0.559	-0.032
0.294	0.061	0.233
1.0	0.762	0.238
0.071	0.0	0.071
0.937	1.0	-0.063
0.0	1.0	-1.0
0.353	0.0	0.353
1.0	1.0	0.0
0.038	0.161	-0.123
0.0	0.306	-0.306
0.731	0.238	0.493
0.0	0.033	-0.033
0.0	0.095	-0.095
0.38	0.825	-0.445
0.775	0.719	0.056
0.118	1.0	-0.882
0.683	0.752	-0.069
1.0	0.059	0.941
0.698	1.0	-0.302
0.778	0.701	0.077
0.154	0.037	0.117
0.988	0.988	0.0
0.129	0.119	0.01
0.002	0.002	0.0
1.0	0.999	0.001
0.0	0.057	-0.057
0.006	0.007	-0.001
0.856	1.0	-0.144
1.0	1.0	0.0
0.036	0.03	0.006
0.064	0.0	0.064
1.0	0.673	0.327
0.552	0.866	-0.314
0.921	0.987	-0.066
0.933	0.951	-0.018
0.0	0.003	-0.003
0.57	0.824	-0.254
0.315	0.21	0.105
0.012	0.022	-0.01
0.063	0.003	0.06
1.0	0.982	0.018
1.0	0.578	0.422
0.209	0.473	-0.264
0.005	0.002	0.003
0.875	0.681	0.194
0.006	0.025	-0.019
0.77	0.841	-0.071
0.018	0.084	-0.066
0.03	0.0	0.03
0.899	0.916	-0.017
0.0	0.345	-0.345
0.0	0.011	-0.011
0.061	0.043	0.018
0.006	0.0	0.006
0.0	0.001	-0.001
0.545	0.594	-0.049
0.987	0.988	-0.001
0.425	0.284	0.141
0.03	0.0	0.03
0.972	0.98	-0.008
0.98	0.994	-0.014
0.307	0.804	-0.497
1.0	0.579	0.421
0.943	0.974	-0.031
1.0	0.121	0.879
0.014	0.036	-0.022
0.114	0.0	0.114
0.011	0.0	0.011
0.191	0.347	-0.156
0.893	0.88	0.013
0.322	0.0	0.322
0.0	0.142	-0.142
0.979	0.976	0.003
0.456	0.238	0.218
0.736	0.381	0.355
0.681	0.34	0.341
0.173	0.786	-0.613
0.889	1.0	-0.111
0.815	0.805	0.01
0.75	0.733	0.017
0.661	0.88	-0.219
1.0	0.826	0.174
0.007	0.012	-0.005
0.0	0.079	-0.079
0.0	0.761	-0.761
0.938	0.977	-0.039
0.055	0.0	0.055
0.04	0.54	-0.5
0.912	1.0	-0.088
0.399	0.258	0.141
0.911	1.0	-0.089
0.981	1.0	-0.019
0.989	1.0	-0.011
0.0	1.0	-1.0
1.0	0.961	0.039
1.0	0.749	0.251
0.007	0.066	-0.059
0.052	0.042	0.01
0.337	0.15	0.187
0.841	0.071	0.77
0.206	0.72	-0.514
0.973	0.983	-0.01
0.989	0.966	0.023
0.0	0.014	-0.014
0.119	0.023	0.096
0.989	1.0	-0.011
0.491	0.79	-0.299
1.0	0.708	0.292
0.775	0.789	-0.014
0.939	1.0	-0.061
1.0	0.922	0.078
0.157	0.1	0.057
0.938	0.804	0.134
0.355	0.648	-0.293
0.873	1.0	-0.127
1.0	0.672	0.328
0.0	0.102	-0.102
0.56	0.0	0.56
0.0	0.024	-0.024
0.0	0.081	-0.081
0.977	0.98	-0.003
0.767	1.0	-0.233
0.847	0.694	0.153
0.016	0.107	-0.091
0.041	0.0	0.041
0.012	0.005	0.007
0.928	0.945	-0.017
0.46	0.436	0.024
0.598	0.559	0.039
0.347	0.345	0.002
0.199	0.0	0.199
1.0	0.863	0.137
1.0	0.0	1.0
1.0	0.501	0.499
0.0	0.011	-0.011
0.177	0.041	0.136
0.032	0.028	0.004
0.098	0.025	0.073
0.051	0.046	0.005
0.264	0.235	0.029
0.0	0.019	-0.019
1.0	0.986	0.014
0.908	0.0	0.908
0.0	0.084	-0.084
0.0	0.062	-0.062
0.358	0.194	0.164
0.57	0.508	0.062
0.895	1.0	-0.105
0.876	1.0	-0.124
0.041	0.32	-0.279
0.479	0.642	-0.163
