ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
2	0	4	0,2	2,2	180	149	0.512216228211
10	5	19	2,0	0,0	332	149	1
13	36	2	403,592	237,234	874	149	8.27613321402e-05
14	0	2	22,36	237,234	199	149	0.0348517869785
15	0	140	3,1	34,40	254	149	0.798918378429
17	33	403	26,10	192,264	1041	149	0.837525394214
19	5	84	0,1	36,26	153	149	0.0265978671049
21	43	7	36,27	7,2	166	149	0.702751993846
22	7	0	100,59	11,18	158	149	0.00747053038822
23	2	0	14,19	11,18	201	149	0.00263186282392
24	2	7	8,14	94,54	192	149	0.605121187204
57	2	8	1,0	6,5	204	149	0.055743331445
60	0	4	0,2	8,4	159	149	0.693094945094
62	0	8	2,0	8,2	267	149	0.519758230248
67	2	418	3,2	163,115	220	149	1
75	3	12	14,3	10,3	381	149	0.0132615477501
76	10	0	9,3	4,0	153	149	0.0145666138594
79	4	40	15,6	17,5	316	149	3.18695677879e-05
80	4	40	15,6	17,5	317	149	3.18760243203e-05
85	0	2	2,0	0,0	196	149	1
88	1370	4	1688,1008	0,0	2962	149	0.0433438728427
89	20	2	12,7	0,1	204	149	0.0907202725904
90	13	16	3,1	15,6	154	149	0.00729692967387
91	2	2	2,2	2,1	154	149	0.675361029404
111	0	15	2,1	16,17	160	149	0.223164841005
112	15	2	1,0	0,0	205	149	1
114	2	0	0,4	2,0	211	149	0.0663558245226
120	175	2	181,57	0,0	521	149	0.922543305604
122	2	9	2,3	18,26	184	149	0.69368140131
123	92	0	305,179	2,0	2503	149	0.462269762845
141	2	1	0,4	2,5	365	149	0.330688106628
143	8	0	19,15	2,0	243	149	0.673821930059
147	9	3	2,8	2,6	373	149	0.221676837805
148	0	2	1,2	1,0	153	149	2.86368195566e-05
149	2	0	0,6	0,2	201	149	1
163	85	8	88,95	0,2	159	149	0.000553846937615
164	14	8	10,34	0,2	327	149	5.55004935439e-05
165	13	84	10,34	88,95	317	149	0.231883968561
174	166	1	72,135	0,0	1563	149	0.253392880345
182	391	4	845,572	1,0	2099	149	0.00257333637038
184	4	21	0,3	21,2	232	149	0.517897581896
194	60	29980	12,7	5104,4072	183	149	1
196	79	6	87,73	0,2	284	149	0.00336717121653
197	1	0	2,6	5,0	161	149	0.0176980920367
199	0	8	6,6	18,12	583	149	0.00864580913296
203	0	2	1,0	0,3	329	149	1
205	0	9	0,1	6,3	161	149	1
206	1	20	0,0	32,26	152	149	0.268551856321
218	16	77	19,22	37,44	911	149	0.0113695472494
228	0	33	0,2	29,16	196	149	0.722798926693
233	34	0	31,46	2,2	159	149	0.169758212429
268	0	5	0,2	6,0	226	149	0.182423922891
269	4	5	0,2	6,0	166	149	0.493129931371
277	4	2	8,12	10,13	304	149	0.354525811198
278	3	4	20,27	2,15	153	149	0.0916011433435
286	10	15	10,6	29,31	182	149	0.0725699540636
299	10	0	19,12	1,0	172	149	1
302	50	2	8,0	2,0	225	149	1
331	0	1	20,4	2,0	1095	149	0.000268594475742
332	7	2	39,17	4,0	308	149	0.216407130107
333	1	2	0,0	4,0	156	149	1
334	7	1	39,17	0,0	301	149	0.600271802454
345	7	5	4,19	1,6	164	149	0.21285139966
346	0	6	0,2	16,35	160	149	0.329051119517
351	6	9	2,2	12,21	153	149	0.0112354432771
357	24	0	4,21	0,2	151	149	0.361207100106
372	0	2	0,2	2,0	491	149	0.310079315614
385	1	26	7,4	24,21	187	149	0.0145937911691
390	1	6	0,0	0,4	173	149	1
392	32	63	67,54	78,53	338	149	0.0269256179231
394	5	76	4,5	68,52	171	149	0.862994781377
395	4	6	5,0	4,4	217	149	0.4960263186
399	67	0	241,226	2,2	580	149	0.390180717463
405	2	0	0,0	2,0	228	149	1
406	0	20	10,6	36,45	292	149	0.00335894661824
409	9	11	23,8	40,20	160	149	0.372366579431
411	3	2	6,7	4,6	160	149	0.855823713165
419	5	2	8,2	0,0	619	149	0.000390288955131
420	2	2	3,5	2,0	154	149	0.0558360568625
424	7	3	8,6	0,0	633	149	2.56693185817e-05
430	11	228	6,1	173,179	177	149	0.044515409317
438	13	159	3,1	57,49	195	149	0.0498429442407
439	10	0	2,1	3,2	195	149	4.99042697026e-05
441	9	82	15,12	154,166	247	149	0.617805399303
442	31	82	61,26	154,166	442	149	0.238592948257
443	24	2	46,16	0,2	344	149	0.144078829728
444	2	14	17,8	16,13	203	149	0.00578998340253
458	24	1	10,4	4,2	203	149	0.00884887257129
461	3	20	2,2	7,3	474	149	0.559000108164
463	70	0	45,60	1,3	152	149	0.403073206875
469	0	2	3,2	4,0	203	149	0.000842808852696
481	2	94	10,0	110,97	323	149	0.264603231694
485	37	8	39,36	5,8	270	149	0.624514424084
487	2	30	7,11	33,17	161	149	0.00872389832632
496	392	0	121,56	2,0	222	149	1
506	6	0	32,2	2,0	689	149	0.749534114731
508	9	11	13,4	52,12	201	149	0.0415373880717
510	16	2	3,7	0,2	173	149	0.358613036982
512	0	9	15,6	8,3	176	149	2.63895440689e-06
514	2	6	11,10	0,0	1032	149	3.53089779637e-11
516	4	2	4,6	9,13	155	149	0.0723222362326
520	8	687	13,4	680,403	222	149	1
533	5	0	39,83	2,2	1106	149	0.021705546443
535	410	9	185,137	4,6	292	149	0.644828601004
544	0	25	0,2	11,29	197	149	0.319927068895
556	13	0	18,20	2,0	543	149	0.681461461259
561	104	7	117,34	6,8	155	149	0.478910399768
562	24	635	13,6	343,180	162	149	0.781033915139
565	58	4	30,11	2,0	296	149	0.133484792947
567	13	0	7,10	0,1	260	149	1
568	49	0	21,22	0,1	405	149	1
569	64	0	39,47	0,1	696	149	1
573	25	5	16,5	2,9	226	149	0.267913030835
587	2	500	2,4	690,1182	202	149	1
592	4	51	6,4	56,88	835	149	0.935551384002
594	4	51	2,4	56,88	395	149	0.362717580469
596	4	8	6,24	4,11	709	149	0.0245358453674
597	3	8	4,19	4,11	665	149	0.0332676317775
617	1	0	0,2	0,2	197	149	1
633	2	120	2,0	55,33	153	149	0.750113756303
634	132	2	46,39	0,0	592	149	0.486997437748
636	0	24	1,0	14,15	323	149	1
