IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	4	0,2	2,2	180	149
5	19	2,0	0,0	332	149
36	2	403,592	237,234	874	149
0	2	22,36	237,234	199	149
0	140	3,1	34,40	254	149
33	403	26,10	192,264	1041	149
5	84	0,1	36,26	153	149
43	7	36,27	7,2	166	149
7	0	100,59	11,18	158	149
2	0	14,19	11,18	201	149
2	7	8,14	94,54	192	149
2	8	1,0	6,5	204	149
0	4	0,2	8,4	159	149
0	8	2,0	8,2	267	149
2	418	3,2	163,115	220	149
3	12	14,3	10,3	381	149
10	0	9,3	4,0	153	149
4	40	15,6	17,5	316	149
4	40	15,6	17,5	317	149
0	2	2,0	0,0	196	149
1370	4	1688,1008	0,0	2962	149
20	2	12,7	0,1	204	149
13	16	3,1	15,6	154	149
2	2	2,2	2,1	154	149
0	15	2,1	16,17	160	149
15	2	1,0	0,0	205	149
2	0	0,4	2,0	211	149
175	2	181,57	0,0	521	149
2	9	2,3	18,26	184	149
92	0	305,179	2,0	2503	149
2	1	0,4	2,5	365	149
8	0	19,15	2,0	243	149
9	3	2,8	2,6	373	149
0	2	1,2	1,0	153	149
2	0	0,6	0,2	201	149
85	8	88,95	0,2	159	149
14	8	10,34	0,2	327	149
13	84	10,34	88,95	317	149
166	1	72,135	0,0	1563	149
391	4	845,572	1,0	2099	149
4	21	0,3	21,2	232	149
60	29980	12,7	5104,4072	183	149
79	6	87,73	0,2	284	149
1	0	2,6	5,0	161	149
0	8	6,6	18,12	583	149
0	2	1,0	0,3	329	149
0	9	0,1	6,3	161	149
1	20	0,0	32,26	152	149
16	77	19,22	37,44	911	149
0	33	0,2	29,16	196	149
34	0	31,46	2,2	159	149
0	5	0,2	6,0	226	149
4	5	0,2	6,0	166	149
4	2	8,12	10,13	304	149
3	4	20,27	2,15	153	149
10	15	10,6	29,31	182	149
10	0	19,12	1,0	172	149
50	2	8,0	2,0	225	149
0	1	20,4	2,0	1095	149
7	2	39,17	4,0	308	149
1	2	0,0	4,0	156	149
7	1	39,17	0,0	301	149
7	5	4,19	1,6	164	149
0	6	0,2	16,35	160	149
6	9	2,2	12,21	153	149
24	0	4,21	0,2	151	149
0	2	0,2	2,0	491	149
1	26	7,4	24,21	187	149
1	6	0,0	0,4	173	149
32	63	67,54	78,53	338	149
5	76	4,5	68,52	171	149
4	6	5,0	4,4	217	149
67	0	241,226	2,2	580	149
2	0	0,0	2,0	228	149
0	20	10,6	36,45	292	149
9	11	23,8	40,20	160	149
