ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
176	0,41374,0,0,0	0,478,0,0,0	0,0,0,0,60342,0,0,17,0,8,62742,0,0,0,9077,987	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	159	149
177	0,136,0,0,0	0,478,0,0,0	0,0,0,0,196,0,0,0,2,0,63,0,0,0,41,51	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	298	149
178	0,137,0,0,0	0,41374,0,0,0	0,0,0,0,196,0,0,0,2,0,57,0,0,0,41,55	0,0,0,0,60342,0,0,17,0,8,62732,0,0,0,9077,987	298	149
181	0,40108,0,0,8	0,0,0,0,0	0,0,0,0,57234,0,0,26,16,12,53745,0,0,0,10644,2597	0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0	298	149
182	0,0,0,0,0	0,17,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,16,0,0,0,0,0,26,0,0,0,4,0	153	149
183	0,44668,0,0,8	0,0,0,0,0	0,0,0,0,51719,0,0,9,16,2,52334,0,0,0,4608,4050	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	298	149
184	0,321,0,0,0	0,44545,0,0,8	0,0,0,0,417,0,0,0,0,0,385,0,0,0,207,71	0,0,0,0,51538,0,0,9,14,2,52285,0,0,0,4571,3995	173	149
185	0,59,0,0,0	0,4,0,0,0	0,0,0,0,80,0,0,0,0,0,49,0,0,0,13,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149
186	0,33502,2,0,24	0,4,0,0,0	0,0,0,0,31338,0,0,34,12,14,33678,0,0,0,15127,17053	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149
187	0,22,0,0,0	0,312,0,0,0	0,0,0,0,29,0,0,0,0,0,13,0,0,0,13,0	0,0,0,0,489,0,0,0,0,0,886,0,0,0,404,50	284	149
188	0,33,0,0,0	0,270,0,0,0	0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0	0,0,0,0,578,0,0,0,0,0,883,0,0,0,92,68	266	149
190	0,16,0,0,0	0,0,0,0,0	0,0,0,0,48,0,0,0,0,0,37,0,0,0,2,3	0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0	204	149
191	0,32,0,0,0	0,24,0,0,0	0,0,0,0,28,0,0,0,0,0,16,0,0,0,26,6	0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,13	161	149
192	0,275,0,0,0	0,24,0,0,0	0,0,0,0,260,0,0,1,0,0,213,0,0,0,181,104	0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,13	298	149
193	0,276,0,0,0	0,20,0,0,0	0,0,0,0,250,0,0,1,0,0,218,0,0,0,155,106	0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,6	298	149
199	0,0,0,0,0	0,260,0,0,0	0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,1	0,0,0,0,3400,0,0,1,0,4,925,0,0,0,120,12	190	149
200	0,5,0,0,0	0,3,0,0,0	0,0,0,0,212,2,0,0,0,0,52,0,0,0,72,17	0,0,0,0,14,0,0,0,0,0,16,0,0,0,10,0	298	149
201	0,50,0,0,0	0,34,0,0,0	0,0,0,0,83,0,0,0,0,0,21,0,0,0,19,2	0,0,0,0,82,0,0,0,0,0,98,0,0,0,0,12	298	149
202	0,18,0,0,0	0,988,0,0,0	0,0,0,0,149,0,0,0,0,0,33,0,0,0,1,1	0,0,0,0,4166,0,0,0,0,1,3197,0,0,0,358,124	232	149
203	0,8,0,0,0	0,76,0,0,0	0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0	0,0,0,0,489,0,0,0,0,0,958,0,0,0,92,19	233	149
208	0,122,0,0,0	0,0,0,0,0	0,0,0,0,254,0,0,0,0,0,545,0,0,0,122,67	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	234	149
209	0,38,0,0,0	0,0,0,0,0	0,0,0,0,145,0,0,0,0,0,73,0,0,0,0,3	0,0,0,0,96,0,0,0,0,0,25,0,0,0,1,1	164	149
211	0,66,0,0,0	0,195,0,0,0	0,0,0,0,123,0,0,0,0,0,153,0,0,0,0,1	0,0,0,0,107,0,0,0,0,0,353,0,0,0,27,9	191	149
212	0,752,0,0,0	0,131992,327,0,128	0,0,0,0,50,0,0,0,0,0,124,0,0,0,122,10	0,0,0,0,17182,58,46,130,4,28,19171,0,0,0,26742,2642	183	149
214	0,187,0,0,0	0,14,0,0,0	0,0,0,0,224,0,0,2,0,0,566,0,0,0,225,26	0,0,0,0,55,0,0,0,0,0,73,0,0,0,37,11	284	149
215	0,8,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	161	149
218	0,0,0,0,0	0,41,0,0,0	0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,179,0,0,0,1,1,255,0,0,0,90,8	298	149
220	0,171,0,0,0	0,49,0,0,0	0,0,0,0,77,0,0,0,0,0,95,0,0,0,1,5	0,0,0,0,14,0,0,0,0,0,35,0,0,0,3,2	155	149
222	0,10,0,0,0	0,271,0,0,0	0,0,0,0,64,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,445,0,0,2,0,0,535,0,0,0,49,6	298	149
224	0,0,0,0,0	0,104,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,263,0,0,0,0,0,459,0,0,0,82,17	161	149
227	0,17,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,47,0,0,0,6,7	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	176	149
229	0,82,0,0,0	0,0,0,0,0	0,0,0,0,188,0,0,0,0,0,462,0,0,0,120,53	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	173	149
230	0,13,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,41,0,0,0,6,7	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	166	149
231	0,0,0,0,0	0,79,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5	0,0,0,0,161,0,0,0,0,0,286,0,0,0,2,21	298	149
234	0,78,0,0,0	0,8,0,0,0	0,0,0,0,287,0,0,0,0,0,185,0,0,0,2,115	0,0,0,0,24,0,0,0,0,0,12,0,0,0,0,3	164	149
236	0,1,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149
237	0,0,0,0,0	0,5,0,0,0	0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0	298	149
238	0,0,0,0,0	0,440,2,0,0	0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,893,0,0,2,0,0,162,0,0,0,40,0	298	149
240	0,20,0,0,0	0,195,0,0,0	0,0,0,0,28,0,0,0,0,0,12,0,0,0,10,9	0,0,0,0,392,0,0,0,0,0,365,0,0,0,12,3	237	149
242	0,13,0,0,0	0,2075,4,0,18	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,6,0,0,0,0,2,0,0,0,0,27,0	159	149
244	0,7,0,0,0	0,6,0,0,0	0,0,0,0,16,0,0,0,0,0,20,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	265	149
245	0,39,0,0,0	0,0,0,0,0	0,0,0,0,78,0,0,0,0,0,39,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	211	149
247	0,177,0,0,0	0,27,0,0,0	0,0,0,0,178,0,0,0,0,0,618,0,0,0,3,4	0,0,0,0,23,0,0,0,0,0,57,0,0,0,0,0	298	149
248	0,2282,0,0,0	0,27,0,0,0	0,0,0,0,2097,0,0,5,0,0,5066,0,0,0,88,130	0,0,0,0,23,0,0,0,0,0,57,0,0,0,0,0	168	149
249	0,42,0,0,0	0,0,0,0,0	0,0,0,0,83,0,0,0,0,0,131,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0	298	149
250	0,18,0,0,0	0,18,0,0,0	0,0,0,0,22,0,0,2,0,0,11,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,47,0,0,0,0,8	202	149
251	0,4,0,0,0	0,99,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,169,0,0,2,0,0,562,0,0,0,131,38	196	149
252	0,14959,2,0,8	0,0,0,0,0	0,0,0,0,14803,0,0,0,4,4,21002,0,0,0,421,37	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	292	149
