ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
163	0,70,0,0,0	0,0,0,0,0	0,0,0,0,107,0,0,0,4,0,96,0,0,0,88,13	0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1	260	254
164	0,5,0,0,0	0,0,0,0,0	0,0,0,0,15,0,0,0,0,0,43,0,0,0,40,31	0,0,0,0,64,0,0,0,0,0,55,0,0,0,35,20	245	257
165	0,587,12,0,6	0,3382,54,0,6	0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0	244	327
166	0,497,36,0,0	0,1433,36,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	276	244
170	0,0,0,0,0	0,152,0,0,0	0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0	0,0,0,0,132,0,0,0,0,0,121,0,0,0,0,37	158	490
171	0,121,0,0,0	0,56,0,0,0	0,0,0,0,160,0,0,0,0,0,102,0,0,0,8,35	0,0,0,0,83,0,0,0,0,0,39,0,0,0,19,35	490	307
172	0,602,0,0,2	0,1148,0,0,0	0,0,0,0,656,0,0,0,0,0,4730,0,0,0,67,307	0,0,0,0,1007,0,0,0,0,2,6279,0,0,0,519,238	539	446
173	0,88,0,0,0	0,163,0,0,0	0,0,0,0,16,0,0,0,0,0,28,0,0,0,4,0	0,0,0,0,30,0,0,0,0,0,37,0,0,0,5,0	271	287
174	0,88,0,0,0	0,13,0,0,0	0,0,0,0,16,0,0,0,0,0,28,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	271	303
175	0,55,0,0,2	0,76,0,0,0	0,0,0,0,15,0,0,0,0,0,16,0,0,0,1,2	0,0,0,0,21,0,0,0,0,0,19,0,0,0,9,0	287	237
176	0,75,0,0,0	0,253,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	303	214
177	0,168,0,0,0	0,220,0,0,0	0,0,0,0,1314,0,0,0,0,0,517,0,0,0,120,64	0,0,0,0,1146,0,0,0,0,0,390,0,0,0,73,26	311	284
178	0,141,0,0,0	0,258,0,0,0	0,0,0,0,1149,0,0,0,2,0,397,0,0,0,32,82	0,0,0,0,1777,0,0,0,0,0,522,0,0,0,68,92	293	311
182	0,470,0,0,0	0,8,0,0,0	0,0,0,0,302,0,0,0,0,0,585,0,0,0,126,6	0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0	437	242
189	0,145,0,0,0	0,183,0,0,0	0,0,0,0,310,0,0,0,0,0,233,0,0,0,0,11	0,0,0,0,595,0,0,0,0,0,347,0,0,0,3,29	237	236
190	0,2,0,0,0	0,0,0,0,0	0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,158,0,0,0,0,0,3,0,0,0,0,0	223	452
191	0,244,0,0,0	0,210,0,0,0	0,0,0,0,672,0,0,0,0,0,101,0,0,0,58,0	0,0,0,0,420,0,0,0,0,0,46,0,0,0,40,7	1037	353
192	0,249,0,0,0	0,210,0,0,0	0,0,0,0,632,0,0,0,0,0,101,0,0,0,37,0	0,0,0,0,420,0,0,0,0,0,46,0,0,0,40,7	275	353
193	0,680,2,0,0	0,4,0,0,0	0,0,0,0,1507,0,0,2,0,0,263,0,0,0,77,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	275	258
194	0,1654,0,0,2	0,2328,0,0,4	0,0,0,0,3413,0,0,3,4,2,5951,0,0,0,12,127	0,0,0,0,2070,0,0,6,0,2,3949,0,0,0,355,84	521	278
195	0,525,0,0,0	0,2321,0,0,4	0,0,0,0,908,0,0,3,0,0,1728,0,0,0,7,31	0,0,0,0,2054,0,0,6,0,2,3919,0,0,0,353,84	220	278
196	0,1639,0,0,2	0,2,0,0,0	0,0,0,0,3353,0,0,3,4,2,5885,0,0,0,12,125	0,0,0,0,8,0,0,0,0,0,10,0,0,0,24,0	314	895
197	0,1639,0,0,2	0,1469,0,0,0	0,0,0,0,3353,0,0,3,4,2,5885,0,0,0,12,125	0,0,0,0,1152,0,0,4,0,0,2936,0,0,0,64,96	314	239
198	0,1639,0,0,2	0,21,0,0,0	0,0,0,0,3353,0,0,3,4,2,5885,0,0,0,12,125	0,0,0,0,11,0,0,0,0,0,39,0,0,0,0,0	314	220
199	0,41,0,0,0	0,71,0,0,0	0,0,0,0,108,0,0,1,0,0,286,0,0,0,20,36	0,0,0,0,39,0,0,0,0,0,194,0,0,0,21,0	181	208
200	0,8583,0,0,0	0,13,0,0,0	0,0,0,0,11596,0,0,2,4,0,16897,0,0,0,28,49	0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0	246	225
201	0,8583,0,0,0	0,3,0,0,0	0,0,0,0,11596,0,0,2,4,0,16897,0,0,0,28,49	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	246	201
202	0,8583,0,0,0	0,4169,0,0,2	0,0,0,0,11596,0,0,2,4,0,16897,0,0,0,28,49	0,0,0,0,3536,0,0,0,0,0,5037,0,0,0,376,7	246	197
203	0,201,0,0,4	0,212,0,0,0	0,0,0,0,743,2,0,0,0,0,152,0,0,0,61,11	0,0,0,0,713,0,0,0,0,0,142,0,0,0,57,6	199	232
204	0,400,0,0,0	0,248,0,0,0	0,0,0,0,1331,0,0,0,0,0,344,0,0,0,101,2	0,0,0,0,877,0,0,0,0,0,240,0,0,0,44,14	199	199
205	0,130,0,0,0	0,256,0,0,0	0,0,0,0,280,0,0,0,0,0,63,0,0,0,14,1	0,0,0,0,872,0,0,0,0,0,226,0,0,0,44,14	246	199
206	0,603,0,0,0	0,593,2,0,0	0,0,0,0,1233,0,0,1,0,0,1941,0,0,0,447,29	0,0,0,0,407,2,2,2,0,0,816,0,0,0,987,33	216	275
208	0,1,0,0,0	0,199,0,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	0,0,0,0,144,0,0,0,0,0,385,0,0,0,22,35	266	317
210	0,1,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	221	428
214	0,46,0,0,0	0,74,0,0,0	0,0,0,0,61,0,0,0,0,0,110,0,0,0,85,6	0,0,0,0,93,0,0,0,0,0,251,0,0,0,44,5	210	301
215	0,83,0,0,0	0,46,0,0,0	0,0,0,0,155,0,0,0,0,2,207,0,0,0,95,28	0,0,0,0,18,0,0,0,0,0,132,0,0,0,24,0	238	210
216	0,83,0,0,0	0,46,0,0,0	0,0,0,0,142,0,0,0,0,2,187,0,0,0,86,28	0,0,0,0,18,0,0,0,0,0,132,0,0,0,24,0	218	210
217	0,0,0,0,0	0,21,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,21,0,0,0,0,0,87,0,0,0,14,4	228	218
218	0,1083,0,0,0	0,600,0,0,0	0,0,0,0,0,0,0,1,0,2,397,0,0,0,66,0	0,0,0,0,0,0,0,0,0,0,59,0,0,0,44,0	260	235
219	0,447,0,0,0	0,2496,0,0,0	0,0,0,0,85,0,0,0,0,0,67,0,0,0,1,17	0,0,0,0,408,0,0,0,0,0,284,0,0,0,39,32	334	528
220	0,51,0,0,0	0,2483,0,0,0	0,0,0,0,244,0,0,0,2,0,143,0,0,0,3,3	0,0,0,0,393,0,0,0,0,0,265,0,0,0,39,32	354	528
221	0,12,0,0,0	0,31,0,0,0	0,0,0,0,12,0,0,0,0,0,19,0,0,0,14,0	0,0,0,0,105,0,0,0,0,0,67,0,0,0,29,7	237	262
