ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	0	12	5	13	372	149	0.00733796199034
2	97	0	362	1	2403	149	0.279779804641
11	306	0	76	1	620	149	0.26014439383
14	0	4	12	54	817	149	0.0663376501494
15	0	3	5	59	1730	149	1
16	7	129	2	14	469	149	0.742488584171
17	4	1	3	2	273	149	0.394642564818
23	15	531	9	169	262	149	0.233221240552
24	95	48	21	15	1121	149	0.323438642606
25	30	15	8	15	363	149	0.0101985420345
36	0	7	2	16	1432	149	0.672791821876
55	2	0	3	7	235	149	0.000320996447278
57	2	4	9	37	2365	149	0.546911590619
58	3	0	4	34	629	149	8.13236743769e-05
62	11	2	50	67	723	149	0.00647064117255
64	1807	321	2430	336	4089	149	0.128013947803
71	0	2	3	1	394	149	0.0042283018844
81	2	0	0	14	1560	149	0.000250278311466
87	952	1	598	7	2924	149	0.00172097520622
88	954	4	602	11	2927	149	0.00677053703336
89	10	0	17	5	448	149	0.000909837414198
90	2	0	48	4	467	149	0.00844383633957
91	7	3	16	3	395	149	0.330012572688
96	7	0	34	3	823	149	0.00612074666872
97	54	0	112	4	2437	149	0.00131356040112
99	9	0	309	8	226	149	0.0978326344557
100	9	0	408	7	267	149	0.170228026125
103	58	2	39	2	230	149	0.769419858976
141	459	4	456	123	1221	149	0
142	0	52	3	9	1799	149	0.801463450709
148	151	11	57	2	537	149	0.208022271863
154	0	23	2	234	278	149	1
155	80	4	29	0	3295	149	0.00102837239817
161	10	0	66	532	1385	149	6.9213079712e-11
169	37	0	86	54	822	149	3.04718295041e-09
191	0	4	6	15	386	149	0.0108455411667
196	11	2	12	21	1796	149	0.00563026886694
199	38	0	115	25	468	149	1.79078812328e-05
200	38	130	101	3469	458	149	1.11022302463e-16
203	0	475	24	3308	326	149	1
206	93	2	88	2712	351	149	0
207	3	10	180	2996	324	149	0.213589229164
208	2	0	80	2	307	149	0.282144353121
209	23	27	93	3984	474	149	0
210	1	0	9	112	241	149	0.00400696825568
217	0	2	16	1774	578	149	1
218	304	25	155	8	2058	149	0.259803861178
221	4	22	14	31	1626	149	0.0987659464865
224	6	2	1	24	1200	149	0.000181200118172
238	67	2	13	0	1768	149	0.0310791665542
240	0	3	2	158	255	149	1
246	3	30	8	141	288	149	0.876656869824
247	0	113	9	157	356	149	0.0784975649408
250	4	211	1	216	252	149	0.819005685404
251	4	147	6	143	244	149	0.478366953572
252	142	2	183	147	1994	149	0
255	1	0	2	40	247	149	0.00189434644744
257	8	28	7	28	600	149	0.815372414362
261	0	2	10	75	260	149	0.0437964185209
267	2	0	8	20	1423	149	0.00496466052251
269	0	4	2	58	224	149	0.615937882228
270	0	4	4	40	225	149	0.0938046382244
275	0	8	1	111	395	149	1
278	0	4	3	22	403	149	0.185902782255
282	0	2	29	66	236	149	0.00818733928098
285	2	0	2	7	1154	149	0.000199246816635
287	4	0	13	10	353	149	0.000929762295611
293	0	5	7	118	285	149	0.165162378333
295	0	32	11	118	238	149	0.01226463964
311	4	19	3	45	790	149	0.193476796045
320	2	0	7	10	448	149	0.00137525385884
324	1	0	0	18	232	149	7.94573762967e-05
331	6	3	40	4	372	149	0.072552228138
333	9	0	38	8	806	149	0.00155106386569
341	9	0	8	1	1304	149	0.0235842218775
342	9	2	8	70	1323	149	4.79506558082e-06
343	0	31	18	1343	233	149	1
357	0	2	4	25	289	149	0.0718071682374
361	294	0	370	8	444	149	0.00474147806002
365	15	94	69	363	1096	149	0.50803789265
367	0	1	14	52	243	149	0.0200140093407
368	7	44	50	57	1201	149	3.39197912682e-05
369	4	4	56	29	353	149	0.287603506309
372	7	0	4	15	652	149	2.51394583994e-06
374	5	10	13	61	1507	149	0.37368960089
397	21	0	148	11	728	149	0.00353449509311
399	20	5	27	12	812	149	0.329085191217
400	6	5	9	13	594	149	0.55430940962
409	9	19	34	201	240	149	0.0581318353964
418	7	0	2	6	987	149	5.32035414047e-06
420	1	6	0	3	469	149	0.252230835257
423	0	2	4	0	1004	149	2.94454894667e-06
425	0	4	2	0	270	149	7.79665447048e-06
