IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2	0,2	0,0	270	149
0	2	2,0	0,0	271	149
17	0	16,5	0,2	336	149
13	0	14,5	0,2	598	149
0	4	2,0	0,0	955	149
176	6	6,32	0,0	285	149
48	6	2,4	0,0	319	149
48	6	2,4	0,0	430	149
2	0	0,0	0,2	224	149
9	0	0,0	4,0	240	149
0	4	2,0	16,8	779	149
0	4	2,0	0,0	230	149
2	0	0,0	0,2	194	149
0	1	9,0	0,2	194	149
0	2	0,4	0,0	394	149
2	0	0,2	0,2	239	149
4	2	2,2	0,0	266	149
0	2	0,2	0,0	259	149
2	399	2,0	31,120	257	149
4	2	0,0	0,2	216	149
4	2	0,0	0,2	195	149
4	4	0,4	0,0	209	149
2	0	2,0	0,2	167	149
2	0	2,0	0,2	206	149
0	4	4,0	0,0	312	149
2	0	0,2	0,2	398	149
0	6	0,2	0,4	334	149
0	6	0,2	0,4	355	149
0	2	0,4	0,0	465	149
1	18	0,0	4,12	246	149
18	0	4,12	2,0	250	149
18	0	4,12	2,0	253	149
1	0	0,0	2,0	275	149
4	2	0,0	0,2	312	149
2	0	0,0	0,2	299	149
0	2	4,0	0,0	232	149
2	0	0,0	0,2	264	149
2	14	0,2	0,4	325	149
0	2	0,2	0,0	203	149
0	2	2,0	0,0	315	149
0	23	0,2	6,12	293	149
0	2	2,0	6,14	210	149
2	0	0,2	0,2	195	149
143	0	72,67	0,2	255	149
0	2	2,0	0,0	212	149
2	0	0,2	0,2	271	149
6	2	4,2	0,2	170	149
0	6	0,4	4,0	173	149
6	4	2,4	0,8	203	149
8	4	4,4	0,8	386	149
4	0	2,6	0,2	200	149
2	0	0,0	0,2	200	149
2	0	0,2	0,2	319	149
4	0	0,0	0,2	285	149
4	2	2,4	0,0	333	149
4	2	2,4	0,0	595	149
0	4	4,0	0,0	796	149
4	2	4,5	0,0	289	149
0	2	0,2	0,0	238	149
0	2	0,2	0,0	242	149
2	0	0,4	0,2	203	149
2	2	0,6	0,0	251	149
0	2	2,0	6,0	281	149
1	0	6,2	2,0	242	149
0	2	0,2	2,6	321	149
8	6	0,0	0,2	236	149
2	20	0,0	5,0	326	149
6	0	2,6	0,2	1238	149
2	2	6,4	0,0	626	149
3	0	0,0	2,0	290	149
0	2	2,2	0,4	242	149
4	2	4,0	0,0	384	149
4	2	0,4	0,0	385	149
2	0	0,2	2,0	213	149
4	0	0,4	2,0	240	149
0	4	0,2	0,0	316	149
0	4	0,2	0,0	285	149
2	0	0,0	2,0	218	149
2	0	0,0	0,2	324	149
2	6	6,10	32,6	341	149
2	0	0,0	4,0	350	149
2	4	0,6	0,0	314	149
0	5	0,2	16,10	242	149
66	2	10,38	0,2	282	149
4	0	0,2	0,2	257	149
2	6	0,0	0,2	276	149
2	2	2,0	0,0	674	149
0	2	2,0	0,6	302	149
2	0	4,0	2,0	167	149
4	2	0,2	0,0	275	149
2	0	0,0	2,0	195	149
0	2	8,0	4,4	505	149
2	0	0,2	2,0	273	149
0	2	0,4	0,4	283	149
2	0	10,13	0,2	230	149
0	4	6,6	0,0	227	149
0	2	0,2	6,0	894	149
0	19	0,2	12,26	158	149
2	0	0,0	2,0	197	149
0	2	4,2	0,0	347	149
2	5	0,0	6,0	261	149
2	4	0,0	0,8	289	149
2	0	0,2	2,0	564	149
10	0	13,36	1,0	425	149
0	2	2,0	0,0	250	149
2	0	0,0	2,2	914	149
2	0	0,8	2,0	245	149
2	0	0,0	2,0	194	149
2	6	0,0	0,8	255	149
2	0	0,0	0,2	278	149
0	2	0,2	0,0	242	149
2	0	0,0	2,0	253	149
2	0	0,0	0,2	212	149
0	2	2,0	0,6	267	149
2	2	0,0	2,2	173	149
57	0	24,10	0,2	293	149
4	4	4,2	2,4	194	149
0	2	2,0	6,0	243	149
2	0	2,0	0,2	282	149
2	0	0,0	2,0	195	149
2	0	2,4	0,2	277	149
0	4	2,0	0,0	267	149
4	2	0,2	0,0	233	149
4	10	0,2	0,6	180	149
0	4	0,4	0,0	221	149
0	2	2,4	0,0	252	149
0	2	2,0	0,0	203	149
0	2	8,2	0,0	300	149
4	0	0,0	6,0	234	149
8	0	0,0	0,2	155	149
0	2	2,0	4,0	183	149
0	2	4,0	0,0	275	149
32	4	6,25	0,0	323	149
4	0	4,12	0,4	266	149
4	2	0,0	0,2	409	149
0	2	8,0	2,4	451	149
0	2	8,0	2,4	491	149
2	0	0,0	2,0	182	149
44	2	4,4	0,0	251	149
2	2	0,0	0,6	236	149
2	0	4,3	0,2	338	149
0	6	0,2	7,10	239	149
4	0	0,2	0,6	297	149
2	0	0,10	0,2	173	149
0	4	0,2	6,6	283	149
2	4	4,0	6,6	237	149
0	4	4,0	6,6	257	149
68	2	6,22	0,0	229	149
2	0	0,4	0,2	276	149
4	36	0,6	0,8	276	149
2	0	0,4	0,2	298	149
2	0	0,12	1,0	236	149
2	2	4,0	0,0	352	149
2	2	4,0	0,0	273	149
0	2	0,2	0,0	384	149
2	0	0,0	2,0	225	149
0	6	0,2	2,4	1251	149
0	2	0,2	0,0	260	149
0	6	0,2	2,6	473	149
0	2	2,0	0,2	254	149
0	2	2,0	0,0	358	149
0	2	4,0	0,2	501	149
0	2	0,2	0,5	497	149
2	0	0,0	2,0	271	149
2	2	0,0	2,0	265	149
2	0	0,2	0,2	253	149
2	4	0,0	0,2	286	149
6	0	2,4	2,0	263	149
30	2	6,22	0,0	341	149
47	2	10,24	0,0	416	149
2	16	10,2	2,8	419	149
0	4	4,0	2,8	483	149
0	2	2,0	0,2	388	149
6	2	8,4	0,0	317	149
0	4	0,2	2,2	185	149
2	0	0,6	0,2	186	149
2	4	0,2	0,0	197	149
8	18	0,8	6,4	152	149
2	6	0,2	4,5	2936	149
18	6	6,4	4,5	171	149
0	4	0,2	0,5	293	149
14	1	25,6	0,0	5229	149
2	0	0,0	2,0	331	149
2	12	0,0	12,8	495	149
4	0	0,0	2,8	367	149
