IncLevel1	IncLevel2	IncLevelDifference
0.0	0.019,NA,NA,NA	-0.019
0.387	1.0,0.174,1.0,NA	-0.338
0.0	1.0,NA,NA,NA	-1.0
0.021	NA,0.0,NA,NA	0.021
0.689	0.709,0.231,0.417,0.281	0.279
0.0	0.49,0.032,0.078,0.086	-0.171
0.0	0.043,0.0,0.164,0.089	-0.074
0.548	1.0,1.0,1.0,1.0	-0.452
0.003	0.007,0.005,0.012,0.004	-0.004
1.0	0.528,1.0,1.0,1.0	0.118
0.01	0.0,0.032,0.036,0.026	-0.013
0.649	NA,0.649,1.0,NA	-0.175
0.791	0.611,0.278,0.642,0.31	0.331
0.938	0.881,0.789,0.882,0.957	0.061
0.803	0.527,0.177,0.406,0.69	0.353
0.162	0.076,0.02,0.065,0.071	0.104
0.0	NA,NA,NA,1.0	-1.0
0.77	1.0,NA,NA,1.0	-0.23
0.789	1.0,NA,NA,1.0	-0.211
0.93	1.0,NA,1.0,1.0	-0.07
0.0	0.147,0.0,NA,0.0	-0.049
0.357	1.0,NA,NA,NA	-0.643
0.0	0.007,0.0,0.0,0.016	-0.006
0.117	0.779,0.343,0.042,0.51	-0.302
0.915	1.0,0.83,1.0,1.0	-0.042
0.086	0.07,0.191,0.386,0.248	-0.138
0.086	0.07,0.105,0.239,0.248	-0.079
1.0	0.932,1.0,1.0,NA	0.023
1.0	0.055,NA,NA,NA	0.945
0.967	1.0,1.0,1.0,1.0	-0.033
0.733	1.0,1.0,0.889,1.0	-0.239
0.151	0.244,0.203,0.139,0.125	-0.027
0.446	0.492,0.744,0.293,0.0	0.064
0.756	1.0,1.0,1.0,1.0	-0.244
0.0	0.044,0.0,NA,0.0	-0.015
1.0	1.0,1.0,NA,0.267	0.244
1.0	0.86,1.0,NA,1.0	0.047
0.213	0.669,NA,NA,1.0	-0.622
0.708	0.197,0.0,NA,0.0	0.642
0.0	0.587,NA,NA,NA	-0.587
0.0	0.29,0.0,1.0,1.0	-0.573
1.0	0.786,1.0,1.0,1.0	0.053
0.97	1.0,1.0,1.0,1.0	-0.03
0.545	0.444,NA,NA,NA	0.101
0.0	1.0,NA,NA,NA	-1.0
1.0	0.722,NA,NA,0.0	0.639
0.994	0.999,0.994,1.0,1.0	-0.004
0.985	0.974,0.82,1.0,1.0	0.036
0.291	0.042,0.028,0.19,0.302	0.15
0.0	0.023,0.0,0.0,0.0	-0.006
1.0	0.956,1.0,1.0,1.0	0.011
0.685	1.0,0.868,0.909,0.849	-0.222
1.0	0.713,1.0,1.0,1.0	0.072
0.0	0.013,0.0,0.0,NA	-0.004
0.001	0.004,0.001,0.002,0.0	-0.001
1.0	0.716,1.0,1.0,1.0	0.071
1.0	1.0,1.0,0.0,1.0	0.25
0.013	0.131,0.093,0.434,0.079	-0.171
0.0	0.036,0.188,NA,NA	-0.112
1.0	0.037,NA,NA,NA	0.963
1.0	1.0,0.0,NA,1.0	0.333
1.0	1.0,0.329,1.0,1.0	0.168
0.019	0.065,0.015,0.052,0.039	-0.024
0.0	0.146,NA,NA,NA	-0.146
1.0	0.928,1.0,NA,1.0	0.024
1.0	0.967,0.738,1.0,NA	0.098
