ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5	0	3	2,0,0,0	78,0,0,0	199	149	1	1.0	0.0	0.019,NA,NA,NA	-0.019
7	6	4	4,1,3,0	0,2,0,0	354	149	1	1.0	0.387	1.0,0.174,1.0,NA	-0.338
9	0	2	13,0,0,0	0,0,0,0	273	149	1	1.0	0.0	1.0,NA,NA,NA	-1.0
10	2	42	0,0,0,0	0,3,0,0	332	149	1	1.0	0.021	NA,0.0,NA,NA	0.021
13	13	1	100,401,222,183	7,228,53,80	874	149	0.141474033622	0.6499983885042775	0.689	0.709,0.231,0.417,0.281	0.279
14	0	1	9,10,6,10	7,228,53,80	199	149	0.0359910986023	0.2638735137321689	0.0	0.49,0.032,0.078,0.086	-0.171
15	0	72	16,0,2,1	207,18,6,6	254	149	0.0123275691831	0.1297781459056022	0.0	0.043,0.0,0.164,0.089	-0.074
16	16	2	14,4,13,1	0,0,0,0	982	149	0.00321125367634	0.054610313998823434	0.548	1.0,1.0,1.0,1.0	-0.452
17	13	610	26,12,14,4	530,341,166,154	1041	149	1	1.0	0.003	0.007,0.005,0.012,0.004	-0.004
18	11	0	5,8,2,7	1,0,0,0	665	149	1	1.0	1.0	0.528,1.0,1.0,1.0	0.118
19	2	184	0,4,2,1	96,118,52,37	153	149	0.598918304177	1.0	0.01	0.0,0.032,0.036,0.026	-0.013
20	8	4	0,2,1,0	0,1,0,0	161	149	1	1.0	0.649	NA,0.649,1.0,NA	-0.175
21	38	9	28,3,4,2	16,7,2,4	166	149	0.00869699299079	0.10502167166189268	0.791	0.611,0.278,0.642,0.31	0.331
22	32	2	63,123,103,94	8,31,13,4	158	149	0.123741426502	0.6089603763129247	0.938	0.881,0.789,0.882,0.957	0.061
23	11	2	12,9,12,12	8,31,13,4	201	149	0.0127085030766	0.13185645430378484	0.803	0.527,0.177,0.406,0.69	0.353
24	7	28	6,3,9,9	57,117,100,91	192	149	0.0270980178837	0.22315101260101375	0.162	0.076,0.02,0.065,0.071	0.104
29	0	2	0,0,0,4	0,0,0,0	159	149	1	1.0	0.0	NA,NA,NA,1.0	-1.0
38	5	1	6,0,0,4	0,0,0,0	222	149	1	1.0	0.77	1.0,NA,NA,1.0	-0.23
39	6	1	6,0,0,4	0,0,0,0	239	149	1	1.0	0.789	1.0,NA,NA,1.0	-0.211
40	37	1	8,0,9,4	0,0,0,0	418	149	1	1.0	0.93	1.0,NA,1.0,1.0	-0.07
57	0	10	4,0,0,0	17,4,0,1	204	149	1	1.0	0.0	0.147,0.0,NA,0.0	-0.049
59	2	3	1,0,0,0	0,0,0,0	179	149	1	1.0	0.357	1.0,NA,NA,NA	-0.643
67	0	696	4,0,0,2	403,333,124,85	220	149	1	1.0	0.0	0.007,0.0,0.0,0.016	-0.006
75	17	50	9,4,2,8	1,3,18,3	381	149	0.0614296174721	0.376632081869258	0.117	0.779,0.343,0.042,0.51	-0.302
76	22	2	17,10,2,6	0,2,0,0	153	149	0.138791665291	0.6472353300953431	0.915	1.0,0.83,1.0,1.0	-0.042
79	7	35	8,4,8,7	50,8,6,10	316	149	0.139851475292	0.6472353300953431	0.086	0.07,0.191,0.386,0.248	-0.138
80	7	35	8,2,4,7	50,8,6,10	317	149	0.50186961155	1.0	0.086	0.07,0.105,0.239,0.248	-0.079
83	17	0	21,6,2,0	1,0,0,0	230	149	1	1.0	1.0	0.932,1.0,1.0,NA	0.023
85	1	0	1,0,0,0	13,0,0,0	196	149	1	1.0	1.0	0.055,NA,NA,NA	0.945
87	2300	4	1441,420,959,1070	0,0,0,0	2962	149	0.17830186912	0.7502775576147585	0.967	1.0,1.0,1.0,1.0	-0.033
88	15	4	27,21,11,9	0,0,1,0	204	149	0.000141698846673	0.005154968168837999	0.733	1.0,1.0,0.889,1.0	-0.239
89	9	49	3,5,2,4	9,19,12,27	154	149	0.911747419847	1.0	0.151	0.244,0.203,0.139,0.125	-0.027
90	5	6	4,3,3,0	4,1,7,6	154	149	0.433324966025	1.0	0.446	0.492,0.744,0.293,0.0	0.064
95	26	1	30,14,3,4	0,0,0,0	1248	149	0.351958948217	1.0	0.756	1.0,1.0,1.0,1.0	-0.244
112	0	14	1,0,0,0	20,10,0,8	160	149	1	1.0	0.0	0.044,0.0,NA,0.0	-0.015
113	16	0	2,5,0,1	0,0,0,2	205	149	1	1.0	1.0	1.0,1.0,NA,0.267	0.244
120	8	0	66,5,0,2	2,0,0,0	799	149	1	1.0	1.0	0.86,1.0,NA,1.0	0.047
122	1	3	5,0,0,2	2,0,0,0	184	149	1	1.0	0.213	0.669,NA,NA,1.0	-0.622
123	6	2	10,0,0,0	33,7,0,4	184	149	1	1.0	0.708	0.197,0.0,NA,0.0	0.642
131	0	2	4,0,0,0	2,0,0,0	210	149	1	1.0	0.0	0.587,NA,NA,NA	-0.587
142	0	3	1,0,1,1	1,4,0,0	365	149	1	1.0	0.0	0.29,0.0,1.0,1.0	-0.573
144	45	0	12,32,17,27	2,0,0,0	243	149	1	1.0	1.0	0.786,1.0,1.0,1.0	0.053
145	52	1	10,32,15,27	0,0,0,0	243	149	0.326407642376	1.0	0.97	1.0,1.0,1.0,1.0	-0.03
149	12	4	10,0,0,0	5,0,0,0	373	149	1	1.0	0.545	0.444,NA,NA,NA	0.101
150	0	1	3,0,0,0	0,0,0,0	153	149	1	1.0	0.0	1.0,NA,NA,NA	-1.0
151	3	0	7,0,0,0	2,0,0,2	201	149	1	1.0	1.0	0.722,NA,NA,0.0	0.639
165	164	1	1587,327,20,25	2,2,0,0	159	149	1	1.0	0.994	0.999,0.994,1.0,1.0	-0.004
166	143	1	165,20,10,23	2,2,0,0	327	149	0.827176713149	1.0	0.985	0.974,0.82,1.0,1.0	0.036
167	143	164	147,20,10,23	1569,327,20,25	317	149	1.06908715214e-09	5.1209274587506e-07	0.291	0.042,0.028,0.19,0.302	0.15
170	0	11	20,0,0,0	718,1,1,6	173	149	0.246268093535	0.906241358283726	0.0	0.023,0.0,0.0,0.0	-0.006
176	159	0	456,47,32,27	2,0,0,0	1563	149	1	1.0	1.0	0.956,1.0,1.0,1.0	0.011
184	581	19	721,186,280,316	0,2,2,4	2099	149	1.24094346754e-06	0.00011145223517843626	0.685	1.0,0.868,0.909,0.849	-0.222
185	76	0	96,5,14,21	5,0,0,0	1152	149	0.636684641803	1.0	1.0	0.713,1.0,1.0,1.0	0.072
186	0	5	4,0,0,0	196,10,1,0	232	149	1	1.0	0.0	0.013,0.0,0.0,NA	-0.004
196	44	25939	38,2,2,1	8757,1489,700,3911	183	149	1	1.0	0.001	0.004,0.001,0.002,0.0	-0.001
198	34	0	101,49,12,30	21,0,0,0	284	149	0.00930554347744	0.11005815618996939	1.0	0.716,1.0,1.0,1.0	0.071
199	3	0	2,5,0,4	0,0,2,0	161	149	0.514835676892	1.0	1.0	1.0,1.0,0.0,1.0	0.25
