ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	11	10	9,9	13,22	298	149	0.152855152246
11	11	0	104,174	0,2	298	149	1
16	5	45	12,15	62,35	298	149	0.0465272009326
17	10	2	17,7	0,2	273	149	0.141599793483
18	12	1	11,6	0,0	298	149	0.540927251405
20	0	2	0,2	0,0	298	149	1
23	9	289	20,12	110,75	262	149	5.5204430246e-06
24	18	65	95,77	32,42	298	149	2.84540169204e-11
25	38	17	71,110	13,27	298	149	0.0520274583288
57	2	6	0,2	6,4	298	149	0.206067896551
62	0	8	2,6	8,2	298	149	0.00207434108726
64	194	243	626,301	83,90	298	149	3.76365605348e-14
71	0	2	2,0	3,6	298	149	0.799044154471
81	4	0	7,0	0,2	298	149	0.0340919483275
85	2	1	7,5	0,0	298	149	0.0507909683415
87	45	3	45,19	3,4	298	149	0.540003879259
88	46	2	48,20	7,0	298	149	0.34747657165
89	14	2	23,14	0,0	298	149	0.0485155420763
90	5	1	4,11	0,0	298	149	0.235444306949
91	4	0	11,16	4,0	298	149	0.0176466074483
96	4	1	11,5	2,0	298	149	0.427151869526
97	2	2	4,0	0,0	298	149	1
103	46	2	106,56	0,2	230	149	0.193432539964
141	3	0	0,0	2,2	298	149	3.534515709e-07
145	1	0	0,0	6,6	239	149	2.7666024654e-05
148	35	11	3,3	2,2	298	149	0.255497547922
149	3	6	0,9	2,4	298	149	0.816684948821
153	2	2	0,2	0,0	298	149	1
154	0	10	0,2	35,32	278	149	1
157	31	0	40,8	4,0	298	149	0.038833045096
158	0	6	1,0	2,1	298	149	1
161	4	0	0,0	1,0	298	149	1
196	1	2	0,4	0,2	298	149	1
197	1	0	0,4	2,0	298	149	0.0292708961107
199	2	8	5,4	0,2	298	149	0.00105732273371
200	1	84	5,4	88,95	298	149	0.181659032967
203	6	252	3,10	205,354	298	149	0.988702563093
207	5	56	0,1	27,43	298	149	0.0385671156781
209	13	276	7,8	136,90	298	149	0.521528710227
218	62	17	117,66	10,12	298	149	0.0375969366123
221	0	30	3,11	27,40	298	149	0.00126991856439
222	0	2	2,0	0,0	258	149	1
226	0	4	2,2	5,10	298	149	0.0681010152597
240	1	24	0,0	11,15	255	149	0.376746690902
241	2	14	2,4	4,4	298	149	0.0895942142467
246	3	51	6,5	55,53	288	149	0.337435080734
247	5	112	2,6	118,119	298	149	0.617700189522
250	2	60	4,2	50,58	252	149	0.48178731595
251	0	39	3,3	13,25	244	149	0.0128548236386
