IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
11	10	9,9	13,22	298	149
11	0	104,174	0,2	298	149
5	45	12,15	62,35	298	149
10	2	17,7	0,2	273	149
12	1	11,6	0,0	298	149
0	2	0,2	0,0	298	149
9	289	20,12	110,75	262	149
18	65	95,77	32,42	298	149
38	17	71,110	13,27	298	149
2	6	0,2	6,4	298	149
0	8	2,6	8,2	298	149
194	243	626,301	83,90	298	149
0	2	2,0	3,6	298	149
4	0	7,0	0,2	298	149
2	1	7,5	0,0	298	149
45	3	45,19	3,4	298	149
46	2	48,20	7,0	298	149
14	2	23,14	0,0	298	149
5	1	4,11	0,0	298	149
4	0	11,16	4,0	298	149
4	1	11,5	2,0	298	149
2	2	4,0	0,0	298	149
46	2	106,56	0,2	230	149
3	0	0,0	2,2	298	149
1	0	0,0	6,6	239	149
35	11	3,3	2,2	298	149
3	6	0,9	2,4	298	149
2	2	0,2	0,0	298	149
0	10	0,2	35,32	278	149
31	0	40,8	4,0	298	149
0	6	1,0	2,1	298	149
4	0	0,0	1,0	298	149
1	2	0,4	0,2	298	149
1	0	0,4	2,0	298	149
2	8	5,4	0,2	298	149
1	84	5,4	88,95	298	149
6	252	3,10	205,354	298	149
5	56	0,1	27,43	298	149
13	276	7,8	136,90	298	149
62	17	117,66	10,12	298	149
0	30	3,11	27,40	298	149
0	2	2,0	0,0	258	149
0	4	2,2	5,10	298	149
1	24	0,0	11,15	255	149
2	14	2,4	4,4	298	149
3	51	6,5	55,53	288	149
5	112	2,6	118,119	298	149
2	60	4,2	50,58	252	149
0	39	3,3	13,25	244	149
5	5	5,1	1,0	298	149
0	19	0,3	40,48	242	149
0	2	0,1	0,3	247	149
7	22	1,6	31,29	298	149
0	7	2,1	2,4	260	149
2	7	2,2	5,4	298	149
1	0	0,0	0,2	298	149
2	1	0,0	2,0	298	149
0	7	2,12	3,2	298	149
4	14	0,0	14,11	285	149
0	31	1,1	39,36	238	149
3	38	0,0	0,4	298	149
2	0	5,0	4,2	234	149
2	1	0,2	0,0	298	149
3	148	1,0	67,89	233	149
0	7	2,2	2,2	289	149
0	4	1,4	2,2	298	149
160	0	90,58	8,1	298	149
4	49	34,42	86,31	298	149
1	17	2,0	2,0	243	149
6	83	4,6	7,25	298	149
13	13	8,8	4,2	298	149
11	0	5,7	3,0	298	149
2	6	8,2	12,16	298	149
9	7	16,10	15,12	298	149
0	10	6,4	23,19	235	149
0	4	4,2	5,8	298	149
1	10	0,0	3,2	223	149
4	56	3,9	25,18	240	149
0	8	2,2	4,8	298	149
0	1	4,6	0,0	298	149
0	5	2,6	4,3	298	149
0	8	4,2	0,1	298	149
2	22	1,0	5,4	298	149
1	0	4,9	0,2	298	149
0	2	0,1	0,5	232	149
6	265	3,6	249,280	298	149
0	1	1,2	7,2	252	149
0	12	0,1	16,26	244	149
14	16	31,24	6,8	298	149
0	2	2,0	4,0	298	149
4	2	0,8	2,2	298	149
0	49	10,26	69,76	246	149
0	1	0,3	0,0	298	149
3	131	18,10	111,96	265	149
22	32	13,17	33,28	285	149
16	20	39,23	67,112	298	149
4	18	17,11	27,13	298	149
4	0	6,2	0,2	298	149
4	51	9,6	110,126	223	149
3	29	8,5	47,50	298	149
1	0	9,7	2,2	298	149
4	61	9,7	238,213	298	149
4	81	7,6	143,123	298	149
2	39	9,7	52,47	298	149
3	54	22,11	79,57	298	149
2	15	3,4	22,38	298	149
1	0	5,6	3,4	298	149
0	4	1,0	5,5	264	149
20	0	46,16	1,2	298	149
7	2	3,2	0,0	298	149
6	0	9,4	0,2	298	149
4	8	7,2	0,4	298	149
4	10	0,10	2,2	234	149
11	8	2,5	11,11	254	149
13	2	18,10	2,4	298	149
13	2	19,11	2,0	298	149
53	145	74,43	68,54	298	149
7	2	20,2	2,6	298	149
11	21	8,11	36,38	225	149
7	26	5,7	11,24	261	149
6	12	25,29	4,17	298	149
29	0	47,78	4,0	264	149
63	8	68,79	5,8	298	149
0	8	0,4	5,4	298	149
5	94	20,16	48,62	255	149
1	0	0,0	2,0	298	149
211	2291	97,68	219,205	298	149
20	62	7,1	16,14	298	149
2	36	7,4	24,13	298	149
3	4	3,0	0,8	236	149
0	9	5,4	8,3	298	149
0	6	2,0	0,0	298	149
1	1	2,4	0,0	247	149
4	2	2,8	0,0	298	149
9	10	4,2	10,5	298	149
106	2	94,32	0,2	298	149
35	91	51,25	40,43	241	149
3	42	2,6	23,18	298	149
7	10	2,2	21,13	298	149
6	1	4,1	0,0	298	149
2	3	0,0	4,0	249	149
15	12	33,13	16,12	298	149
26	13	82,65	17,34	298	149
110	0	41,20	1,0	298	149
39	0	27,17	0,1	298	149
43	2	36,16	0,0	298	149
26	76	72,16	195,66	298	149
1	0	0,2	2,2	298	149
1	8	0,2	11,11	298	149
3	128	0,0	2,20	224	149
1	176	0,4	198,364	298	149
0	125	1,5	144,220	298	149
2	500	2,10	690,1182	277	149
0	247	1,4	290,575	298	149
2	8	4,8	4,11	298	149
6	0	3,9	0,2	298	149
2	2	8,4	4,7	298	149
1	6	8,2	2,6	298	149
2	21	4,17	36,62	228	149
0	21	0,2	13,37	298	149
7	22	30,20	24,21	298	149
6	37	13,21	46,40	298	149
10	2	1,14	1,0	298	149
7	5	2,0	8,8	298	149
23	101	16,10	51,35	226	149
16	3	10,9	0,0	298	149
19	2	12,4	0,0	298	149
4	4	6,4	3,2	298	149
5	2	2,8	0,0	298	149
2	3	11,4	8,10	247	149
2	9	7,5	9,17	298	149
0	43	7,14	34,20	298	149
0	1	1,0	3,2	298	149
10	2	9,0	0,0	298	149
1	37	9,0	27,21	298	149
0	3	2,0	2,2	298	149
2	17	0,9	13,16	240	149
2	2	2,6	4,0	298	149
0	3	1,5	4,11	298	149
0	3	1,0	11,8	298	149
2	1	3,11	2,4	298	149
0	12	9,4	10,7	298	149
8	17	0,4	6,16	298	149
2	9	2,4	2,1	298	149
4	0	0,0	0,1	263	149
0	11	0,2	2,5	298	149
159	13	178,92	6,4	298	149
2	111	4,6	37,80	298	149
10	1	5,14	0,0	298	149
6	4	3,11	0,0	298	149
1	2	2,8	0,0	298	149
1	62	0,3	74,79	298	149
10	65	6,20	100,85	298	149
0	2	0,1	4,0	298	149
0	33	17,10	37,54	255	149
1	20	4,7	21,38	298	149
0	14	4,2	24,40	298	149
0	6	4,4	10,31	298	149
2	0	2,0	2,0	298	149
6	12	10,0	2,12	298	149
7	39	5,0	26,18	298	149
3	46	5,0	25,29	298	149
13	56	8,3	25,23	250	149
21	5	42,40	0,0	298	149
22	91	40,34	84,46	298	149
58	733	33,31	689,650	295	149
12	43	21,3	40,27	298	149
21	32	25,15	39,45	298	149
7	26	15,2	23,10	298	149
3	44	10,3	52,49	298	149
19	23	9,8	14,6	298	149
35	283	11,18	211,264	298	149
18	1	8,6	0,1	298	149
17	6	18,18	0,0	298	149
0	20	5,4	26,31	298	149
1	17	8,6	14,9	298	149
13	0	41,33	2,10	298	149
0	3	2,4	4,4	221	149
8	2	29,20	2,0	298	149
11	22	19,17	17,14	298	149
4	0	30,40	3,0	298	149
4	1	15,12	6,12	298	149
2	4	0,0	20,16	243	149
5	15	16,17	36,56	298	149
5	37	13,32	87,56	298	149
2	13	2,2	8,10	276	149
2	6	2,6	4,4	229	149
0	13	3,3	6,13	261	149
2	3	2,4	7,6	298	149
0	2	2,0	2,4	298	149
2	17	5,1	8,10	298	149
6	2	0,0	3,0	298	149
0	4	2,0	16,7	298	149
0	27	0,1	39,56	284	149
0	30	4,9	53,69	232	149
1	17	3,2	16,34	232	149
10	107	8,4	42,33	237	149
30	0	46,52	2,1	298	149
2	1	2,0	0,0	298	149
0	2	2,0	6,4	224	149
3	0	6,14	2,2	244	149
2	0	4,3	0,2	298	149
2	6	6,2	7,10	298	149
11	4	12,20	0,0	298	149
6	4	0,4	4,0	240	149
12	15	11,6	0,0	298	149
4	113	10,11	161,273	245	149
3	19	0,3	4,6	298	149
51	2	37,11	1,0	298	149
16	42	42,22	37,32	298	149
12	0	38,18	3,0	298	149
16	39	26,7	44,23	298	149
16	69	15,4	29,24	287	149
4	2	2,4	2,0	298	149
6	2	5,5	0,0	298	149
2	10	0,2	2,8	265	149
7	0	28,53	2,3	298	149
1	0	0,0	0,4	279	149
2	0	9,4	8,6	298	149
1	2	0,2	2,2	298	149
4	9	4,9	3,0	220	149
0	2	2,4	0,0	298	149
277	14	276,307	16,27	290	149
6	38	20,19	65,74	298	149
0	8	4,10	2,22	298	149
0	2	6,2	9,16	298	149
0	2	6,2	0,0	298	149
2	6	1,0	4,3	298	149
0	2	0,2	64,23	298	149
23	64	42,36	88,37	298	149
20	40	62,38	89,70	298	149
4	2	7,0	4,2	298	149
0	22	2,0	43,28	298	149
3	40	11,5	98,44	298	149
0	4	8,5	24,10	298	149
3	8	3,3	42,17	298	149
3	0	3,3	2,2	298	149
0	7	1,5	15,10	242	149
0	16	0,2	5,4	222	149
1	27	14,2	36,29	298	149
0	4	0,1	0,6	298	149
2	12	5,2	14,27	298	149
3	6	3,3	6,7	243	149
9	15	2,6	28,30	287	149
7	51	7,8	17,18	298	149
22	35	45,19	23,20	236	149
1	0	1,6	0,2	298	149
1304	0	766,839	0,6	237	149
145	3	116,279	4,4	298	149
14	31	46,26	87,72	298	149
8	6	82,53	10,29	298	149
11	0	118,103	0,2	298	149
0	22	2,1	17,44	258	149
2	2	0,0	0,2	290	149
2	25	7,5	29,31	298	149
0	18	0,4	12,30	298	149
1	6	2,3	11,15	236	149
0	12	2,0	14,12	298	149
1	2	0,0	0,2	274	149
2	0	14,12	2,2	298	149
5	2	57,43	0,2	253	149
0	2	0,3	10,8	277	149
0	9	5,2	25,19	243	149
2	7	4,1	28,9	229	149
0	11	1,0	2,20	298	149
6	28	25,6	12,22	298	149
11	0	37,15	2,0	298	149
8	199	1,0	0,2	237	149
5	3	10,18	11,18	283	149
2	2	8,6	0,0	298	149
19	6	2,4	0,2	298	149
16	39	5,5	10,16	245	149
29	156	9,10	57,103	287	149
103	0	16,84	2,0	298	149
0	6	0,2	9,4	249	149
2	6	6,10	2,2	223	149
5	18	15,2	18,27	298	149
23	1	97,29	0,0	298	149
0	2	0,2	4,2	236	149
0	2	2,0	0,2	298	149
5	11	2,8	8,11	298	149
1	22	1,3	24,25	225	149
2	4	0,0	18,10	237	149
0	8	2,4	4,3	298	149
0	12	4,5	26,13	298	149
2	0	4,3	2,0	298	149
5	0	40,31	0,2	298	149
4	36	9,9	61,41	225	149
4	0	9,7	2,0	211	149
0	5	2,0	14,31	298	149
3	13	1,6	40,17	298	149
25	2	56,61	0,0	298	149
0	6	6,0	18,8	298	149
2	2	6,4	17,12	298	149
4	14	7,4	28,3	298	149
12	1	22,13	0,4	298	149
6	1	14,11	1,2	298	149
10	2	7,0	0,3	298	149
2	2	2,1	2,0	261	149
1	0	4,3	0,2	247	149
17	6	37,31	15,24	298	149
34	0	15,51	2,0	298	149
19	327	41,12	490,330	298	149
5	4	2,7	0,4	234	149
4	0	6,10	0,4	298	149
2	4	2,0	6,18	298	149
7	1	2,0	0,2	298	149
0	8	2,0	6,15	255	149
8	147	26,32	141,152	298	149
154	1193	55,31	407,465	298	149
41	317	8,21	171,260	298	149
77	1223	45,39	711,799	298	149
16	301	5,5	459,562	298	149
31	404	57,40	289,337	298	149
14	186	23,8	124,49	298	149
31	329	39,26	898,859	298	149
42	2	40,16	0,0	298	149
18	355	14,3	214,97	298	149
4	0	8,8	0,2	298	149
0	1	2,0	0,0	288	149
38	33	2,2	0,2	298	149
9	189	0,0	3,2	298	149
2	0	4,2	1,6	298	149
17	20	44,15	62,22	298	149
16	59	6,0	36,60	290	149
2	2	4,0	0,0	298	149
9	36	19,12	54,36	298	149
0	2	5,0	5,4	242	149
0	10	4,2	2,4	298	149
0	2	0,6	0,0	226	149
5	99	6,2	75,62	298	149
3	6	0,2	0,0	250	149
13	153	3,7	40,29	228	149
0	45	2,2	44,47	268	149
0	2	2,2	0,0	298	149
3	18	13,8	42,38	298	149
4	53	25,2	117,87	298	149
17	76	28,16	76,63	298	149
2	8	2,6	4,5	226	149
19	144	66,40	81,55	298	149
69	3	66,36	6,2	298	149
44	8	46,33	3,0	298	149
1	0	2,3	2,0	298	149
20	4	7,34	0,2	254	149
35	631	24,35	383,192	298	149
9	77	48,24	254,188	227	149
4	12	6,0	23,13	298	149
0	6	3,7	13,12	298	149
0	6	2,9	5,13	298	149
3	5	5,0	37,23	244	149
2	19	15,7	21,25	298	149
13	0	24,21	6,0	298	149
1	0	9,8	0,7	298	149
2	15	2,0	14,18	298	149
21	4	28,13	0,0	298	149
42	88	79,48	31,11	298	149
13	58	15,9	38,35	298	149
148	1	97,71	3,5	298	149
17	220	32,26	106,90	298	149
33	0	37,33	2,0	298	149
36	55	41,33	62,19	298	149
36	46	44,33	46,28	298	149
43	2	59,42	0,6	298	149
9	7	19,6	3,0	298	149
7	21	28,17	43,33	298	149
17	44	15,15	43,37	298	149
29	2	61,27	4,2	298	149
39	25	71,34	40,26	298	149
1	0	8,0	2,0	298	149
1	0	8,0	0,1	298	149
0	11	0,4	7,4	298	149
14	32	33,21	14,18	298	149
2	20	5,4	11,14	298	149
5	3	19,24	2,2	298	149
20	42	43,15	55,25	243	149
51	24	69,37	18,5	298	149
24	2	55,32	2,0	298	149
3	0	1,2	0,2	298	149
2	0	2,6	0,1	298	149
2	2	0,0	2,0	298	149
32	165	34,13	61,87	298	149
5	97	7,5	31,58	298	149
0	205	0,4	41,85	298	149
6	79	2,6	29,51	298	149
3	65	5,9	50,20	230	149
87	204	107,53	102,51	221	149
61	18	93,48	9,6	298	149
54	1	19,23	0,0	298	149
22	55	11,8	13,29	256	149
23	178	29,7	170,75	298	149
32	0	33,9	2,0	298	149
37	1	64,14	4,0	298	149
19	65	22,5	90,34	298	149
63	162	53,19	81,53	298	149
17	27	30,11	38,50	298	149
8	5	20,8	2,2	298	149
16	375	20,26	213,175	298	149
9	179	5,7	141,104	236	149
10	173	4,0	86,70	298	149
43	65	23,9	43,24	298	149
24	4	19,4	0,0	298	149
127	2	22,26	0,0	271	149
120	16	16,24	2,1	298	149
4	2	6,14	0,2	298	149
2	0	2,3	2,1	298	149
2	0	6,12	8,5	263	149
7	3	10,14	0,0	298	149
17	75	19,10	34,36	298	149
17	68	16,2	31,32	295	149
6	13	37,25	70,69	298	149
6	5	28,16	22,22	298	149
26	0	26,12	0,2	298	149
12	4	22,2	6,4	298	149
1	4	9,0	15,8	298	149
0	1	9,9	0,0	298	149
22	0	53,60	1,0	298	149
204	0	158,85	0,2	298	149
4	2	4,6	0,0	298	149
11	1	1,6	2,0	298	149
5	180	46,18	386,154	298	149
6	0	8,4	1,0	298	149
10	4	12,10	2,0	298	149
3	3	14,14	14,14	298	149
1	2	13,5	2,0	298	149
4	25	4,0	30,34	298	149
0	19	11,3	17,7	298	149
9	127	24,16	70,25	251	149
5	0	20,2	0,2	298	149
4	6	22,6	10,0	298	149
27	50	53,5	45,32	298	149
10	60	41,22	94,57	298	149
22	72	31,18	74,50	298	149
30	0	69,31	2,0	298	149
29	46	72,31	80,50	298	149
27	229	45,10	72,51	278	149
0	5	0,3	2,2	248	149
2	37	17,14	8,16	298	149
7	13	6,8	6,11	298	149
2	15	0,4	10,14	227	149
0	14	2,0	7,4	230	149
2	0	7,5	2,0	298	149
32	0	68,21	1,3	298	149
2	0	6,0	0,2	298	149
0	16	4,4	10,17	298	149
1	20	15,18	26,20	298	149
1	22	15,9	24,14	298	149
0	2	2,2	5,7	222	149
25	6	50,26	3,0	298	149
2	5	0,2	4,10	282	149
0	7	6,8	4,4	298	149
40	46	32,24	16,4	298	149
20	4	30,25	0,0	298	149
7	37	2,11	17,14	238	149
2	0	5,7	0,2	298	149
1	1	6,4	5,6	298	149
2	19	10,2	10,2	280	149
0	6	2,2	20,7	284	149
12	104	28,20	135,54	298	149
40	80	0,0	2,2	245	149
24	14	36,21	16,8	298	149
5	7	9,11	28,22	266	149
2	2	0,4	0,0	298	149
7	11	4,7	10,19	271	149
2	11	3,4	6,13	298	149
0	4	9,2	0,0	298	149
0	7	3,4	13,8	298	149
1	2	4,4	7,5	298	149
51	0	59,57	2,0	150	149
7	91	32,24	131,74	298	149
23	49	48,34	62,27	298	149
5	3	15,9	3,8	298	149
4	7	2,0	21,15	236	149
6	44	21,4	98,80	265	149
24	97	32,17	82,41	298	149
2	0	0,4	4,3	298	149
0	4	4,0	9,7	227	149
9	5	17,17	16,16	298	149
32	4	32,19	0,0	298	149
1	10	4,5	18,18	294	149
18	0	18,12	0,6	298	149
30	3	18,9	2,0	298	149
9	8	28,8	35,38	298	149
5	30	13,9	45,13	298	149
5	2	20,4	2,0	262	149
19	18	38,25	55,35	298	149
14	3	22,22	0,0	298	149
33	5	3,12	4,2	262	149
54	5	16,14	3,4	298	149
73	2	26,41	2,2	298	149
38	78	18,19	37,52	298	149
85	29	47,54	25,19	298	149
73	4	37,42	0,0	298	149
74	314	37,35	170,119	298	149
4	18	0,0	8,2	280	149
131	1	84,87	0,0	236	149
5	6	52,16	3,11	298	149
11	21	23,8	10,11	250	149
20	0	49,26	1,0	298	149
0	25	1,2	12,13	298	149
12	0	14,8	2,0	298	149
31	188	64,59	116,105	298	149
26	123	19,19	103,57	298	149
0	3	4,4	16,12	298	149
74	15	101,31	57,31	298	149
64	6	102,23	2,4	298	149
53	10	107,28	55,13	298	149
0	4	1,2	0,2	298	149
1	4	0,0	2,0	241	149
1	2	0,6	0,8	297	149
14	67	24,12	70,36	234	149
8	116	30,18	163,87	298	149
27	0	71,17	2,0	236	149
0	2	1,0	2,4	298	149
393	1	607,1568	0,0	152	149
65	0	144,134	6,0	245	149
32	876	24,12	326,165	298	149
80	60	164,88	118,86	298	149
12	14	43,27	26,12	232	149
