IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,16,0,0,117	0,0,0,0,1	1,0,0,0,18,0,0,24,27,68,73,10,0,0,11,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	212	149
0,0,0,0,18	0,0,0,0,0	4,0,0,0,0,0,0,0,29,3,1,0,4,0,10,8	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	842	149
0,0,0,0,18	0,0,0,0,1	4,0,0,0,0,0,0,0,29,3,1,0,4,0,10,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	842	149
0,85,2,0,559	0,0,0,0,0	19,0,0,0,210,0,0,54,132,454,340,60,9,0,84,25	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	375	149
2,4,0,3,16	0,70,2,0,347	4,0,0,0,0,2,0,0,4,17,5,0,1,6,9,7	18,0,0,0,149,0,0,27,75,305,235,37,7,0,73,20	297	149
83,103,42,47,349	0,0,0,0,1	100,8,5,5,181,33,22,47,193,282,267,50,86,20,211,36	0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0	225	149
1,0,0,0,0	0,0,0,0,0	0,0,0,0,37,0,0,1,0,2,0,3,0,0,4,0	0,0,0,0,17,0,0,0,2,1,0,0,0,0,0,0	425	149
0,49,2,0,49	0,0,0,0,0	16,0,0,0,66,0,0,7,55,26,106,12,2,0,14,7	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	211	149
0,408,2,2,162	0,0,0,0,0	32,0,0,0,116,0,4,10,91,147,367,30,10,0,45,50	0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0	169	149
26,6549,39,11,2133	0,7,0,0,4	107,15,0,8,26563,24,49,91,2031,2975,6665,129,93,8,668,89	0,0,0,0,115,0,0,0,0,2,9,0,0,0,0,0	251	149
4,7,0,0,31	0,0,0,0,0	4,2,0,0,61,0,0,4,31,19,3,2,9,0,6,16	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0	453	149
6,7,3,10,37	4,110,5,2,139	8,1,3,0,51,7,7,4,33,11,3,3,11,0,17,26	34,10,0,0,349,4,15,24,78,250,365,52,21,2,29,51	658	149
6,6,3,10,34	0,0,0,0,0	8,1,3,0,57,7,5,2,32,13,3,3,11,0,7,22	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0	658	149
6,263,6,0,158	0,0,0,0,2	54,2,1,8,748,10,5,20,168,294,553,55,49,3,124,14	0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0	288	149
39,440,39,36,454	0,0,0,0,2	99,28,9,16,1334,61,34,62,389,829,1088,122,192,53,289,46	0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0	233	149
9,724,12,0,463	0,8,0,0,0	99,6,4,4,1955,22,15,64,487,845,1254,122,117,7,240,60	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4	235	149
0,878,4,0,587	0,0,0,0,0	108,3,0,0,2431,4,6,51,602,954,1310,129,67,0,198,65	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	261	149
4,979,0,0,693	0,0,0,0,0	95,3,0,0,2960,1,12,52,690,1128,1572,135,79,6,223,66	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	286	149
65,5,42,48,134	0,0,0,0,0	66,25,13,25,62,29,29,30,98,189,82,36,63,31,179,26	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	207	149
80,8,54,71,163	0,0,0,0,2	111,43,25,31,41,40,35,34,109,208,82,33,71,44,135,24	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	235	149
2,0,0,0,7	0,0,0,0,0	5,0,0,0,0,2,2,0,3,1,132,16,0,1,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0	253	149
