IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,15,0,0,0	0,15,0,0,0	0,0,0,0,900,0,0,0,0,0,229,0,0,0,117,1	0,0,0,0,117,0,0,0,0,0,24,0,0,0,0,0	243	149
0,37,0,0,0	0,7,0,0,0	0,0,0,0,47,0,0,0,0,0,109,0,0,0,10,3	0,0,0,0,12,0,0,0,0,0,18,0,0,0,4,0	228	149
0,375,0,0,0	0,0,0,0,0	0,0,0,0,537,0,0,0,0,0,776,0,0,0,10,47	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	326	149
0,0,0,0,0	0,5,0,0,0	0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	245	149
0,1,0,0,0	0,3,0,0,0	0,0,0,0,70,0,0,0,0,0,15,0,0,0,25,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,29,6	373	149
0,29,0,0,0	0,10,0,0,0	0,0,0,0,45,0,0,0,0,0,96,0,0,0,23,7	0,0,0,0,11,0,0,0,0,0,18,0,0,0,8,0	201	149
0,16,0,0,0	0,0,0,0,0	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0	229	149
0,36,0,0,0	0,8,0,0,0	0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,11	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	290	149
0,27,0,0,0	0,7,0,0,0	0,0,0,0,93,0,0,0,0,0,24,0,0,0,30,2	0,0,0,0,36,0,0,0,0,0,5,0,0,0,8,5	164	149
0,46,0,0,0	0,0,0,0,0	0,0,0,0,61,0,0,0,0,0,56,0,0,0,85,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	562	149
0,72,0,0,0	0,373,0,0,0	0,0,0,0,18,0,0,0,0,0,137,0,0,0,2,0	0,0,0,0,439,0,0,0,0,0,736,0,0,0,8,3	158	149
0,41374,0,0,0	0,478,0,0,0	0,0,0,0,60342,0,0,17,0,8,62742,0,0,0,9077,987	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	159	149
0,156,0,0,0	0,478,0,0,0	0,0,0,0,196,0,0,0,2,0,70,0,0,0,48,70	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	327	149
0,156,0,0,0	0,41374,0,0,0	0,0,0,0,196,0,0,0,2,0,60,0,0,0,48,70	0,0,0,0,60342,0,0,17,0,8,62732,0,0,0,9077,987	317	149
0,40185,0,0,8	0,0,0,0,0	0,0,0,0,57341,0,0,26,16,12,53790,0,0,0,10770,2642	0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0	524	149
0,0,0,0,0	0,17,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,16,0,0,0,0,0,26,0,0,0,4,0	153	149
0,44861,0,0,8	0,0,0,0,0	0,0,0,0,51941,0,0,9,16,2,52403,0,0,0,4770,4130	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	803	149
0,321,0,0,0	0,44545,0,0,8	0,0,0,0,417,0,0,0,0,0,385,0,0,0,207,71	0,0,0,0,51538,0,0,9,14,2,52285,0,0,0,4571,3995	173	149
0,88,0,0,0	0,4,0,0,0	0,0,0,0,113,0,0,0,0,0,62,0,0,0,23,33	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	551	149
0,33505,2,0,24	0,4,0,0,0	0,0,0,0,31340,0,0,34,12,14,33687,0,0,0,15132,17057	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	384	149
0,22,0,0,0	0,312,0,0,0	0,0,0,0,29,0,0,0,0,0,13,0,0,0,13,0	0,0,0,0,489,0,0,0,0,0,886,0,0,0,404,50	284	149
0,33,0,0,0	0,270,0,0,0	0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0	0,0,0,0,578,0,0,0,0,0,883,0,0,0,92,68	266	149
0,16,0,0,0	0,0,0,0,0	0,0,0,0,48,0,0,0,0,0,37,0,0,0,2,3	0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0	204	149
0,32,0,0,0	0,24,0,0,0	0,0,0,0,28,0,0,0,0,0,16,0,0,0,26,6	0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,13	161	149
0,2916,2,0,0	0,24,0,0,0	0,0,0,0,3237,0,0,6,0,0,1647,0,0,0,1263,401	0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,13	1563	149
0,2904,2,0,0	0,20,0,0,0	0,0,0,0,3225,0,0,6,0,0,1642,0,0,0,1237,401	0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,6	1551	149
0,0,0,0,0	0,260,0,0,0	0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,1	0,0,0,0,3400,0,0,1,0,4,925,0,0,0,120,12	190	149
0,56,0,0,0	0,3,0,0,0	0,0,0,0,926,12,0,0,4,0,183,0,0,0,555,103	0,0,0,0,14,0,0,0,0,0,16,0,0,0,10,0	2099	149
