IncLevel1	IncLevel2	IncLevelDifference
1.0	0.91	0.09
1.0	0.921	0.079
1.0	0.0	1.0
1.0	0.815	0.185
0.531	0.036	0.495
1.0	0.944	0.056
0.202	0.338	-0.136
0.0	0.266	-0.266
0.0	1.0	-1.0
0.814	1.0	-0.186
1.0	0.963	0.037
1.0	0.0	1.0
1.0	0.934	0.066
0.942	0.89	0.052
1.0	0.967	0.033
0.423	1.0	-0.577
0.681	0.177	0.504
0.282	0.117	0.165
0.427	0.044	0.383
0.961	0.943	0.018
0.0	0.055	-0.055
0.997	1.0	-0.003
0.986	1.0	-0.014
0.984	1.0	-0.016
0.988	1.0	-0.012
0.647	0.595	0.052
0.104	0.064	0.04
0.045	0.112	-0.067
0.363	0.701	-0.338
0.989	0.959	0.03
0.0	0.026	-0.026
0.955	1.0	-0.045
0.774	1.0	-0.226
0.933	1.0	-0.067
0.188	0.078	0.11
0.083	0.073	0.01
0.121	0.084	0.037
1.0	0.687	0.313
1.0	0.891	0.109
0.0	0.479	-0.479
0.996	0.994	0.002
0.992	0.997	-0.005
0.982	1.0	-0.018
0.987	1.0	-0.013
0.946	1.0	-0.054
0.989	1.0	-0.011
0.985	1.0	-0.015
0.0	0.033	-0.033
0.975	0.978	-0.003
0.979	0.909	0.07
1.0	0.984	0.016
0.601	0.819	-0.218
0.353	0.8	-0.447
0.522	1.0	-0.478
1.0	0.0	1.0
1.0	0.93	0.07
1.0	0.95	0.05
0.945	1.0	-0.055
1.0	0.969	0.031
1.0	0.998	0.002
1.0	0.998	0.002
0.975	1.0	-0.025
0.748	0.851	-0.103
0.987	1.0	-0.013
0.998	0.996	0.002
0.014	0.004	0.01
0.899	1.0	-0.101
0.994	1.0	-0.006
0.969	1.0	-0.031
0.969	1.0	-0.031
0.989	1.0	-0.011
0.988	1.0	-0.012
0.911	1.0	-0.089
0.977	1.0	-0.023
0.0	0.15	-0.15
0.119	0.0	0.119
0.027	0.0	0.027
0.032	0.0	0.032
0.023	0.0	0.023
0.06	0.112	-0.052
0.909	1.0	-0.091
0.058	0.0	0.058
0.03	0.0	0.03
0.108	0.0	0.108
0.968	1.0	-0.032
0.94	1.0	-0.06
0.87	0.587	0.283
0.969	0.587	0.382
0.191	0.0	0.191
0.385	0.181	0.204
0.217	1.0	-0.783
0.224	1.0	-0.776
0.888	0.361	0.527
0.53	1.0	-0.47
0.951	0.95	0.001
0.97	1.0	-0.03
