ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
4	63	0	38	2	279	149	0.135063589184
5	497	0	231	2	1476	149	0.199847250205
40	3	0	0	27	297	149	5.73987730901e-07
43	2	0	10	2	169	149	0.0627063123766
46	10	2	4	24	658	149	2.90953400915e-05
52	151	0	122	4	270	149	0.0388544613416
53	276	131	252	59	1244	149	0.00184076140399
68	0	2	4	5	329	149	0.00740244417894
69	0	1	2	0	329	149	4.44888947688e-05
71	6	1	9	0	204	149	0.630313055677
77	8	0	47	1	269	149	0.297902936246
97	7	0	0	2	279	149	1.73944199788e-06
98	131	0	25	1	264	149	0.243512040639
99	253	11	69	6	212	149	0.303181571374
100	155	0	50	1	256	149	0.309791972302
105	7	3	4	0	474	149	0.000860584417108
107	52	9	7	12	403	149	4.64965936164e-05
109	16	12	38	84	507	149	0.0227813891937
110	16	12	7	84	267	149	1.70452190695e-07
115	315	8	52	2	235	149	0.647598027262
116	0	195	2	20	255	149	0.55491622569
118	455	1	83	0	210	149	1
119	487	4	67	0	251	149	0.680260675392
120	448	5	81	0	214	149	0.685244677103
121	795	3	128	0	476	149	0.728891587672
122	20	8	4	2	203	149	0.786957531581
123	27	170	3	32	203	149	0.233973336474
124	12	170	6	32	222	149	0.15220325464
125	17	20	7	2	222	149	0.0588716501468
126	154	1	79	2	251	149	0.441699872051
127	0	33	2	55	201	149	0.556623375724
128	44	1	22	0	310	149	0.273731136288
129	5	1	4	0	217	149	0.614245211989
130	58	2	24	0	312	149	0.169280820056
131	11	24	2	12	295	149	0.116407841502
132	16	24	7	12	1104	149	0.712558729376
133	6	24	2	12	271	149	0.477649530884
134	29	0	20	4	339	149	0.00135241695897
135	14	0	13	1	238	149	0.261771531408
136	0	17	3	2	243	149	0.000774916873024
147	829	2	307	1	262	149	1
148	1874	8	544	1	279	149	1
149	143	2	288	0	200	149	0.528696021342
150	307	2	87	0	291	149	0.683185059959
151	132	4	24	0	280	149	0.100915254483
152	178	1	56	0	287	149	1
153	314	2	105	0	348	149	0.579503313401
154	0	66	2	25	351	149	0.639397879773
155	403	5	93	1	307	149	0.566996292646
161	133	2	29	2	216	149	0.295360533474
169	6	0	141	1	346	149	0.540305196545
170	7	2	63	6	346	149	0.379204103822
171	2	2	44	6	273	149	0.0856739981581
172	2	1	121	0	273	149	0.130970670874
185	10	0	0	1	294	149	1.40247544405e-05
187	39	0	22	1	245	149	0.239423455852
189	89	0	55	2	217	149	0.567019687434
190	147	4	95	0	317	149	0.0586700665473
191	25	0	60	1	287	149	0.323439226309
195	6136	0	2220	3	246	149	1
196	7507	0	1801	2	219	149	1
197	122	2	17	0	231	149	0.717577746116
201	13	2	25	2	326	149	0.588257187987
204	437	2	99	0	443	149	0.627431395532
207	922	1	364	1	229	149	1
208	2	117	1	220	186	149	0.622206849806
220	15	1	10	0	252	149	0.267655712914
222	315	1	28	0	294	149	1
223	122	2	10	0	294	149	0.478127504399
224	98	2	15	0	234	149	0.536990911512
225	293	2	33	0	234	149	1
226	234	2	31	0	203	149	0.818115022099
261	160	11	4	0	212	149	0.0328939017705
