IncLevel1	IncLevel2	IncLevelDifference
0.209	0.0	0.209
0.0	0.121	-0.121
0.711	0.354	0.357
0.28	0.483	-0.203
0.373	0.521	-0.148
0.824	1.0	-0.176
0.89	0.795	0.095
0.18	0.612	-0.432
0.132	0.645	-0.513
0.498	0.347	0.151
0.07	0.0	0.07
0.343	0.0	0.343
0.017	0.0	0.017
0.273	0.0	0.273
0.966	1.0	-0.034
0.914	0.865	0.049
0.8	0.715	0.085
0.267	0.0	0.267
0.258	0.0	0.258
0.954	0.765	0.189
0.0	0.383	-0.383
0.0	0.696	-0.696
0.026	0.295	-0.269
0.014	0.273	-0.259
0.235	0.357	-0.122
0.033	0.253	-0.22
0.514	0.567	-0.053
0.0	0.365	-0.365
1.0	0.621	0.379
0.454	0.47	-0.016
1.0	0.89	0.11
0.525	0.856	-0.331
0.55	0.0	0.55
0.526	0.0	0.526
0.0	0.126	-0.126
0.0	0.039	-0.039
0.388	0.42	-0.032
0.911	0.974	-0.063
0.612	1.0	-0.388
0.791	1.0	-0.209
1.0	0.239	0.761
0.31	0.5	-0.19
0.871	0.501	0.37
0.924	0.61	0.314
0.786	0.133	0.653
0.377	0.452	-0.075
0.0	0.154	-0.154
0.658	0.491	0.167
0.327	0.604	-0.277
0.0	0.604	-0.604
0.719	0.218	0.501
0.782	1.0	-0.218
0.364	0.309	0.055
0.35	0.201	0.149
0.473	0.279	0.194
0.459	0.484	-0.025
0.4	0.515	-0.115
0.022	0.039	-0.017
0.831	0.442	0.389
0.833	1.0	-0.167
0.965	1.0	-0.035
0.079	0.154	-0.075
0.152	0.255	-0.103
0.972	1.0	-0.028
0.0	0.31	-0.31
0.745	0.292	0.453
0.708	0.286	0.422
0.358	1.0	-0.642
1.0	0.857	0.143
0.727	0.519	0.208
0.197	0.701	-0.504
0.743	0.703	0.04
0.068	0.458	-0.39
0.84	0.708	0.132
0.788	0.896	-0.108
0.424	1.0	-0.576
0.0	0.093	-0.093
0.0	0.067	-0.067
