ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
15	0	2	0,4	0,2	254	149	1
430	2	0	0,0	0,2	247	149	1
431	2	0	0,0	0,2	442	149	1
536	0	2	0,2	0,0	230	149	1
570	2	10	0,0	16,22	250	149	0.18587728352
839	2	0	0,4	0,2	206	149	1
990	2	12	0,0	0,16	305	149	1
1169	0	4	2,0	0,0	724	149	1
1403	1	0	0,0	2,0	634	149	1
1448	0	4	0,4	0,0	2544	149	1
1702	0	14	2,0	0,4	438	149	0.291362478064
1879	0	2	2,0	6,14	296	149	0.86468661829
2031	4	0	2,0	0,2	203	149	0.0637324669621
2270	4	6	0,0	6,14	166	149	0.000104126593549
2462	2	44	0,0	12,8	174	149	0.785159072656
2465	4	0	0,6	2,0	211	149	0.0661802703845
2576	2	0	0,0	2,0	321	149	1
2831	4	4	8,4	11,8	167	149	0.479098244678
2982	0	6	2,4	32,6	1708	149	0.713123107306
3025	2	4	0,4	0,0	1230	149	1
3425	4	2	4,4	0,0	152	149	0.0127014345665
3427	0	2	2,0	0,0	269	149	1
3770	0	4	8,4	0,0	1492	149	3.11995984603e-11
3782	0	16	2,0	18,26	176	149	0.591857882843
3797	6	2	0,2	6,0	1681	149	0.188710183731
3966	0	4	8,0	4,6	932	149	0.021434069848
3977	2	6	0,0	4,14	407	149	0.259704488436
4095	0	2	4,0	0,0	207	149	1
4302	0	2	0,2	0,0	156	149	1
4307	2	4	0,0	0,8	157	149	1
4660	2	0	2,2	2,0	217	149	0.376886395374
4825	0	2	0,2	0,0	248	149	1
4854	4	0	6,6	0,2	1168	149	0.156452302704
5306	4	0	4,20	0,2	202	149	0.483842216967
5316	4	0	0,0	0,4	167	149	1
5361	0	2	4,2	1,0	396	149	6.95254229677e-06
5503	0	1	0,2	0,0	268	149	1
5518	0	2	0,2	3,0	188	149	0.153226414077
5930	0	2	0,2	2,0	159	149	0.126150677208
5991	0	16	0,2	0,8	276	149	1
6235	0	6	0,6	0,2	153	149	1
6236	2	6	4,2	0,2	298	149	0.0227044123696
6237	2	0	4,2	0,6	294	149	0.00830646301836
6353	1	0	2,4	2,4	440	149	0.00109065531377
6418	2	0	2,4	2,0	537	149	0.134849676056
6768	2	0	0,4	0,2	153	149	1
7072	0	2	0,2	0,2	164	149	1
7098	0	4	2,0	0,2	191	149	0.155530253256
7170	0	6	2,0	2,6	403	149	0.804220801691
7221	2	4	0,2	0,0	154	149	1
7243	4	2	0,8	0,2	202	149	1
