ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	0	12	5	13	372	149
2	97	0	362	1	2403	149
11	306	0	76	1	620	149
14	0	4	12	54	817	149
15	0	3	5	59	1730	149
16	7	129	2	14	469	149
17	4	1	3	2	273	149
23	15	531	9	169	262	149
24	95	48	21	15	1121	149
25	30	15	8	15	363	149
36	0	7	2	16	1432	149
55	2	0	3	7	235	149
57	2	4	9	37	2365	149
58	3	0	4	34	629	149
62	11	2	50	67	723	149
64	1807	321	2430	336	4089	149
71	0	2	3	1	394	149
81	2	0	0	14	1560	149
87	952	1	598	7	2924	149
88	954	4	602	11	2927	149
89	10	0	17	5	448	149
90	2	0	48	4	467	149
91	7	3	16	3	395	149
96	7	0	34	3	823	149
97	54	0	112	4	2437	149
99	9	0	309	8	226	149
100	9	0	408	7	267	149
103	58	2	39	2	230	149
141	459	4	456	123	1221	149
142	0	52	3	9	1799	149
148	151	11	57	2	537	149
154	0	23	2	234	278	149
155	80	4	29	0	3295	149
161	10	0	66	532	1385	149
169	37	0	86	54	822	149
191	0	4	6	15	386	149
196	11	2	12	21	1796	149
199	38	0	115	25	468	149
200	38	130	101	3469	458	149
203	0	475	24	3308	326	149
206	93	2	88	2712	351	149
207	3	10	180	2996	324	149
208	2	0	80	2	307	149
209	23	27	93	3984	474	149
210	1	0	9	112	241	149
217	0	2	16	1774	578	149
218	304	25	155	8	2058	149
221	4	22	14	31	1626	149
224	6	2	1	24	1200	149
238	67	2	13	0	1768	149
240	0	3	2	158	255	149
246	3	30	8	141	288	149
247	0	113	9	157	356	149
250	4	211	1	216	252	149
251	4	147	6	143	244	149
252	142	2	183	147	1994	149
255	1	0	2	40	247	149
257	8	28	7	28	600	149
261	0	2	10	75	260	149
267	2	0	8	20	1423	149
269	0	4	2	58	224	149
270	0	4	4	40	225	149
275	0	8	1	111	395	149
278	0	4	3	22	403	149
282	0	2	29	66	236	149
285	2	0	2	7	1154	149
287	4	0	13	10	353	149
293	0	5	7	118	285	149
295	0	32	11	118	238	149
311	4	19	3	45	790	149
320	2	0	7	10	448	149
324	1	0	0	18	232	149
331	6	3	40	4	372	149
333	9	0	38	8	806	149
341	9	0	8	1	1304	149
342	9	2	8	70	1323	149
343	0	31	18	1343	233	149
357	0	2	4	25	289	149
361	294	0	370	8	444	149
365	15	94	69	363	1096	149
367	0	1	14	52	243	149
368	7	44	50	57	1201	149
369	4	4	56	29	353	149
372	7	0	4	15	652	149
374	5	10	13	61	1507	149
397	21	0	148	11	728	149
399	20	5	27	12	812	149
400	6	5	9	13	594	149
409	9	19	34	201	240	149
418	7	0	2	6	987	149
420	1	6	0	3	469	149
423	0	2	4	0	1004	149
425	0	4	2	0	270	149
429	3	0	20	1837	398	149
440	1	11	0	23	877	149
453	0	2	2	21	965	149
463	5	0	17	45	1623	149
466	1	10	0	33	232	149
468	3	473	20	780	400	149
470	0	3	10	89	252	149
475	2	0	3	1369	1275	149
476	2	0	68	2	1282	149
477	0	5	27	1739	244	149
480	2	0	3	131	2081	149
482	6	0	42	100	2209	149
483	46	20	44	9	1448	149
491	0	2	2	93	232	149
492	1	0	0	64	242	149
499	0	2	2	32	334	149
504	0	2	4	6	598	149
514	2	0	293	8	687	149
515	2	0	274	38	667	149
517	0	5	5	552	246	149
523	20	241	14	193	265	149
526	17	2	14	0	357	149
527	5	67	17	56	285	149
528	15	15	6	19	393	149
529	14	33	4	6	1623	149
530	2	0	25	32	385	149
535	2	69	3	223	223	149
536	1	10	23	185	488	149
537	1	0	19	2	481	149
539	5	81	5	194	825	149
540	17	27	4	214	726	149
542	12	54	44	149	1980	149
543	31	111	47	166	825	149
546	2	19	26	160	347	149
550	2	10	10	8	765	149
556	2	0	0	2	606	149
557	2	0	0	1	667	149
559	2	0	24	2	2502	149
565	6	3	6	7	1187	149
566	6	0	7	2	1191	149
568	99	8	34	11	1754	149
569	0	3	4	24	234	149
570	4	6	3	5	254	149
571	32	2	29	2	1137	149
572	32	0	29	3	1142	149
579	176	272	7	26	1276	149
581	61	0	75	1	596	149
582	3	7	5	14	380	149
590	9	32	2	24	225	149
592	2	36	0	67	261	149
594	8	32	86	30	2339	149
611	8	0	281	2	264	149
612	37	6	409	51	385	149
615	1	123	21	217	255	149
623	1435	4823	280	947	5288	149
624	42	26	3	5	1262	149
627	47	31	13	10	2355	149
632	6	8	9	26	1840	149
633	2	7	5	14	1813	149
634	0	2	7	25	2362	149
637	1	0	5	2	247	149
638	3	2	6	2	427	149
643	9	2	10	65	452	149
649	59	103	12	71	241	149
654	40	8	21	91	2306	149
655	0	4	7	116	464	149
656	6	6	17	33	838	149
658	8	25	9	6	1497	149
660	5	4	6	12	240	149
661	17	0	22	1	1249	149
665	120	4	316	35	1816	149
666	755	2	199	3	2954	149
667	586	5	112	1	2651	149
670	161	0	28	1	883	149
675	55	150	19	44	503	149
676	0	1	23	18	521	149
677	0	11	21	127	513	149
685	0	19	43	2009	224	149
688	0	9	49	1576	244	149
689	0	12	88	1285	226	149
690	0	14	34	1309	244	149
693	5	100	25	1311	1200	149
695	2	35	99	1466	479	149
696	2	0	88	2	406	149
697	19	0	643	13	545	149
699	2	580	5	1198	277	149
700	0	100	49	1782	466	149
701	21	0	105	1053	1088	149
716	6	0	13	5	490	149
717	8	2	26	9	1012	149
718	2	2	13	13	486	149
719	2	0	7	24	558	149
724	5	6	15	540	228	149
726	18	19	40	593	425	149
727	17	2	26	0	248	149
728	19	0	503	2	497	149
732	52	24	61	32	1400	149
733	4	16	9	85	632	149
735	13	0	12	9	344	149
737	309	4	181	1	2678	149
738	0	2	4	10	352	149
739	16	244	9	116	226	149
741	36	0	1	2	243	149
743	52	4	10	0	493	149
752	2	4	7	5	731	149
764	6	0	13	3	1090	149
766	6	0	8	2	902	149
771	1	6	3	10	247	149
772	2	1	8	11	788	149
773	14	43	16	49	460	149
777	0	3	7	42	648	149
782	12	0	0	2	580	149
783	15	0	51	3	702	149
784	1	117	3	67	472	149
788	0	12	3	46	240	149
790	5	0	3	26	411	149
801	2	0	12	6	686	149
803	5	0	6	8	824	149
805	2	0	10	17	487	149
808	7	0	0	12	823	149
812	6	0	7	2	1849	149
813	6	1	7	7	1398	149
816	3	0	10	5	961	149
823	0	1	4	7	298	149
845	0	17	15	90	435	149
849	217	10	406	4	446	149
850	27	79	21	211	992	149
852	33	2	24	0	1756	149
853	3	0	45	28	416	149
854	6	0	2	2	968	149
859	0	37	4	88	736	149
860	9	52	35	114	1131	149
873	6	0	8	6	1358	149
876	1	0	36	43	762	149
880	17	4	20	6	265	149
882	1	24	6	99	255	149
883	34	14	25	69	819	149
884	4	10	5	30	1633	149
886	2	4	0	19	432	149
893	2	0	4	7	624	149
895	7	5	6	87	426	149
896	0	75	7	137	352	149
897	12	79	12	151	524	149
899	2	56	0	28	250	149
901	94	209	40	136	970	149
903	81	752	43	418	295	149
909	17	96	16	62	816	149
910	28	93	16	65	650	149
913	108	73	34	41	3712	149
915	3	37	0	22	573	149
