ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2	0	42	1	182	149
6	0	2	3	70	263	149
7	10	0	0	2	354	149
9	0	6	55	0	273	149
10	13	56	0	13	332	149
11	0	8	2	4	280	149
13	358	9	82	12	874	149
14	6	9	7	12	199	149
15	0	42	21	214	254	149
17	19	885	9	355	1041	149
19	3	148	0	61	153	149
21	15	17	12	2	166	149
22	15	0	63	3	158	149
23	6	0	4	3	201	149
24	0	9	2	61	192	149
57	0	9	10	30	204	149
62	0	2	11	67	267	149
67	9	697	2	464	220	149
75	4	32	4	18	381	149
79	8	16	6	51	316	149
80	4	16	5	51	317	149
83	1	0	43	1	230	149
87	990	0	636	1	2962	149
89	9	52	7	20	154	149
90	6	9	6	2	154	149
92	0	1	1	0	185	149
96	1	6	4	2	240	149
111	0	7	2	16	160	149
119	3	0	359	3	401	149
120	1	1	2	0	184	149
122	1	8	7	42	184	149
143	25	2	2	0	243	149
147	9	0	5	6	373	149
163	130	0	3483	25	159	149
164	34	0	78	25	327	149
165	34	130	64	3469	317	149
168	0	2	26	2712	173	149
174	82	0	560	7	1563	149
175	82	0	554	1	1551	149
182	339	1	164	1	2099	149
183	12	0	21	5	1152	149
184	0	2	1	124	232	149
194	50	46225	56	14155	183	149
196	37	0	120	13	284	149
197	4	3	0	1	161	149
200	1	0	1	7	583	149
213	2	0	0	12	431	149
218	21	5	4	0	911	149
219	25	171	4	16	911	149
223	3	137	0	5	159	149
229	0	34	1	43	196	149
235	12	0	391	12	159	149
244	0	2	1	10	204	149
252	32	0	123	2	370	149
258	9	1	4	0	396	149
265	3	4	1	0	263	149
270	0	1	1	0	209	149
271	1	7	1	16	226	149
272	2	7	0	16	166	149
276	2	1	7	0	227	149
279	3	2	7	8	304	149
280	7	1	10	8	153	149
288	7	2	22	77	182	149
304	11	0	63	6	225	149
317	4	0	85	4	438	149
326	2	0	90	2	170	149
331	2	10	0	6	155	149
335	6	6	10	4	308	149
339	9	0	29	4	710	149
346	0	12	2	89	231	149
348	4	0	14	11	164	149
354	1	8	2	20	153	149
360	7	0	269	3	151	149
389	0	16	7	83	187	149
394	0	12	4	6	173	149
