ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2	0	42	1	182	149
6	0	2	3	70	263	149
7	8	0	0	2	298	149
9	0	6	55	0	273	149
10	13	56	0	13	298	149
11	0	8	2	4	280	149
13	46	9	28	12	298	149
14	6	9	7	12	199	149
15	0	42	21	214	254	149
17	0	885	1	355	298	149
19	3	148	0	61	153	149
21	15	17	12	2	166	149
22	15	0	63	3	158	149
23	6	0	4	3	201	149
24	0	9	2	61	192	149
57	0	9	10	30	204	149
62	0	2	11	67	267	149
67	9	697	2	464	220	149
75	3	32	2	18	298	149
79	5	16	6	51	298	149
80	1	16	5	51	298	149
83	1	0	43	1	230	149
87	43	0	47	1	298	149
89	9	52	7	20	154	149
90	6	9	6	2	154	149
92	0	1	1	0	185	149
96	1	6	4	2	240	149
111	0	7	2	16	160	149
119	1	0	249	3	298	149
120	1	1	2	0	184	149
122	1	8	7	42	184	149
143	25	2	2	0	243	149
147	9	0	5	6	298	149
163	130	0	3483	25	159	149
165	0	130	52	3469	298	149
168	0	2	26	2712	173	149
174	3	0	44	7	298	149
175	3	0	38	1	298	149
182	79	1	23	1	298	149
184	0	2	1	124	232	149
194	50	46225	56	14155	183	149
196	26	0	118	13	284	149
197	4	3	0	1	161	149
218	10	5	2	0	298	149
219	14	171	2	16	298	149
223	3	137	0	5	159	149
229	0	34	1	43	196	149
235	12	0	391	12	159	149
244	0	2	1	10	204	149
252	32	0	121	2	298	149
258	9	1	1	0	298	149
265	3	4	1	0	263	149
270	0	1	1	0	209	149
271	1	7	1	16	226	149
272	2	7	0	16	166	149
276	2	1	7	0	227	149
279	3	2	7	8	298	149
280	7	1	10	8	153	149
288	7	2	22	77	182	149
304	11	0	63	6	225	149
317	4	0	68	4	298	149
326	2	0	90	2	170	149
331	2	10	0	6	155	149
335	5	6	8	4	298	149
346	0	12	2	89	231	149
348	4	0	14	11	164	149
354	1	8	2	20	153	149
360	7	0	269	3	151	149
389	0	16	7	83	187	149
394	0	12	4	6	173	149
396	21	171	13	100	298	149
397	7	4	5	0	298	149
398	9	2	9	0	280	149
399	1	23	22	244	171	149
400	1	14	0	10	217	149
402	0	10	6	185	156	149
