IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,69,0,0,0	0,19,0,0,0	0,0,0,0,146,0,0,0,0,0,23,0,0,0,67,29	0,0,0,0,23,0,0,0,0,0,41,0,0,0,6,1	823	149
0,72,0,0,0	0,28,0,0,0	0,0,0,0,115,0,2,0,0,0,58,0,0,0,203,35	0,0,0,0,53,0,0,0,0,0,40,0,0,0,12,4	2437	149
0,50,0,0,0	0,0,0,0,0	0,0,0,0,49,0,0,4,0,0,304,0,0,0,189,12	0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0	226	149
0,66,0,0,0	0,4,0,0,0	0,0,0,0,67,0,0,4,0,0,400,0,0,0,212,13	0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,0	267	149
0,5,0,0,0	0,412,0,0,0	0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0	0,0,0,0,453,0,0,0,0,0,713,0,0,0,38,32	230	149
0,23,0,0,0	0,0,0,0,0	0,0,0,0,80,0,0,1,0,0,15,0,0,0,26,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1153	149
0,29,0,0,0	0,16,0,0,0	0,0,0,0,80,0,0,1,0,0,15,0,0,0,26,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1228	149
0,25,0,0,0	0,80,0,0,0	0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,105,0,0,0,0,0	269	149
0,101,0,0,0	0,56,0,0,0	0,0,0,0,28,0,0,0,0,0,17,0,0,0,0,5	0,0,0,0,28,0,0,0,0,0,65,0,0,0,0,0	284	149
0,168,0,0,0	0,79,0,0,0	0,0,0,0,39,0,0,0,0,0,38,0,0,0,0,8	0,0,0,0,22,0,0,0,0,0,53,0,0,0,0,1	343	149
0,79,0,0,0	0,36,0,0,0	0,0,0,0,122,0,0,0,0,0,0,0,0,0,12,1	0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,0	850	149
0,8,0,0,0	0,28,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,111,0,0,0,0,0,6,0,0,0,5,1	632	149
0,4,0,0,0	0,2,0,0,0	0,0,0,0,30,0,0,0,0,0,1,0,0,0,4,2	0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0	261	149
0,5,0,0,0	0,3,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0	360	149
0,1,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	296	149
0,3,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	231	149
0,12,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	324	149
0,18,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,2	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	424	149
0,6,0,0,0	0,31,0,0,0	0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,42,0,0,0,0,0,5,0,0,0,0,0	365	149
0,14,0,0,0	0,0,0,0,0	0,0,0,0,164,0,0,0,0,0,104,0,0,0,47,32	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	230	149
0,4,0,0,0	0,0,0,0,0	0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0	0,0,0,0,69,0,0,0,0,0,121,0,0,0,2,3	428	149
0,289,0,0,0	0,6,0,0,0	0,0,0,0,402,0,0,0,0,0,95,0,0,0,32,22	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	632	149
0,1,0,0,0	0,10,0,0,0	0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1	0,0,0,0,79,0,0,0,0,0,20,0,0,0,2,15	348	149
0,328,0,0,4	0,28,0,0,1	0,0,0,0,0,2,0,4,0,0,69,0,0,0,141,65	0,0,0,0,1,0,0,0,0,0,94,0,0,0,17,57	1221	149
0,4,0,0,0	0,41,2,0,0	0,0,0,0,80,0,0,0,0,0,12,0,0,0,15,1	0,0,0,0,128,0,0,0,0,0,100,0,0,0,119,9	1799	149
0,58,0,0,0	0,215,0,0,0	0,0,0,0,189,0,0,0,0,0,13,0,0,0,2,18	0,0,0,0,259,0,0,0,0,0,306,0,0,0,20,105	278	149
0,33,0,0,0	0,249,0,0,0	0,0,0,0,133,0,0,0,0,0,15,0,0,0,0,10	0,0,0,0,264,0,0,0,0,2,284,0,0,0,47,18	233	149
0,16,0,0,0	0,397,0,0,0	0,0,0,0,88,0,0,0,0,0,3,0,0,0,7,2	0,0,0,0,381,0,0,0,0,0,320,0,0,0,43,12	239	149
0,314,0,0,2	0,268,0,0,0	0,0,0,0,434,0,0,0,0,0,114,0,0,0,43,20	0,0,0,0,227,0,0,0,0,0,216,0,0,0,0,3	380	149
0,642,0,0,2	0,9,0,0,0	0,0,0,0,774,0,0,0,0,0,386,0,0,0,54,51	0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,1	470	149
0,7,0,0,0	0,71,0,0,0	0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0	0,0,0,0,124,0,0,0,0,0,23,0,0,0,0,0	302	149
0,13,0,0,0	0,29,0,0,0	0,0,0,0,221,0,0,0,0,0,32,0,0,0,142,38	0,0,0,0,63,0,0,0,0,0,60,0,0,0,1,18	615	149
0,45,0,0,0	0,1833,0,0,0	0,0,0,0,34,0,0,0,0,0,74,0,0,0,13,3	0,0,0,0,1501,0,0,2,0,0,2796,0,0,0,781,44	278	149
0,33,2,0,0	0,0,0,0,0	0,0,0,0,159,2,6,0,2,0,230,0,0,0,584,36	0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,1	3295	149
0,49,0,0,0	0,0,0,0,0	0,0,0,0,222,0,0,0,0,0,86,0,0,0,53,0	0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0	854	149
0,2,0,0,0	0,18,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0	659	149
0,2397,0,0,2	0,2,0,0,0	0,0,0,0,3775,0,0,0,0,2,2380,0,0,0,442,228	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6	1404	149
0,1159,0,0,0	0,19789,0,0,2	0,0,0,0,1814,0,0,0,0,2,693,0,0,0,228,186	0,0,0,0,26836,0,0,4,4,6,25032,0,0,0,756,431	1385	149
0,28,0,0,0	0,24,0,0,0	0,0,0,0,31,0,0,0,0,0,12,0,0,0,0,4	0,0,0,0,52,0,0,0,0,0,28,0,0,0,0,1	317	149
0,4,0,0,0	0,48,0,0,0	0,0,0,0,93,0,0,0,0,0,6,0,0,0,14,0	0,0,0,0,499,0,0,0,0,0,133,0,0,0,28,7	237	149
0,247,0,0,0	0,846,0,0,0	0,0,0,0,383,0,0,0,0,0,116,0,0,0,51,36	0,0,0,0,687,0,0,2,0,0,372,0,0,0,38,25	239	149
0,1259,0,0,0	0,1004,0,0,0	0,0,0,0,1699,0,0,0,0,0,404,0,0,0,211,239	0,0,0,0,634,0,0,0,0,0,394,0,0,0,6,49	822	149
0,15,0,0,0	0,348,0,0,0	0,0,0,0,19,0,0,0,0,0,48,0,0,0,0,5	0,0,0,0,435,0,0,0,0,0,588,0,0,0,2,44	253	149
0,77,0,0,0	0,464,0,0,0	0,0,0,0,57,0,0,0,0,0,62,0,0,0,1,15	0,0,0,0,377,0,0,0,0,0,704,0,0,0,7,82	235	149
0,1,0,0,0	0,0,0,0,0	0,0,0,0,48,0,0,0,0,0,9,0,0,0,23,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	288	149
0,1,0,0,0	0,2,0,0,0	0,0,0,0,48,0,0,0,0,0,9,0,0,0,20,0	0,0,0,0,29,0,0,0,0,0,19,0,0,0,1,0	256	149
0,93,2,0,0	0,0,0,0,0	0,0,0,0,110,0,0,0,0,0,28,0,0,0,45,3	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1068	149
0,93,2,0,0	0,0,0,0,0	0,0,0,0,110,0,0,0,0,0,28,0,0,0,47,3	0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0	1132	149
0,3,0,0,0	0,0,0,0,0	0,0,0,0,778,0,0,0,0,0,8,0,0,0,14,3	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	539	149
0,10,0,0,0	0,83,0,0,0	0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1	0,0,0,0,176,0,0,0,0,0,261,0,0,0,0,6	227	149
0,20,0,0,0	0,118,0,0,0	0,0,0,0,172,0,0,0,0,0,12,0,0,0,0,13	0,0,0,0,120,0,0,0,0,0,123,0,0,0,0,3	589	149
0,42,0,0,0	0,166,0,0,0	0,0,0,0,155,0,0,0,0,0,13,0,0,0,7,1	0,0,0,0,644,0,0,0,0,0,664,0,0,0,22,11	265	149
0,7,0,0,0	0,14,0,0,0	0,0,0,0,28,0,0,0,0,0,1,0,0,0,10,0	0,0,0,0,38,0,0,0,0,0,67,0,0,0,54,0	386	149
0,0,0,0,0	0,537,0,0,0	0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,5	0,0,0,0,357,0,0,2,0,0,581,0,0,0,14,94	272	149
0,359,0,0,0	0,0,0,0,0	0,0,0,0,190,0,0,2,0,0,413,0,0,0,0,61	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	366	149
0,8,0,0,0	0,651,0,0,0	0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0	0,0,0,0,381,0,0,2,0,0,916,0,0,0,5,16	287	149
0,125,0,0,0	0,387,0,0,0	0,0,0,0,294,0,0,0,0,0,72,0,0,0,107,10	0,0,0,0,530,0,0,0,0,0,889,0,0,0,120,26	1796	149
0,34,0,0,0	0,10,0,0,0	0,0,0,0,57,0,0,0,0,0,44,0,0,0,71,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	846	149
0,251,0,0,0	0,478,0,0,0	0,0,0,0,360,0,0,0,2,0,150,0,0,0,199,148	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	468	149
0,251,0,0,0	0,41374,0,0,0	0,0,0,0,360,0,0,0,2,0,140,0,0,0,199,148	0,0,0,0,60342,0,0,17,0,8,62732,0,0,0,9077,987	458	149
0,109,0,0,0	0,14,0,0,0	0,0,0,0,179,0,0,0,0,0,88,0,0,0,155,78	0,0,0,0,15,0,0,0,0,0,8,0,0,0,4,0	290	149
0,328,0,0,0	0,0,0,0,0	0,0,0,0,452,0,0,0,2,0,143,0,0,0,199,154	0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0	701	149
0,140,0,0,0	0,39985,0,0,8	0,0,0,0,182,0,0,0,0,0,75,0,0,0,44,54	0,0,0,0,57053,0,0,26,14,12,53696,0,0,0,10607,2542	326	149
0,1330,0,0,0	0,17,0,0,0	0,0,0,0,1517,0,0,0,0,0,1327,0,0,0,87,68	0,0,0,0,16,0,0,0,0,0,26,0,0,0,4,0	331	149
0,577,0,0,0	0,0,0,0,0	0,0,0,0,687,0,0,0,2,0,299,0,0,0,223,214	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	1005	149
0,581,0,0,0	0,44545,0,0,8	0,0,0,0,676,0,0,0,0,0,562,0,0,0,231,134	0,0,0,0,51538,0,0,9,14,2,52285,0,0,0,4571,3995	351	149
0,1022,0,0,0	0,29768,0,0,6	0,0,0,0,1129,0,0,4,0,2,1056,0,0,0,788,82	0,0,0,0,28903,0,0,13,4,10,30556,0,0,0,7349,11621	324	149
0,243,0,0,0	0,4,0,0,0	0,0,0,0,371,0,0,0,0,0,180,0,0,0,487,94	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	709	149
0,155,0,0,0	0,0,0,0,0	0,0,0,0,258,0,0,0,0,0,118,0,0,0,464,62	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	307	149
0,184,0,0,0	0,33443,2,0,24	0,0,0,0,292,0,0,0,0,0,123,0,0,0,469,71	0,0,0,0,31258,0,0,34,12,14,33629,0,0,0,15114,17034	474	149
0,130,0,0,0	0,448,0,0,0	0,0,0,0,188,0,0,0,0,0,60,0,0,0,17,20	0,0,0,0,458,0,0,0,0,0,994,0,0,0,464,45	241	149
0,0,0,0,0	0,10,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0	0,0,0,0,115,0,0,0,0,0,30,0,0,0,1,0	324	149
0,78,0,0,0	0,693,0,0,0	0,0,0,0,8,0,0,0,0,0,28,0,0,0,13,1	0,0,0,0,154,0,0,0,0,0,457,0,0,0,16,1	373	149
0,34,0,0,0	0,143,0,0,0	0,0,0,0,72,0,0,0,0,0,65,0,0,0,20,18	0,0,0,0,433,0,0,0,0,0,1323,0,0,0,49,108	570	149
0,213,0,0,0	0,12066,0,0,2	0,0,0,0,248,0,0,0,0,0,36,0,0,0,12,52	0,0,0,0,8628,0,0,27,4,10,11828,0,0,0,429,2478	578	149
0,300,0,0,0	0,0,0,0,0	0,0,0,0,538,0,0,1,0,0,260,0,0,0,139,100	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	1262	149
0,55,0,0,0	0,3,0,0,0	0,0,0,0,771,12,0,0,4,0,140,0,0,0,527,99	0,0,0,0,70,0,0,0,0,0,49,0,0,0,21,7	2058	149
0,52,0,0,0	0,7,0,0,0	0,0,0,0,686,10,0,0,4,0,135,0,0,0,489,78	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0	1762	149
0,6,0,0,0	0,211,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,40,13	0,0,0,0,57,2,0,0,0,0,253,0,0,0,273,49	1626	149
0,4,0,0,0	0,2,0,0,0	0,0,0,0,28,0,0,0,0,0,10,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0	258	149
0,58,0,0,0	0,145,0,0,0	0,0,0,0,103,0,0,0,0,0,26,0,0,0,2,2	0,0,0,0,253,0,0,0,0,0,407,0,0,0,10,45	318	149
0,26,0,0,0	0,72,0,0,0	0,0,0,0,88,0,0,0,0,0,33,0,0,0,0,4	0,0,0,0,129,0,0,0,0,0,348,0,0,0,100,41	1200	149
0,76,0,0,0	0,0,0,0,0	0,0,0,0,213,0,0,0,0,0,230,0,0,0,22,30	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	1285	149
0,0,0,0,0	0,12,0,0,0	0,0,0,0,24,0,0,0,0,0,4,0,0,0,9,12	0,0,0,0,149,0,0,0,0,0,196,0,0,0,121,76	299	149
0,39,0,0,0	0,316,0,0,0	0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,3	0,0,0,0,182,0,0,0,0,0,106,0,0,0,4,6	287	149
0,3,0,0,0	0,2,0,0,0	0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	234	149
0,71,0,0,0	0,5,0,0,0	0,0,0,0,149,0,0,0,0,0,252,0,0,0,1,33	0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0	281	149
0,12,0,0,0	0,77,0,0,0	0,0,0,0,212,0,0,0,2,0,23,0,0,0,2,5	0,0,0,0,334,0,0,0,0,0,271,0,0,0,18,32	356	149
0,143,0,0,0	0,5,0,0,0	0,0,0,0,1816,0,0,0,0,0,113,0,0,0,113,7	0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0	1808	149
0,141,0,0,0	0,4,0,0,0	0,0,0,0,1714,0,0,0,0,0,110,0,0,0,111,7	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	1782	149
0,141,0,0,0	0,4,0,0,0	0,0,0,0,1708,0,0,0,0,0,110,0,0,0,111,7	0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0	1768	149
0,17,0,0,0	0,161,0,0,4	0,0,0,0,13,0,0,0,0,0,17,0,0,0,2,1	0,0,0,0,130,0,0,4,0,0,438,0,0,0,323,40	255	149
0,47,0,0,0	0,612,0,0,3	0,0,0,0,99,0,0,0,0,0,64,0,0,0,30,19	0,0,0,0,705,0,0,0,0,0,663,0,0,0,152,59	358	149
0,328,0,0,0	0,0,0,0,0	0,0,0,0,721,0,0,0,0,0,334,0,0,0,42,21	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1108	149
0,335,0,0,0	0,6,0,0,0	0,0,0,0,737,0,0,0,0,0,353,0,0,0,42,22	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	1224	149
0,15,0,0,0	0,1349,0,0,0	0,0,0,0,60,0,0,0,0,0,78,0,0,0,0,5	0,0,0,0,1900,0,0,4,0,0,3907,0,0,0,30,62	285	149
0,28,0,0,0	0,6,0,0,0	0,0,0,0,31,0,0,0,0,0,23,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0	828	149
0,122,0,0,0	0,620,0,0,0	0,0,0,0,263,0,0,0,0,0,70,0,0,0,89,18	0,0,0,0,696,2,0,4,0,2,1903,0,0,0,753,163	288	149
0,24,0,0,0	0,984,0,0,0	0,0,0,0,44,0,0,0,0,0,10,0,0,0,14,26	0,0,0,0,826,0,0,4,0,0,1770,0,0,0,757,117	356	149
0,100,0,0,0	0,14883,2,0,8	0,0,0,0,210,0,0,0,0,0,43,0,0,0,0,1	0,0,0,0,14721,0,0,0,4,2,20980,0,0,0,421,33	252	149
0,215,0,0,0	0,16748,2,0,8	0,0,0,0,248,0,0,0,0,2,142,0,0,0,0,8	0,0,0,0,19284,0,0,0,4,4,27004,0,0,0,56,23	244	149
0,1216,0,0,2	0,14525,0,0,2	0,0,0,0,1756,4,2,2,2,0,985,0,0,0,262,373	0,0,0,0,19619,0,0,2,4,2,27763,0,0,0,39,50	1994	149
