IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4	0	2,0	0,5	252	149
6	2	2,0	3,10	355	149
8	0	7,13	2,0	273	149
2	5	0,0	6,6	209	149
0	2	2,0	0,0	297	149
3	5	7,7	4,15	658	149
2	0	4,0	0,2	253	149
216	46	189,214	16,13	1244	149
83	15	54,39	4,0	212	149
2	0	17,13	2,9	266	149
2	0	17,12	9,12	266	149
6	3	130,312	10,3	474	149
6	0	132,319	9,12	474	149
8	2	86,78	237,234	403	149
4	12	0,2	3,10	507	149
4	12	0,2	3,10	267	149
100	1	186,104	4,0	235	149
171	0	230,111	2,0	312	149
136	0	173,94	0,2	251	149
180	2	255,163	0,0	214	149
8	4	5,2	2,16	203	149
14	48	22,11	64,38	203	149
8	48	9,16	64,38	222	149
8	10	7,2	17,11	222	149
739	2	883,742	0,0	1215	149
41	0	35,50	0,1	312	149
13	0	6,0	0,2	295	149
13	15	10,0	12,22	295	149
3	15	11,4	12,22	1104	149
5	2	11,2	4,0	1104	149
0	15	2,0	12,22	271	149
6	0	10,0	0,4	187	149
2	26	2,4	29,4	243	149
30	2	2,6	0,0	289	149
1	403	0,0	192,264	201	149
359	2	175,234	0,0	262	149
684	0	440,400	0,2	279	149
172	1	66,57	0,0	287	149
241	2	111,126	0,0	348	149
5	32	0,0	26,15	351	149
139	8	81,51	2,0	307	149
34	0	17,19	2,0	307	149
81	7	60,56	5,0	216	149
59	0	65,33	1,0	265	149
0	2	2,0	0,0	178	149
0	40	0,4	0,0	352	149
0	40	0,6	0,0	400	149
6	4	74,60	1,12	346	149
3	4	70,58	1,12	273	149
4	2	81,70	2,0	273	149
6	0	6,8	2,0	239	149
57	1	5,4	0,0	1696	149
52	2	16,8	0,0	217	149
18	2	33,88	0,0	320	149
2428	4	202,195	1,0	246	149
5	0	8,3	2,0	362	149
87	0	52,29	0,4	294	149
3	1	0,2	0,0	334	149
51	1	6,6	0,0	212	149
0	11	2,0	11,5	281	149
3	3	5,0	7,0	271	149
4	14	4,2	22,0	271	149
11	26	2,2	37,2	294	149
46	3	54,2	4,0	221	149
3	33	5,0	37,0	344	149
1	56	5,0	18,0	344	149
10	2	12,0	0,0	198	149
47	1	27,0	0,0	198	149
2	67	0,0	36,0	247	149
30	67	39,19	36,0	825	149
45	2	22,0	0,0	210	149
62	6	31,0	0,0	210	149
54	3	23,2	2,0	210	149
2	26	0,0	12,0	185	149
2	14	0,0	3,2	185	149
6	26	4,0	12,0	264	149
2	6	4,4	0,0	337	149
7	26	6,4	12,0	337	149
8	26	6,4	12,0	354	149
22	3	2,0	2,0	264	149
42	14	14,0	3,2	264	149
4	1	2,2	2,0	198	149
229	10	108,61	3,0	273	149
179	1	108,67	6,0	277	149
79	1	46,17	0,0	245	149
164	2	125,79	0,0	350	149
178	1	68,62	0,0	292	149
12	71	6,0	15,15	245	149
2	0	2,0	4,0	294	149
2	0	0,0	4,4	294	149
2	2	5,2	0,0	217	149
2	0	0,4	5,2	183	149
17	11	4,20	6,6	307	149
8	4	2,10	0,0	307	149
308	0	161,101	0,2	317	149
21	0	12,3	2,2	275	149
22	23	15,4	16,24	275	149
1	23	2,2	16,24	298	149
12	11	1,1	4,2	298	149
10	0	3,4	0,2	262	149
9	0	4,10	1,0	230	149
4	0	9,13	2,0	259	149
2	26	0,3	13,11	297	149
12	258	8,5	176,84	330	149
12	2	0,10	7,0	275	149
17	10	9,14	6,0	305	149
6	1	5,1	0,0	233	149
175	1	205,83	0,0	352	149
9	26	12,7	56,24	284	149
0	6	0,2	2,0	271	149
2	45	10,3	34,31	305	149
2	45	10,3	34,31	314	149
10	45	14,7	34,31	339	149
7	53	9,4	43,70	378	149
299	0	325,253	2,0	812	149
184	1	178,131	0,0	268	149
11	0	9,19	2,0	218	149
91	1	177,84	0,2	237	149
0	4	0,2	2,4	214	149
13	0	12,7	0,2	321	149
29	0	60,35	0,2	259	149
2	12	6,0	1,0	483	149
12	11	1,0	5,2	381	149
6	11	6,5	5,2	755	149
0	26	0,2	8,14	315	149
2	11	1,0	19,6	268	149
273	2	255,113	2,0	235	149
4	15	9,8	34,9	241	149
59	0	132,137	2,0	330	149
73	2	51,39	2,1	232	149
0	53	2,0	32,28	268	149
0	44	4,2	27,29	286	149
0	44	4,0	27,29	241	149
63	2	57,63	0,0	301	149
48	0	36,32	2,0	301	149
2	0	6,0	2,0	216	149
1	8	0,0	13,9	232	149
1	8	0,0	13,9	202	149
2	0	6,7	10,14	298	149
1	24	2,2	7,8	399	149
150	2	100,48	0,2	326	149
12	6	16,11	0,8	232	149
5	14	0,0	18,4	383	149
2	14	4,0	18,4	299	149
14	1	18,4	0,0	300	149
2	2	2,4	4,1	337	149
3	0	4,0	2,0	289	149
3953	0	10615,4924	1,0	4386	149
15	243	17,10	83,90	380	149
921	0	1090,598	3,5	291	149
254	4	144,74	1,0	198	149
614	2	266,162	4,3	229	149
262	1	102,94	0,0	229	149
180	1	89,56	0,0	211	149
539	4	254,126	2,0	211	149
480	11	264,191	4,0	230	149
0	375	0,2	211,136	271	149
2	0	0,0	2,2	264	149
0	1	7,2	4,0	248	149
9	10	15,9	16,0	264	149
6	12	6,0	2,0	1354	149
5	0	0,9	2,0	451	149
1	2	4,4	2,4	212	149
23	1	34,23	0,0	233	149
5	1	6,6	0,0	214	149
2	1	2,8	0,0	745	149
5	0	7,5	1,6	323	149
1	1	6,6	2,1	221	149
2	0	2,2	2,0	252	149
90	0	33,19	0,2	325	149
6	40	0,0	39,41	241	149
6	3	0,0	0,10	247	149
1	0	0,0	0,1	168	149
44	2	11,10	0,0	262	149
4	2	9,4	0,0	371	149
6	12	23,10	30,41	274	149
6	8	19,6	14,3	274	149
19	0	33,27	3,0	236	149
34	0	57,43	0,2	355	149
21	4	32,27	0,0	260	149
4	4	5,2	3,7	176	149
4	5	0,0	2,0	273	149
5	2	2,0	0,0	247	149
38	0	88,28	2,0	272	149
23	0	32,41	0,4	312	149
1	2	3,7	3,4	194	149
1	2	3,4	3,4	209	149
137	2	123,117	2,0	317	149
23	4	17,10	0,0	187	149
20	4	20,6	0,0	184	149
217	1	93,55	0,0	374	149
95	2	46,9	2,1	294	149
90	0	34,4	2,2	294	149
13	0	15,6	0,2	236	149
4	2	6,8	0,1	211	149
10	1	20,2	0,2	240	149
2	7	0,2	11,0	263	149
0	10	1,1	6,2	278	149
17	3	8,4	0,0	310	149
4	1	5,4	0,0	301	149
82	0	62,32	1,0	304	149
2	1	2,0	2,0	203	149
0	9	7,2	8,6	325	149
3	0	0,1	1,1	277	149
3	0	0,1	2,0	277	149
15	2	15,9	0,0	223	149
2	0	12,0	0,1	201	149
42	0	93,20	1,0	241	149
38	0	73,22	3,0	249	149
2	8	10,6	15,13	299	149
47	0	104,57	1,0	263	149
2	2	15,5	0,0	278	149
0	2	3,2	4,4	389	149
4	2	3,10	4,2	221	149
4	2	3,10	4,2	218	149
57	2	19,18	2,0	391	149
13	3	7,4	5,1	253	149
0	27	0,2	58,17	287	149
366	1	769,419	6,0	1663	149
38	0	35,26	0,2	241	149
3	4	0,8	0,8	265	149
6	1	3,4	1,2	269	149
96	4	138,57	0,0	264	149
180	0	138,56	2,0	245	149
8318	2	37,22	0,0	1054	149
2	0	2,0	0,3	267	149
11	1	10,8	0,0	362	149
3	0	9,6	2,0	287	149
6	0	35,15	2,0	307	149
4	0	50,13	0,1	323	149
15	0	34,30	2,0	296	149
41	1	90,23	0,0	251	149
191	0	312,76	2,2	215	149
23	0	2,8	1,0	365	149
39	1	4,11	0,0	292	149
15	1	2,6	0,0	313	149
127	1	25,10	0,0	200	149
5	0	6,2	2,0	208	149
14	0	14,9	1,0	297	149
2	52	0,0	53,24	242	149
53	4	65,40	0,4	284	149
6	55	0,0	30,7	237	149
64	0	83,25	2,0	245	149
13	5	9,6	6,0	209	149
1	1	2,0	1,0	299	149
329	11	409,159	5,5	922	149
4	9	2,6	16,20	197	149
10	11	8,1	15,4	239	149
13	11	9,3	13,2	239	149
26	11	28,9	15,4	305	149
20	11	25,9	13,2	305	149
22	11	20,13	13,2	284	149
11	3	5,9	1,2	284	149
115	5	57,27	0,0	248	149
45	10	32,17	5,0	184	149
17	2	18,7	0,0	204	149
82	2	93,24	0,0	199	149
29	0	18,15	1,0	196	149
3	1	5,1	0,0	196	149
31	2	25,15	0,0	243	149
20	18	6,6	15,8	265	149
8	0	13,0	2,0	195	149
8	16	3,0	23,1	209	149
29	2	51,12	0,0	305	149
110	5	82,33	0,1	356	149
47	2	38,25	1,0	283	149
110	2	79,63	0,0	492	149
74	2	60,13	2,0	280	149
41	2	52,19	5,0	340	149
30	0	27,6	2,2	238	149
12	0	200,105	0,1	308	149
2	2	2,0	2,0	219	149
1116	3	438,264	0,0	307	149
9	0	25,33	0,2	241	149
1	5	2,2	9,7	232	149
0	1	4,0	0,2	247	149
0	1	4,0	2,4	366	149
0	2	2,0	1,2	276	149
3	6	0,4	12,4	305	149
15	1	72,42	4,0	1082	149
14	1	38,30	4,0	496	149
0	2	4,2	4,0	276	149
0	4	9,8	1,0	276	149
0	1	9,8	0,0	276	149
4	1	1,0	0,0	188	149
4	0	4,2	0,2	206	149
8	0	0,9	2,0	276	149
0	1	2,2	4,4	271	149
2	9	2,0	4,5	321	149
21	1	37,20	0,0	276	149
0	2	9,2	0,0	276	149
10	0	5,2	0,2	276	149
3	2	2,9	2,0	450	149
9	3	2,8	2,6	234	149
9	3	2,8	2,6	266	149
9	3	2,8	2,6	290	149
2	3	0,0	0,2	300	149
13	2	21,12	5,1	267	149
2	5	2,0	8,4	385	149
2	5	2,0	8,4	404	149
5	2	18,9	2,0	267	149
3	2	12,4	2,0	267	149
2	2	7,4	0,0	267	149
6	2	6,0	2,0	276	149
4	1	4,0	1,2	297	149
0	4	4,0	12,2	296	149
0	4	5,10	12,2	271	149
2	4	15,12	12,2	223	149
0	4	2,0	12,2	247	149
4	3	2,0	16,20	272	149
6	0	18,3	4,0	249	149
1	5	0,0	0,1	263	149
4	6	0,6	24,11	266	149
3	0	2,0	0,1	314	149
4	1	4,1	2,0	250	149
1	0	17,13	0,2	276	149
18	0	12,13	0,2	278	149
0	18	2,0	13,13	247	149
1	3	0,2	27,4	223	149
4	0	6,0	3,0	269	149
13	0	9,0	3,0	182	149
1	0	3,0	3,0	170	149
5	0	4,4	2,0	456	149
5	3	4,4	5,0	456	149
7	0	4,4	2,0	582	149
0	3	2,0	5,0	187	149
10	0	9,8	2,0	357	149
0	3	0,2	15,1	179	149
2	45	2,2	7,6	200	149
0	1	6,0	0,0	197	149
0	2	0,6	0,0	203	149
0	2	2,0	0,2	287	149
5	3	2,0	14,12	209	149
6	3	2,0	14,12	221	149
170	3	74,131	14,12	1623	149
0	2	0,4	6,5	332	149
19	2	5,18	0,0	253	149
72	0	47,33	6,8	291	149
12	0	23,26	0,2	275	149
7	14	20,19	12,18	299	149
25	4	35,27	1,0	190	149
57	4	113,108	1,0	486	149
2	17	6,2	10,12	282	149
48	10	51,49	18,15	293	149
