IncLevel1	IncLevel2	IncLevelDifference
0.0	NA,0.274	-0.274
1.0	NA,0.0	1.0
0.0	NA,0.495	-0.495
1.0	0.0,NA	1.0
1.0	0.0,0.661	0.669
0.256	NA,0.0	0.256
0.0	0.0,1.0	-0.5
0.0	0.0,1.0	-0.5
0.0	1.0,0.0	-0.5
0.317	1.0,0.0	-0.183
0.0	1.0,0.0	-0.5
0.149	0.0,0.0	0.149
1.0	0.0,1.0	0.5
1.0	0.617,0.0	0.692
0.472	NA,0.0	0.472
0.971	1.0,1.0	-0.029
0.119	1.0,0.0	-0.381
0.0	0.0,1.0	-0.5
0.312	NA,0.645	-0.333
1.0	1.0,0.574	0.213
1.0	0.0,1.0	0.5
1.0	NA,0.0	1.0
0.0	1.0,NA	-1.0
1.0	NA,0.672	0.328
0.445	1.0,1.0	-0.555
1.0	0.0,NA	1.0
1.0	0.0,1.0	0.5
1.0	0.261,1.0	0.369
1.0	NA,0.0	1.0
1.0	NA,0.662	0.338
1.0	0.0,NA	1.0
0.0	NA,0.436	-0.436
0.0	1.0,NA	-1.0
0.0	NA,0.548	-0.548
0.0	NA,1.0	-1.0
1.0	0.0,0.0	1.0
1.0	0.0,NA	1.0
0.495	NA,0.329	0.166
1.0	1.0,0.357	0.322
0.0	1.0,NA	-1.0
0.974	1.0,1.0	-0.026
0.871	1.0,1.0	-0.129
0.0	0.0,0.176	-0.088
0.408	1.0,1.0	-0.592
0.617	0.763,1.0	-0.264
1.0	NA,0.294	0.706
0.464	NA,0.0	0.464
1.0	0.565,1.0	0.218
1.0	NA,0.0	1.0
0.632	1.0,1.0	-0.368
0.798	1.0,1.0	-0.202
1.0	1.0,0.444	0.278
0.0	NA,1.0	-1.0
0.866	1.0,1.0	-0.134
0.0	1.0,NA	-1.0
0.022	0.0,0.093	-0.025
0.0	1.0,NA	-1.0
0.657	NA,1.0	-0.343
0.0	0.0,0.243	-0.121
1.0	0.0,NA	1.0
1.0	0.0,NA	1.0
0.0	NA,1.0	-1.0
