ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
200	93	22	269,110	39,34	258	208
201	61	31	134,57	72,27	196	243
202	61	22	125,51	30,12	196	195
203	54	24	78,42	42,18	243	195
204	16	67	39,21	147,57	195	298
205	78	72	109,47	140,52	298	298
206	11	7	20,37	15,6	298	298
207	35	19	207,42	111,51	298	269
208	4	16	12,5	98,34	269	245
209	2	2	0,0	0,3	180	244
210	15	24	3,3	23,14	241	276
211	0	1	0,2	3,0	262	298
215	7462	2966	4523,6901	1334,2495	272	298
217	2	52	2,7	59,72	272	260
218	42	1	104,76	1,1	276	247
219	2419	3046	327,1153	492,1499	212	298
220	4692	829	659,2307	119,461	298	212
222	137	318	0,10	1,16	294	298
223	7	6	2,2	6,5	298	298
224	3	3	16,9	6,0	298	251
225	4	11	3,5	12,47	234	298
228	46	48	30,53	43,40	298	298
229	27	33	33,43	30,36	249	262
230	1073	246	752,841	156,216	298	204
231	2	0	0,0	2,0	298	274
232	64	30	1,26	9,17	298	224
233	7	32	3,3	19,26	236	241
234	74	136	130,85	328,123	275	291
235	88	91	216,86	196,67	251	298
236	58	146	178,62	277,126	260	251
237	13	6	29,19	16,11	298	254
238	5	9	18,6	11,10	298	254
239	134	9	362,140	11,10	260	254
240	134	5	362,140	18,6	260	298
241	98	50	139,94	121,57	246	260
242	54	1	82,59	12,6	246	260
243	49	7	78,56	9,13	246	260
244	82	74	77,67	74,66	245	254
245	82	74	77,67	74,67	245	257
246	7198	8148	327,815	318,1118	244	298
247	5240	6871	249,633	278,904	276	244
248	7068	6849	336,955	278,905	298	244
249	7092	9892	336,952	411,1177	298	276
251	9	612	3,5	453,675	298	294
252	97	168	15,102	60,112	298	294
255	9	1	8,20	0,9	196	235
256	256	185	217,265	111,167	249	221
257	331	4	167,343	3,3	298	253
258	60	95	12,30	4,40	271	287
259	60	16	12,30	0,2	271	298
260	90	44	9,28	12,30	287	237
261	26	223	0,1	0,11	298	214
262	221	417	3,7	2,23	298	214
263	8	8	5,4	13,11	242	241
264	10	0	4,4	10,1	242	191
265	10	0	7,12	11,1	241	191
267	4	0	0,0	0,3	242	242
268	272	0	18,93	0,3	298	242
269	272	4	18,93	0,0	298	242
276	1	13	20,11	12,51	161	298
277	50	78	54,67	230,135	237	236
279	3	1	2,1	2,1	223	298
280	48	31	39,44	31,42	298	298
281	47	31	43,44	31,42	275	298
282	124	4	80,108	5,4	275	258
283	126	141	134,252	320,342	298	267
284	1	212	0,0	95,219	244	298
286	28	35	9,60	9,23	181	208
288	121	139	160,157	224,151	199	223
289	145	146	139,212	218,182	199	232
290	126	147	176,171	213,183	199	232
291	145	3	139,212	6,0	199	228
292	147	237	139,212	311,297	199	199
293	60	227	72,76	302,287	246	199
294	9	14	0,7	4,2	220	212
298	15	2	28,10	0,6	265	288
299	33	30	9,36	21,13	298	208
300	0	4	0,2	4,6	190	273
301	29	107	37,37	27,106	210	298
302	27	28	38,35	12,42	238	210
303	34	28	38,38	12,42	218	210
304	0	37	3,0	11,49	228	218
305	392	305	363,734	359,534	284	196
306	3	648	1,4	780,1152	182	284
307	482	304	19,110	18,79	260	235
