ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	6	1250	8,3	506,987	197	149
2	20	133	5,21	27,126	298	149
3	4	0	0,5	0,1	152	149
5	361	1553	11,154	45,686	152	149
6	84	0	127,75	0,1	298	149
7	4	2	19,24	19,10	192	149
8	4	197	19,25	420,1058	192	149
13	4	8	16,3	2,5	226	149
14	3	314	1,1	240,546	204	149
15	9	353	20,12	320,589	298	149
17	328	7	50,157	0,1	153	149
18	976	3	406,761	0,1	298	149
19	22	588	78,17	207,429	298	149
21	8	98	6,7	29,77	298	149
22	10	0	18,8	0,1	198	149
23	11	1	18,10	5,1	198	149
24	25	18	24,16	25,10	198	149
25	10	0	19,8	1,0	153	149
26	10	1902	3,20	775,1839	166	149
27	60	7	39,62	1,2	182	149
28	52	0	31,48	0,1	182	149
29	1	0	0,3	0,1	298	149
31	0	1	0,1	0,0	298	149
32	91	2	7,20	0,0	298	149
33	33	23	41,47	9,16	215	149
47	7	43	32,16	32,43	298	149
48	34	2	68,24	0,1	155	149
49	59	0	110,35	0,3	193	149
50	23	92	15,10	55,80	152	149
53	22	59	52,29	132,80	152	149
54	25	439	7,12	227,194	152	149
55	36	299	5,21	129,144	152	149
56	0	282	2,3	102,149	170	149
57	265	4	53,92	2,1	153	149
58	13	0	16,7	0,2	235	149
59	45	0	38,40	2,1	181	149
60	54	5	68,59	1,3	298	149
61	43	1	73,35	1,0	153	149
62	243	0	221,302	1,0	298	149
64	2	27	22,0	15,35	298	149
65	69	46	14,18	7,20	152	149
66	6	27	2,6	9,19	152	149
67	0	6	6,2	0,0	200	149
69	3	128	4,1	93,113	200	149
70	8	138	18,17	64,115	298	149
71	10	2	18,17	0,1	298	149
72	47	24	12,27	12,6	182	149
74	0	8	1,4	11,18	234	149
75	250	1	41,95	2,3	298	149
76	14	7	45,18	11,22	279	149
77	5	130	10,5	109,129	191	149
78	5	5	0,2	0,1	233	149
79	74	23	40,39	7,37	235	149
80	68	10	49,66	5,15	298	149
81	1002	18	426,521	16,3	152	149
82	7	479	16,4	152,241	212	149
83	79	0	17,41	0,4	165	149
84	13	142	20,13	42,83	266	149
85	1962	0	2355,1399	2,0	298	149
86	63	0	108,88	0,2	154	149
88	1	0	1,3	2,0	154	149
89	78	0	27,45	3,3	154	149
90	59	3	13,35	2,2	154	149
92	4	1	15,7	0,0	244	149
94	9	37	65,42	220,162	167	149
96	7	49	4,1	79,49	168	149
98	6	49	29,6	22,30	176	149
99	37	1	58,42	1,0	271	149
100	80	1	51,66	1,0	244	149
101	3	48	11,7	12,27	232	149
102	35	2	12,19	0,0	154	149
103	2	33	8,0	29,19	219	149
104	15	14	9,15	4,8	214	149
105	91	1	102,101	10,5	218	149
106	77	1	158,255	6,5	161	149
107	0	10	2,0	10,9	195	149
109	1	70	0,0	67,119	170	149
110	2	11	9,4	3,4	193	149
111	7	36	9,9	21,38	152	149
112	0	49	3,1	48,50	166	149
114	215	2	241,263	2,1	236	149
115	416	0	213,383	1,1	155	149
116	34	615	21,31	272,575	152	149
118	496	0	287,480	1,0	298	149
119	80	54	17,72	15,64	152	149
120	0	20	3,0	10,4	217	149
123	32	0	28,11	0,4	298	149
124	1	43	18,1	60,51	258	149
135	136	375	18,93	86,310	152	149
136	269	54	88,160	16,27	257	149
137	510	1	162,346	0,1	298	149
138	411	1	129,298	0,1	246	149
139	3	9	0,4	0,3	152	149
140	608	233	155,370	64,213	257	149
141	197	50	60,122	11,32	190	149
142	558	131	157,404	48,80	152	149
143	44	702	16,8	171,534	171	149
144	116	859	17,49	136,447	152	149
145	0	61	4,0	45,54	181	149
146	2	2	4,1	2,3	185	149
147	63	2	45,55	2,3	153	149
148	5	1	7,5	0,9	298	149
150	13	2	4,28	0,1	185	149
151	0	1	3,5	0,2	224	149
152	4	151	4,7	16,127	298	149
153	265	0	58,233	0,5	298	149
154	413	0	72,353	0,5	291	149
155	2	24	0,2	1,53	170	149
164	38	4	29,30	8,2	298	149
166	3	26	5,1	35,15	197	149
167	1	3	0,2	4,2	188	149
172	1	2	0,1	0,0	217	149
174	70	0	66,54	2,0	242	149
177	0	5	1,0	0,0	182	149
178	0	10	1,0	1,17	185	149
179	5	10	0,0	1,17	152	149
180	69	69	38,59	14,69	298	149
184	2	376	12,8	162,298	298	149
186	115	0	396,200	2,0	182	149
188	138	0	111,143	1,6	239	149
190	69	73	171,54	112,74	298	149
191	19	68	36,14	144,64	256	149
192	91	1	73,127	0,0	298	149
193	152	18	172,200	8,26	298	149
195	41	1	77,68	0,0	289	149
196	26	9	43,26	10,3	215	149
197	17	1	39,20	1,1	215	149
204	84	34	80,48	35,38	184	149
206	12	0	1,11	0,2	191	149
207	13	0	4,5	0,2	194	149
208	8	7	3,0	0,6	152	149
210	2	3	0,0	0,1	152	149
212	1	0	0,0	0,2	152	149
214	7	7	2,3	0,1	236	149
215	9	7	2,4	0,1	298	149
216	4	1	0,2	0,0	298	149
217	4	7	21,22	3,19	152	149
218	1	0	3,8	0,1	188	149
219	27	4	2,43	2,9	152	149
222	255	159	61,335	29,189	152	149
223	68	523	16,44	58,535	197	149
224	29	10	10,16	3,4	197	149
226	16	5	62,70	35,19	198	149
233	2	6	4,9	4,3	152	149
235	62	4	223,290	8,7	229	149
236	32	26	218,211	64,103	152	149
237	15	69	163,129	381,416	152	149
238	46	43	257,336	285,296	152	149
242	98	19	212,381	52,63	152	149
243	5	19	22,27	52,63	186	149
244	4	97	19,22	209,376	183	149
245	23	128	93,80	211,400	298	149
246	11	0	64,60	5,4	298	149
247	1	0	5,7	2,0	152	149
248	199	2957	179,195	1325,2486	298	149
250	7	74	7,7	80,91	172	149
251	5	294	12,6	102,199	177	149
252	362	1	210,333	0,1	167	149
253	114	2	121,167	1,1	186	149
254	3	15	9,9	22,17	152	149
255	0	3	5,2	1,9	169	149
256	34	5	17,15	0,3	181	149
257	22	5	15,9	0,3	205	149
258	15	27	7,7	9,13	173	149
261	639	0	234,749	0,1	153	149
262	0	3	0,2	0,0	275	149
263	87	0	84,47	0,1	161	149
265	1	0	3,1	3,0	182	149
267	3	13	4,6	39,27	226	149
275	4	2	1,4	0,1	152	149
277	4	6	1,4	4,2	197	149
278	5	0	5,13	0,1	184	149
281	655	7	276,592	1,10	219	149
282	759	8	323,712	3,5	257	149
283	111	8	48,130	3,5	187	149
284	79	306	20,108	70,291	197	149
287	0	13	2,0	6,4	203	149
288	47	8	4,31	1,6	152	149
289	2	36	4,0	10,21	298	149
290	264	0	52,424	0,2	228	149
291	2	263	13,5	187,261	298	149
292	3	263	19,6	187,261	298	149
293	357	2	270,361	1,4	298	149
294	359	0	261,358	4,3	154	149
295	10	14207	50,31	7268,11243	254	149
296	14233	0	7353,11258	1,0	298	149
297	16214	4	8940,13066	0,0	154	149
298	3	25	1,7	28,44	166	149
299	2	22	2,3	35,35	177	149
300	25	8	59,53	6,15	203	149
301	1	0	15,4	4,0	200	149
302	5	14	16,13	19,23	200	149
303	305	1	205,325	0,8	248	149
304	93	1	44,87	0,8	298	149
305	15	221	23,7	172,244	249	149
306	12	2	11,27	1,2	152	149
307	375	2	187,403	1,2	199	149
308	367	4	184,379	8,3	196	149
314	8	325	8,4	72,452	219	149
315	0	75	1,1	69,54	169	149
318	91	2	5,90	0,0	298	149
319	52	2	3,42	0,0	267	149
321	34	5246	11,22	2750,4952	167	149
322	3386	1	1614,2957	5,7	157	149
323	66	10	91,55	18,8	152	149
324	41	62	123,35	74,61	298	149
325	133	4	340,137	8,10	155	149
326	2	46	1,7	6,60	220	149
327	73	32	57,63	18,18	152	149
329	26	591	13,16	435,624	191	149
331	33	111	19,35	62,119	170	149
332	16	111	23,4	62,119	294	149
333	12	29	19,3	15,34	273	149
334	9	130	11,10	100,138	268	149
335	5	0	3,3	0,1	174	149
338	8	127	3,2	49,124	186	149
339	7	4	2,18	2,2	153	149
340	10	0	7,7	2,0	180	149
344	2	0	5,12	2,1	218	149
345	42	0	4,25	1,0	251	149
346	0	94	0,1	33,40	164	149
348	22	124	38,16	102,113	176	149
349	9	334	18,18	455,261	176	149
351	253	3	20,81	3,0	283	149
352	0	9	1,1	4,6	173	149
353	30	9	7,76	1,9	152	149
354	62	18	48,96	38,40	152	149
355	1	63	1,0	29,75	178	149
356	1	80	4,1	63,130	170	149
361	130	0	132,244	0,1	197	149
362	36	0	57,71	0,1	222	149
363	2	96	2,0	77,173	174	149
365	3	1	3,10	0,0	285	149
366	7	3	8,16	5,7	197	149
367	1	13	7,1	10,19	215	149
368	82	0	351,190	0,3	298	149
369	2	115	16,3	402,133	200	149
370	3	0	30,10	1,3	298	149
371	3	118	33,10	361,255	298	149
374	15	10	13,5	14,19	232	149
375	4	4	0,3	1,5	152	149
378	6	6	5,3	2,1	163	149
379	0	2	0,1	0,0	171	149
380	67	3	50,60	0,2	298	149
381	15	665	6,5	106,370	224	149
384	2	2	0,2	0,1	245	149
385	26	65	26,19	57,61	152	149
386	928	2	463,1197	6,7	242	149
387	8	9	22,32	6,30	269	149
388	1261	2	638,2779	2,19	152	149
389	16	5	27,57	17,16	152	149
390	44	3	89,110	2,9	298	149
391	33	3	79,73	2,9	298	149
393	215	2	66,213	0,0	277	149
394	10	0	1,28	1,0	165	149
395	26	45	6,5	9,11	298	149
396	20	0	7,2	3,0	298	149
398	2	5	3,0	0,0	180	149
399	0	14	5,10	17,32	208	149
400	331	1	239,461	0,0	298	149
403	2	55	1,3	31,46	298	149
404	18	0	12,19	0,1	155	149
405	57	3	60,32	6,1	155	149
406	0	6	0,9	3,23	152	149
407	25	20	16,17	11,16	152	149
408	2	14	0,1	5,5	152	149
409	9	8	4,4	14,6	174	149
411	0	2	0,2	1,0	152	149
412	0	2	3,0	1,0	298	149
415	8	0	17,13	1,1	298	149
416	8	0	15,12	1,1	298	149
417	8	0	10,10	1,1	298	149
421	1	0	6,4	7,3	204	149
422	1	0	1,2	7,3	254	149
424	2	1690	1,4	1537,2334	179	149
425	1330	2	779,1806	1,1	200	149
426	104	4	29,109	1,21	187	149
427	4	74	4,15	23,92	181	149
428	1	74	0,0	23,92	169	149
431	673	129	801,1193	164,232	152	149
432	22	129	41,40	164,232	245	149
433	1	652	26,17	786,1170	242	149
434	2	4	12,11	14,24	194	149
435	1	4	4,28	4,85	152	149
436	6	5	1,10	4,1	152	149
437	34	0	37,36	2,0	298	149
438	12	2	18,20	0,0	286	149
439	16	3	33,20	1,4	298	149
440	18	3	34,14	1,4	298	149
441	6	10	7,6	3,12	174	149
442	356	2	312,488	0,0	298	149
443	31	1	24,21	0,0	295	149
444	7	2	9,8	0,0	298	149
445	1	31	0,0	13,12	212	149
446	424	117	76,191	15,38	152	149
447	53	28	8,11	2,3	298	149
448	4	1504	5,1	20,182	242	149
451	49	96	12,23	52,95	152	149
452	7	135	10,7	48,123	298	149
453	1	0	0,1	0,2	152	149
454	4	0	0,9	1,11	152	149
455	4	11	0,10	6,7	152	149
456	15	72	47,10	114,55	227	149
457	3	0	3,15	0,1	207	149
464	451	2	308,617	2,2	173	149
466	9	0	3,13	0,1	158	149
472	12	1	3,11	0,2	298	149
479	16	3	7,18	7,9	152	149
480	208	26	213,319	55,19	219	149
481	29	10	51,64	14,15	298	149
482	27	4	39,52	5,15	158	149
483	6	105	16,6	69,85	204	149
484	113	0	63,95	0,2	191	149
486	19	52	36,8	19,96	214	149
487	27	52	50,8	19,96	298	149
488	18	4	40,6	4,2	280	149
489	128	0	64,102	1,0	220	149
490	89	96	84,110	106,109	152	149
492	217	11	66,209	6,9	224	149
493	4	174	7,11	63,211	245	149
494	83	2	110,124	0,2	298	149
495	353	1	124,313	0,0	298	149
496	92	25	0,312	0,77	215	149
497	0	121	13,0	14,358	298	149
498	0	154	0,3	43,230	168	149
499	4572	0	1859,4481	2,1	195	149
500	36	786	9,24	338,785	168	149
501	542	218	192,694	69,244	152	149
503	48	0	8,65	0,2	298	149
504	0	1	6,1	0,4	188	149
505	0	10	6,0	2,2	298	149
506	2	2	4,1	0,0	298	149
510	28	2	304,255	2,6	188	149
511	1	8	1,4	40,89	163	149
512	156	0	128,249	0,4	199	149
514	0	4	1,3	0,21	258	149
515	22	0	12,49	1,0	298	149
516	28	7	13,31	0,6	212	149
517	0	12	0,3	25,33	298	149
519	43	32	91,98	91,79	152	149
520	27	0	19,21	1,3	152	149
522	15	4	26,8	0,1	298	149
525	0	46	4,1	40,39	214	149
527	0	11	8,2	13,13	160	149
529	910	9	303,562	0,4	169	149
531	46	2	0,10	0,4	183	149
532	1	120	1,3	82,73	166	149
533	7	0	10,6	2,2	190	149
535	13	0	75,63	0,1	182	149
537	0	2	2,0	2,0	212	149
