IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2	0,2	0,4	197	149
2	0	0,0	0,2	152	149
0	1	0,2	0,2	152	149
2	0	0,0	9,0	152	149
10	0	0,4	4,2	153	149
0	2	4,0	0,2	298	149
4	2	4,0	0,2	298	149
2	4	0,0	10,12	298	149
2	0	0,2	4,0	152	149
2	0	6,0	3,6	185	149
2	2	0,0	0,2	167	149
164	4	12,169	0,0	183	149
2	4	0,0	0,2	298	149
0	4	0,2	2,0	208	149
2	4	0,4	0,2	164	149
10	0	2,6	0,2	298	149
2	0	0,8	4,0	158	149
2	0	0,0	0,2	240	149
4	0	0,6	0,2	218	149
2	2	2,6	0,0	186	149
1	0	0,0	2,0	298	149
4	0	0,0	0,2	152	149
2	0	0,2	0,1	152	149
0	2	0,2	0,2	193	149
0	2	2,0	0,0	152	149
0	4	0,3	0,2	184	149
0	2	0,2	0,0	171	149
2	0	0,0	2,0	298	149
2	2	0,2	0,4	152	149
53	0	18,4	0,2	298	149
0	2	8,0	0,0	298	149
104	2	12,12	0,0	205	149
38	2	8,2	0,0	298	149
0	2	0,2	6,8	174	149
20	4	2,13	0,0	298	149
4	2	8,18	2,0	185	149
2	0	0,2	0,4	179	149
8	0	4,6	3,0	153	149
2	0	0,0	0,6	172	149
4	2	0,12	0,0	298	149
17	2	4,10	0,0	298	149
17	0	4,12	0,10	224	149
0	2	0,2	0,0	161	149
14	2	14,6	0,0	161	149
0	2	4,0	0,0	177	149
8	18	0,8	6,4	298	149
0	2	4,0	0,0	200	149
8	2	0,4	0,0	298	149
0	3	0,2	10,4	232	149
1	0	0,0	4,0	257	149
2	0	0,0	2,0	152	149
0	2	0,2	0,0	155	149
