IncLevel1	IncLevel2	IncLevelDifference
0.0	NA,0.274	-0.274
1.0	NA,0.0	1.0
0.0	NA,0.495	-0.495
1.0	0.0,NA	1.0
1.0	0.0,0.661	0.669
0.0	1.0,0.0	-0.5
0.5	1.0,0.0	0.0
0.2	0.0,0.0	0.2
1.0	0.0,1.0	0.5
1.0	0.617,0.0	0.692
0.472	NA,0.0	0.472
0.971	1.0,1.0	-0.029
0.2	NA,0.0	0.2
0.0	0.0,1.0	-0.5
0.312	NA,0.645	-0.333
1.0	1.0,0.6	0.2
1.0	0.0,1.0	0.5
1.0	NA,0.0	1.0
1.0	NA,0.672	0.328
0.445	1.0,1.0	-0.555
1.0	0.0,NA	1.0
1.0	NA,0.0	1.0
1.0	NA,0.662	0.338
0.0	NA,0.436	-0.436
0.0	1.0,NA	-1.0
0.0	NA,0.548	-0.548
0.0	NA,1.0	-1.0
1.0	0.0,NA	1.0
0.495	NA,0.329	0.166
1.0	1.0,0.5	0.25
0.0	1.0,NA	-1.0
0.974	1.0,1.0	-0.026
0.905	1.0,1.0	-0.095
0.0	0.0,0.176	-0.088
0.714	1.0,1.0	-0.286
0.617	0.763,1.0	-0.264
1.0	NA,0.294	0.706
1.0	0.565,1.0	0.218
1.0	NA,0.0	1.0
0.5	NA,1.0	-0.5
0.81	1.0,1.0	-0.19
1.0	1.0,0.444	0.278
0.0	NA,1.0	-1.0
0.866	1.0,1.0	-0.134
0.0	1.0,NA	-1.0
0.182	0.0,0.5	-0.068
0.0	1.0,NA	-1.0
0.667	NA,1.0	-0.333
0.0	0.0,0.243	-0.121
1.0	0.0,NA	1.0
1.0	0.0,NA	1.0
0.0	NA,1.0	-1.0
