ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
45394	0,54,0,0,0	0,18,0,0,0	0,0,0,0,92,0,0,0,0,0,51,0,0,0,31,26	0,0,0,0,29,0,0,0,0,0,10,0,0,0,21,22	265	149	1	1.0	NA,0.628,NA,NA,NA	NA,NA,NA,NA,0.641,NA,NA,NA,NA,NA,0.741,NA,NA,NA,0.454,0.399	0.069
45401	0,13,0,0,0	0,16,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	149	1	1.0	NA,0.306,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.694
45402	0,10,0,0,0	0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	274	149	1	1.0	NA,0.437,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	-0.063
45403	0,16,0,0,0	0,389,0,0,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5	274	149	1	1.0	NA,0.022,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,0.0	-0.007
45404	0,15,0,0,0	0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	206	149	1	1.0	NA,0.608,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.608
45405	0,12,0,0,0	0,389,0,0,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5	206	149	1	1.0	NA,0.022,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0	0.011
45406	0,3,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0	206	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
45408	0,16,0,0,0	0,0,0,0,0	0,0,0,0,83,0,0,0,0,0,33,0,0,0,30,0	0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0	213	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.936,NA,NA,NA,NA,NA,0.794,NA,NA,NA,1.0,NA	0.09
45409	0,34,0,0,0	0,0,0,0,0	0,0,0,0,190,0,0,0,0,0,46,0,0,0,43,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	273	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.893,NA,NA,NA,1.0,NA	0.036
45410	0,24,0,0,0	0,0,0,0,0	0,0,0,0,161,0,0,0,0,0,42,0,0,0,28,4	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	252	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.892,NA,NA,NA,1.0,1.0	0.027
