IncLevel1	IncLevel2	IncLevelDifference
1.0	0.972	0.028
0.0	0.024	-0.024
1.0	0.0	1.0
0.0	1.0	-1.0
0.104	0.0	0.104
0.0	0.21	-0.21
0.719	0.538	0.181
0.333	0.304	0.029
0.0	0.054	-0.054
0.0	0.001	-0.001
0.019	0.0	0.019
0.442	0.843	-0.401
1.0	0.952	0.048
1.0	0.497	0.503
0.0	0.025	-0.025
0.0	0.196	-0.196
0.0	0.084	-0.084
0.009	0.003	0.006
0.045	0.053	-0.008
0.135	0.056	0.079
0.03	0.047	-0.017
1.0	0.965	0.035
1.0	0.959	0.041
0.143	0.253	-0.11
0.392	0.744	-0.352
0.0	1.0	-1.0
0.094	0.554	-0.46
0.0	0.104	-0.104
1.0	0.976	0.024
0.447	1.0	-0.553
0.092	0.119	-0.027
0.885	1.0	-0.115
1.0	0.294	0.706
1.0	0.992	0.008
0.0	0.007	-0.007
0.0	0.008	-0.008
1.0	0.759	0.241
1.0	0.95	0.05
0.975	0.92	0.055
0.0	0.005	-0.005
0.001	0.003	-0.002
1.0	0.826	0.174
0.552	0.0	0.552
0.5	1.0	-0.5
0.039	0.059	-0.02
0.02	0.0	0.02
0.0	0.017	-0.017
1.0	0.968	0.032
0.0	0.068	-0.068
1.0	0.968	0.032
0.818	1.0	-0.182
0.298	1.0	-0.702
0.0	1.0	-1.0
0.086	0.04	0.046
0.204	0.0	0.204
0.568	1.0	-0.432
0.429	0.304	0.125
0.872	0.549	0.323
0.741	0.19	0.551
1.0	0.874	0.126
1.0	0.895	0.105
1.0	0.975	0.025
0.161	0.0	0.161
0.294	0.5	-0.206
0.0	0.014	-0.014
1.0	0.536	0.464
0.109	0.089	0.02
1.0	0.989	0.011
0.0	0.063	-0.063
0.0	0.365	-0.365
0.058	0.061	-0.003
0.467	1.0	-0.533
0.705	1.0	-0.295
0.037	0.073	-0.036
0.047	0.0	0.047
0.0	0.03	-0.03
0.204	0.289	-0.085
0.157	0.318	-0.161
0.0	0.222	-0.222
1.0	0.392	0.608
0.8	0.951	-0.151
0.019	0.019	0.0
0.0	0.05	-0.05
0.538	0.181	0.357
0.057	0.016	0.041
0.915	0.364	0.551
0.032	0.013	0.019
0.045	0.011	0.034
1.0	0.867	0.133
0.03	0.258	-0.228
0.854	0.922	-0.068
0.067	0.025	0.042
0.973	0.952	0.021
1.0	0.486	0.514
0.005	0.006	-0.001
0.72	0.584	0.136
0.171	0.017	0.154
0.999	0.996	0.003
0.991	0.989	0.002
0.175	0.046	0.129
0.538	0.37	0.168
0.0	0.105	-0.105
0.0	0.057	-0.057
1.0	0.161	0.839
0.005	0.014	-0.009
0.778	1.0	-0.222
0.0	0.244	-0.244
0.949	0.978	-0.029
1.0	0.962	0.038
0.873	0.871	0.002
0.029	0.046	-0.017
0.88	1.0	-0.12
1.0	0.811	0.189
0.95	0.912	0.038
1.0	0.75	0.25
0.723	0.497	0.226
0.0	0.005	-0.005
0.0	0.021	-0.021
1.0	0.958	0.042
1.0	0.991	0.009
0.0	0.003	-0.003
0.0	0.003	-0.003
0.0	0.001	-0.001
1.0	0.704	0.296
0.025	0.032	-0.007
0.0	0.011	-0.011
0.59	1.0	-0.41
1.0	0.969	0.031
0.125	0.311	-0.186
0.985	1.0	-0.015
0.0	0.007	-0.007
0.0	0.59	-0.59
0.333	1.0	-0.667
1.0	0.753	0.247
0.03	0.0	0.03
0.931	1.0	-0.069
1.0	0.692	0.308
0.0	0.176	-0.176
1.0	0.971	0.029
0.0	0.007	-0.007
1.0	0.393	0.607
1.0	0.973	0.027
0.0	0.016	-0.016
0.717	0.792	-0.075
0.0	0.023	-0.023
0.556	0.811	-0.255
0.257	0.022	0.235
0.306	0.0	0.306
0.2	0.157	0.043
0.889	1.0	-0.111
0.111	0.44	-0.329
0.235	0.0	0.235
0.875	0.835	0.04
0.017	0.0	0.017
1.0	0.657	0.343
1.0	0.788	0.212
0.464	0.611	-0.147
0.969	1.0	-0.031
0.991	1.0	-0.009
1.0	0.0	1.0
0.062	0.037	0.025
1.0	0.704	0.296
0.955	0.894	0.061
0.733	1.0	-0.267
0.03	0.0	0.03
0.0	0.679	-0.679
0.813	0.655	0.158
1.0	0.307	0.693
0.958	1.0	-0.042
0.0	0.481	-0.481
1.0	0.969	0.031
1.0	0.981	0.019
0.0	0.018	-0.018
0.0	0.035	-0.035
0.0	0.116	-0.116
0.015	0.066	-0.051
1.0	0.918	0.082
1.0	0.817	0.183
0.0	0.052	-0.052
0.0	0.169	-0.169
0.791	0.73	0.061
0.006	0.0	0.006
0.818	1.0	-0.182
0.096	0.0	0.096
0.0	0.034	-0.034
0.0	0.01	-0.01
0.0	0.029	-0.029
1.0	0.995	0.005
0.0	0.019	-0.019
0.637	0.491	0.146
0.965	0.946	0.019
0.0	0.022	-0.022
0.949	1.0	-0.051
0.949	1.0	-0.051
0.01	0.002	0.008
0.226	0.057	0.169
1.0	0.927	0.073
0.018	0.0	0.018
0.0	1.0	-1.0
0.0	1.0	-1.0
0.03	0.079	-0.049
0.053	0.0	0.053
0.0	0.015	-0.015
1.0	0.977	0.023
0.84	1.0	-0.16
0.0	0.911	-0.911
0.997	1.0	-0.003
0.0	0.134	-0.134
0.036	0.023	0.013
0.988	1.0	-0.012
0.407	0.0	0.407
0.934	0.974	-0.04
0.0	0.51	-0.51
0.0	0.109	-0.109
1.0	0.846	0.154
0.0	0.023	-0.023
0.959	0.948	0.011
0.0	0.208	-0.208
0.188	0.0	0.188
1.0	0.95	0.05
1.0	0.595	0.405
1.0	0.7	0.3
1.0	0.99	0.01
1.0	0.982	0.018
0.0	0.109	-0.109
0.0	0.036	-0.036
0.88	0.74	0.14
0.0	0.143	-0.143
0.128	0.143	-0.015
0.0	0.01	-0.01
0.981	0.984	-0.003
0.955	1.0	-0.045
0.636	0.0	0.636
1.0	0.25	0.75
0.273	0.119	0.154
0.347	0.271	0.076
0.144	1.0	-0.856
0.0	0.115	-0.115
0.039	0.041	-0.002
1.0	0.793	0.207
0.661	0.493	0.168
0.962	0.979	-0.017
1.0	0.99	0.01
0.994	1.0	-0.006
0.047	0.048	-0.001
0.996	0.992	0.004
0.134	0.061	0.073
0.002	0.001	0.001
0.015	0.004	0.011
1.0	0.461	0.539
0.022	0.0	0.022
