IncLevel1	IncLevel2	IncLevelDifference
0.172	0.265	-0.093
0.699	0.773	-0.074
0.024	0.035	-0.011
0.208	0.211	-0.003
0.046	0.073	-0.027
0.317	0.28	0.037
0.084	0.047	0.037
0.344	0.197	0.147
0.017	0.0	0.017
0.585	0.782	-0.197
0.047	0.017	0.03
0.024	0.076	-0.052
0.583	0.146	0.437
0.136	0.38	-0.244
0.105	0.396	-0.291
1.0	0.955	0.045
0.982	0.965	0.017
1.0	0.948	0.052
0.176	0.326	-0.15
0.0	1.0	-1.0
0.267	0.209	0.058
0.079	0.246	-0.167
0.261	0.239	0.022
0.02	0.016	0.004
0.628	0.657	-0.029
0.0	1.0	-1.0
0.333	0.385	-0.052
0.039	0.107	-0.068
0.456	0.528	-0.072
0.48	0.525	-0.045
0.0	1.0	-1.0
0.75	0.04	0.71
0.167	0.27	-0.103
0.0	0.333	-0.333
0.011	0.015	-0.004
0.011	0.0	0.011
0.021	0.006	0.015
0.0	1.0	-1.0
0.167	0.273	-0.106
0.504	0.515	-0.011
0.415	0.43	-0.015
0.589	0.695	-0.106
0.747	0.933	-0.186
0.2	1.0	-0.8
0.465	0.452	0.013
0.138	0.0	0.138
0.902	1.0	-0.098
0.008	0.025	-0.017
0.439	1.0	-0.561
0.148	0.051	0.097
0.486	0.344	0.142
0.466	0.47	-0.004
0.25	0.352	-0.102
0.067	0.0	0.067
0.533	0.741	-0.208
0.25	0.012	0.238
1.0	0.381	0.619
0.046	0.023	0.023
1.0	0.08	0.92
0.915	1.0	-0.085
0.048	0.081	-0.033
0.579	0.0	0.579
0.0	0.027	-0.027
0.126	0.281	-0.155
0.078	0.244	-0.166
0.025	0.126	-0.101
0.314	0.423	-0.109
0.964	0.982	-0.018
0.047	0.027	0.02
0.094	0.543	-0.449
0.013	0.012	0.001
1.0	0.563	0.437
0.027	0.0	0.027
0.998	1.0	-0.002
0.016	0.013	0.003
0.324	0.23	0.094
0.05	0.105	-0.055
0.154	0.258	-0.104
0.202	0.379	-0.177
0.025	0.025	0.0
0.095	0.087	0.008
0.225	0.491	-0.266
1.0	0.111	0.889
1.0	0.976	0.024
0.073	0.029	0.044
0.008	0.273	-0.265
0.125	0.119	0.006
0.2	0.224	-0.024
0.0	0.002	-0.002
0.006	0.027	-0.021
0.044	0.041	0.003
0.173	0.168	0.005
0.002	0.002	0.0
0.8	0.86	-0.06
1.0	0.935	0.065
0.002	0.001	0.001
0.975	0.979	-0.004
0.006	0.006	0.0
0.017	0.019	-0.002
0.959	1.0	-0.041
0.002	0.004	-0.002
0.152	0.202	-0.05
0.04	0.0	0.04
0.068	0.035	0.033
0.005	0.01	-0.005
0.538	0.327	0.211
0.3	0.851	-0.551
0.014	0.0	0.014
0.536	1.0	-0.464
0.167	0.169	-0.002
0.034	0.125	-0.091
1.0	0.961	0.039
0.0	0.075	-0.075
0.06	0.044	0.016
0.489	1.0	-0.511
0.883	0.806	0.077
0.072	0.241	-0.169
0.5	0.847	-0.347
0.5	0.933	-0.433
0.5	0.754	-0.254
0.058	0.055	0.003
0.037	0.066	-0.029
0.52	1.0	-0.48
0.006	0.016	-0.01
0.092	0.164	-0.072
0.008	0.026	-0.018
0.004	0.008	-0.004
0.008	0.008	0.0
0.017	0.012	0.005
0.91	0.933	-0.023
0.028	0.013	0.015
0.101	0.073	0.028
1.0	0.408	0.592
0.164	0.093	0.071
0.068	0.542	-0.474
0.736	1.0	-0.264
0.028	0.0	0.028
0.04	0.268	-0.228
0.0	0.027	-0.027
0.145	0.178	-0.033
0.007	0.049	-0.042
0.039	0.025	0.014
0.018	0.038	-0.02
0.039	0.056	-0.017
0.045	0.034	0.011
0.0	0.33	-0.33
0.12	0.0	0.12
0.796	0.0	0.796
0.798	0.0	0.798
0.126	0.02	0.106
0.113	0.21	-0.097
0.445	0.317	0.128
0.907	0.95	-0.043
0.571	0.771	-0.2
0.0	0.03	-0.03
0.562	1.0	-0.438
0.058	0.011	0.047
0.856	0.696	0.16
0.085	0.04	0.045
0.0	0.043	-0.043
0.273	0.314	-0.041
0.11	0.275	-0.165
0.213	0.166	0.047
0.053	0.052	0.001
0.244	0.191	0.053
0.018	0.018	0.0
0.096	0.068	0.028
0.102	0.0	0.102
0.0	1.0	-1.0
0.109	0.235	-0.126
0.228	0.187	0.041
0.02	0.038	-0.018
0.161	0.347	-0.186
0.065	0.046	0.019
0.0	0.088	-0.088
0.067	0.169	-0.102
0.095	0.261	-0.166
0.0	0.188	-0.188
0.223	0.382	-0.159
0.031	0.062	-0.031
0.098	0.24	-0.142
0.463	1.0	-0.537
0.032	0.037	-0.005
0.51	0.525	-0.015
0.0	0.008	-0.008
0.33	0.347	-0.017
0.615	0.569	0.046
0.696	1.0	-0.304
0.054	0.153	-0.099
0.01	0.003	0.007
1.0	0.992	0.008
0.4	0.15	0.25
0.0	0.054	-0.054
0.222	1.0	-0.778
1.0	0.977	0.023
1.0	0.999	0.001
0.0	0.525	-0.525
0.469	0.378	0.091
0.0	0.079	-0.079
0.401	0.403	-0.002
0.62	0.58	0.04
1.0	0.567	0.433
0.948	0.776	0.172
0.231	1.0	-0.769
0.103	0.34	-0.237
0.005	0.015	-0.01
0.017	0.009	0.008
0.187	0.759	-0.572
0.072	0.014	0.058
0.073	0.156	-0.083
0.027	0.0	0.027
0.069	0.0	0.069
1.0	0.52	0.48
0.044	0.151	-0.107
0.134	0.173	-0.039
0.006	0.0	0.006
1.0	0.0	1.0
0.49	0.564	-0.074
1.0	0.944	0.056
0.033	0.0	0.033
0.232	0.138	0.094
0.005	0.0	0.005
0.0	0.063	-0.063
0.093	0.106	-0.013
0.955	1.0	-0.045
0.938	1.0	-0.062
0.074	0.078	-0.004
1.0	0.55	0.45
0.891	0.489	0.402
0.688	0.789	-0.101
0.0	0.013	-0.013
0.645	0.382	0.263
0.033	0.02	0.013
1.0	0.741	0.259
0.027	0.167	-0.14
0.102	0.163	-0.061
0.37	0.452	-0.082
0.109	0.308	-0.199
0.172	0.0	0.172
0.33	0.262	0.068
0.091	0.429	-0.338
1.0	0.813	0.187
1.0	0.758	0.242
0.013	0.003	0.01
0.28	0.046	0.234
0.079	0.188	-0.109
0.994	1.0	-0.006
0.99	1.0	-0.01
0.04	0.178	-0.138
0.0	0.114	-0.114
0.151	0.111	0.04
0.004	0.004	0.0
0.021	0.136	-0.115
0.275	0.8	-0.525
0.036	0.067	-0.031
0.069	0.149	-0.08
0.42	0.375	0.045
0.804	0.202	0.602
1.0	0.854	0.146
0.0	0.169	-0.169
0.356	0.0	0.356
0.014	0.031	-0.017
0.155	0.449	-0.294
0.219	0.258	-0.039
0.074	0.031	0.043
0.344	0.268	0.076
0.85	1.0	-0.15
0.057	0.093	-0.036
0.083	0.051	0.032
0.05	0.033	0.017
0.99	0.985	0.005
0.379	0.0	0.379
1.0	0.871	0.129
0.014	0.086	-0.072
0.078	0.048	0.03
0.031	0.072	-0.041
0.027	0.07	-0.043
1.0	1.0	0.0
0.028	0.038	-0.01
0.174	0.124	0.05
0.068	0.095	-0.027
1.0	0.682	0.318
1.0	0.652	0.348
0.0	0.0	0.0
0.967	0.972	-0.005
0.001	0.001	0.0
0.007	0.006	0.001
0.005	0.002	0.003
0.019	0.018	0.001
0.111	0.098	0.013
0.311	0.535	-0.224
0.216	0.391	-0.175
0.667	0.25	0.417
0.857	1.0	-0.143
0.012	0.01	0.002
0.0	0.047	-0.047
0.773	1.0	-0.227
0.048	0.025	0.023
0.0	0.015	-0.015
0.074	0.125	-0.051
0.066	0.056	0.01
0.041	0.0	0.041
0.06	0.052	0.008
0.26	0.327	-0.067
0.128	0.05	0.078
0.213	0.495	-0.282
0.448	0.686	-0.238
0.053	0.0	0.053
0.084	0.289	-0.205
0.143	0.135	0.008
0.064	0.0	0.064
0.934	1.0	-0.066
0.0	0.349	-0.349
0.876	0.837	0.039
0.892	0.894	-0.002
0.148	0.257	-0.109
0.005	0.001	0.004
0.204	0.116	0.088
0.0	0.358	-0.358
0.042	0.032	0.01
0.791	1.0	-0.209
0.282	0.0	0.282
0.083	0.217	-0.134
0.018	0.238	-0.22
0.14	0.216	-0.076
0.954	1.0	-0.046
0.026	0.113	-0.087
0.025	0.049	-0.024
0.026	0.091	-0.065
1.0	0.929	0.071
0.011	0.021	-0.01
0.014	0.024	-0.01
0.039	0.07	-0.031
0.081	0.084	-0.003
0.094	0.112	-0.018
1.0	0.984	0.016
0.045	0.124	-0.079
0.249	0.045	0.204
0.0	0.012	-0.012
0.0	0.076	-0.076
0.0	0.347	-0.347
0.626	1.0	-0.374
0.406	0.213	0.193
1.0	0.419	0.581
0.263	1.0	-0.737
0.057	0.092	-0.035
0.128	0.564	-0.436
0.229	0.257	-0.028
0.584	0.402	0.182
0.658	0.418	0.24
0.911	1.0	-0.089
0.5	0.0	0.5
0.455	1.0	-0.545
0.0	0.037	-0.037
1.0	0.143	0.857
0.039	1.0	-0.961
0.143	0.0	0.143
0.333	0.0	0.333
1.0	0.155	0.845
0.807	0.774	0.033
0.051	0.028	0.023
0.154	0.251	-0.097
1.0	0.0	1.0
0.93	0.766	0.164
0.778	0.667	0.111
0.955	0.964	-0.009
0.78	0.872	-0.092
0.057	0.121	-0.064
0.985	0.908	0.077
0.11	0.108	0.002
0.129	0.117	0.012
0.091	0.148	-0.057
0.95	0.92	0.03
0.035	0.046	-0.011
0.126	0.333	-0.207
0.245	0.202	0.043
0.0	0.045	-0.045
0.025	0.134	-0.109
0.278	1.0	-0.722
0.44	1.0	-0.56
0.488	1.0	-0.512
0.389	0.494	-0.105
0.929	1.0	-0.071
0.337	0.199	0.138
0.91	0.942	-0.032
0.092	0.167	-0.075
0.0	0.01	-0.01
0.0	0.018	-0.018
0.016	0.025	-0.009
0.0	1.0	-1.0
0.0	0.579	-0.579
0.012	0.023	-0.011
0.097	0.495	-0.398
1.0	0.907	0.093
0.173	0.0	0.173
0.727	0.474	0.253
0.049	0.16	-0.111
1.0	0.579	0.421
0.0	0.01	-0.01
0.072	0.008	0.064
0.624	0.751	-0.127
0.16	0.327	-0.167
1.0	0.783	0.217
0.052	0.069	-0.017
0.018	0.041	-0.023
0.201	0.472	-0.271
0.14	0.54	-0.4
0.855	1.0	-0.145
0.2	0.697	-0.497
0.015	0.073	-0.058
0.919	1.0	-0.081
0.954	1.0	-0.046
0.021	0.154	-0.133
0.039	0.101	-0.062
0.017	0.005	0.012
0.029	0.107	-0.078
0.014	0.014	0.0
0.026	0.032	-0.006
0.015	0.03	-0.015
0.012	0.004	0.008
0.036	0.005	0.031
0.149	0.15	-0.001
0.2	0.175	0.025
0.935	1.0	-0.065
0.99	1.0	-0.01
0.049	0.289	-0.24
1.0	0.822	0.178
0.278	0.0	0.278
0.312	0.13	0.182
0.069	0.19	-0.121
0.733	0.176	0.557
0.096	0.013	0.083
0.0	0.308	-0.308
1.0	1.0	0.0
0.023	0.028	-0.005
0.92	0.887	0.033
0.013	0.012	0.001
0.768	0.81	-0.042
0.977	0.979	-0.002
0.0	0.508	-0.508
0.667	0.5	0.167
0.22	0.195	0.025
0.12	0.215	-0.095
0.128	0.398	-0.27
0.945	1.0	-0.055
0.314	0.214	0.1
0.097	0.269	-0.172
1.0	0.329	0.671
0.75	1.0	-0.25
0.107	0.217	-0.11
0.263	0.044	0.219
0.623	1.0	-0.377
0.6	0.429	0.171
0.169	0.1	0.069
0.926	0.952	-0.026
0.667	1.0	-0.333
0.018	0.154	-0.136
0.082	0.157	-0.075
0.038	0.27	-0.232
0.232	0.0	0.232
0.931	1.0	-0.069
0.28	0.146	0.134
0.736	0.735	0.001
0.946	0.956	-0.01
0.722	1.0	-0.278
0.311	0.152	0.159
0.087	0.059	0.028
0.6	0.416	0.184
0.263	0.228	0.035
1.0	0.329	0.671
0.149	0.093	0.056
