IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
57	0	38	2	279	149
29	0	22	2	298	149
3	0	0	27	297	149
2	0	10	2	169	149
4	2	2	24	298	149
143	0	120	4	270	149
56	131	50	59	298	149
0	2	4	5	298	149
0	1	2	0	298	149
6	1	9	0	204	149
8	0	43	1	269	149
7	0	0	2	279	149
122	0	25	1	264	149
253	11	69	6	212	149
153	0	50	1	256	149
2	3	3	0	298	149
2	9	2	12	298	149
9	12	3	84	298	149
9	12	3	84	267	149
311	8	52	2	235	149
0	195	2	20	255	149
455	1	83	0	210	149
480	4	67	0	251	149
448	5	81	0	214	149
390	3	66	0	298	149
20	8	4	2	203	149
27	170	3	32	203	149
12	170	6	32	222	149
17	20	7	2	222	149
151	1	79	2	251	149
0	33	2	55	201	149
38	1	16	0	298	149
5	1	4	0	217	149
50	2	22	0	298	149
7	24	2	12	295	149
6	24	3	12	298	149
6	24	2	12	271	149
3	0	6	4	298	149
14	0	13	1	238	149
0	17	3	2	243	149
817	2	304	1	262	149
1780	8	534	1	279	149
143	2	288	0	200	149
278	2	83	0	291	149
113	4	23	0	280	149
172	1	53	0	287	149
240	2	86	0	298	149
0	66	2	25	298	149
343	5	85	1	298	149
133	2	29	2	216	149
1	0	109	1	298	149
2	2	31	6	298	149
2	2	44	6	273	149
2	1	121	0	273	149
10	0	0	1	294	149
39	0	20	1	245	149
89	0	55	2	217	149
107	4	77	0	298	149
25	0	52	1	287	149
6075	0	2213	3	246	149
7495	0	1801	2	219	149
122	2	17	0	231	149
11	2	23	2	298	149
219	2	40	0	298	149
920	1	362	1	229	149
2	117	1	220	186	149
11	1	10	0	252	149
312	1	28	0	294	149
119	2	10	0	294	149
98	2	15	0	234	149
293	2	33	0	234	149
234	2	31	0	203	149
160	11	4	0	212	149
239	4	5	0	298	149
0	61	2	6	281	149
11	53	0	5	271	149
2	53	0	5	200	149
3	64	0	8	211	149
3	64	0	8	294	149
6	64	2	8	294	149
118	8	13	0	221	149
7	78	0	8	298	149
5	127	0	4	298	149
40	118	0	4	298	149
86	2	4	0	210	149
89	4	4	0	210	149
113	12	4	2	210	149
89	2	4	2	210	149
4	12	0	2	210	149
4	12	0	2	298	149
23	2	2	2	264	149
3	2	2	0	198	149
277	8	68	2	273	149
208	4	46	0	236	149
324	10	49	8	277	149
140	2	31	0	245	149
288	3	73	0	298	149
266	2	51	0	292	149
12	126	1	18	245	149
1	1	0	5	217	149
0	2	2	5	228	149
4	0	5	2	201	149
1	2	0	1	298	149
2	1	2	0	272	149
2	0	0	3	219	149
7	18	5	5	298	149
4	1	3	0	298	149
0	2	1	6	298	149
4	2	10	0	198	149
95	0	45	2	258	149
46	2	9	1	275	149
38	23	12	19	275	149
2	23	4	19	298	149
17	8	9	8	298	149
18	0	70	1	262	149
5	7	42	8	230	149
2	6	9	182	297	149
10	184	37	156	298	149
4	1	79	128	275	149
15	8	36	13	298	149
4	0	17	1	233	149
8	0	15	2	233	149
0	4	13	10	249	149
192	1	95	1	298	149
2	16	0	7	284	149
1	59	7	41	298	149
1	59	7	41	298	149
11	59	14	41	298	149
4	0	34	2	298	149
108	0	51	2	231	149
183	1	127	0	231	149
0	3	3	43	214	149
39	2	75	0	236	149
21	2	36	0	287	149
10	0	255	1	292	149
139	0	221	1	290	149
7	0	25	128	298	149
6	0	194	2	219	149
8	0	67	2	267	149
10	0	27	1	291	149
18	0	50	1	236	149
0	13	3	31	298	149
5	14	0	29	268	149
6	0	33	1	298	149
6	0	50	1	283	149
175	0	242	2	228	149
4	1	55	2	228	149
142	1	127	2	220	149
316	0	317	3	220	149
108	1	78	2	220	149
373	1	150	2	235	149
576	0	381	1	235	149
9	0	34	3	265	149
11	0	71	1	266	149
12	11	7	39	241	149
28	0	151	1	298	149
0	101	1	60	268	149
5	177	0	33	286	149
282	0	68	1	298	149
177	6	33	2	298	149
177	0	33	1	298	149
5	6	9	2	216	149
6	0	19	1	210	149
0	9	2	27	260	149
22	0	125	2	298	149
193	19	266	0	298	149
6	4	48	5	232	149
0	9	9	28	298	149
2	9	6	28	298	149
9	0	64	2	298	149
2	0	25	15	214	149
8	0	5	2	261	149
0	2	9	6	298	149
2	0	13	5	289	149
258	1	343	0	298	149
0	321	3	336	298	149
1002	1	908	0	291	149
1210	4	682	3	229	149
443	1	289	2	229	149
386	1	203	2	211	149
1154	0	591	2	211	149
791	22	811	15	230	149
0	670	1	524	271	149
1	0	6	3	248	149
11	5	11	2	264	149
17	0	16	2	186	149
7	0	31	1	232	149
5	0	12	1	260	149
11	0	2	3	298	149
6	2	5	0	221	149
2	82	1	93	241	149
4	0	6	42	247	149
2	2	92	2	298	149
4	0	1	2	298	149
8	20	3	16	274	149
7	9	3	9	274	149
2	0	6	2	263	149
48	0	45	3	236	149
121	0	39	2	232	149
2	4	1	19	176	149
36	0	62	2	224	149
2	2	12	21	273	149
2	0	2	12	223	149
0	2	2	24	265	149
25	1	63	3	275	149
36	0	69	2	272	149
1	0	13	2	194	149
1	0	10	2	209	149
106	2	179	3	298	149
37	0	30	1	187	149
38	0	31	1	184	149
8	9	33	7	246	149
31	3	29	0	239	149
28	3	33	0	244	149
184	9	65	2	294	149
141	6	49	3	294	149
196	1	68	2	197	149
8	2	9	1	211	149
15	0	17	1	240	149
0	2	2	9	278	149
1	2	1	9	242	149
2	15	3	22	298	149
20	4	26	4	298	149
7	4	3	3	298	149
7	0	2	3	298	149
4	0	5	5	298	149
0	2	1	0	298	149
2	0	6	1	298	149
3	0	3	1	298	149
1	2	3	1	241	149
0	1	3	3	241	149
117	1	81	0	298	149
0	12	4	21	298	149
46	1	27	0	240	149
1	1	2	4	277	149
1	6	2	2	277	149
26	1	2	4	223	149
88	2	22	0	201	149
123	2	23	0	241	149
1	6	2	10	298	149
44	2	152	3	298	149
70	0	233	1	298	149
0	3	1	9	267	149
7	5	11	6	298	149
5	2	15	2	298	149
3	0	11	3	298	149
20	2	18	2	277	149
19	2	14	6	277	149
9	0	27	3	298	149
9	0	31	2	298	149
16	5	5	16	253	149
0	39	4	37	287	149
79	0	39	2	298	149
216	3	46	0	298	149
104	2	30	0	266	149
2	0	35	1	284	149
2	1	1	1	269	149
221	0	122	2	281	149
108	0	87	2	264	149
299	2	168	0	264	149
487	0	287	2	245	149
2	0	22	2	298	149
2	0	26	4	298	149
0	2	49	0	298	149
7	2	44	0	255	149
4	0	23	1	298	149
9	0	14	1	298	149
3	0	83	4	296	149
4	0	153	3	298	149
2	0	95	6	298	149
2	0	74	1	219	149
606	2	465	0	239	149
338	2	360	8	215	149
3	2	4	0	260	149
0	3	14	0	298	149
10	0	13	14	292	149
7	0	462	3	280	149
12	0	368	5	298	149
0	8	1	42	235	149
2	0	1	1	271	149
2	0	0	1	242	149
2	2	2	0	220	149
2	0	6	2	276	149
1	0	3	4	276	149
2	7	4	6	298	149
6	4	4	0	246	149
2	6	5	1	298	149
2	6	5	1	298	149
3	0	4	1	276	149
3	0	1	3	225	149
1	2	1	3	276	149
3	4	8	0	298	149
20	0	3890	1	272	149
3	0	3153	11	298	149
0	3	119	1483	298	149
2	0	4	1	272	149
7	0	21	1	276	149
15	2	9	0	276	149
9	0	3	6	234	149
9	0	10	6	266	149
9	0	4	6	290	149
2	2	2	0	298	149
2	2	2	0	298	149
1	5	3	0	267	149
0	1	1	4	297	149
2	0	3	3	297	149
1	0	0	1	298	149
0	24	6	6	223	149
0	1	3	0	298	149
0	2	3	2	298	149
0	1	3	0	298	149
1	2	0	2	187	149
6	0	14	1	298	149
4	1	14	0	224	149
31	97	0	4	200	149
10	0	700	2	212	149
1	2	14	0	298	149
0	19	11	86	236	149
2	0	14	17	203	149
8	0	77	1	251	149
4	0	26	4	247	149
29	4	30	5	291	149
9	2	7	13	298	149
3	1	1	0	298	149
45	1	14	1	190	149
33	1	8	1	298	149
67	16	20	6	293	149
124	16	43	6	298	149
5	22	4	13	254	149
6	13	0	7	254	149
4	1	0	4	298	149
22	13	23	7	260	149
