ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4	57	0	38	2	279	149	0.129252602683	0.3754195520963927	1.0	0.91	0.09
5	29	0	22	2	298	149	0.0482423316566	0.18844980684622564	1.0	0.846	0.154
40	3	0	0	27	297	149	5.73987730901e-07	6.327179188308188e-05	1.0	0.0	1.0
43	2	0	10	2	169	149	0.0627063123766	0.22678411807434315	1.0	0.815	0.185
46	4	2	2	24	298	149	0.00331707989364	0.028953368785914854	0.5	0.04	0.46
52	143	0	120	4	270	149	0.0379408570715	0.16034885938221888	1.0	0.943	0.057
53	56	131	50	59	298	149	0.0175304660299	0.0938395534541706	0.176	0.298	-0.122
68	0	2	4	5	298	149	0.00606854551474	0.04447424463081387	0.0	0.286	-0.286
69	0	1	2	0	298	149	4.45915760166e-05	0.0011066137093053018	0.0	1.0	-1.0
71	6	1	9	0	204	149	0.630313055677	0.9061677106321107	0.814	1.0	-0.186
77	8	0	43	1	269	149	0.285795140214	0.6072862751864457	1.0	0.96	0.04
97	7	0	0	2	279	149	1.73944199788e-06	0.00013477524320530362	1.0	0.0	1.0
98	122	0	25	1	264	149	0.243512040639	0.5687679052628872	1.0	0.934	0.066
99	253	11	69	6	212	149	0.303181571374	0.6223399792506229	0.942	0.89	0.052
100	153	0	50	1	256	149	0.309791972302	0.6280976908842569	1.0	0.967	0.033
105	2	3	3	0	298	149	0.000242051237376	0.004270846296440396	0.25	1.0	-0.75
107	2	9	2	12	298	149	0.840096080421	1.0	0.1	0.077	0.023
109	9	12	3	84	298	149	9.63868567816e-06	0.00043762907266974867	0.273	0.018	0.255
110	9	12	3	84	267	149	9.36871585233e-06	0.00043086019032704745	0.295	0.02	0.275
115	311	8	52	2	235	149	0.647210389178	0.9187251359158002	0.961	0.943	0.018
116	0	195	2	20	255	149	0.55491622569	0.8493127854107758	0.0	0.055	-0.055
118	455	1	83	0	210	149	1	1.0	0.997	1.0	-0.003
119	480	4	67	0	251	149	0.682557412626	0.9473467162673298	0.986	1.0	-0.014
120	448	5	81	0	214	149	0.685244677103	0.9495209887803833	0.984	1.0	-0.016
121	390	3	66	0	298	149	0.634694563687	0.9090292691067654	0.985	1.0	-0.015
122	20	8	4	2	203	149	0.786957531581	1.0	0.647	0.595	0.052
123	27	170	3	32	203	149	0.233973336474	0.5612798992731332	0.104	0.064	0.04
124	12	170	6	32	222	149	0.15220325464	0.4208516421614171	0.045	0.112	-0.067
125	17	20	7	2	222	149	0.0588716501468	0.21672753286096022	0.363	0.701	-0.338
126	151	1	79	2	251	149	0.423658844536	0.7446368104846582	0.989	0.959	0.03
127	0	33	2	55	201	149	0.556623375724	0.8506067521693397	0.0	0.026	-0.026
128	38	1	16	0	298	149	0.263949939405	0.5872419323944991	0.95	1.0	-0.05
129	5	1	4	0	217	149	0.614245211989	0.8939010543520993	0.774	1.0	-0.226
130	50	2	22	0	298	149	0.152411125696	0.42131746677985515	0.926	1.0	-0.074
131	7	24	2	12	295	149	0.372717475715	0.693345584664092	0.128	0.078	0.05
132	6	24	3	12	298	149	0.968990723178	1.0	0.111	0.111	0.0
133	6	24	2	12	271	149	0.477649530884	0.8022096299343704	0.121	0.084	0.037
134	3	0	6	4	298	149	0.000886858139469	0.011211367964551806	1.0	0.429	0.571
135	14	0	13	1	238	149	0.261771531408	0.5861731952432193	1.0	0.891	0.109
136	0	17	3	2	243	149	0.000774916873024	0.010110797638571228	0.0	0.479	-0.479
147	817	2	304	1	262	149	1	1.0	0.996	0.994	0.002
148	1780	8	534	1	279	149	1	1.0	0.992	0.997	-0.005
149	143	2	288	0	200	149	0.528696021342	0.8410911835762332	0.982	1.0	-0.018
150	278	2	83	0	291	149	0.608827331546	0.889207245260976	0.986	1.0	-0.014
151	113	4	23	0	280	149	0.0783641070655	0.26419934251863747	0.938	1.0	-0.062
152	172	1	53	0	287	149	1	1.0	0.989	1.0	-0.011
153	240	2	86	0	298	149	0.544783567585	0.8434577129597807	0.984	1.0	-0.016
154	0	66	2	25	298	149	0.773047950748	1.0	0.0	0.038	-0.038
155	343	5	85	1	298	149	0.502039936094	0.8272665630235786	0.972	0.977	-0.005
161	133	2	29	2	216	149	0.295360533474	0.6164634987645412	0.979	0.909	0.07
169	1	0	109	1	298	149	0.481144680946	0.8053492177968475	1.0	0.982	0.018
170	2	2	31	6	298	149	0.115016449515	0.3467193082715358	0.333	0.721	-0.388
171	2	2	44	6	273	149	0.0856739981581	0.28139125335754395	0.353	0.8	-0.447
172	2	1	121	0	273	149	0.130970670874	0.37930766476713024	0.522	1.0	-0.478
185	10	0	0	1	294	149	1.40247544405e-05	0.0005653719063700289	1.0	0.0	1.0
187	39	0	20	1	245	149	0.231858450681	0.5601431392284555	1.0	0.924	0.076
189	89	0	55	2	217	149	0.567019687434	0.8576684124894673	1.0	0.95	0.05
190	107	4	77	0	298	149	0.0382117377916	0.161067763030324	0.93	1.0	-0.07
191	25	0	52	1	287	149	0.301689836883	0.6204948448265138	1.0	0.964	0.036
195	6075	0	2213	3	246	149	1	1.0	1.0	0.998	0.002
196	7495	0	1801	2	219	149	1	1.0	1.0	0.998	0.002
197	122	2	17	0	231	149	0.717577746116	0.9744455735673374	0.975	1.0	-0.025
201	11	2	23	2	298	149	0.546598963334	0.8441496313000744	0.733	0.852	-0.119
204	219	2	40	0	298	149	0.531540191338	0.8410911835762332	0.982	1.0	-0.018
207	920	1	362	1	229	149	1	1.0	0.998	0.996	0.002
208	2	117	1	220	186	149	0.622206849806	0.9003243442114697	0.014	0.004	0.01
220	11	1	10	0	252	149	0.372356306535	0.6932044585401737	0.867	1.0	-0.133
222	312	1	28	0	294	149	1	1.0	0.994	1.0	-0.006
223	119	2	10	0	294	149	0.457166976104	0.7803732266909355	0.968	1.0	-0.032
224	98	2	15	0	234	149	0.536990911512	0.8411878420941191	0.969	1.0	-0.031
225	293	2	33	0	234	149	1	1.0	0.989	1.0	-0.011
226	234	2	31	0	203	149	0.818115022099	1.0	0.988	1.0	-0.012
261	160	11	4	0	212	149	0.0328939017705	0.14515808695050403	0.911	1.0	-0.089
262	239	4	5	0	298	149	0.255189042445	0.5792334852364653	0.968	1.0	-0.032
263	0	61	2	6	281	149	0.111230470314	0.33879270868322037	0.0	0.15	-0.15
