IncLevel1	IncLevel2	IncLevelDifference
1.0	0.96,1.0	0.02
1.0	0.956,1.0	0.022
0.032	0.02,0.007	0.019
0.0	0.057,0.0	-0.029
0.0	0.154,0.0	-0.077
0.441	0.572,0.759	-0.224
0.936	0.951,0.816	0.053
0.0	0.028,0.0	-0.014
0.0	0.0,0.005	-0.003
1.0	0.987,1.0	0.006
1.0	1.0,0.996	0.002
0.104	0.309,0.537	-0.319
1.0	1.0,0.974	0.013
0.0	0.027,0.026	-0.026
0.0	0.606,0.606	-0.606
0.077	0.15,0.0	0.002
1.0	0.937,0.902	0.081
1.0	0.955,1.0	0.022
0.0	0.053,0.096	-0.074
0.0	0.04,0.0	-0.02
0.0	0.038,0.0	-0.019
0.0	0.357,0.0	-0.178
1.0	1.0,0.938	0.031
0.0	1.0,1.0	-1.0
0.0	0.095,0.0	-0.048
0.283	1.0,0.612	-0.523
1.0	0.319,0.0	0.841
0.0	0.086,0.132	-0.109
0.961	1.0,1.0	-0.039
1.0	0.994,1.0	0.003
0.0	0.257,0.244	-0.251
0.022	0.084,0.089	-0.065
1.0	1.0,0.974	0.013
1.0	1.0,0.667	0.166
1.0	0.977,0.926	0.048
0.0	0.577,0.799	-0.688
0.0	0.0,0.059	-0.029
1.0	0.848,1.0	0.076
0.0	0.341,0.0	-0.171
0.964	0.842,0.965	0.06
0.0	0.42,0.153	-0.286
1.0	NA,0.0	1.0
1.0	0.333,1.0	0.334
1.0	1.0,0.687	0.156
1.0	1.0,0.933	0.033
0.919	0.925,0.833	0.04
0.714	NA,1.0	-0.286
0.913	1.0,1.0	-0.087
1.0	0.992,0.987	0.01
0.025	0.008,0.012	0.015
0.891	0.905,0.828	0.024
0.091	0.429,0.0	-0.123
1.0	0.765,1.0	0.117
0.778	NA,0.5	0.278
0.0	NA,1.0	-1.0
0.333	1.0,NA	-0.667
0.333	0.0,0.5	0.083
0.0	0.096,0.137	-0.117
0.0	0.0,1.0	-0.5
0.642	1.0,0.574	-0.145
0.0	0.155,0.048	-0.102
1.0	1.0,0.733	0.133
0.0	0.325,0.771	-0.548
0.0	1.0,1.0	-1.0
0.972	0.928,0.905	0.055
1.0	NA,0.0	1.0
0.971	1.0,1.0	-0.029
0.075	0.107,0.114	-0.036
0.978	0.991,0.971	-0.003
0.136	0.055,0.078	0.07
0.0	0.493,NA	-0.493
0.0	0.004,0.003	-0.004
0.009	0.005,0.01	0.001
1.0	0.714,1.0	0.143
1.0	0.714,1.0	0.143
0.892	0.911,0.788	0.042
0.0	NA,0.333	-0.333
0.966	0.892,0.789	0.125
0.947	1.0,0.941	-0.023
0.015	0.034,0.011	-0.007
0.019	0.026,0.011	0.001
0.179	0.234,0.47	-0.173
0.441	0.716,1.0	-0.417
0.054	0.362,1.0	-0.627
0.0	0.0,0.05	-0.025
0.268	0.287,0.484	-0.117
0.143	0.0,0.07	0.108
1.0	0.973,1.0	0.014
1.0	0.93,1.0	0.035
0.0	0.03,0.0	-0.015
1.0	0.875,1.0	0.062
0.045	0.066,0.113	-0.044
0.086	0.134,0.127	-0.045
0.745	0.763,0.696	0.015
0.157	0.218,0.186	-0.045
0.025	0.143,0.158	-0.126
0.648	0.0,0.0	0.648
1.0	0.93,1.0	0.035
0.959	1.0,1.0	-0.041
0.548	0.544,0.477	0.038
0.209	1.0,1.0	-0.791
0.0	0.592,NA	-0.592
0.79	1.0,0.842	-0.131
1.0	1.0,0.721	0.139
0.13	0.0,0.0	0.13
0.497	NA,0.33	0.167
0.812	1.0,0.419	0.103
1.0	1.0,0.594	0.203
0.133	0.451,0.627	-0.406
0.19	0.375,0.429	-0.212
0.004	0.003,0.003	0.001
1.0	0.801,0.801	0.199
1.0	1.0,0.88	0.06
0.308	0.1,0.6	-0.042
0.281	0.294,0.514	-0.123
0.898	1.0,0.916	-0.06
1.0	0.985,1.0	0.008
0.469	1.0,0.0	-0.031
0.279	0.244,0.218	0.048
0.057	0.052,0.04	0.011
0.826	1.0,1.0	-0.174
1.0	1.0,0.811	0.095
1.0	0.714,1.0	0.143
0.775	0.858,0.896	-0.102
0.529	0.439,0.41	0.105
0.977	0.988,1.0	-0.017
0.08	0.097,0.0	0.032
0.0	0.0,1.0	-0.5
0.0	0.0,1.0	-0.5
0.5	0.333,0.5	0.084
0.037	0.033,0.056	-0.007
0.037	0.033,0.056	-0.007
0.037	0.033,0.056	-0.007
0.008	0.0,0.0	0.008
1.0	0.975,1.0	0.012
1.0	1.0,0.967	0.016
0.95	1.0,0.889	0.005
0.297	0.47,0.253	-0.065
1.0	0.774,NA	0.226
0.086	0.033,0.027	0.056
0.006	0.013,0.024	-0.012
0.703	0.705,0.783	-0.041
0.101	0.0,0.0	0.101
0.997	0.92,0.979	0.047
0.246	1.0,1.0	-0.754
0.05	0.044,0.021	0.018
0.892	0.786,0.6	0.199
1.0	0.996,1.0	0.002
0.985	0.973,1.0	-0.001
0.993	0.981,1.0	0.003
0.976	0.951,1.0	0.0
0.852	1.0,NA	-0.148
0.746	0.888,1.0	-0.198
0.076	0.083,0.0	0.034
0.11	0.168,0.129	-0.039
0.965	0.951,1.0	-0.011
0.406	0.0,0.0	0.406
1.0	0.417,1.0	0.291
1.0	1.0,0.968	0.016
0.025	0.023,0.0	0.014
0.163	0.218,0.0	0.054
0.858	1.0,1.0	-0.142
0.302	0.0,0.0	0.302
0.455	1.0,1.0	-0.545
0.379	0.0,0.0	0.379
0.038	0.013,0.044	0.01
1.0	1.0,0.813	0.094
0.5	NA,1.0	-0.5
0.192	0.193,0.134	0.028
0.005	0.065,0.12	-0.087
0.068	1.0,NA	-0.932
0.072	1.0,NA	-0.928
1.0	0.583,NA	0.417
0.051	0.026,0.04	0.018
0.0	0.0,0.565	-0.282
0.022	0.048,0.053	-0.029
0.824	0.818,1.0	-0.085
1.0	0.886,1.0	0.057
0.151	0.189,0.067	0.023
1.0	1.0,0.0	0.5
0.019	0.092,0.018	-0.036
0.98	1.0,1.0	-0.02
0.081	0.173,0.133	-0.072
1.0	0.958,1.0	0.021
0.004	0.006,0.002	0.0
0.972	0.955,0.988	0.0
0.971	0.971,1.0	-0.015
0.948	0.696,0.503	0.349
0.054	0.181,0.1	-0.087
1.0	0.0,1.0	0.5
0.015	0.0,0.018	0.006
0.431	0.661,0.764	-0.282
0.63	0.455,0.806	-0.001
0.5	0.39,0.714	-0.052
0.8	0.929,1.0	-0.164
1.0	0.959,1.0	0.02
0.0	1.0,0.0	-0.5
1.0	0.0,NA	1.0
0.317	0.28,0.408	-0.027
0.0	0.152,0.0	-0.076
0.623	1.0,0.801	-0.278
0.0	0.0,0.033	-0.017
0.057	0.0,0.0	0.057
0.343	1.0,1.0	-0.657
1.0	0.0,1.0	0.5
0.0	0.052,0.353	-0.202
0.073	0.057,0.113	-0.012
0.937	1.0,0.922	-0.024
0.991	1.0,0.924	0.029
0.647	0.532,0.713	0.024
0.119	0.059,0.383	-0.102
0.037	0.105,0.098	-0.065
1.0	1.0,0.455	0.272
0.325	0.45,0.528	-0.164
0.008	0.004,0.007	0.003
0.042	0.021,0.016	0.024
0.126	0.183,0.0	0.035
0.0	1.0,1.0	-1.0
0.175	0.253,0.154	-0.029
1.0	0.636,1.0	0.182
0.0	0.378,0.071	-0.225
0.023	0.019,0.017	0.005
0.0	1.0,1.0	-1.0
0.745	0.963,0.81	-0.142
0.161	0.154,0.091	0.039
1.0	1.0,0.766	0.117
0.0	0.049,0.094	-0.072
0.0	0.0,0.051	-0.025
0.997	0.995,0.995	0.002
0.0	0.102,0.173	-0.137
0.226	0.127,0.27	0.027
0.189	0.489,0.213	-0.162
0.899	0.836,1.0	-0.019
0.144	0.106,0.088	0.047
0.011	0.0,0.0	0.011
1.0	NA,0.329	0.671
0.035	0.082,0.034	-0.023
0.363	0.59,0.325	-0.095
0.108	0.0,0.266	-0.025
1.0	0.961,0.966	0.036
0.55	1.0,1.0	-0.45
1.0	0.955,1.0	0.022
0.0	0.799,0.221	-0.51
0.143	0.0,NA	0.143
0.065	0.79,0.335	-0.497
0.0	0.004,0.0	-0.002
0.444	0.059,0.25	0.289
0.492	0.0,0.032	0.476
0.0	0.5,NA	-0.5
0.038	0.161,0.156	-0.12
0.235	0.339,0.0	0.065
1.0	0.0,0.0	1.0
0.06	0.134,0.162	-0.088
0.478	0.0,0.023	0.466
1.0	0.957,1.0	0.022
0.0	0.147,0.0	-0.073
0.0	0.383,1.0	-0.692
0.055	0.054,0.087	-0.015
0.079	0.166,0.099	-0.054
0.938	0.945,1.0	-0.034
0.079	0.029,0.142	-0.006
0.008	0.024,0.036	-0.022
0.143	0.5,0.0	-0.107
1.0	0.957,1.0	0.022
0.054	0.128,0.0	-0.01
0.893	0.915,0.886	-0.008
1.0	0.997,0.996	0.004
1.0	0.987,0.98	0.016
0.002	0.006,0.006	-0.004
0.064	NA,0.0	0.064
1.0	0.0,NA	1.0
0.192	0.207,0.487	-0.155
0.834	0.865,0.764	0.019
0.14	0.311,0.079	-0.055
0.902	0.889,0.724	0.096
1.0	1.0,0.378	0.311
0.087	0.046,0.18	-0.026
0.407	0.199,0.191	0.212
1.0	0.913,1.0	0.043
0.122	0.0,0.0	0.122
1.0	0.925,1.0	0.037
0.0	0.027,0.02	-0.024
0.333	0.429,0.25	-0.007
1.0	0.913,1.0	0.043
0.281	0.209,0.443	-0.045
1.0	0.0,0.429	0.785
1.0	0.812,1.0	0.094
1.0	0.963,1.0	0.018
1.0	0.0,1.0	0.5
0.0	0.0,0.042	-0.021
0.368	0.474,0.091	0.086
0.125	0.455,0.263	-0.234
0.0	0.032,0.134	-0.083
0.0	0.439,0.481	-0.46
0.217	0.081,0.125	0.114
0.0	0.3,0.182	-0.241
0.857	0.81,0.871	0.016
0.051	0.04,0.0	0.031
1.0	0.913,0.877	0.105
0.117	0.318,0.067	-0.075
0.236	0.0,0.0	0.236
0.0	0.029,0.036	-0.033
0.0	0.087,0.0	-0.043
0.0	0.065,0.0	-0.033
0.702	0.543,0.593	0.134
1.0	0.654,1.0	0.173
0.125	0.053,0.0	0.099
0.692	0.826,1.0	-0.221
0.061	0.018,0.103	0.001
0.062	0.07,0.116	-0.031
0.851	0.369,0.338	0.497
0.019	0.0,0.0	0.019
0.057	0.054,0.0	0.03
0.0	0.0,0.479	-0.239
0.224	0.272,0.229	-0.026
0.462	0.398,0.602	-0.038
0.442	1.0,0.798	-0.457
0.62	0.679,0.571	-0.005
0.954	1.0,1.0	-0.046
1.0	1.0,1.0	0.0
0.998	0.998,0.998	0.0
0.0	0.117,0.066	-0.091
0.97	0.869,0.934	0.069
0.975	0.983,1.0	-0.017
0.062	0.047,0.0	0.038
0.0	0.134,0.032	-0.083
0.3	0.0,NA	0.3
0.05	0.134,0.083	-0.059
1.0	0.971,1.0	0.014
0.987	1.0,1.0	-0.013
0.043	0.033,0.0	0.026
0.976	1.0,1.0	-0.024
0.987	1.0,1.0	-0.013
0.921	0.907,0.79	0.073
0.012	0.029,0.036	-0.021
0.986	1.0,1.0	-0.014
0.972	0.977,0.996	-0.014
0.991	0.994,1.0	-0.006
0.992	1.0,1.0	-0.008
0.752	1.0,1.0	-0.248
0.0	0.333,0.0	-0.167
1.0	1.0,0.906	0.047
1.0	1.0,0.655	0.172
0.189	0.302,0.205	-0.065
0.0	0.0,0.31	-0.155
0.993	0.99,0.991	0.003
0.134	0.134,0.077	0.028
0.203	0.308,0.0	0.049
0.042	0.025,0.027	0.016
0.41	0.667,0.5	-0.174
0.788	0.937,0.905	-0.133
0.925	0.979,1.0	-0.065
0.744	0.9,1.0	-0.206
0.158	0.333,NA	-0.175
0.6	1.0,NA	-0.4
0.158	0.333,NA	-0.175
0.6	1.0,NA	-0.4
0.886	1.0,NA	-0.114
0.049	0.03,0.056	0.006
0.0	0.024,0.14	-0.082
0.548	0.565,1.0	-0.234
0.0	0.143,0.0	-0.071
0.624	0.192,0.655	0.201
0.993	0.992,0.985	0.005
0.5	0.448,0.333	0.109
1.0	0.927,1.0	0.036
0.6	0.333,NA	0.267
0.739	0.5,0.786	0.096
0.311	NA,1.0	-0.689
0.0	0.019,0.01	-0.014
0.178	0.279,0.306	-0.114
0.953	0.99,0.947	-0.015
0.006	0.021,0.007	-0.008
0.336	0.0,NA	0.336
0.333	0.0,NA	0.333
0.171	0.1,0.16	0.041
0.171	0.1,0.16	0.041
0.0	1.0,1.0	-1.0
0.0	0.311,0.288	-0.299
0.988	1.0,0.964	0.006
1.0	1.0,0.807	0.097
0.935	1.0,0.846	0.012
0.061	0.074,0.07	-0.011
0.928	0.849,1.0	0.004
1.0	1.0,0.806	0.097
0.902	0.706,0.826	0.136
0.0	0.04,0.0	-0.02
1.0	0.242,1.0	0.379
1.0	1.0,0.49	0.255
1.0	0.98,1.0	0.01
0.008	0.008,0.014	-0.003
0.107	0.213,0.0	0.001
0.612	0.486,NA	0.126
0.991	0.977,1.0	0.003
0.993	0.985,0.979	0.011
0.981	1.0,0.996	-0.017
0.0	0.25,0.091	-0.17
0.02	0.12,0.045	-0.062
0.57	0.431,0.0	0.354
0.173	0.112,0.042	0.096
1.0	0.688,1.0	0.156
1.0	0.846,1.0	0.077
1.0	0.846,1.0	0.077
1.0	1.0,0.703	0.149
1.0	0.647,1.0	0.176
1.0	0.781,1.0	0.109
1.0	0.846,1.0	0.077
0.9	0.944,1.0	-0.072
0.538	0.667,1.0	-0.295
0.032	0.098,0.02	-0.027
0.429	0.294,0.75	-0.093
1.0	0.301,1.0	0.35
0.07	0.114,0.0	0.013
0.016	0.017,0.018	-0.002
0.004	0.001,0.006	0.001
0.0	0.305,0.149	-0.227
0.053	0.263,0.4	-0.279
0.05	0.214,0.0	-0.057
0.0	0.097,0.097	-0.097
0.157	0.0,0.0	0.157
0.0	0.007,0.035	-0.021
