ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
2	0	4	0,2	2,2	180	149	0.512216228211	0.8983624752593761
10	5	19	2,0	0,0	298	149	1	1.0
13	8	2	90,122	237,234	298	149	0.00251363531633	0.02476464960734667
14	0	2	22,36	237,234	199	149	0.0348517869785	0.15002776309715707
15	0	140	3,1	34,40	254	149	0.798918378429	1.0
17	7	403	8,2	192,264	298	149	0.883028590071	1.0
19	5	84	0,1	36,26	153	149	0.0265978671049	0.12471052920708078
21	43	7	36,27	7,2	166	149	0.702751993846	1.0
22	7	0	100,59	11,18	158	149	0.00747053038822	0.05324633068650765
23	2	0	14,19	11,18	201	149	0.00263186282392	0.025294464425366876
24	2	7	8,14	94,54	192	149	0.605121187204	0.962033983249473
57	2	8	1,0	6,5	204	149	0.055743331445	0.20482864382720206
60	0	4	0,2	8,4	159	149	0.693094945094	1.0
62	0	8	2,0	8,2	267	149	0.519758230248	0.904149452126742
67	2	418	3,2	163,115	220	149	1	1.0
75	3	12	5,1	10,3	298	149	0.511425692179	0.8983624752593761
76	10	0	9,3	4,0	153	149	0.0145666138594	0.08265923318178241
79	1	40	10,2	17,5	298	149	5.52656545295e-05	0.0013681095927144
80	1	40	10,2	17,5	298	149	5.52656545295e-05	0.0013681095927144
85	0	2	2,0	0,0	196	149	1	1.0
88	42	4	31,13	0,0	298	149	0.00189919710585	0.020270827401132663
89	20	2	12,7	0,1	204	149	0.0907202725904	0.2871681952041872
90	13	16	3,1	15,6	154	149	0.00729692967387	0.052360400767905005
91	2	2	2,2	2,1	154	149	0.675361029404	1.0
111	0	15	2,1	16,17	160	149	0.223164841005	0.5423365243645538
112	15	2	1,0	0,0	205	149	1	1.0
114	2	0	0,4	2,0	211	149	0.0663558245226	0.23334399219536822
120	59	2	69,24	0,0	298	149	0.422694668784	0.8102919462971264
122	2	9	2,3	18,26	184	149	0.69368140131	1.0
123	2	0	8,11	2,0	298	149	0.603087313522	0.962033983249473
141	0	1	0,2	2,5	298	149	0.705390152433	1.0
143	8	0	19,15	2,0	243	149	0.673821930059	1.0
147	9	3	2,8	2,6	298	149	0.222213410177	0.5412629394678302
148	0	2	1,2	1,0	153	149	2.86368195566e-05	0.0008219541180840323
149	2	0	0,6	0,2	201	149	1	1.0
163	85	8	88,95	0,2	159	149	0.000553846937615	0.008057334900645616
164	2	8	0,0	0,2	298	149	1	1.0
165	1	84	0,0	88,95	298	149	1	1.0
174	14	1	0,10	0,0	298	149	1	1.0
182	56	4	108,63	1,0	298	149	0.00325308248908	0.02927774240172
184	4	21	0,3	21,2	232	149	0.517897581896	0.9031317437989359
194	60	29980	12,7	5104,4072	183	149	1	1.0
196	69	6	83,65	0,2	284	149	0.00274332580309	0.0259839248788272
197	1	0	2,6	5,0	161	149	0.0176980920367	0.093976868714877
203	0	2	1,0	0,3	298	149	1	1.0
205	0	9	0,1	6,3	161	149	1	1.0
206	1	20	0,0	32,26	152	149	0.268551856321	0.6113656407564887
218	4	77	5,10	37,44	298	149	0.0205322283132	0.10433122712257607
228	0	33	0,2	29,16	196	149	0.722798926693	1.0
233	34	0	31,46	2,2	159	149	0.169758212429	0.4537267289183338
268	0	5	0,2	6,0	226	149	0.182423922891	0.4740701517893415
269	4	5	0,2	6,0	166	149	0.493129931371	0.8774156979488937
