ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
7	14	8	22,11	9,16	203	222	0.574917695653	0.8464977657043037
8	0	11	2,2	10,0	298	295	0.0027049937424	0.029837571999725716
9	0	11	2,0	10,0	271	295	1	1.0
11	22	7	9,4	2,0	245	294	0.041416848914	0.18315601598302453
18	3	20	4,0	20,0	209	221	1	1.0
23	15	9	6,0	2,2	198	210	0.424442115519	0.7235866661617514
24	2	13	0,0	5,0	247	298	1	1.0
26	62	2	31,0	0,0	210	298	1	1.0
27	54	22	23,2	2,0	210	264	0.000663370430618	0.01179228226006471
28	2	6	0,0	2,0	185	264	1	1.0
29	2	7	0,0	2,0	185	298	1	1.0
30	2	7	0,0	2,0	185	298	1	1.0
31	2	42	0,0	14,0	185	264	1	1.0
33	2	0	0,4	2,0	183	228	0.151290932501	0.41250060506327146
38	22	1	11,2	2,2	275	298	0.131980773166	0.38488618399800434
44	2	44	6,0	27,29	216	298	0.413604203599	0.714858986774596
45	0	5	2,0	8,1	298	289	0.696310937917	0.9286437089100366
47	262	180	102,94	89,56	229	211	0.76925882973	0.9678948980300367
55	0	4	0,2	0,2	298	296	1	1.0
56	0	12	0,2	2,0	298	298	0.115847046698	0.35335963915249374
57	10	0	2,11	0,2	298	298	0.592430581023	0.853276881622679
58	22	0	4,9	0,2	275	298	0.69713225869	0.9292803961422693
59	1	2	6,4	0,0	298	298	0.00133854906597	0.018375099625910253
65	1	125	0,0	58,31	203	298	1	1.0
66	22	1	17,7	0,0	297	298	0.277827350389	0.5810290253491316
67	16	1	6,9	0,0	297	187	0.256063858992	0.5597705194287259
68	22	1	17,7	0,0	297	187	0.239284025114	0.5414942925966023
72	18	14	49,8	27,10	241	249	0.829243001526	0.9952334028779265
74	4	1	1,4	1,2	269	298	0.52308447472	0.8016870395311628
78	18	22	28,17	40,20	298	284	0.832002675856	0.9952334028779265
79	32	27	26,32	25,18	272	298	0.704906803615	0.9332148072456687
80	18	13	20,13	9,3	284	239	0.145762942101	0.4051969851408457
81	18	11	20,13	10,1	284	298	0.17906306223	0.4560116815697078
82	18	34	6,4	15,15	184	248	0.27518494289	0.5790365059436918
83	5	12	3,1	15,5	196	243	0.271638785599	0.5752100303201395
97	24	4	23,30	4,3	260	254	0.73291687723	0.951530987727588
98	3479	6426	0,4	5,12	244	298	0.0493141726381	0.20198267812497728
99	4088	4382	0,3	0,7	276	244	1	1.0
100	4717	5404	2,24	0,11	298	276	0.0361010497357	0.16993908778024633
101	2	0	0,2	1,0	242	298	1	1.0
104	5	4	0,6	12,15	249	221	0.0211826137954	0.11874568978251202
106	4	1	2,0	0,0	242	242	1	1.0
107	38	1	7,12	0,0	298	242	0.321167396644	0.6301773799046821
108	38	4	7,12	2,0	298	242	0.176640814823	0.4528306277530797
116	1	0	0,0	0,2	223	298	1	1.0
117	7	14	4,7	7,6	298	298	0.404494031626	0.7087826676092425
118	7	14	4,7	7,6	275	298	0.392899253958	0.6998113277485274
120	4	6	3,0	6,0	181	208	1	1.0
124	10	0	12,3	2,0	265	288	0.543706710585	0.8183207818808262
125	2	3	9,2	7,4	298	208	0.646352467494	0.8941559961615039
127	4	0	2,0	0,2	238	210	0.0997980135411	0.3202544330024373
135	57	26	75,79	39,53	272	298	0.347804047082	0.6576109611879035
152	2	0	2,5	2,2	257	298	0.00470865266945	0.045543684594691006
157	7	17	4,0	6,4	272	298	0.462504638673	0.755554736211878
158	32	3	66,94	18,33	288	288	0.0140453746247	0.08993033705198909
159	7	7	9,1	42,12	241	276	0.00781151504356	0.06135672572005558
160	0	2	2,0	8,2	248	212	0.662822349795	0.9072674717052127
161	0	1	2,0	6,2	248	298	0.727594747812	0.9479079115660674
162	0	1	2,0	4,2	248	219	0.652528380019	0.8991627921271188
176	0	2	2,3	0,0	265	298	6.98711391856e-07	0.0001048843433774951
183	108	101	52,17	43,12	245	218	0.524761003241	0.8033451732335308
184	242	1	118,38	0,2	245	230	1	1.0
185	17	105	4,0	57,21	175	245	0.00686916700812	0.05693401612251607
186	16	8	4,0	1,4	175	245	0.269665360959	0.5739689752126127
193	55	55	31,24	62,31	253	247	0.08115934496	0.2779123423738377
194	64	24	74,27	30,28	264	280	0.183133291382	0.46202255211406534
195	49	67	60,27	78,25	280	298	0.552683540607	0.8268831266445813
201	0	2	4,0	0,6	256	258	0.0126677377148	0.08368759732369097
203	3	1	4,6	2,0	298	256	0.539148441891	0.8152093396695478
217	110	20	116,132	18,12	245	298	0.219831796217	0.51725794441604
218	3	2	10,2	3,3	298	221	0.761235767209	0.9638514728203927
219	2	3	13,2	9,12	298	298	0.791444371497	0.9764409419787161
220	40	134	41,57	70,51	222	298	0.000848625436078	0.013488152519310329
221	40	0	41,57	2,0	222	258	1	1.0
222	20	395	10,19	281,305	260	279	0.913628713041	1.0
223	20	178	10,19	109,128	260	298	0.848011336158	1.0
228	4	7	12,7	6,4	292	278	0.0742593802695	0.2611918751691087
231	35	187	26,26	118,69	240	291	0.155679333494	0.42022533376702104
243	112	67	65,92	28,61	298	236	0.759474072335	0.963530228566201
244	1	2	12,6	13,8	272	239	0.47201248493	0.7627857262445334
245	6	14	2,1	11,22	205	239	0.0127066491162	0.08373991685846927
248	217	218	44,18	86,34	279	235	0.00243628110332	0.02777566051126852
250	3	0	13,2	2,0	180	298	0.344246281194	0.6531976487262556
251	2	5	0,2	3,6	180	290	0.132046444325	0.38488618399800434
253	35	76	34,23	105,105	298	238	0.0592570653038	0.22330905223273026
254	3	2	5,3	0,2	298	298	0.105121008261	0.33298589017728253
255	103	189	28,21	67,37	263	278	0.540819133211	0.8165852035903022
257	36	51	47,18	139,90	298	298	0.00159849353733	0.0206928517047978
258	14	2	211,57	204,96	298	298	0.000342697827514	0.007528207560510798
259	15	60	20,19	38,32	195	230	0.0250754705261	0.13232521131973685
260	83	18	59,26	31,9	273	195	0.0306596046919	0.15034891447824647
262	19	30	44,28	14,15	232	232	0.000380830135121	0.007985232416704775
263	5	7	33,8	47,33	298	298	0.562140900029	0.8359860717747012
264	2	12	33,29	63,34	298	298	0.0262252901537	0.13653320615664238
283	4	2	0,0	2,2	240	276	5.15752891339e-06	0.0003667274506310468
287	10	31	11,9	17,18	248	246	0.213027613726	0.5084811062611767
291	8	13	16,27	3,1	225	289	1.21683663779e-06	0.00012645740751186847
306	18	51	16,16	32,34	225	284	0.383070777598	0.6914210027186346
309	211	341	164,86	245,133	243	257	0.713861373695	0.941196753302911
310	21	32	7,6	20,16	219	246	0.136781591206	0.39184868907204223
311	0	9	21,18	18,13	298	277	1.0131161248e-05	0.000636613899816186
314	41	6	20,18	2,10	277	298	0.279103925431	0.5815389060371812
315	41	6	20,18	2,10	277	267	0.288103324257	0.594978268219016
316	41	6	20,18	2,10	277	250	0.293544710416	0.600877126927297
318	20	16	14,15	38,14	214	276	0.136485497816	0.39184868907204223
319	17	18	13,4	31,14	298	276	0.0355720423293	0.16812893574658216
320	3	26	2,2	24,36	276	280	0.443569515924	0.7407164789219828
321	28	30	12,10	24,28	276	280	0.0323103003644	0.1570187618428216
322	23	1	5,2	0,0	239	218	0.270875070187	0.5744932807262747
323	12	19	13,10	18,7	298	244	0.409320051572	0.712857268956451
328	619	408	333,156	283,141	259	226	0.0697686666432	0.25001981070282014
329	0	24	0,2	154,90	176	298	1	1.0
331	8	44	6,15	102,64	182	254	0.538347282187	0.8144537270264692
332	708	204	1201,1840	249,472	254	271	0.163128862238	0.4329805361169705
334	76	83	41,24	65,27	298	298	0.346755997394	0.6562499125701177
340	434	103	143,104	98,111	298	298	1.70986247383e-09	9.24009680857732e-07
341	10	1	6,4	3,3	271	284	0.0584524907803	0.2217619242910561
344	16	3	17,21	6,3	298	263	0.774080037783	0.9678948980300367
345	231	470	44,35	68,59	227	241	0.269926431471	0.5739689752126127
346	356	283	65,33	27,16	269	227	0.00907850023588	0.06702762710622465
349	15087	31589	85,107	180,182	298	298	0.522575029682	0.8016870395311628
350	20048	11206	108,103	73,70	298	246	0.248376579372	0.5501905534573573
351	4	5	7,4	15,11	298	230	0.412240092348	0.7140209804642924
352	3	2	22,8	17,11	298	298	0.58726935609	0.8505403413431312
357	41	93	0,4	33,14	226	298	0.00133970933616	0.018375099625910253
358	48	41	0,8	25,5	226	250	0.0417492772554	0.1840237310670323
359	172	92	173,100	110,54	285	240	0.598062168191	0.8577303494968589
360	203	140	177,124	144,158	298	281	0.0660807505335	0.23992856310115707
361	120	94	114,96	143,95	281	230	0.0779889572455	0.2715446519013784
