ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
7	14	8	22,11	9,16	203	222	0.574917695653
8	0	11	2,2	10,0	298	295	0.0027049937424
9	0	11	2,0	10,0	271	295	1
11	22	7	9,4	2,0	245	294	0.041416848914
18	3	20	4,0	20,0	209	221	1
23	15	9	6,0	2,2	198	210	0.424442115519
24	2	13	0,0	5,0	247	298	1
26	62	2	31,0	0,0	210	298	1
27	54	22	23,2	2,0	210	264	0.000663370430618
28	2	6	0,0	2,0	185	264	1
29	2	7	0,0	2,0	185	298	1
30	2	7	0,0	2,0	185	298	1
31	2	42	0,0	14,0	185	264	1
33	2	0	0,4	2,0	183	228	0.151290932501
38	22	1	11,2	2,2	275	298	0.131980773166
44	2	44	6,0	27,29	216	298	0.413604203599
45	0	5	2,0	8,1	298	289	0.696310937917
47	262	180	102,94	89,56	229	211	0.76925882973
55	0	4	0,2	0,2	298	296	1
56	0	12	0,2	2,0	298	298	0.115847046698
57	10	0	2,11	0,2	298	298	0.592430581023
58	22	0	4,9	0,2	275	298	0.69713225869
59	1	2	6,4	0,0	298	298	0.00133854906597
65	1	125	0,0	58,31	203	298	1
66	22	1	17,7	0,0	297	298	0.277827350389
67	16	1	6,9	0,0	297	187	0.256063858992
68	22	1	17,7	0,0	297	187	0.239284025114
72	18	14	49,8	27,10	241	249	0.829243001526
74	4	1	1,4	1,2	269	298	0.52308447472
78	18	22	28,17	40,20	298	284	0.832002675856
79	32	27	26,32	25,18	272	298	0.704906803615
80	18	13	20,13	9,3	284	239	0.145762942101
81	18	11	20,13	10,1	284	298	0.17906306223
82	18	34	6,4	15,15	184	248	0.27518494289
83	5	12	3,1	15,5	196	243	0.271638785599
97	24	4	23,30	4,3	260	254	0.73291687723
98	3479	6426	0,4	5,12	244	298	0.0493141726381
99	4088	4382	0,3	0,7	276	244	1
100	4717	5404	2,24	0,11	298	276	0.0361010497357
101	2	0	0,2	1,0	242	298	1
104	5	4	0,6	12,15	249	221	0.0211826137954
106	4	1	2,0	0,0	242	242	1
107	38	1	7,12	0,0	298	242	0.321167396644
108	38	4	7,12	2,0	298	242	0.176640814823
116	1	0	0,0	0,2	223	298	1
117	7	14	4,7	7,6	298	298	0.404494031626
118	7	14	4,7	7,6	275	298	0.392899253958
120	4	6	3,0	6,0	181	208	1
124	10	0	12,3	2,0	265	288	0.543706710585
125	2	3	9,2	7,4	298	208	0.646352467494
127	4	0	2,0	0,2	238	210	0.0997980135411
135	57	26	75,79	39,53	272	298	0.347804047082
152	2	0	2,5	2,2	257	298	0.00470865266945
157	7	17	4,0	6,4	272	298	0.462504638673
158	32	3	66,94	18,33	288	288	0.0140453746247
159	7	7	9,1	42,12	241	276	0.00781151504356
160	0	2	2,0	8,2	248	212	0.662822349795
161	0	1	2,0	6,2	248	298	0.727594747812
162	0	1	2,0	4,2	248	219	0.652528380019
176	0	2	2,3	0,0	265	298	6.98711391856e-07
183	108	101	52,17	43,12	245	218	0.524761003241
184	242	1	118,38	0,2	245	230	1
185	17	105	4,0	57,21	175	245	0.00686916700812
186	16	8	4,0	1,4	175	245	0.269665360959
193	55	55	31,24	62,31	253	247	0.08115934496
194	64	24	74,27	30,28	264	280	0.183133291382
195	49	67	60,27	78,25	280	298	0.552683540607
201	0	2	4,0	0,6	256	258	0.0126677377148
203	3	1	4,6	2,0	298	256	0.539148441891
217	110	20	116,132	18,12	245	298	0.219831796217
218	3	2	10,2	3,3	298	221	0.761235767209
219	2	3	13,2	9,12	298	298	0.791444371497
220	40	134	41,57	70,51	222	298	0.000848625436078
221	40	0	41,57	2,0	222	258	1
222	20	395	10,19	281,305	260	279	0.913628713041
223	20	178	10,19	109,128	260	298	0.848011336158
228	4	7	12,7	6,4	292	278	0.0742593802695
