ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
47	0,23,0,0,0	0,98,0,0,0	0,0,0,0,127,0,0,0,0,0,14,0,0,0,0,7	0,0,0,0,97,0,0,0,0,0,149,0,0,0,2,3	298	149	1	1.0
48	0,234,0,0,0	0,0,0,0,0	0,0,0,0,379,0,0,0,0,0,131,0,0,0,13,13	0,0,0,0,9,0,0,0,0,0,5,0,0,0,2,0	298	149	1	1.0
49	0,216,0,0,0	0,2,0,0,0	0,0,0,0,391,0,0,0,0,0,124,0,0,0,13,28	0,0,0,0,7,0,0,0,0,0,35,0,0,0,4,4	298	149	1	1.0
50	0,239,0,0,0	0,0,0,0,0	0,0,0,0,399,0,0,0,0,0,171,0,0,0,17,26	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
51	0,109,0,0,0	0,333,0,0,0	0,0,0,0,270,0,0,0,0,0,49,0,0,0,0,70	0,0,0,0,365,0,0,0,0,0,311,0,0,0,0,42	228	149	1	1.0
54	0,0,0,0,0	0,11,0,0,0	0,0,0,0,33,0,0,0,0,0,6,0,0,0,2,2	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	298	149	1	1.0
56	0,233,0,0,0	0,320,0,0,0	0,0,0,0,116,0,0,0,0,0,39,0,0,0,20,30	0,0,0,0,220,0,0,0,0,0,218,0,0,0,80,107	298	149	1	1.0
57	0,0,0,0,0	0,20,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,5	0,0,0,0,38,0,0,0,0,0,106,0,0,0,55,4	298	149	1	1.0
58	0,11,0,0,0	0,64,0,0,0	0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,3	0,0,0,0,43,0,0,0,0,0,93,0,0,0,0,28	298	149	1	1.0
61	0,89,0,0,0	0,0,0,0,0	0,0,0,0,147,0,0,0,0,0,34,0,0,0,5,22	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	298	149	1	1.0
62	0,126,0,0,0	0,178,0,0,0	0,0,0,0,175,0,0,0,0,0,41,0,0,0,14,35	0,0,0,0,279,0,0,0,0,2,482,0,0,0,24,21	298	149	1	1.0
63	0,4,0,0,0	0,98,0,0,0	0,0,0,0,10,0,0,0,0,0,18,0,0,0,1,13	0,0,0,0,300,0,0,0,0,0,372,0,0,0,5,18	298	149	1	1.0
64	0,246,0,0,0	0,73,6,0,0	0,0,0,0,1304,6,6,4,6,0,231,0,0,0,322,83	0,0,0,0,340,0,0,7,0,0,491,0,0,0,856,138	298	149	1	1.0
65	0,0,0,0,0	0,18,0,0,0	0,0,0,0,22,0,0,0,0,0,13,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0	298	149	1	1.0
66	0,3,0,0,0	0,3,0,0,0	0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,10	0,0,0,0,20,0,0,0,0,0,150,0,0,0,0,1	298	149	1	1.0
67	0,2,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0	298	149	1	1.0
68	0,2,0,0,0	0,33,0,0,0	0,0,0,0,30,0,0,0,0,0,8,0,0,0,8,3	0,0,0,0,165,0,0,0,0,0,95,0,0,0,24,5	225	149	1	1.0
70	0,47,0,0,0	0,28,0,0,0	0,0,0,0,199,0,0,0,0,0,11,0,0,0,2,2	0,0,0,0,89,0,0,0,0,0,69,0,0,0,10,3	298	149	1	1.0
71	0,190,0,0,0	0,103,0,0,0	0,0,0,0,746,0,0,0,2,0,61,0,0,0,14,4	0,0,0,0,337,0,0,0,0,0,117,0,0,0,2,0	298	149	1	1.0
73	0,0,0,0,0	0,2,0,0,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0	298	149	1	1.0
75	0,6,0,0,0	0,1,0,0,0	0,0,0,0,13,0,0,0,0,0,4,0,0,0,18,2	0,0,0,0,156,0,0,0,0,0,21,0,0,0,0,6	298	149	1	1.0
76	0,26,0,0,0	0,82,0,0,0	0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,82,0,0,0,0,0,21,0,0,0,0,1	236	149	1	1.0
79	0,0,0,0,0	0,2,0,0,0	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0	298	149	1	1.0
81	0,6,0,0,0	0,259,0,0,0	0,0,0,0,47,0,0,0,0,0,16,0,0,0,17,1	0,0,0,0,1571,0,0,0,0,0,1423,0,0,0,117,20	298	149	1	1.0
83	0,2,0,0,0	0,99,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2	0,0,0,0,150,0,0,0,0,0,83,0,0,0,1,2	264	149	1	1.0
84	0,9,0,0,0	0,262,0,0,0	0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0	0,0,0,0,225,0,0,0,0,0,362,0,0,0,9,18	235	149	1	1.0
85	0,0,0,0,0	0,2,0,0,0	0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	298	149	1	1.0
86	0,4,0,0,0	0,10,0,0,0	0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,1	298	149	1	1.0
87	0,61,0,0,0	0,30,0,0,0	0,0,0,0,314,0,0,0,0,0,33,0,0,0,105,18	0,0,0,0,148,0,0,0,0,0,186,0,0,0,57,4	298	149	1	1.0
88	0,61,0,0,0	0,43,0,0,0	0,0,0,0,319,0,0,0,0,0,37,0,0,0,105,13	0,0,0,0,211,0,0,0,0,0,277,0,0,0,45,1	298	149	1	1.0
89	0,201,0,0,0	0,70,0,0,0	0,0,0,0,310,0,0,0,0,4,61,0,0,0,41,12	0,0,0,0,68,0,0,0,0,0,17,0,0,0,29,2	298	149	1	1.0
90	0,407,0,0,0	0,69,0,0,0	0,0,0,0,616,0,0,0,0,0,493,0,0,0,24,25	0,0,0,0,22,0,0,0,0,0,47,0,0,0,0,2	298	149	1	1.0
91	0,1,0,0,0	0,2,0,0,0	0,0,0,0,31,0,0,0,0,0,5,0,0,0,15,2	0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0	298	149	1	1.0
92	0,1,0,0,0	0,0,0,0,0	0,0,0,0,4,0,0,0,0,0,15,0,0,0,21,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	298	149	1	1.0
94	0,2,0,0,0	0,0,0,0,0	0,0,0,0,21,0,0,0,0,0,18,0,0,0,12,13	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	298	149	1	1.0
96	0,33,0,0,0	0,19,0,0,0	0,0,0,0,38,0,0,0,0,0,6,0,0,0,46,14	0,0,0,0,23,0,0,0,0,0,41,0,0,0,6,1	298	149	1	1.0
97	0,9,0,0,0	0,28,0,0,0	0,0,0,0,0,0,0,0,0,0,11,0,0,0,30,4	0,0,0,0,53,0,0,0,0,0,40,0,0,0,12,4	298	149	1	1.0
99	0,50,0,0,0	0,0,0,0,0	0,0,0,0,49,0,0,4,0,0,304,0,0,0,189,12	0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0	226	149	1	1.0
100	0,66,0,0,0	0,4,0,0,0	0,0,0,0,67,0,0,4,0,0,400,0,0,0,212,13	0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,0	267	149	1	1.0
102	0,5,0,0,0	0,412,0,0,0	0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0	0,0,0,0,453,0,0,0,0,0,713,0,0,0,38,32	230	149	1	1.0
104	0,19,0,0,0	0,0,0,0,0	0,0,0,0,17,0,0,0,0,0,6,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	298	149	1	1.0
105	0,25,0,0,0	0,16,0,0,0	0,0,0,0,17,0,0,0,0,0,6,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
112	0,25,0,0,0	0,80,0,0,0	0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,105,0,0,0,0,0	269	149	1	1.0
113	0,101,0,0,0	0,56,0,0,0	0,0,0,0,28,0,0,0,0,0,17,0,0,0,0,5	0,0,0,0,28,0,0,0,0,0,65,0,0,0,0,0	284	149	1	1.0
114	0,138,0,0,0	0,79,0,0,0	0,0,0,0,39,0,0,0,0,0,34,0,0,0,0,8	0,0,0,0,22,0,0,0,0,0,53,0,0,0,0,1	298	149	1	1.0
115	0,24,0,0,0	0,36,0,0,0	0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,0	298	149	1	1.0
116	0,4,0,0,0	0,28,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,111,0,0,0,0,0,6,0,0,0,5,1	298	149	1	1.0
120	0,4,0,0,0	0,2,0,0,0	0,0,0,0,30,0,0,0,0,0,1,0,0,0,4,2	0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0	261	149	1	1.0
122	0,2,0,0,0	0,3,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0
123	0,1,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	296	149	1	1.0
124	0,3,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	231	149	1	1.0
126	0,12,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	298	149	1	1.0
128	0,15,0,0,0	0,0,0,0,0	0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,2	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
129	0,3,0,0,0	0,31,0,0,0	0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,42,0,0,0,0,0,5,0,0,0,0,0	298	149	1	1.0
130	0,14,0,0,0	0,0,0,0,0	0,0,0,0,164,0,0,0,0,0,104,0,0,0,47,32	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	230	149	1	1.0
131	0,4,0,0,0	0,0,0,0,0	0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0	0,0,0,0,69,0,0,0,0,0,121,0,0,0,2,3	298	149	1	1.0
137	0,130,0,0,0	0,6,0,0,0	0,0,0,0,158,0,0,0,0,0,39,0,0,0,14,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
139	0,1,0,0,0	0,10,0,0,0	0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1	0,0,0,0,79,0,0,0,0,0,20,0,0,0,2,15	298	149	1	1.0
141	0,77,0,0,2	0,28,0,0,1	0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,25	0,0,0,0,1,0,0,0,0,0,94,0,0,0,17,57	298	149	1	1.0
142	0,0,0,0,0	0,41,2,0,0	0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0	0,0,0,0,128,0,0,0,0,0,100,0,0,0,119,9	298	149	1	1.0
143	0,58,0,0,0	0,215,0,0,0	0,0,0,0,189,0,0,0,0,0,13,0,0,0,2,18	0,0,0,0,259,0,0,0,0,0,306,0,0,0,20,105	278	149	1	1.0
144	0,33,0,0,0	0,249,0,0,0	0,0,0,0,133,0,0,0,0,0,15,0,0,0,0,10	0,0,0,0,264,0,0,0,0,2,284,0,0,0,47,18	233	149	1	1.0
145	0,16,0,0,0	0,397,0,0,0	0,0,0,0,88,0,0,0,0,0,3,0,0,0,7,2	0,0,0,0,381,0,0,0,0,0,320,0,0,0,43,12	239	149	1	1.0
146	0,245,0,0,2	0,268,0,0,0	0,0,0,0,333,0,0,0,0,0,91,0,0,0,39,16	0,0,0,0,227,0,0,0,0,0,216,0,0,0,0,3	298	149	1	1.0
147	0,479,0,0,2	0,9,0,0,0	0,0,0,0,557,0,0,0,0,0,324,0,0,0,49,43	0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,1	298	149	1	1.0
149	0,7,0,0,0	0,71,0,0,0	0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0	0,0,0,0,124,0,0,0,0,0,23,0,0,0,0,0	298	149	1	1.0
153	0,6,0,0,0	0,29,0,0,0	0,0,0,0,150,0,0,0,0,0,16,0,0,0,70,35	0,0,0,0,63,0,0,0,0,0,60,0,0,0,1,18	298	149	1	1.0
154	0,45,0,0,0	0,1833,0,0,0	0,0,0,0,34,0,0,0,0,0,74,0,0,0,13,3	0,0,0,0,1501,0,0,2,0,0,2796,0,0,0,781,44	278	149	1	1.0
155	0,5,0,0,0	0,0,0,0,0	0,0,0,0,13,2,2,0,0,0,19,0,0,0,78,4	0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,1	298	149	1	1.0
157	0,21,0,0,0	0,0,0,0,0	0,0,0,0,98,0,0,0,0,0,27,0,0,0,7,0	0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
158	0,1,0,0,0	0,18,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0	298	149	1	1.0
160	0,1871,0,0,2	0,2,0,0,0	0,0,0,0,2635,0,0,0,0,2,2127,0,0,0,242,89	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6	298	149	1	1.0
161	0,637,0,0,0	0,19789,0,0,2	0,0,0,0,680,0,0,0,0,2,443,0,0,0,29,47	0,0,0,0,26836,0,0,4,4,6,25032,0,0,0,756,431	298	149	1	1.0
162	0,23,0,0,0	0,24,0,0,0	0,0,0,0,31,0,0,0,0,0,12,0,0,0,0,4	0,0,0,0,52,0,0,0,0,0,28,0,0,0,0,1	298	149	1	1.0
167	0,4,0,0,0	0,48,0,0,0	0,0,0,0,93,0,0,0,0,0,6,0,0,0,14,0	0,0,0,0,499,0,0,0,0,0,133,0,0,0,28,7	237	149	1	1.0
168	0,247,0,0,0	0,846,0,0,0	0,0,0,0,383,0,0,0,0,0,116,0,0,0,51,36	0,0,0,0,687,0,0,2,0,0,372,0,0,0,38,25	239	149	1	1.0
169	0,508,0,0,0	0,1004,0,0,0	0,0,0,0,775,0,0,0,0,0,212,0,0,0,65,123	0,0,0,0,634,0,0,0,0,0,394,0,0,0,6,49	298	149	1	1.0
170	0,15,0,0,0	0,348,0,0,0	0,0,0,0,19,0,0,0,0,0,48,0,0,0,0,5	0,0,0,0,435,0,0,0,0,0,588,0,0,0,2,44	253	149	1	1.0
171	0,77,0,0,0	0,464,0,0,0	0,0,0,0,57,0,0,0,0,0,62,0,0,0,1,15	0,0,0,0,377,0,0,0,0,0,704,0,0,0,7,82	235	149	1	1.0
172	0,1,0,0,0	0,0,0,0,0	0,0,0,0,48,0,0,0,0,0,9,0,0,0,23,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	288	149	1	1.0
173	0,1,0,0,0	0,2,0,0,0	0,0,0,0,48,0,0,0,0,0,9,0,0,0,20,0	0,0,0,0,29,0,0,0,0,0,19,0,0,0,1,0	256	149	1	1.0
176	0,27,0,0,0	0,0,0,0,0	0,0,0,0,4,0,0,0,0,0,12,0,0,0,24,3	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	298	149	1	1.0
177	0,23,0,0,0	0,0,0,0,0	0,0,0,0,4,0,0,0,0,0,11,0,0,0,23,3	0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0	298	149	1	1.0
181	0,3,0,0,0	0,0,0,0,0	0,0,0,0,566,0,0,0,0,0,4,0,0,0,0,3	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
185	0,10,0,0,0	0,83,0,0,0	0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1	0,0,0,0,176,0,0,0,0,0,261,0,0,0,0,6	227	149	1	1.0
186	0,2,0,0,0	0,118,0,0,0	0,0,0,0,90,0,0,0,0,0,10,0,0,0,0,4	0,0,0,0,120,0,0,0,0,0,123,0,0,0,0,3	298	149	1	1.0
189	0,42,0,0,0	0,166,0,0,0	0,0,0,0,155,0,0,0,0,0,13,0,0,0,7,1	0,0,0,0,644,0,0,0,0,0,664,0,0,0,22,11	265	149	1	1.0
191	0,7,0,0,0	0,14,0,0,0	0,0,0,0,22,0,0,0,0,0,1,0,0,0,10,0	0,0,0,0,38,0,0,0,0,0,67,0,0,0,54,0	298	149	1	1.0
192	0,0,0,0,0	0,537,0,0,0	0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,5	0,0,0,0,357,0,0,2,0,0,581,0,0,0,14,94	272	149	1	1.0
194	0,356,0,0,0	0,0,0,0,0	0,0,0,0,190,0,0,2,0,0,412,0,0,0,0,61	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0
195	0,8,0,0,0	0,651,0,0,0	0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0	0,0,0,0,381,0,0,2,0,0,916,0,0,0,5,16	287	149	1	1.0
196	0,36,0,0,0	0,387,0,0,0	0,0,0,0,45,0,0,0,0,0,41,0,0,0,42,0	0,0,0,0,530,0,0,0,0,0,889,0,0,0,120,26	298	149	1	1.0
197	0,24,0,0,0	0,10,0,0,0	0,0,0,0,0,0,0,0,0,0,26,0,0,0,42,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
199	0,200,0,0,0	0,478,0,0,0	0,0,0,0,267,0,0,0,2,0,111,0,0,0,79,111	0,0,0,0,659,0,0,0,0,0,327,0,0,0,39,5	298	149	1	1.0
200	0,201,0,0,0	0,41374,0,0,0	0,0,0,0,267,0,0,0,2,0,105,0,0,0,79,115	0,0,0,0,60342,0,0,17,0,8,62732,0,0,0,9077,987	298	149	1	1.0
201	0,109,0,0,0	0,14,0,0,0	0,0,0,0,179,0,0,0,0,0,88,0,0,0,155,78	0,0,0,0,15,0,0,0,0,0,8,0,0,0,4,0	290	149	1	1.0
203	0,190,0,0,0	0,0,0,0,0	0,0,0,0,260,0,0,0,2,0,83,0,0,0,45,98	0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0	298	149	1	1.0
204	0,121,0,0,0	0,39985,0,0,8	0,0,0,0,151,0,0,0,0,0,73,0,0,0,39,54	0,0,0,0,57053,0,0,26,14,12,53696,0,0,0,10607,2542	298	149	1	1.0
205	0,1311,0,0,0	0,17,0,0,0	0,0,0,0,1486,0,0,0,0,0,1325,0,0,0,82,68	0,0,0,0,16,0,0,0,0,0,26,0,0,0,4,0	298	149	1	1.0
207	0,323,0,0,0	0,0,0,0,0	0,0,0,0,396,0,0,0,2,0,218,0,0,0,55,109	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	298	149	1	1.0
208	0,563,0,0,0	0,44545,0,0,8	0,0,0,0,672,0,0,0,0,0,560,0,0,0,231,132	0,0,0,0,51538,0,0,9,14,2,52285,0,0,0,4571,3995	298	149	1	1.0
209	0,1022,0,0,0	0,29768,0,0,6	0,0,0,0,1129,0,0,4,0,2,1049,0,0,0,788,82	0,0,0,0,28903,0,0,13,4,10,30556,0,0,0,7349,11621	298	149	1	1.0
210	0,187,0,0,0	0,4,0,0,0	0,0,0,0,314,0,0,0,0,0,152,0,0,0,345,54	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
211	0,155,0,0,0	0,0,0,0,0	0,0,0,0,258,0,0,0,0,0,118,0,0,0,464,62	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	298	149	1	1.0
212	0,157,0,0,0	0,33443,2,0,24	0,0,0,0,263,0,0,0,0,0,107,0,0,0,332,44	0,0,0,0,31258,0,0,34,12,14,33629,0,0,0,15114,17034	298	149	1	1.0
213	0,130,0,0,0	0,448,0,0,0	0,0,0,0,188,0,0,0,0,0,60,0,0,0,17,20	0,0,0,0,458,0,0,0,0,0,994,0,0,0,464,45	241	149	1	1.0
215	0,0,0,0,0	0,10,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0	0,0,0,0,115,0,0,0,0,0,30,0,0,0,1,0	298	149	1	1.0
216	0,57,0,0,0	0,693,0,0,0	0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,1	0,0,0,0,154,0,0,0,0,0,457,0,0,0,16,1	298	149	1	1.0
217	0,21,0,0,0	0,143,0,0,0	0,0,0,0,31,0,0,0,0,0,25,0,0,0,18,6	0,0,0,0,433,0,0,0,0,0,1323,0,0,0,49,108	298	149	1	1.0
220	0,121,0,0,0	0,12066,0,0,2	0,0,0,0,181,0,0,0,0,0,27,0,0,0,12,34	0,0,0,0,8628,0,0,27,4,10,11828,0,0,0,429,2478	298	149	1	1.0
221	0,159,0,0,0	0,0,0,0,0	0,0,0,0,249,0,0,1,0,0,192,0,0,0,14,23	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	298	149	1	1.0
222	0,7,0,0,0	0,3,0,0,0	0,0,0,0,68,2,0,0,0,0,9,0,0,0,57,17	0,0,0,0,70,0,0,0,0,0,49,0,0,0,21,7	298	149	1	1.0
223	0,6,0,0,0	0,7,0,0,0	0,0,0,0,57,2,0,0,0,0,16,0,0,0,96,13	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
225	0,6,0,0,0	0,211,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,5	0,0,0,0,57,2,0,0,0,0,253,0,0,0,273,49	298	149	1	1.0
226	0,4,0,0,0	0,2,0,0,0	0,0,0,0,28,0,0,0,0,0,10,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0	258	149	1	1.0
227	0,58,0,0,0	0,145,0,0,0	0,0,0,0,103,0,0,0,0,0,26,0,0,0,2,2	0,0,0,0,253,0,0,0,0,0,407,0,0,0,10,45	298	149	1	1.0
228	0,5,0,0,0	0,72,0,0,0	0,0,0,0,37,0,0,0,0,0,15,0,0,0,0,3	0,0,0,0,129,0,0,0,0,0,348,0,0,0,100,41	298	149	1	1.0
229	0,55,0,0,0	0,0,0,0,0	0,0,0,0,147,0,0,0,0,0,210,0,0,0,22,26	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
230	0,0,0,0,0	0,12,0,0,0	0,0,0,0,24,0,0,0,0,0,4,0,0,0,9,12	0,0,0,0,149,0,0,0,0,0,196,0,0,0,121,76	298	149	1	1.0
231	0,39,0,0,0	0,316,0,0,0	0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,3	0,0,0,0,182,0,0,0,0,0,106,0,0,0,4,6	287	149	1	1.0
233	0,3,0,0,0	0,2,0,0,0	0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	234	149	1	1.0
235	0,71,0,0,0	0,5,0,0,0	0,0,0,0,149,0,0,0,0,0,252,0,0,0,1,33	0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0	281	149	1	1.0
236	0,12,0,0,0	0,77,0,0,0	0,0,0,0,212,0,0,0,0,0,22,0,0,0,2,4	0,0,0,0,334,0,0,0,0,0,271,0,0,0,18,32	298	149	1	1.0
240	0,10,0,0,0	0,5,0,0,0	0,0,0,0,255,0,0,0,0,0,17,0,0,0,26,0	0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0
