ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	4	0	2,0	0,5	252	149
16	6	2	2,0	3,10	355	149
17	8	0	7,13	2,0	273	149
22	2	5	0,0	6,6	209	149
36	0	2	2,0	0,0	297	149
41	3	5	7,7	4,15	658	149
45	2	0	4,0	0,2	253	149
48	216	46	189,214	16,13	1244	149
90	83	15	54,39	4,0	212	149
94	2	0	17,13	2,9	266	149
95	2	0	17,12	9,12	266	149
96	6	3	130,312	10,3	474	149
97	6	0	132,319	9,12	474	149
99	8	2	86,78	237,234	403	149
101	4	12	0,2	3,10	507	149
102	4	12	0,2	3,10	267	149
107	100	1	186,104	4,0	235	149
109	171	0	230,111	2,0	312	149
110	136	0	173,94	0,2	251	149
111	180	2	255,163	0,0	214	149
112	8	4	5,2	2,16	203	149
113	14	48	22,11	64,38	203	149
114	8	48	9,16	64,38	222	149
115	8	10	7,2	17,11	222	149
116	739	2	883,742	0,0	1215	149
118	41	0	35,50	0,1	312	149
119	13	0	6,0	0,2	295	149
120	13	15	10,0	12,22	295	149
121	3	15	11,4	12,22	1104	149
122	5	2	11,2	4,0	1104	149
123	0	15	2,0	12,22	271	149
126	6	0	10,0	0,4	187	149
127	2	26	2,4	29,4	243	149
134	30	2	2,6	0,0	289	149
136	1	403	0,0	192,264	201	149
139	359	2	175,234	0,0	262	149
140	684	0	440,400	0,2	279	149
141	172	1	66,57	0,0	287	149
142	241	2	111,126	0,0	348	149
143	5	32	0,0	26,15	351	149
144	139	8	81,51	2,0	307	149
145	34	0	17,19	2,0	307	149
151	81	7	60,56	5,0	216	149
152	59	0	65,33	1,0	265	149
154	0	2	2,0	0,0	178	149
155	0	40	0,4	0,0	352	149
156	0	40	0,6	0,0	400	149
161	6	4	74,60	1,12	346	149
162	3	4	70,58	1,12	273	149
163	4	2	81,70	2,0	273	149
168	6	0	6,8	2,0	239	149
174	57	1	5,4	0,0	1696	149
180	52	2	16,8	0,0	217	149
181	18	2	33,88	0,0	320	149
185	2428	4	202,195	1,0	246	149
189	5	0	8,3	2,0	362	149
206	87	0	52,29	0,4	294	149
208	3	1	0,2	0,0	334	149
240	51	1	6,6	0,0	212	149
241	0	11	2,0	11,5	281	149
245	3	3	5,0	7,0	271	149
246	4	14	4,2	22,0	271	149
254	11	26	2,2	37,2	294	149
256	46	3	54,2	4,0	221	149
258	3	33	5,0	37,0	344	149
259	1	56	5,0	18,0	344	149
261	10	2	12,0	0,0	198	149
262	47	1	27,0	0,0	198	149
263	2	67	0,0	36,0	247	149
264	30	67	39,19	36,0	825	149
266	45	2	22,0	0,0	210	149
267	62	6	31,0	0,0	210	149
268	54	3	23,2	2,0	210	149
270	2	26	0,0	12,0	185	149
271	2	14	0,0	3,2	185	149
273	6	26	4,0	12,0	264	149
274	2	6	4,4	0,0	337	149
275	7	26	6,4	12,0	337	149
276	8	26	6,4	12,0	354	149
277	22	3	2,0	2,0	264	149
278	42	14	14,0	3,2	264	149
282	4	1	2,2	2,0	198	149
283	229	10	108,61	3,0	273	149
284	179	1	108,67	6,0	277	149
285	79	1	46,17	0,0	245	149
287	164	2	125,79	0,0	350	149
288	178	1	68,62	0,0	292	149
290	12	71	6,0	15,15	245	149
291	2	0	2,0	4,0	294	149
292	2	0	0,0	4,4	294	149
294	2	2	5,2	0,0	217	149
297	2	0	0,4	5,2	183	149
306	17	11	4,20	6,6	307	149
307	8	4	2,10	0,0	307	149
310	308	0	161,101	0,2	317	149
351	21	0	12,3	2,2	275	149
352	22	23	15,4	16,24	275	149
353	1	23	2,2	16,24	298	149
354	12	11	1,1	4,2	298	149
355	10	0	3,4	0,2	262	149
356	9	0	4,10	1,0	230	149
384	4	0	9,13	2,0	259	149
385	2	26	0,3	13,11	297	149
386	12	258	8,5	176,84	330	149
387	12	2	0,10	7,0	275	149
388	17	10	9,14	6,0	305	149
390	6	1	5,1	0,0	233	149
392	175	1	205,83	0,0	352	149
395	9	26	12,7	56,24	284	149
399	0	6	0,2	2,0	271	149
400	2	45	10,3	34,31	305	149
401	2	45	10,3	34,31	314	149
402	10	45	14,7	34,31	339	149
403	7	53	9,4	43,70	378	149
405	299	0	325,253	2,0	812	149
406	184	1	178,131	0,0	268	149
411	11	0	9,19	2,0	218	149
412	91	1	177,84	0,2	237	149
415	0	4	0,2	2,4	214	149
424	13	0	12,7	0,2	321	149
429	29	0	60,35	0,2	259	149
431	2	12	6,0	1,0	483	149
432	12	11	1,0	5,2	381	149
433	6	11	6,5	5,2	755	149
441	0	26	0,2	8,14	315	149
449	2	11	1,0	19,6	268	149
457	273	2	255,113	2,0	235	149
458	4	15	9,8	34,9	241	149
459	59	0	132,137	2,0	330	149
460	73	2	51,39	2,1	232	149
461	0	53	2,0	32,28	268	149
462	0	44	4,2	27,29	286	149
463	0	44	4,0	27,29	241	149
464	63	2	57,63	0,0	301	149
465	48	0	36,32	2,0	301	149
466	2	0	6,0	2,0	216	149
468	1	8	0,0	13,9	232	149
469	1	8	0,0	13,9	202	149
475	2	0	6,7	10,14	298	149
477	1	24	2,2	7,8	399	149
478	150	2	100,48	0,2	326	149
479	12	6	16,11	0,8	232	149
485	5	14	0,0	18,4	383	149
486	2	14	4,0	18,4	299	149
487	14	1	18,4	0,0	300	149
497	2	2	2,4	4,1	337	149
500	3	0	4,0	2,0	289	149
506	3953	0	10615,4924	1,0	4386	149
507	15	243	17,10	83,90	380	149
508	921	0	1090,598	3,5	291	149
516	254	4	144,74	1,0	198	149
518	614	2	266,162	4,3	229	149
519	262	1	102,94	0,0	229	149
520	180	1	89,56	0,0	211	149
522	539	4	254,126	2,0	211	149
523	480	11	264,191	4,0	230	149
524	0	375	0,2	211,136	271	149
542	2	0	0,0	2,2	264	149
550	0	1	7,2	4,0	248	149
551	9	10	15,9	16,0	264	149
579	6	12	6,0	2,0	1354	149
586	5	0	0,9	2,0	451	149
590	1	2	4,4	2,4	212	149
601	23	1	34,23	0,0	233	149
602	5	1	6,6	0,0	214	149
610	2	1	2,8	0,0	745	149
614	5	0	7,5	1,6	323	149
616	1	1	6,6	2,1	221	149
618	2	0	2,2	2,0	252	149
623	90	0	33,19	0,2	325	149
624	6	40	0,0	39,41	241	149
627	6	3	0,0	0,10	247	149
629	1	0	0,0	0,1	168	149
630	44	2	11,10	0,0	262	149
631	4	2	9,4	0,0	371	149
640	6	12	23,10	30,41	274	149
641	6	8	19,6	14,3	274	149
666	19	0	33,27	3,0	236	149
668	34	0	57,43	0,2	355	149
669	21	4	32,27	0,0	260	149
670	4	4	5,2	3,7	176	149
673	4	5	0,0	2,0	273	149
677	5	2	2,0	0,0	247	149
689	38	0	88,28	2,0	272	149
692	23	0	32,41	0,4	312	149
693	1	2	3,7	3,4	194	149
694	1	2	3,4	3,4	209	149
699	137	2	123,117	2,0	317	149
702	23	4	17,10	0,0	187	149
703	20	4	20,6	0,0	184	149
709	217	1	93,55	0,0	374	149
710	95	2	46,9	2,1	294	149
711	90	0	34,4	2,2	294	149
712	13	0	15,6	0,2	236	149
