ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	11	10	9,9	13,22	298	149
11	11	0	104,174	0,2	298	149
16	5	45	12,15	62,35	298	149
17	10	2	17,7	0,2	273	149
18	12	1	11,6	0,0	298	149
20	0	2	0,2	0,0	298	149
23	9	289	20,12	110,75	262	149
24	18	65	95,77	32,42	298	149
25	38	17	71,110	13,27	298	149
57	2	6	0,2	6,4	298	149
62	0	8	2,6	8,2	298	149
64	194	243	626,301	83,90	298	149
71	0	2	2,0	3,6	298	149
81	4	0	7,0	0,2	298	149
85	2	1	7,5	0,0	298	149
87	45	3	45,19	3,4	298	149
88	46	2	48,20	7,0	298	149
89	14	2	23,14	0,0	298	149
90	5	1	4,11	0,0	298	149
91	4	0	11,16	4,0	298	149
96	4	1	11,5	2,0	298	149
97	2	2	4,0	0,0	298	149
103	46	2	106,56	0,2	230	149
141	3	0	0,0	2,2	298	149
145	1	0	0,0	6,6	239	149
148	35	11	3,3	2,2	298	149
149	3	6	0,9	2,4	298	149
153	2	2	0,2	0,0	298	149
154	0	10	0,2	35,32	278	149
157	31	0	40,8	4,0	298	149
158	0	6	1,0	2,1	298	149
161	4	0	0,0	1,0	298	149
196	1	2	0,4	0,2	298	149
197	1	0	0,4	2,0	298	149
199	2	8	5,4	0,2	298	149
200	1	84	5,4	88,95	298	149
203	6	252	3,10	205,354	298	149
207	5	56	0,1	27,43	298	149
209	13	276	7,8	136,90	298	149
218	62	17	117,66	10,12	298	149
221	0	30	3,11	27,40	298	149
222	0	2	2,0	0,0	258	149
226	0	4	2,2	5,10	298	149
240	1	24	0,0	11,15	255	149
241	2	14	2,4	4,4	298	149
246	3	51	6,5	55,53	288	149
247	5	112	2,6	118,119	298	149
250	2	60	4,2	50,58	252	149
251	0	39	3,3	13,25	244	149
252	5	5	5,1	1,0	298	149
254	0	19	0,3	40,48	242	149
255	0	2	0,1	0,3	247	149
257	7	22	1,6	31,29	298	149
261	0	7	2,1	2,4	260	149
278	2	7	2,2	5,4	298	149
279	1	0	0,0	0,2	298	149
285	2	1	0,0	2,0	298	149
286	0	7	2,12	3,2	298	149
292	4	14	0,0	14,11	285	149
293	0	31	1,1	39,36	238	149
303	3	38	0,0	0,4	298	149
310	2	0	5,0	4,2	234	149
318	2	1	0,2	0,0	298	149
341	3	148	1,0	67,89	233	149
355	0	7	2,2	2,2	289	149
356	0	4	1,4	2,2	298	149
359	160	0	90,58	8,1	298	149
363	4	49	34,42	86,31	298	149
365	1	17	2,0	2,0	243	149
366	6	83	4,6	7,25	298	149
367	13	13	8,8	4,2	298	149
394	11	0	5,7	3,0	298	149
396	2	6	8,2	12,16	298	149
397	9	7	16,10	15,12	298	149
399	0	10	6,4	23,19	235	149
400	0	4	4,2	5,8	298	149
404	1	10	0,0	3,2	223	149
406	4	56	3,9	25,18	240	149
413	0	8	2,2	4,8	298	149
415	0	1	4,6	0,0	298	149
417	0	5	2,6	4,3	298	149
427	0	8	4,2	0,1	298	149
437	2	22	1,0	5,4	298	149
460	1	0	4,9	0,2	298	149
463	0	2	0,1	0,5	232	149
465	6	265	3,6	249,280	298	149
467	0	1	1,2	7,2	252	149
474	0	12	0,1	16,26	244	149
480	14	16	31,24	6,8	298	149
492	0	2	2,0	4,0	298	149
512	4	2	0,8	2,2	298	149
514	0	49	10,26	69,76	246	149
516	0	1	0,3	0,0	298	149
520	3	131	18,10	111,96	265	149
524	22	32	13,17	33,28	285	149
525	16	20	39,23	67,112	298	149
526	4	18	17,11	27,13	298	149
527	4	0	6,2	0,2	298	149
532	4	51	9,6	110,126	223	149
533	3	29	8,5	47,50	298	149
535	1	0	9,7	2,2	298	149
536	4	61	9,7	238,213	298	149
537	4	81	7,6	143,123	298	149
539	2	39	9,7	52,47	298	149
540	3	54	22,11	79,57	298	149
543	2	15	3,4	22,38	298	149
547	1	0	5,6	3,4	298	149
550	0	4	1,0	5,5	264	149
561	20	0	46,16	1,2	298	149
562	7	2	3,2	0,0	298	149
564	6	0	9,4	0,2	298	149
565	4	8	7,2	0,4	298	149
566	4	10	0,10	2,2	234	149
567	11	8	2,5	11,11	254	149
568	13	2	18,10	2,4	298	149
569	13	2	19,11	2,0	298	149
576	53	145	74,43	68,54	298	149
579	7	2	20,2	2,6	298	149
587	11	21	8,11	36,38	225	149
589	7	26	5,7	11,24	261	149
591	6	12	25,29	4,17	298	149
608	29	0	47,78	4,0	264	149
609	63	8	68,79	5,8	298	149
610	0	8	0,4	5,4	298	149
612	5	94	20,16	48,62	255	149
614	1	0	0,0	2,0	298	149
620	211	2291	97,68	219,205	298	149
621	20	62	7,1	16,14	298	149
624	2	36	7,4	24,13	298	149
628	3	4	3,0	0,8	236	149
629	0	9	5,4	8,3	298	149
631	0	6	2,0	0,0	298	149
634	1	1	2,4	0,0	247	149
635	4	2	2,8	0,0	298	149
640	9	10	4,2	10,5	298	149
642	106	2	94,32	0,2	298	149
646	35	91	51,25	40,43	241	149
651	3	42	2,6	23,18	298	149
652	7	10	2,2	21,13	298	149
653	6	1	4,1	0,0	298	149
654	2	3	0,0	4,0	249	149
655	15	12	33,13	16,12	298	149
662	26	13	82,65	17,34	298	149
664	110	0	41,20	1,0	298	149
665	39	0	27,17	0,1	298	149
668	43	2	36,16	0,0	298	149
672	26	76	72,16	195,66	298	149
673	1	0	0,2	2,2	298	149
674	1	8	0,2	11,11	298	149
682	3	128	0,0	2,20	224	149
689	1	176	0,4	198,364	298	149
691	0	125	1,5	144,220	298	149
695	2	500	2,10	690,1182	277	149
696	0	247	1,4	290,575	298	149
697	2	8	4,8	4,11	298	149
712	6	0	3,9	0,2	298	149
713	2	2	8,4	4,7	298	149
714	1	6	8,2	2,6	298	149
720	2	21	4,17	36,62	228	149
722	0	21	0,2	13,37	298	149
728	7	22	30,20	24,21	298	149
729	6	37	13,21	46,40	298	149
731	10	2	1,14	1,0	298	149
734	7	5	2,0	8,8	298	149
735	23	101	16,10	51,35	226	149
738	16	3	10,9	0,0	298	149
739	19	2	12,4	0,0	298	149
748	4	4	6,4	3,2	298	149
760	5	2	2,8	0,0	298	149
767	2	3	11,4	8,10	247	149
