ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4441	0,0,0,0,0	0,150,0,0,0	0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,2	0,0,0,0,239,0,0,0,0,0,170,0,0,0,85,58	161	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,0.026,NA,NA,NA,0.0,0.031	-0.02
4446	0,0,0,0,0	0,3,0,0,0	0,0,0,0,5,0,0,0,0,0,13,0,0,0,23,0	0,0,0,0,24,0,0,0,0,0,2,0,0,0,22,0	298	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.094,NA,NA,NA,NA,NA,0.765,NA,NA,NA,0.343,NA	-0.401
4447	0,5,0,0,0	0,96,8,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,202,0,0,0,36,6	180	149	1	1.0	NA,0.041,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,NA,0.0,0.121	-0.023
4448	0,0,2,0,0	0,10,0,0,0	0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,1	0,0,0,0,45,0,0,0,0,0,77,0,0,0,64,7	245	149	1	1.0	NA,0.0,1.0,NA,NA	NA,NA,NA,NA,0.237,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.045,0.08	0.409
4450	0,288,0,0,0	0,2,0,0,0	0,0,0,0,1762,0,0,2,0,4,3464,0,0,0,1465,68	0,0,0,0,21,0,0,0,0,0,59,0,0,0,19,0	215	149	1	1.0	NA,0.99,NA,NA,NA	NA,NA,NA,NA,0.983,NA,NA,1.0,NA,1.0,0.976,NA,NA,NA,0.982,1.0	-0.0
4451	0,272,1,0,4	0,0,0,0,0	0,0,0,0,1387,0,0,0,4,6,2100,0,0,0,2406,74	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0	NA,1.0,1.0,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,0.999,NA,NA,NA,1.0,1.0	0.0
4452	0,11,0,0,0	0,272,1,0,4	0,0,0,0,21,0,0,0,8,0,30,0,0,0,64,1	0,0,0,0,1319,0,0,0,4,6,2097,0,0,0,2384,73	298	149	1	1.0	NA,0.02,0.0,NA,0.0	NA,NA,NA,NA,0.008,NA,NA,NA,0.5,0.0,0.007,NA,NA,NA,0.013,0.007	-0.083
4463	0,8757,0,0,6	0,7,0,0,0	0,0,0,0,16184,0,0,29,4,14,15492,0,0,0,10981,826	0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0	NA,0.998,NA,NA,1.0	NA,NA,NA,NA,0.999,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0	-0.001
4464	0,361,0,0,2	0,8710,0,0,6	0,0,0,0,672,0,0,0,0,0,513,0,0,0,169,47	0,0,0,0,16126,0,0,29,4,14,15469,0,0,0,10981,805	298	149	1	1.0	NA,0.02,NA,NA,0.143	NA,NA,NA,NA,0.02,NA,NA,0.0,0.0,0.0,0.016,NA,NA,NA,0.008,0.028	0.071
4468	0,0,0,0,0	0,21,0,0,0	0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1	0,0,0,0,34,0,0,0,0,0,75,0,0,0,18,6	194	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.101,NA,NA,NA,0.0,0.113	-0.054
4469	0,0,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,2	194	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.277	-0.092
4471	0,0,0,0,0	0,40,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3	0,0,0,0,27,0,0,0,0,0,86,0,0,0,30,6	220	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.008,NA,NA,NA,0.153,0.253	-0.104
4472	0,0,0,0,0	0,28,0,0,0	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,62,0,0,0,0,0,56,0,0,0,12,8	175	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.131,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.096	-0.057
