ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	69	360	41	160	176	203	0.280714508241	0.37399703167130144
11	1419	1463	2489	1900	279	262	0.0443943372333	0.0788136505450437
12	29	1	145	0	293	230	0.281163299093	0.37436372601456847
14	135	26	372	0	245	294	8.99169627644e-13	3.958181401690016e-11
16	95	52	415	129	317	217	0.0222328670882	0.04432189862222495
17	9449	7917	3051	1360	246	219	1.5285621909e-05	9.697378369915587e-05
31	38	2	58	0	210	264	0.928715016343	0.9711549417983368
39	2	0	7	9	216	216	0.00144270030639	0.004471127242648319
41	329	290	333	356	233	245	0.282644596718	0.3752602392062363
42	60	28	141	76	326	220	0.618822709923	0.7128487650864954
43	4	149	0	294	262	259	0.346544420153	0.44204394693673627
44	34	44	0	23	230	198	2.81574102368e-07	3.0674512060998784e-06
46	268	557	769	965	228	220	0.00242566030359	0.006966909820031465
47	279	686	759	1339	228	235	0.0429926590224	0.07683202280966521
48	340	676	1202	1349	220	235	0.000378372296275	0.001467893962347437
50	63	1	167	0	301	241	0.449463640037	0.5489768242128024
51	6	33	0	130	216	301	5.33444613091e-05	0.0002746157590542451
52	15	17	41	50	337	289	0.873903504775	0.9267501768926623
54	2	53	80	240	197	301	2.50751468625e-05	0.00014927037051513123
55	2	86	78	296	303	220	8.19883274494e-07	7.75652729422613e-06
62	16	22	41	14	428	296	0.00196691077906	0.005827783723121456
64	13	10	0	21	305	313	2.36375659934e-07	2.683485781461253e-06
65	26	4	12	0	275	305	0.0213617946415	0.0429425825179082
66	0	77	7	39	328	377	0.00015705973828	0.000688224274907002
67	31	77	42	39	258	377	0.00296234449701	0.008244873651678156
68	79	147	220	369	319	302	0.618362387987	0.7128487650864954
69	8	147	0	369	307	302	0.00179821837605	0.005423378561848283
70	87	9	125	0	228	220	0.000240865706574	0.00099339833476122
71	5	40	12	97	223	247	0.965044620901	1.0
74	50	5	208	77	234	240	0.00174888213059	0.005313153177017789
75	4	18	3	142	203	374	0.00868283144318	0.020073812886322893
76	82	81	231	25	239	294	2.99760216649e-15	2.586331149247572e-13
77	95	81	216	25	244	294	8.28115354068e-13	3.7213433723430745e-11
86	12	2	61	20	270	314	0.217503526859	0.303463846982447
87	2	14	9	108	269	494	0.707020255296	0.7869157330616471
88	8	51	243	273	264	281	1.1082614757e-06	9.999353127691875e-06
89	101	496	90	411	219	360	0.737338010343	0.8143564200255252
92	25	2	136	98	320	284	6.2998922137e-05	0.00031310754619702535
93	22	6	92	169	272	320	1.50808961239e-05	9.652668527968042e-05
100	23936	18639	28600	16079	272	336	0.0220501953613	0.044095186733676364
102	2670	1150	813	252	308	212	0.0421247397522	0.07553039372027881
105	7	0	4	6	321	251	7.50729768731e-05	0.00036382106617514193
106	80	226	135	648	210	349	0.0140446481676	0.030173611650909562
107	6	24295	9	32717	222	215	1	1.0
108	17	88	20	64	234	328	0.217183124773	0.3032439821137165
109	356	250	594	235	329	211	0.00148420615192	0.004586579756004928
112	6	2	116	114	324	313	0.117012584861	0.17925862609742682
