ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	4	37	4,0,1,2	49,26,9,10	204	149	0.288250145445	1.0	0.073	0.056,0.0,0.075,0.127	0.008
19	20	84	4,0,0,9	23,32,31,33	298	149	0.0110248787755	0.12522007200127555	0.106	0.08,0.0,0.0,0.12	0.056
20	5	0	5,0,0,1	0,4,0,0	198	149	1	1.0	1.0	1.0,0.0,NA,1.0	0.333
21	4	4	6,0,1,1	12,0,0,0	198	149	1	1.0	0.429	0.273,NA,1.0,1.0	-0.329
22	23	581	18,6,5,5	368,285,209,158	166	149	0.400956273271	1.0	0.034	0.042,0.019,0.021,0.028	0.007
24	16	2	11,7,2,6	0,0,0,0	182	149	0.15290246927	0.6923035924591846	0.868	1.0,1.0,1.0,1.0	-0.132
28	35	0	3,0,0,0	0,2,0,0	298	149	1	1.0	1.0	1.0,0.0,NA,NA	0.5
29	9	0	0,4,0,14	6,0,0,0	215	149	1	1.0	1.0	0.0,1.0,NA,1.0	0.333
46	0	2	1,0,0,0	27,0,0,0	152	149	1	1.0	0.0	0.035,NA,NA,NA	-0.035
61	0	10	0,2,0,0	27,18,0,4	200	149	1	1.0	0.0	0.0,0.076,NA,0.0	-0.025
62	0	6	4,0,0,0	38,0,0,0	298	149	1	1.0	0.0	0.05,NA,NA,NA	-0.05
66	0	2	3,1,0,0	10,1,0,0	191	149	1	1.0	0.0	0.19,0.438,NA,NA	-0.314
67	4	0	0,0,2,0	1,0,0,2	233	149	1	1.0	1.0	0.0,NA,1.0,0.0	0.667
72	3	0	3,0,0,0	2,0,0,0	165	149	1	1.0	1.0	0.575,NA,NA,NA	0.425
73	181	0	56,57,104,57	0,2,0,0	298	149	1	1.0	1.0	1.0,0.934,1.0,1.0	0.016
74	0	2	3,3,1,2	1,6,0,0	266	149	0.000563245425636	0.015012368077951518	0.0	0.627,0.219,1.0,1.0	-0.712
84	1	6	0,0,0,0	2,0,0,0	176	149	1	1.0	0.124	0.0,NA,NA,NA	0.124
85	1	8	12,2,0,0	3,0,0,2	271	149	1	1.0	0.064	0.687,1.0,NA,0.0	-0.498
86	6	8	14,2,0,0	3,0,0,2	244	149	1	1.0	0.314	0.74,1.0,NA,0.0	-0.266
87	0	4	6,0,0,0	3,0,0,0	232	149	1	1.0	0.0	0.562,NA,NA,NA	-0.562
91	73	2	51,10,15,12	0,2,0,0	218	149	0.932773333224	1.0	0.961	1.0,0.774,1.0,1.0	0.017
102	2	44	11,0,4,0	102,16,6,11	152	149	0.37780571951	1.0	0.043	0.096,0.0,0.395,0.0	-0.08
104	5	2	15,2,0,0	15,0,0,0	152	149	1	1.0	0.71	0.495,1.0,NA,NA	-0.038
106	27	0	34,25,5,16	2,0,0,2	182	149	0.852532278189	1.0	1.0	0.933,1.0,1.0,0.868	0.05
119	2	0	35,1,0,0	7,0,0,0	257	149	1	1.0	1.0	0.744,1.0,NA,NA	0.128
120	2	2	53,0,0,0	52,0,0,0	257	149	1	1.0	0.367	0.371,NA,NA,NA	-0.004
124	5	16	2,0,0,0	89,3,0,0	152	149	1	1.0	0.234	0.022,0.0,NA,NA	0.223
152	4	0	30,0,0,4	1,0,0,0	298	149	1	1.0	1.0	0.938,NA,NA,1.0	0.031
159	26	2	6,17,8,16	2,0,0,1	298	149	0.140544032497	0.6548893262505898	0.867	0.6,1.0,1.0,0.889	-0.005
180	5	1	36,11,0,7	14,4,0,0	184	149	1	1.0	0.802	0.676,0.69,NA,1.0	0.013
182	2	0	0,4,4,0	0,2,2,0	152	149	1	1.0	1.0	NA,0.662,0.662,NA	0.338
