IncLevel1	IncLevel2	IncLevelDifference
0.381	0.197,0.204	0.18
0.016	0.027,0.019	-0.007
1.0	1.0,0.999	0.0
0.979	0.984,0.982	-0.004
0.993	0.987,0.985	0.007
0.445	0.399,0.383	0.054
1.0	0.9,1.0	0.05
1.0	0.778,1.0	0.111
1.0	0.9,1.0	0.05
0.961	0.966,0.98	-0.012
0.98	1.0,1.0	-0.02
0.5	0.714,0.778	-0.246
1.0	1.0,0.778	0.111
1.0	1.0,0.846	0.077
1.0	1.0,0.857	0.072
1.0	0.946,1.0	0.027
0.017	0.023,0.014	-0.001
0.027	0.062,0.02	-0.014
0.164	0.469,0.274	-0.207
1.0	0.97,1.0	0.015
0.01	0.011,0.0	0.005
0.994	1.0,1.0	-0.006
0.298	0.223,0.14	0.116
0.872	0.906,0.85	-0.006
0.145	0.083,0.049	0.079
0.03	0.042,0.0	0.009
0.992	1.0,1.0	-0.008
0.218	0.182,0.157	0.049
0.279	0.182,0.122	0.127
0.374	0.703,0.322	-0.138
0.27	0.474,0.326	-0.13
0.939	0.641,0.933	0.152
0.829	0.88,0.912	-0.067
0.82	0.796,0.753	0.045
1.0	0.531,0.362	0.553
0.0	NA,0.192	-0.192
0.0	0.0,0.05	-0.025
0.038	0.0,0.126	-0.025
0.735	0.702,0.624	0.072
1.0	1.0,0.568	0.216
1.0	1.0,0.814	0.093
0.167	0.345,0.253	-0.132
0.694	0.769,0.686	-0.034
0.947	0.769,0.779	0.173
0.004	0.007,0.005	-0.002
0.013	0.012,0.006	0.004
1.0	1.0,0.606	0.197
0.121	0.171,0.067	0.002
0.975	1.0,0.952	-0.001
0.047	0.064,0.025	0.003
1.0	1.0,0.969	0.016
1.0	1.0,0.875	0.062
1.0	1.0,1.0	0.0
0.335	0.363,0.11	0.099
1.0	1.0,0.968	0.016
1.0	0.856,1.0	0.072
0.0	0.008,0.007	-0.007
0.921	0.874,0.949	0.01
0.094	0.361,0.028	-0.101
0.901	1.0,0.823	-0.01
0.959	1.0,0.987	-0.035
1.0	0.977,1.0	0.012
0.597	1.0,1.0	-0.403
0.972	1.0,1.0	-0.028
0.842	1.0,0.861	-0.089
0.019	0.163,0.011	-0.068
0.125	0.049,0.059	0.071
0.231	0.833,0.2	-0.285
0.482	0.381,0.293	0.145
0.542	0.644,0.641	-0.101
0.008	0.03,0.019	-0.017
0.723	1.0,0.0	0.223
1.0	0.882,0.167	0.476
0.976	0.976,0.992	-0.008
0.988	1.0,1.0	-0.012
0.028	0.075,0.033	-0.026
0.111	0.119,0.041	0.031
0.973	0.861,0.991	0.047
0.0	0.064,0.039	-0.052
0.952	0.969,0.963	-0.014
0.762	0.935,0.783	-0.097
0.17	0.429,0.481	-0.285
0.455	0.443,0.506	-0.02
0.05	0.053,0.091	-0.022
0.42	0.573,0.278	-0.006
0.0	0.016,0.0	-0.008
0.952	1.0,NA	-0.048
1.0	0.983,1.0	0.008
1.0	1.0,0.99	0.005
0.979	1.0,1.0	-0.021
0.011	0.01,0.003	0.004
0.013	0.096,0.02	-0.045
0.915	1.0,1.0	-0.085
0.738	1.0,0.81	-0.167
0.522	0.573,0.54	-0.034
0.875	1.0,0.921	-0.086
1.0	1.0,0.4	0.3
0.077	0.11,0.031	0.006
0.581	0.847,0.117	0.099
0.943	1.0,0.984	-0.049
0.0	0.132,0.029	-0.081
0.003	0.007,0.011	-0.006
0.996	0.993,0.995	0.002
0.965	0.975,0.965	-0.005
1.0	1.0,0.983	0.008
0.021	0.069,0.007	-0.017
0.993	1.0,1.0	-0.007
0.012	0.014,0.018	-0.004
0.232	0.659,0.367	-0.281
0.0	NA,0.059	-0.059
1.0	0.0,NA	1.0
0.009	0.03,0.044	-0.028
1.0	1.0,0.944	0.028
0.543	0.412,0.333	0.171
0.726	0.732,0.666	0.027
0.219	0.551,0.157	-0.135
1.0	0.591,1.0	0.205
0.0	0.048,0.029	-0.038
0.038	0.246,0.084	-0.127
0.91	0.814,0.875	0.066
0.0	0.36,0.0	-0.18
0.028	0.101,0.087	-0.066
0.646	NA,0.116	0.53
1.0	0.25,0.2	0.775
0.404	0.17,0.223	0.208
0.038	0.026,0.051	-0.001
0.014	0.049,0.012	-0.017
1.0	0.636,1.0	0.182
1.0	1.0,0.892	0.054
0.818	1.0,1.0	-0.182
0.68	1.0,1.0	-0.32
0.415	1.0,0.854	-0.512
0.065	0.083,0.061	-0.007
0.103	0.198,0.073	-0.033
1.0	1.0,0.978	0.011
0.992	1.0,1.0	-0.008
0.365	1.0,0.0	-0.135
1.0	0.656,1.0	0.172
0.008	0.004,0.007	0.003
1.0	0.994,0.999	0.004
1.0	0.995,1.0	0.002
0.998	1.0,0.998	-0.001
1.0	0.998,1.0	0.001
0.945	1.0,0.589	0.15
0.724	0.677,0.743	0.014
0.023	0.046,0.033	-0.017
1.0	0.706,1.0	0.147
0.076	0.145,0.033	-0.013
0.667	0.692,0.5	0.071
0.364	0.389,0.2	0.07
0.0	0.383,0.395	-0.389
0.874	0.557,1.0	0.096
0.87	0.549,1.0	0.096
0.949	0.789,1.0	0.054
1.0	1.0,0.971	0.014
1.0	1.0,0.944	0.028
1.0	NA,0.689	0.311
0.084	0.028,0.113	0.013
0.725	0.863,0.492	0.047
0.969	1.0,0.868	0.035
0.932	1.0,0.872	-0.004
0.153	0.191,0.184	-0.035
1.0	1.0,0.636	0.182
0.533	1.0,0.627	-0.28
0.965	0.889,0.913	0.064
0.011	0.012,0.012	-0.001
0.037	0.0,0.017	0.028
0.429	1.0,1.0	-0.571
1.0	0.514,1.0	0.243
0.51	0.438,0.438	0.072
0.058	0.117,0.027	-0.014
0.013	0.046,0.007	-0.013
0.014	0.045,0.011	-0.014
0.647	0.657,1.0	-0.181
0.14	0.236,0.154	-0.055
0.943	0.846,0.849	0.096
0.0	1.0,1.0	-1.0
0.034	0.07,0.031	-0.017
0.988	0.967,0.98	0.014
0.309	0.527,NA	-0.218
0.329	0.507,0.224	-0.036
0.005	0.033,0.011	-0.017
0.682	1.0,0.923	-0.279
0.064	0.077,0.052	-0.001
0.0	0.125,0.07	-0.098
0.677	0.701,0.699	-0.023
0.975	0.976,0.969	0.003
0.995	1.0,1.0	-0.005
0.096	0.13,0.088	-0.013
0.942	0.964,0.973	-0.026
0.0	0.092,0.08	-0.086
1.0	1.0,0.979	0.01
0.736	0.761,0.771	-0.03
0.166	0.531,0.246	-0.223
0.995	0.995,0.995	0.0
0.402	NA,0.473	-0.071
0.991	0.986,0.992	0.002
0.889	1.0,1.0	-0.111
0.42	0.311,0.194	0.167
0.667	0.6,0.486	0.124
1.0	0.84,1.0	0.08
0.054	0.187,0.119	-0.099
0.995	1.0,1.0	-0.005
0.987	1.0,1.0	-0.013
0.323	NA,0.0	0.323
0.0	0.0,0.045	-0.022
0.394	0.309,0.345	0.067
0.036	0.031,0.015	0.013
0.028	0.058,0.01	-0.006
0.375	1.0,0.333	-0.291
0.484	0.518,0.554	-0.052
0.008	0.009,0.007	0.0
0.895	0.926,1.0	-0.068
0.993	0.938,1.0	0.024
0.969	0.837,0.987	0.057
1.0	1.0,0.996	0.002
0.975	0.942,1.0	0.004
0.036	0.0,0.112	-0.02
0.5	1.0,0.143	-0.072
0.947	0.886,0.951	0.028
0.863	0.821,0.829	0.038
0.962	0.92,0.945	0.029
0.959	0.857,0.972	0.044
0.0	0.007,0.001	-0.004
0.984	0.944,0.993	0.016
0.998	1.0,1.0	-0.002
0.993	1.0,1.0	-0.007
0.037	0.048,0.032	-0.003
0.333	1.0,0.5	-0.417
1.0	0.933,0.444	0.311
0.049	0.157,0.06	-0.059
1.0	1.0,0.897	0.051
0.923	0.894,0.934	0.009
0.034	0.037,0.032	-0.001
0.84	1.0,1.0	-0.16
0.509	0.76,0.841	-0.291
0.994	0.983,1.0	0.002
0.969	1.0,1.0	-0.031
0.973	1.0,1.0	-0.027
0.974	1.0,1.0	-0.026
1.0	0.884,0.953	0.082
1.0	0.931,0.962	0.053
0.777	1.0,0.93	-0.188
0.971	1.0,1.0	-0.029
0.981	1.0,1.0	-0.019
0.967	1.0,1.0	-0.033
1.0	0.773,0.923	0.152
0.0	0.421,0.0	-0.21
0.0	0.016,0.023	-0.019
0.006	0.022,0.022	-0.016
0.058	0.167,0.101	-0.076
0.001	0.013,0.0	-0.005
0.015	0.023,0.014	-0.003
0.997	0.995,0.999	0.0
1.0	0.999,1.0	0.0
0.001	0.001,0.0	0.001
0.899	0.899,1.0	-0.05
1.0	0.747,0.747	0.253
0.923	1.0,1.0	-0.077
1.0	1.0,0.846	0.077
0.003	0.013,0.002	-0.004
1.0	1.0,0.84	0.08
0.003	0.012,0.002	-0.004
0.001	0.004,0.001	-0.002
0.001	0.002,0.0	0.0
0.001	0.0,0.0	0.001
0.0	0.0,0.0	0.0
1.0	1.0,1.0	0.0
0.994	1.0,1.0	-0.006
0.755	0.957,0.902	-0.174
0.0	0.014,0.0	-0.007
0.032	0.182,0.025	-0.071
0.007	0.048,0.007	-0.021
0.076	0.05,0.086	0.008
0.121	0.377,0.144	-0.14
0.186	0.263,0.265	-0.078
1.0	1.0,1.0	0.0
1.0	0.986,1.0	0.007
0.0	NA,0.482	-0.482
0.592	0.759,0.588	-0.082
0.974	0.988,0.989	-0.014
0.0	0.061,0.119	-0.09
0.485	0.159,0.32	0.245
0.062	0.0,0.009	0.058
0.068	0.295,0.168	-0.163
0.48	0.6,0.785	-0.213
0.035	0.025,0.011	0.017
0.991	1.0,0.986	-0.002
1.0	1.0,0.965	0.018
0.018	0.066,0.016	-0.023
0.01	0.0,0.004	0.008
0.0	0.017,0.006	-0.011
0.25	0.733,0.265	-0.249
0.273	0.733,0.296	-0.241
0.646	1.0,0.478	-0.093
1.0	0.654,0.943	0.202
0.006	0.024,0.004	-0.008
1.0	0.956,1.0	0.022
0.0	0.075,0.004	-0.04
0.973	0.989,0.978	-0.011
1.0	0.375,NA	0.625
1.0	0.982,0.956	0.031
0.233	0.485,0.169	-0.094
0.441	NA,1.0	-0.559
0.99	0.988,1.0	-0.004
0.751	0.825,0.715	-0.019
0.0	0.054,0.0	-0.027
0.108	0.282,0.241	-0.153
0.857	0.852,1.0	-0.069
0.0	0.007,0.004	-0.005
0.0	0.0,0.014	-0.007
1.0	1.0,0.886	0.057
0.53	0.587,0.586	-0.056
0.02	0.023,0.006	0.006
0.771	0.818,0.947	-0.111
1.0	0.929,1.0	0.035
0.805	0.939,0.859	-0.094
0.085	0.065,0.092	0.007
0.882	1.0,0.538	0.113
1.0	0.941,1.0	0.03
0.011	0.041,0.004	-0.011
0.98	0.986,0.987	-0.006
0.01	0.026,0.008	-0.007
0.037	0.086,0.025	-0.018
0.9	1.0,1.0	-0.1
0.076	0.012,0.0	0.07
1.0	1.0,0.998	0.001
1.0	1.0,0.989	0.006
0.993	0.935,1.0	0.025
0.086	0.0,0.025	0.073
0.997	0.997,0.998	-0.001
0.988	1.0,0.99	-0.007
0.037	0.05,0.046	-0.011
0.0	0.205,0.0	-0.102
0.984	0.948,0.924	0.048
1.0	NA,0.0	1.0
1.0	0.316,0.0	0.842
0.0	NA,0.122	-0.122
0.0	0.0,0.13	-0.065
0.009	0.0,0.015	0.001
0.003	0.004,0.005	-0.002
0.003	0.004,0.005	-0.002
0.218	1.0,0.295	-0.429
0.333	1.0,0.273	-0.304
0.935	1.0,1.0	-0.065
0.006	0.01,0.005	-0.001
0.333	1.0,0.0	-0.167
0.0	0.5,0.0	-0.25
0.143	0.5,1.0	-0.607
0.0	1.0,0.0	-0.5
0.0	0.2,0.556	-0.378
0.669	0.683,0.69	-0.017
1.0	0.704,0.764	0.266
1.0	1.0,0.995	0.002
1.0	1.0,0.994	0.003
0.0	0.005,0.003	-0.004
0.309	0.303,0.315	0.0
0.009	0.006,0.006	0.003
0.931	1.0,0.878	-0.008
0.91	0.96,0.973	-0.056
0.008	0.011,0.005	0.0
0.011	0.026,0.0	-0.002
0.095	0.556,0.097	-0.232
1.0	0.714,1.0	0.143
1.0	0.752,1.0	0.124
0.039	0.381,0.346	-0.325
0.044	0.07,0.055	-0.019
0.968	1.0,1.0	-0.032
0.957	0.987,0.992	-0.033
0.842	0.844,0.671	0.084
0.991	0.961,1.0	0.011
0.008	0.005,0.0	0.005
1.0	0.988,1.0	0.006
0.6	0.84,0.385	-0.013
0.368	0.724,0.4	-0.194
0.316	0.316,0.607	-0.146
0.058	0.136,0.031	-0.026
0.067	0.0,0.108	0.013
0.032	0.169,0.146	-0.126
0.498	0.623,0.0	0.186
0.034	0.078,0.034	-0.022
1.0	1.0,0.904	0.048
1.0	0.973,1.0	0.014
0.967	1.0,1.0	-0.033
0.03	0.013,0.012	0.017
0.289	0.563,0.291	-0.138
0.063	0.023,0.015	0.044
0.023	0.0,0.0	0.023
0.991	1.0,1.0	-0.009
0.064	0.374,0.158	-0.202
0.854	NA,0.327	0.527
0.0	0.0,0.004	-0.002
0.82	0.866,0.928	-0.077
1.0	0.971,1.0	0.014
0.0	0.107,0.055	-0.081
0.007	0.062,0.003	-0.026
0.908	0.667,0.912	0.118
0.96	0.772,0.93	0.109
0.848	0.85,0.731	0.057
0.6	0.489,0.353	0.179
1.0	NA,0.49	0.51
0.0	NA,1.0	-1.0
0.386	0.396,0.305	0.035
0.501	0.363,0.429	0.105
0.991	0.981,1.0	0.001
0.0	0.478,0.0	-0.239
1.0	0.963,1.0	0.018
0.09	0.128,0.03	0.011
0.009	0.046,0.008	-0.018
0.721	0.757,0.796	-0.055
0.977	0.986,0.953	0.007
0.998	1.0,1.0	-0.002
0.996	1.0,1.0	-0.004
0.997	1.0,0.992	0.001
0.213	0.153,1.0	-0.364
1.0	1.0,0.989	0.006
0.051	0.016,0.014	0.036
0.0	0.134,0.067	-0.101
1.0	1.0,0.868	0.066
1.0	1.0,0.976	0.012
0.99	0.99,1.0	-0.005
1.0	1.0,0.996	0.002
0.944	1.0,1.0	-0.056
0.087	0.172,0.052	-0.025
0.965	0.951,0.958	0.011
0.986	0.963,1.0	0.004
0.661	1.0,0.912	-0.295
0.65	0.761,0.454	0.042
0.914	0.938,1.0	-0.055
1.0	0.828,1.0	0.086
1.0	0.805,0.854	0.17
0.714	0.0,0.82	0.304
0.123	0.076,0.0	0.085
1.0	0.972,0.922	0.053
0.0	0.333,0.152	-0.242
1.0	0.416,1.0	0.292
0.658	1.0,0.942	-0.313
0.132	0.143,0.179	-0.029
1.0	0.972,1.0	0.014
0.065	0.21,0.059	-0.07
0.017	0.151,0.015	-0.066
0.155	0.314,0.07	-0.037
0.107	0.096,0.15	-0.016
0.032	0.012,0.011	0.021
0.989	1.0,1.0	-0.011
0.677	0.533,0.69	0.066
0.926	0.704,0.726	0.211
0.821	0.684,0.584	0.187
0.959	0.979,1.0	-0.031
1.0	1.0,0.935	0.032
0.996	1.0,1.0	-0.004
0.707	0.881,0.675	-0.071
0.011	0.009,0.007	0.003
0.543	0.469,0.561	0.028
0.475	0.612,0.579	-0.12
0.246	0.209,0.212	0.036
1.0	1.0,0.999	0.0
0.307	0.231,0.084	0.149
0.217	0.106,0.083	0.122
0.966	0.971,0.98	-0.01
0.974	1.0,0.941	0.004
0.935	0.908,0.912	0.025
0.0	0.049,0.03	-0.04
0.764	0.871,0.771	-0.057
0.902	1.0,0.954	-0.075
0.9	1.0,1.0	-0.1
0.103	0.033,0.117	0.028
0.874	0.923,0.837	-0.006
0.431	0.6,0.62	-0.179
0.017	0.034,0.014	-0.007
0.976	1.0,1.0	-0.024
0.0	0.016,0.0	-0.008
0.077	0.243,0.055	-0.072
0.865	0.962,0.949	-0.091
1.0	0.991,0.999	0.005
0.017	0.051,0.004	-0.01
0.007	0.132,0.017	-0.068
1.0	0.99,0.983	0.014
1.0	0.0,1.0	0.5
0.493	NA,0.0	0.493
0.025	0.205,0.065	-0.11
0.994	1.0,0.998	-0.005
0.886	0.858,0.908	0.003
0.541	0.486,0.532	0.032
0.959	0.933,0.964	0.01
0.937	0.959,0.97	-0.027
1.0	0.8,1.0	0.1
0.93	0.892,0.952	0.008
0.761	1.0,1.0	-0.239
0.614	0.705,0.938	-0.207
0.854	0.851,0.949	-0.046
0.892	0.836,0.667	0.14
0.0	1.0,NA	-1.0
0.333	1.0,1.0	-0.667
0.012	0.003,0.002	0.009
0.084	0.205,0.13	-0.083
0.091	0.294,0.04	-0.076
0.0	0.28,0.036	-0.158
1.0	0.69,1.0	0.155
0.054	0.067,0.125	-0.042
0.066	0.161,0.085	-0.057
0.565	0.847,0.358	-0.038
0.962	1.0,1.0	-0.038
0.061	0.0,0.0	0.061
0.965	0.968,1.0	-0.019
0.031	0.083,0.018	-0.02
0.803	0.81,0.87	-0.037
1.0	1.0,0.997	0.002
0.011	0.015,0.007	0.0
0.888	1.0,0.938	-0.081
1.0	0.973,0.962	0.032
0.864	1.0,0.905	-0.089
0.024	0.188,0.026	-0.083
0.986	0.979,0.987	0.003
0.014	0.106,0.025	-0.052
0.956	1.0,1.0	-0.044
0.267	0.636,0.389	-0.245
0.0	0.168,0.0	-0.084
0.639	1.0,0.47	-0.096
0.372	0.336,0.262	0.073
0.103	0.227,0.074	-0.048
0.923	1.0,0.778	0.034
0.065	0.072,0.052	0.003
0.0	1.0,0.0	-0.5
1.0	1.0,0.989	0.006
1.0	0.889,0.846	0.133
1.0	1.0,0.944	0.028
0.035	0.038,0.024	0.004
0.007	0.054,0.007	-0.024
0.0	0.02,0.002	-0.011
0.98	0.951,0.996	0.006
0.949	0.895,0.959	0.022
0.978	0.993,1.0	-0.018
0.011	0.038,0.006	-0.011
0.329	0.0,0.09	0.284
0.992	1.0,0.986	-0.001
0.06	0.096,0.046	-0.011
1.0	1.0,0.995	0.002
0.916	1.0,1.0	-0.084
0.993	1.0,0.987	-0.001
0.867	1.0,0.885	-0.076
0.94	1.0,0.934	-0.027
0.944	1.0,0.937	-0.025
1.0	1.0,0.938	0.031
0.016	0.025,0.04	-0.017
0.528	0.514,0.618	-0.038
0.055	0.0,0.139	-0.015
0.154	0.0,0.148	0.08
0.755	NA,0.524	0.231
0.917	0.89,0.916	0.014
0.0	0.041,0.016	-0.029
0.0	0.324,0.0	-0.162
1.0	1.0,0.991	0.004
1.0	1.0,0.159	0.42
0.609	1.0,1.0	-0.391
0.002	0.0,0.0	0.002
0.0	0.155,0.0	-0.077
0.017	0.037,0.047	-0.025
0.0	0.0,0.01	-0.005
1.0	0.972,1.0	0.014
0.0	0.0,0.005	-0.003
0.997	1.0,1.0	-0.003
0.008	0.019,0.015	-0.009
1.0	0.995,0.998	0.004
0.016	0.026,0.013	-0.003
1.0	0.92,1.0	0.04
1.0	1.0,0.994	0.003
0.306	1.0,NA	-0.694
0.171	NA,0.452	-0.281
0.573	NA,0.822	-0.249
0.49	NA,0.0	0.49
1.0	0.387,1.0	0.306
1.0	1.0,0.467	0.266
0.552	0.796,0.451	-0.072
1.0	0.982,0.976	0.021
0.081	0.085,0.012	0.033
0.031	0.0,0.0	0.031
0.997	1.0,1.0	-0.003
1.0	1.0,0.994	0.003
0.929	0.925,0.945	-0.006
0.201	0.663,0.558	-0.41
0.81	0.893,0.929	-0.101
0.847	0.887,0.922	-0.058
0.032	0.091,0.053	-0.04
0.649	0.768,0.56	-0.015
0.367	0.608,0.368	-0.121
0.035	0.026,0.0	0.022
0.0	0.009,0.0	-0.004
0.0	0.034,0.012	-0.023
0.083	0.149,0.11	-0.046
1.0	1.0,0.998	0.001
1.0	1.0,0.996	0.002
0.006	0.009,0.005	-0.001
0.013	0.038,0.012	-0.012
0.999	0.998,1.0	0.0
0.002	0.004,0.001	-0.001
0.397	0.568,0.0	0.113
0.62	0.531,0.643	0.033
0.998	1.0,1.0	-0.002
0.0	0.253,NA	-0.253
0.0	1.0,NA	-1.0
0.014	0.0,0.021	0.003
0.025	0.015,0.036	-0.0
1.0	0.467,0.172	0.68
0.18	0.221,0.204	-0.033
0.115	0.257,0.145	-0.086
0.995	1.0,1.0	-0.005
0.268	1.0,0.786	-0.625
0.63	0.927,0.661	-0.164
1.0	1.0,0.815	0.093
0.957	1.0,0.948	-0.017
0.835	0.78,0.859	0.015
0.897	1.0,0.969	-0.087
0.026	0.019,0.071	-0.019
1.0	1.0,0.991	0.004
1.0	0.953,1.0	0.024
0.238	0.251,0.738	-0.257
0.018	0.064,0.043	-0.036
0.839	1.0,0.839	-0.081
0.892	NA,0.187	0.705
0.437	1.0,1.0	-0.563
1.0	0.98,0.986	0.017
0.999	1.0,0.996	0.001
0.0	NA,0.223	-0.223
0.052	0.096,0.072	-0.032
0.042	0.043,0.036	0.003
0.984	1.0,0.993	-0.012
0.99	1.0,1.0	-0.01
0.927	0.924,0.883	0.024
0.048	0.0,0.333	-0.119
0.953	0.94,0.984	-0.009
0.46	0.426,0.415	0.04
0.024	0.1,0.023	-0.037
1.0	0.99,1.0	0.005
1.0	0.996,0.997	0.004
0.984	0.979,0.912	0.038
0.031	0.147,0.005	-0.045
1.0	0.991,1.0	0.004
0.983	0.981,0.984	0.001
0.006	0.007,0.016	-0.005
0.011	0.123,0.012	-0.057
1.0	NA,0.827	0.173
0.077	0.338,0.12	-0.152
0.847	0.667,0.91	0.058
0.964	1.0,1.0	-0.036
0.182	0.18,0.186	-0.001
0.295	0.456,0.107	0.013
0.87	1.0,1.0	-0.13
0.0	0.0,0.169	-0.085
0.287	0.411,0.344	-0.09
0.0	0.09,0.114	-0.102
0.851	0.863,0.792	0.023
0.97	0.967,0.96	0.006
0.865	0.873,0.875	-0.009
1.0	1.0,0.992	0.004
1.0	1.0,0.749	0.125
0.776	1.0,1.0	-0.224
0.041	0.024,0.056	0.001
0.429	1.0,0.455	-0.299
0.892	1.0,0.852	-0.034
0.595	0.898,0.854	-0.281
1.0	0.86,1.0	0.07
1.0	1.0,0.8	0.1
1.0	1.0,0.786	0.107
0.947	1.0,1.0	-0.053
0.736	0.942,0.945	-0.208
0.987	1.0,0.996	-0.011
0.014	0.049,0.0	-0.011
0.029	0.06,0.037	-0.019
0.097	0.16,0.083	-0.024
0.936	1.0,0.898	-0.013
0.988	0.991,0.987	-0.001
0.883	0.92,0.869	-0.012
0.101	0.107,0.06	0.018
0.426	0.327,0.362	0.081
0.959	1.0,0.987	-0.035
1.0	1.0,0.893	0.053
0.0	0.714,0.056	-0.385
0.167	0.308,0.095	-0.035
