ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4	180	0	240	35	303	149
5	623	6	262	0	319	149
6	680	6	291	0	309	149
7	241	15	96	0	215	149
8	103	8	131	1	246	149
9	243	2	1697	77	195	149
21	954	0	341	15	212	149
22	961	6	359	0	185	149
23	1133	5	331	0	176	149
24	1471	0	520	24	203	149
25	898	6	288	0	290	149
27	75	46	98	31	355	149
28	65	14	91	74	690	149
30	9	5	6	7	284	149
31	5	24	6	70	284	149
34	2	33	0	39	209	149
36	233	1	1610	19	337	149
39	72	70	206	433	258	149
42	215	1	1026	6	392	149
43	490	1	2215	6	278	149
51	4	70	0	144	297	149
54	6198	7	24943	104	251	149
56	7	108	49	337	658	149
60	689	8	1843	0	235	149
62	551	1	373	0	270	149
63	1286	84	584	8	270	149
64	473	756	932	318	1244	149
87	16	5	30	0	214	149
91	25	1	304	7	372	149
92	16	1	53	7	248	149
97	0	18	16	62	348	149
107	144	21	263	0	212	149
111	0	4	8	0	266	149
112	0	2	8	0	266	149
118	46	120	299	211	507	149
119	9	120	28	211	267	149
120	0	64	8	332	330	149
121	4	5	12	11	285	149
122	113	2	354	15	227	149
125	1	0	36	1	235	149
130	1	9	26	81	222	149
132	87	0	68	4	310	149
134	13	2	0	21	1104	149
135	3	2	9	21	271	149
137	30	0	119	22	238	149
138	27	5	145	0	245	149
139	0	13	30	84	243	149
146	318	8	786	0	289	149
148	4	1930	0	2411	201	149
149	1149	2	2158	0	1154	149
150	6	1930	0	2411	245	149
152	3046	2	4517	0	262	149
153	1463	11	1900	0	262	149
154	1419	11	2489	0	279	149
155	3003	1	5118	12	279	149
156	221	25	319	0	287	149
158	165	11	790	28	307	149
164	74	11	285	35	265	149
167	0	43	1	0	400	149
171	24	4	187	39	346	149
172	17	0	97	2	346	149
173	14	0	104	2	273	149
174	22	5	155	0	273	149
176	14	0	5	7	221	149
177	32	0	66	7	230	149
178	12	2	5	9	230	149
179	14	0	52	7	273	149
180	18	2	106	9	239	149
181	39	1	160	0	239	149
189	57	0	24	4	365	149
190	26	0	0	24	294	149
192	135	0	372	24	245	149
194	131	7	469	0	217	149
195	166	0	760	5	317	149
196	79	3	101	7	347	149
197	2	0	37	17	269	149
200	31	14	43	0	326	149
203	21834	92	6211	12	246	149
204	9449	14	3051	31	246	149
205	7917	14	1360	31	219	149
206	20547	3	4618	0	219	149
214	3	0	0	11	186	149
259	138	15	145	15	212	149
260	34	0	30	15	212	149
261	15	40	55	342	281	149
262	1	41	15	472	267	149
280	15	3	28	0	198	149
282	51	25	17	58	825	149
