ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	0	185	11	1153	197	149	1	1.0	0.0	0.007	-0.007
2	7	78	39	385	298	149	0.65043504163	0.7800188120127659	0.043	0.048	-0.005
5	192	979	47	148	152	149	0.0468506899482	0.08771872061052113	0.161	0.237	-0.076
7	4	194	23	868	192	149	0.480843105817	0.6183286160728236	0.016	0.02	-0.004
13	10	204	26	620	204	149	0.877287238587	0.9737663978177953	0.035	0.03	0.005
14	29	489	18	1553	298	149	6.21534444988e-05	0.00040260589421610746	0.029	0.006	0.023
17	178	956	135	592	298	149	0.291570839234	0.4093877199209188	0.085	0.102	-0.017
19	3	67	5	16	298	149	0.0175143641713	0.03910471551807304	0.022	0.135	-0.113
20	3	5	17	0	198	149	8.89997406517e-06	8.271067974911734e-05	0.311	1.0	-0.689
21	4	6	66	18	198	149	0.0139557867863	0.032302994481355735	0.334	0.734	-0.4
22	29	1925	11	1753	166	149	0.304940746159	0.4255443210064502	0.013	0.006	0.007
27	71	9	41	32	215	149	8.87208270917e-06	8.262840978068197e-05	0.845	0.47	0.375
41	6	13	28	59	298	149	0.897124491659	0.9870233285432396	0.188	0.192	-0.004
43	53	3	31	0	193	149	0.0823842509244	0.1425628584576938	0.932	1.0	-0.068
44	40	181	26	201	152	149	0.0746208148526	0.13037614189222382	0.178	0.113	0.065
47	5	4	24	97	152	149	0.0354623647135	0.06954661674495707	0.551	0.195	0.356
48	16	125	38	177	152	149	0.114871000696	0.18984773153870524	0.111	0.174	-0.063
49	46	582	0	325	152	149	2.93845165977e-08	6.408482514272261e-07	0.072	0.0	0.072
50	7	759	0	199	170	149	1	1.0	0.008	0.0	0.008
51	963	17	195	0	153	149	0.124482465348	0.20333229191205118	0.982	1.0	-0.018
57	2	2	7	0	152	149	0.00564403422685	0.015631849741243778	0.495	1.0	-0.505
58	0	2	16	59	200	149	0.0134936322314	0.03138390347496035	0.0	0.168	-0.168
61	20	102	20	361	298	149	0.00080033419421	0.0032401589579024253	0.089	0.027	0.062
62	22	4	14	23	182	149	0.000103120010918	0.0006130696539508493	0.818	0.333	0.485
65	493	0	364	25	298	149	2.93150359543e-09	9.35494529718103e-08	1.0	0.879	0.121
68	23	2	90	25	235	149	0.0466483194429	0.08737751678126283	0.879	0.695	0.184
69	28	10	148	0	298	149	5.93159921181e-09	1.7162093719503601e-07	0.583	1.0	-0.417
71	36	0	192	7	298	149	0.024745438284	0.051731792944393055	1.0	0.932	0.068
72	16	146	52	318	266	149	0.184853415257	0.282885691895409	0.058	0.084	-0.026
75	15	0	185	4	154	149	0.395872348158	0.5263743844993014	1.0	0.978	0.022
76	10	0	133	36	154	149	0.00169577484791	0.006032510524532295	1.0	0.781	0.219
78	4	21	2	104	167	149	0.0128930111996	0.03036118752374607	0.145	0.017	0.128
83	9	0	0	22	271	149	9.08706443425e-12	6.465222892564754e-10	1.0	0.0	1.0
84	21	0	0	22	244	149	1.11022302463e-16	2.8343340746436465e-14	1.0	0.0	1.0
85	11	51	0	52	232	149	0.000130724007236	0.0007474864181874045	0.122	0.0	0.122
88	17	0	0	12	214	149	1.07391873172e-12	1.0357349545921776e-10	1.0	0.0	1.0
94	4	5	0	19	193	149	0.000514343746647	0.002257500457301577	0.382	0.0	0.382
95	6	13	32	89	152	149	0.775581352243	0.8926075493860036	0.311	0.261	0.05
100	17	131	67	1266	152	149	0.0125564598908	0.029713760046931298	0.113	0.049	0.064
102	30	43	165	211	152	149	0.677574411537	0.8055060312638346	0.406	0.434	-0.028
103	353	0	827	8	161	149	1	1.0	1.0	0.99	0.01
105	48	0	134	11	182	149	0.00322316706717	0.010006112354447639	1.0	0.909	0.091
117	7	12	5	26	152	149	0.0962360495776	0.162641921793919	0.364	0.159	0.205
120	56	64	37	7	257	149	1.89613684051e-05	0.00015734672825647034	0.337	0.754	-0.417
121	16	4	18	0	190	149	0.00344654329546	0.010541224737347709	0.758	1.0	-0.242
122	36	9	17	18	152	149	0.00349724488191	0.010643788771030435	0.797	0.481	0.316
123	2	127	5	120	171	149	0.17425823019	0.2695227081342124	0.014	0.035	-0.021
124	16	196	18	244	152	149	0.80851410563	0.9179670639736036	0.074	0.067	0.007
127	7	0	30	11	153	149	0.00207103395757	0.007055170624689012	1.0	0.726	0.274
131	0	2	10	15	298	149	0.00574292139467	0.015824938954201777	0.0	0.25	-0.25
134	13	737	0	104	170	149	0.31783996585	0.439727590624482	0.015	0.0	0.015
143	108	4	181	0	298	149	0.021426406008	0.04598941744545994	0.931	1.0	-0.069
145	4	26	0	46	197	149	0.0094101986511	0.023552630995256053	0.104	0.0	0.104
146	3	11	14	69	188	149	0.74013474346	0.8602530226610605	0.178	0.139	0.039
158	6	1	0	37	152	149	1.05812090201e-08	2.7334789968591664e-07	0.855	0.0	0.855
159	96	168	163	190	298	149	0.0604378241081	0.10920073131938135	0.222	0.3	-0.078
162	1	4	0	15	197	149	0.236943837788	0.34635778241829573	0.159	0.0	0.159
163	8	290	0	215	298	149	0.750789576288	0.8683354268127312	0.014	0.0	0.014
167	596	9	567	5	239	149	0.306239131533	0.4269443722625184	0.976	0.986	-0.01
169	28	19	150	33	298	149	0.00328765278263	0.01016110819588484	0.424	0.694	-0.27
170	0	14	19	94	256	149	0.0041046361053	0.01202151364606788	0.0	0.105	-0.105
181	20	2	39	20	184	149	0.008342203938	0.021322240925159008	0.89	0.612	0.278
193	164	53	155	74	152	149	0.121499063724	0.19883330941257918	0.752	0.672	0.08
195	489	370	387	262	152	149	0.528185382093	0.667926736096626	0.564	0.591	-0.027
196	366	2428	26	501	197	149	4.51908088794e-06	4.7146180417450963e-05	0.102	0.038	0.064
197	130	17	13	15	197	149	4.84733172246e-06	4.99701179940057e-05	0.853	0.396	0.457
199	5	3	245	181	198	149	0.739265960735	0.8602530226610605	0.556	0.505	0.051
209	40	33	226	76	152	149	0.00363244363422	0.010985927088860486	0.543	0.745	-0.202
210	13	100	38	320	152	149	0.97036328189	1.0	0.113	0.104	0.009
211	100	33	189	207	152	149	2.65627271601e-06	3.005650817123281e-05	0.748	0.472	0.276
215	26	0	547	4	280	149	0.679940730726	0.8071506486189388	1.0	0.986	0.014
216	18	0	687	102	152	149	0.0024220850564	0.008040348749050612	1.0	0.868	0.132
217	2	0	110	102	186	149	0.00265814183321	0.008641449854780076	1.0	0.463	0.537
218	1	17	57	634	183	149	0.291795493826	0.40943822929351437	0.046	0.068	-0.022
219	26	11	266	704	298	149	1.42030947592e-06	1.818331305455103e-05	0.542	0.159	0.383
220	4	0	191	17	298	149	0.0169409420568	0.03805573940295652	1.0	0.849	0.151
221	1151	15974	1155	13655	298	149	0.286702161686	0.40333464561336785	0.035	0.041	-0.006
223	15	55	0	209	172	149	9.7428876078e-10	3.775368948022501e-08	0.191	0.0	0.191
224	5	256	17	200	177	149	0.00194161363734	0.006692141467027778	0.016	0.067	-0.051
225	330	0	401	8	167	149	0.1411537528	0.22638850227346638	1.0	0.978	0.022
226	258	0	472	12	186	149	0.0139144181701	0.03225885409093697	1.0	0.969	0.031
230	1	2	24	29	173	149	0.455261423748	0.591390176314373	0.301	0.416	-0.115
239	5	10	62	115	226	149	0.78202939817	0.8971735627961406	0.248	0.262	-0.014
247	25	12	43	34	152	149	0.225567908114	0.3336975739368234	0.671	0.554	0.117
249	5	22	15	19	197	149	0.0265022000705	0.05453748141582267	0.147	0.374	-0.227
251	2	0	5274	102	176	149	0.208254935945	0.3124183968203595	1.0	0.978	0.022
252	997	6	802	0	154	149	1	1.0	0.994	1.0	-0.006
253	1931	12	1104	26	219	149	0.000290668876155	0.0014126572480545354	0.991	0.967	0.024
254	2559	27	1379	16	257	149	0.866476872071	0.964727969417173	0.982	0.98	0.002
255	640	27	301	16	187	149	0.574932556579	0.7090671484947031	0.95	0.937	0.013
256	486	1996	164	781	197	149	0.383237669652	0.5130325374119926	0.156	0.137	0.019
260	85	5	217	5	152	149	0.205217596359	0.30860858218920995	0.943	0.977	-0.034
261	7	14	16	38	298	149	0.891285974598	0.9829767649845884	0.2	0.174	0.026
263	12	387	52	530	298	149	0.000361643272495	0.001693130315672384	0.015	0.047	-0.032
264	22	387	45	530	298	149	0.16539540445	0.2573739889971316	0.028	0.041	-0.013
265	388	0	648	6	298	149	0.436377547017	0.5718232349196195	1.0	0.982	0.018
266	396	5	611	17	154	149	0.0829635704922	0.14345095455623427	0.987	0.972	0.015
267	28032	0	39729	13	298	149	1	1.0	1.0	0.999	0.001
268	58	41374	72	60342	254	149	1	1.0	0.001	0.001	0.0
269	41441	0	60421	9	298	149	1	1.0	1.0	1.0	0.0
