IncLevel1	IncLevel2	IncLevelDifference
0.957	1.0	-0.043
1.0	0.0	1.0
0.04	0.062	-0.022
0.575	0.158	0.417
0.027	0.029	-0.002
1.0	0.621	0.379
0.776	1.0	-0.224
1.0	0.065	0.935
0.0	0.047	-0.047
0.0	0.018	-0.018
0.561	1.0	-0.439
0.0	0.085	-0.085
0.0	0.062	-0.062
0.458	0.184	0.274
0.355	0.751	-0.396
0.379	0.87	-0.491
0.891	1.0	-0.109
0.124	0.0	0.124
0.0	0.074	-0.074
0.424	0.495	-0.071
0.0	0.076	-0.076
1.0	0.987	0.013
1.0	0.658	0.342
1.0	0.459	0.541
0.092	0.126	-0.034
1.0	0.527	0.473
1.0	0.708	0.292
0.296	0.0	0.296
0.649	0.017	0.632
0.0	0.257	-0.257
0.329	0.0	0.329
1.0	0.967	0.033
1.0	0.97	0.03
1.0	0.983	0.017
0.0	0.112	-0.112
0.209	0.063	0.146
0.213	0.049	0.164
0.009	0.002	0.007
1.0	0.988	0.012
1.0	0.0	1.0
0.082	0.006	0.076
0.349	0.511	-0.162
1.0	0.495	0.505
0.011	0.01	0.001
0.204	0.078	0.126
0.014	0.064	-0.05
0.0	0.006	-0.006
0.177	0.211	-0.034
1.0	0.95	0.05
1.0	0.783	0.217
0.0	1.0	-1.0
0.457	0.595	-0.138
1.0	0.179	0.821
1.0	0.996	0.004
0.121	0.0	0.121
0.458	0.276	0.182
0.18	0.13	0.05
0.872	1.0	-0.128
0.746	0.495	0.251
1.0	0.714	0.286
1.0	0.0	1.0
1.0	0.0	1.0
0.571	0.932	-0.361
0.0	0.013	-0.013
1.0	0.855	0.145
1.0	0.98	0.02
1.0	0.71	0.29
0.611	1.0	-0.389
1.0	0.931	0.069
0.015	0.041	-0.026
0.479	1.0	-0.521
0.523	0.084	0.439
0.0	0.135	-0.135
0.0	0.662	-0.662
1.0	0.041	0.959
1.0	0.978	0.022
0.71	0.785	-0.075
0.077	0.006	0.071
0.0	0.023	-0.023
0.98	1.0	-0.02
0.573	0.697	-0.124
0.0	0.175	-0.175
1.0	0.0	1.0
0.035	0.019	0.016
0.112	0.111	0.001
0.815	0.802	0.013
0.958	0.965	-0.007
0.864	0.873	-0.009
0.937	1.0	-0.063
1.0	0.834	0.166
0.0	0.022	-0.022
0.991	1.0	-0.009
0.659	0.326	0.333
0.442	0.676	-0.234
0.3	0.404	-0.104
1.0	0.796	0.204
0.143	0.108	0.035
1.0	0.781	0.219
1.0	0.765	0.235
0.98	1.0	-0.02
0.026	0.094	-0.068
1.0	0.972	0.028
0.0	0.568	-0.568
0.0	0.01	-0.01
0.037	0.012	0.025
0.106	0.072	0.034
1.0	0.226	0.774
0.998	0.971	0.027
0.996	1.0	-0.004
0.662	0.746	-0.084
1.0	0.069	0.931
1.0	0.809	0.191
1.0	0.908	0.092
0.027	0.025	0.002
0.0	0.162	-0.162
0.013	0.023	-0.01
0.0	0.541	-0.541
0.013	0.0	0.013
0.154	0.105	0.049
1.0	0.959	0.041
1.0	0.8	0.2
1.0	0.038	0.962
0.888	1.0	-0.112
1.0	0.598	0.402
0.905	0.61	0.295
1.0	0.916	0.084
0.012	0.059	-0.047
0.996	0.973	0.023
0.096	0.0	0.096
1.0	0.605	0.395
1.0	0.372	0.628
0.947	0.958	-0.011
0.913	1.0	-0.087
0.498	0.0	0.498
1.0	0.0	1.0
1.0	0.989	0.011
0.073	0.01	0.063
0.855	1.0	-0.145
0.339	0.059	0.28
1.0	0.739	0.261
0.898	1.0	-0.102
0.989	1.0	-0.011
1.0	0.955	0.045
0.967	0.988	-0.021
0.979	1.0	-0.021
0.015	0.0	0.015
0.0	0.014	-0.014
0.0	0.014	-0.014
1.0	0.0	1.0
0.947	0.74	0.207
0.854	0.89	-0.036
0.266	1.0	-0.734
0.929	1.0	-0.071
0.948	1.0	-0.052
0.448	0.709	-0.261
1.0	0.407	0.593
1.0	0.912	0.088
0.913	0.872	0.041
0.0	0.002	-0.002
1.0	0.987	0.013
0.0	0.006	-0.006
0.997	0.987	0.01
1.0	0.992	0.008
1.0	0.997	0.003
1.0	0.999	0.001
0.0	0.008	-0.008
1.0	0.941	0.059
0.0	0.034	-0.034
0.469	0.389	0.08
0.067	0.011	0.056
0.083	0.046	0.037
1.0	0.932	0.068
0.0	0.041	-0.041
0.027	0.046	-0.019
0.989	0.992	-0.003
0.94	0.982	-0.042
0.061	0.316	-0.255
0.164	0.184	-0.02
0.998	1.0	-0.002
0.981	0.929	0.052
0.928	1.0	-0.072
0.998	0.966	0.032
0.949	0.94	0.009
0.0	0.094	-0.094
0.983	0.977	0.006
0.844	0.964	-0.12
0.88	0.802	0.078
0.715	1.0	-0.285
0.958	0.976	-0.018
0.01	0.022	-0.012
1.0	0.977	0.023
0.102	0.0	0.102
1.0	0.582	0.418
0.182	0.124	0.058
0.0	0.009	-0.009
0.009	0.031	-0.022
0.054	0.04	0.014
0.123	0.395	-0.272
0.872	1.0	-0.128
1.0	0.959	0.041
0.343	1.0	-0.657
0.974	1.0	-0.026
1.0	0.979	0.021
1.0	0.941	0.059
0.944	0.994	-0.05
1.0	0.753	0.247
0.482	0.444	0.038
0.782	0.0	0.782
0.045	0.018	0.027
0.094	0.101	-0.007
0.506	0.41	0.096
0.851	0.0	0.851
0.627	0.395	0.232
1.0	0.794	0.206
0.007	0.0	0.007
0.498	1.0	-0.502
0.0	1.0	-1.0
0.28	0.168	0.112
0.015	0.054	-0.039
1.0	0.928	0.072
0.94	1.0	-0.06
1.0	0.802	0.198
1.0	0.983	0.017
0.048	0.028	0.02
1.0	0.914	0.086
0.0	0.366	-0.366
1.0	0.966	0.034
0.024	0.034	-0.01
0.853	1.0	-0.147
0.0	0.062	-0.062
0.0	0.615	-0.615
0.0	0.02	-0.02
1.0	0.969	0.031
0.842	0.68	0.162
1.0	0.662	0.338
1.0	0.218	0.782
0.0	0.019	-0.019
0.996	0.999	-0.003
1.0	1.0	0.0
1.0	0.941	0.059
1.0	0.567	0.433
0.257	0.0	0.257
0.028	0.0	0.028
0.212	0.0	0.212
0.029	0.199	-0.17
0.595	0.418	0.177
0.0	0.012	-0.012
0.0	0.254	-0.254
1.0	0.692	0.308
0.0	0.175	-0.175
0.007	0.0	0.007
0.058	0.014	0.044
0.048	0.041	0.007
0.93	0.964	-0.034
0.021	0.0	0.021
1.0	0.943	0.057
0.946	0.948	-0.002
0.898	0.595	0.303
0.225	0.119	0.106
0.008	0.019	-0.011
1.0	0.743	0.257
1.0	0.859	0.141
1.0	0.87	0.13
0.975	0.975	0.0
0.998	0.994	0.004
0.974	0.967	0.007
0.038	0.01	0.028
0.495	0.842	-0.347
1.0	0.95	0.05
0.371	1.0	-0.629
0.282	0.444	-0.162
0.015	0.0	0.015
0.761	0.89	-0.129
0.973	1.0	-0.027
1.0	0.0	1.0
1.0	0.971	0.029
0.237	0.102	0.135
0.0	0.033	-0.033
0.0	0.27	-0.27
0.897	1.0	-0.103
1.0	0.925	0.075
0.006	0.011	-0.005
1.0	0.962	0.038
0.0	0.059	-0.059
1.0	0.712	0.288
0.0	1.0	-1.0
0.659	1.0	-0.341
0.81	0.94	-0.13
0.0	0.056	-0.056
1.0	0.0	1.0
0.081	0.149	-0.068
1.0	0.893	0.107
1.0	0.926	0.074
0.0	0.044	-0.044
1.0	0.02	0.98
0.937	0.947	-0.01
0.0	0.087	-0.087
0.765	1.0	-0.235
0.863	0.91	-0.047
1.0	0.879	0.121
0.0	0.319	-0.319
0.0	0.016	-0.016
0.0	0.205	-0.205
0.0	0.096	-0.096
0.185	0.199	-0.014
0.052	0.0	0.052
0.994	0.924	0.07
0.036	0.043	-0.007
0.03	0.0	0.03
0.172	0.05	0.122
1.0	0.745	0.255
1.0	0.971	0.029
0.0	0.021	-0.021
0.968	1.0	-0.032
0.345	1.0	-0.655
0.0	0.065	-0.065
1.0	0.066	0.934
1.0	0.591	0.409
0.0	0.032	-0.032
1.0	0.983	0.017
1.0	0.951	0.049
0.044	0.165	-0.121
0.517	0.618	-0.101
0.35	0.424	-0.074
0.0	0.244	-0.244
0.017	0.074	-0.057
0.88	1.0	-0.12
0.105	0.03	0.075
0.819	0.294	0.525
0.092	0.14	-0.048
0.0	0.289	-0.289
1.0	0.998	0.002
1.0	0.997	0.003
0.512	0.831	-0.319
0.516	0.732	-0.216
1.0	0.967	0.033
0.823	0.631	0.192
0.059	0.0	0.059
0.706	0.774	-0.068
0.329	1.0	-0.671
0.939	1.0	-0.061
0.005	0.028	-0.023
0.467	0.357	0.11
0.917	1.0	-0.083
0.027	0.0	0.027
1.0	0.825	0.175
1.0	0.0	1.0
0.005	0.002	0.003
0.004	0.033	-0.029
0.164	0.288	-0.124
1.0	0.779	0.221
0.912	1.0	-0.088
0.0	0.013	-0.013
1.0	0.44	0.56
0.94	0.972	-0.032
0.809	1.0	-0.191
0.0	0.121	-0.121
0.779	0.551	0.228
1.0	0.676	0.324
1.0	0.358	0.642
0.457	0.648	-0.191
0.416	0.624	-0.208
0.814	0.568	0.246
0.919	0.926	-0.007
0.73	0.633	0.097
0.595	1.0	-0.405
0.0	0.026	-0.026
0.958	0.984	-0.026
0.254	0.47	-0.216
0.326	0.482	-0.156
0.424	0.559	-0.135
