IncLevel1	IncLevel2	IncLevelDifference
1.0	0.91	0.09
1.0	0.846	0.154
1.0	0.0	1.0
1.0	0.815	0.185
0.5	0.04	0.46
1.0	0.943	0.057
0.176	0.298	-0.122
0.0	0.286	-0.286
0.0	1.0	-1.0
0.814	1.0	-0.186
1.0	0.96	0.04
1.0	0.0	1.0
1.0	0.934	0.066
0.942	0.89	0.052
1.0	0.967	0.033
0.25	1.0	-0.75
0.1	0.077	0.023
0.273	0.018	0.255
0.295	0.02	0.275
0.961	0.943	0.018
0.0	0.055	-0.055
0.997	1.0	-0.003
0.986	1.0	-0.014
0.984	1.0	-0.016
0.985	1.0	-0.015
0.647	0.595	0.052
0.104	0.064	0.04
0.045	0.112	-0.067
0.363	0.701	-0.338
0.989	0.959	0.03
0.0	0.026	-0.026
0.95	1.0	-0.05
0.774	1.0	-0.226
0.926	1.0	-0.074
0.128	0.078	0.05
0.111	0.111	0.0
0.121	0.084	0.037
1.0	0.429	0.571
1.0	0.891	0.109
0.0	0.479	-0.479
0.996	0.994	0.002
0.992	0.997	-0.005
0.982	1.0	-0.018
0.986	1.0	-0.014
0.938	1.0	-0.062
0.989	1.0	-0.011
0.984	1.0	-0.016
0.0	0.038	-0.038
0.972	0.977	-0.005
0.979	0.909	0.07
1.0	0.982	0.018
0.333	0.721	-0.388
0.353	0.8	-0.447
0.522	1.0	-0.478
1.0	0.0	1.0
1.0	0.924	0.076
1.0	0.95	0.05
0.93	1.0	-0.07
1.0	0.964	0.036
1.0	0.998	0.002
1.0	0.998	0.002
0.975	1.0	-0.025
0.733	0.852	-0.119
0.982	1.0	-0.018
0.998	0.996	0.002
0.014	0.004	0.01
0.867	1.0	-0.133
0.994	1.0	-0.006
0.968	1.0	-0.032
0.969	1.0	-0.031
0.989	1.0	-0.011
0.988	1.0	-0.012
0.911	1.0	-0.089
0.968	1.0	-0.032
0.0	0.15	-0.15
0.102	0.0	0.102
0.027	0.0	0.027
0.032	0.0	0.032
0.023	0.0	0.023
0.045	0.112	-0.067
0.909	1.0	-0.091
0.043	0.0	0.043
0.019	0.0	0.019
0.145	0.0	0.145
0.968	1.0	-0.032
0.94	1.0	-0.06
0.87	0.587	0.283
0.969	0.587	0.382
0.191	0.0	0.191
0.143	0.0	0.143
0.866	0.361	0.505
0.53	1.0	-0.47
0.95	0.949	0.001
0.97	1.0	-0.03
0.946	0.767	0.179
0.977	1.0	-0.023
0.98	1.0	-0.02
0.985	1.0	-0.015
0.055	0.033	0.022
0.407	0.0	0.407
0.0	0.207	-0.207
1.0	0.65	0.35
0.2	0.0	0.2
0.523	1.0	-0.477
1.0	0.0	1.0
0.163	0.333	-0.17
0.667	1.0	-0.333
0.0	0.077	-0.077
0.601	1.0	-0.399
1.0	0.929	0.071
0.926	0.83	0.096
0.472	0.255	0.217
0.042	0.095	-0.053
0.515	0.36	0.155
1.0	0.975	0.025
0.316	0.773	-0.457
0.143	0.024	0.119
0.026	0.106	-0.08
0.684	0.251	0.433
0.484	0.581	-0.097
1.0	0.916	0.084
1.0	0.827	0.173
0.0	0.438	-0.438
0.99	0.979	0.011
0.062	0.0	0.062
0.008	0.079	-0.071
0.008	0.079	-0.071
0.085	0.146	-0.061
1.0	0.895	0.105
1.0	0.943	0.057
0.992	1.0	-0.008
0.0	0.046	-0.046
0.925	1.0	-0.075
0.845	1.0	-0.155
1.0	0.992	0.008
1.0	0.991	0.009
1.0	0.089	0.911
1.0	0.985	0.015
1.0	0.949	0.051
1.0	0.933	0.067
1.0	0.969	0.031
0.0	0.046	-0.046
0.166	0.0	0.166
1.0	0.943	0.057
1.0	0.963	0.037
1.0	0.988	0.012
0.723	0.947	-0.224
0.99	0.977	0.013
1.0	0.986	0.014
0.987	0.964	0.023
0.996	0.979	0.017
1.0	0.996	0.004
1.0	0.864	0.136
1.0	0.975	0.025
0.403	0.1	0.303
1.0	0.987	0.013
0.0	0.009	-0.009
0.015	0.0	0.015
1.0	0.971	0.029
0.937	0.892	0.045
1.0	0.943	0.057
0.365	0.756	-0.391
1.0	0.931	0.069
0.0	0.041	-0.041
1.0	0.969	0.031
0.835	1.0	-0.165
0.491	0.86	-0.369
0.0	0.138	-0.138
0.1	0.097	0.003
1.0	0.941	0.059
1.0	0.537	0.463
1.0	0.588	0.412
0.0	0.429	-0.429
1.0	0.573	0.427
0.992	1.0	-0.008
0.0	0.004	-0.004
0.998	1.0	-0.002
0.995	0.993	0.002
0.997	0.989	0.008
0.996	0.986	0.01
1.0	0.995	0.005
0.959	0.972	-0.013
0.0	0.001	-0.001
1.0	0.546	0.454
0.554	0.756	-0.202
1.0	0.865	0.135
1.0	0.952	0.048
1.0	0.873	0.127
1.0	0.25	0.75
0.669	1.0	-0.331
0.015	0.007	0.008
1.0	0.079	0.921
0.333	0.958	-0.625
1.0	0.2	0.8
0.179	0.093	0.086
0.297	0.153	0.144
1.0	0.63	0.37
1.0	0.904	0.096
1.0	0.926	0.074
0.297	0.043	0.254
1.0	0.954	0.046
0.353	0.238	0.115
1.0	0.1	0.9
0.0	0.045	-0.045
0.931	0.919	0.012
1.0	0.95	0.05
1.0	0.833	0.167
1.0	0.781	0.219
0.964	0.968	-0.004
1.0	0.96	0.04
1.0	0.962	0.038
0.35	0.741	-0.391
0.866	1.0	-0.134
0.851	1.0	-0.149
0.912	0.943	-0.031
0.923	0.892	0.031
0.993	0.963	0.03
0.739	0.864	-0.125
1.0	0.913	0.087
0.0	0.106	-0.106
0.235	0.064	0.171
0.062	0.064	-0.002
0.714	0.765	-0.051
0.467	0.333	0.134
1.0	0.25	0.75
1.0	0.333	0.667
0.0	1.0	-1.0
1.0	0.75	0.25
1.0	0.6	0.4
0.236	0.65	-0.414
0.0	0.382	-0.382
0.983	1.0	-0.017
0.0	0.087	-0.087
0.966	1.0	-0.034
0.35	0.212	0.138
0.082	0.35	-0.268
0.946	0.25	0.696
0.97	1.0	-0.03
0.974	1.0	-0.026
0.077	0.091	-0.014
0.917	0.962	-0.045
1.0	0.991	0.009
0.0	0.058	-0.058
0.412	0.478	-0.066
0.556	0.789	-0.233
1.0	0.647	0.353
0.843	0.829	0.014
0.836	0.557	0.279
1.0	0.818	0.182
1.0	0.886	0.114
0.653	0.155	0.498
0.0	0.053	-0.053
1.0	0.907	0.093
0.973	1.0	-0.027
0.967	1.0	-0.033
1.0	0.948	0.052
0.526	0.356	0.17
1.0	0.97	0.03
1.0	0.961	0.039
0.988	1.0	-0.012
1.0	0.989	0.011
1.0	0.846	0.154
1.0	0.765	0.235
0.0	1.0	-1.0
0.672	1.0	-0.328
1.0	0.92	0.08
1.0	0.875	0.125
1.0	0.913	0.087
1.0	0.962	0.038
1.0	0.888	0.112
1.0	0.981	0.019
0.995	1.0	-0.005
0.992	0.969	0.023
0.462	1.0	-0.538
0.0	1.0	-1.0
1.0	0.321	0.679
1.0	0.988	0.012
1.0	0.974	0.026
0.0	0.015	-0.015
1.0	0.355	0.645
1.0	0.0	1.0
0.404	1.0	-0.596
1.0	0.618	0.382
1.0	0.288	0.712
0.125	0.25	-0.125
0.476	1.0	-0.524
0.143	0.714	-0.571
0.143	0.714	-0.571
1.0	0.683	0.317
1.0	0.181	0.819
0.213	0.153	0.06
0.273	1.0	-0.727
1.0	1.0	0.0
1.0	0.993	0.007
0.0	0.039	-0.039
1.0	0.687	0.313
1.0	0.919	0.081
0.802	1.0	-0.198
1.0	0.241	0.759
1.0	0.483	0.517
1.0	0.255	0.745
0.333	1.0	-0.667
0.333	1.0	-0.667
0.1	1.0	-0.9
0.0	0.111	-0.111
1.0	0.334	0.666
1.0	0.0	1.0
0.0	0.401	-0.401
0.0	1.0	-1.0
0.0	0.429	-0.429
0.0	1.0	-1.0
0.285	0.0	0.285
1.0	0.875	0.125
0.727	1.0	-0.273
0.192	0.0	0.192
1.0	0.996	0.004
0.2	1.0	-0.8
0.0	0.075	-0.075
1.0	0.377	0.623
1.0	0.979	0.021
1.0	0.797	0.203
0.788	0.754	0.034
0.692	0.212	0.48
0.6	1.0	-0.4
0.972	0.917	0.055
0.943	0.8	0.143
0.68	0.629	0.051
0.795	0.782	0.013
0.118	0.153	-0.035
0.213	0.0	0.213
0.667	0.0	0.667
0.492	0.653	-0.161
0.223	1.0	-0.777
1.0	0.797	0.203
1.0	0.617	0.383
0.999	1.0	-0.001
1.0	1.0	0.0
1.0	1.0	0.0
0.997	1.0	-0.003
1.0	1.0	0.0
1.0	1.0	0.0
0.999	1.0	-0.001
0.999	1.0	-0.001
0.998	1.0	-0.002
0.999	1.0	-0.001
0.008	0.0	0.008
0.026	0.0	0.026
0.034	0.021	0.013
1.0	0.2	0.8
1.0	0.898	0.102
1.0	0.959	0.041
1.0	0.994	0.006
1.0	0.986	0.014
0.974	0.988	-0.014
1.0	0.973	0.027
1.0	0.928	0.072
1.0	0.951	0.049
0.614	0.993	-0.379
1.0	1.0	0.0
0.0	0.003	-0.003
0.003	0.06	-0.057
0.993	0.984	0.009
1.0	0.999	0.001
0.179	0.964	-0.785
0.234	0.964	-0.73
0.0	0.0	0.0
1.0	0.827	0.173
0.0	0.123	-0.123
0.231	0.294	-0.063
1.0	0.491	0.509
0.221	1.0	-0.779
0.0	0.057	-0.057
0.691	0.837	-0.146
0.974	0.881	0.093
0.906	1.0	-0.094
0.607	0.053	0.554
0.661	1.0	-0.339
0.934	1.0	-0.066
0.166	0.0	0.166
1.0	0.0	1.0
0.181	0.0	0.181
0.0	0.083	-0.083
0.0	0.399	-0.399
0.71	1.0	-0.29
0.945	1.0	-0.055
0.698	0.0	0.698
0.875	0.5	0.375
0.99	0.844	0.146
0.982	1.0	-0.018
0.972	1.0	-0.028
1.0	0.0	1.0
1.0	0.294	0.706
0.048	0.0	0.048
0.924	1.0	-0.076
0.895	1.0	-0.105
0.975	1.0	-0.025
0.916	1.0	-0.084
0.916	1.0	-0.084
1.0	0.0	1.0
0.08	0.008	0.072
1.0	0.995	0.005
1.0	0.979	0.021
1.0	0.997	0.003
0.0	0.12	-0.12
0.0	0.066	-0.066
0.0	0.216	-0.216
0.073	0.0	0.073
0.042	0.235	-0.193
0.0	1.0	-1.0
0.0	0.097	-0.097
0.547	0.381	0.166
0.0	1.0	-1.0
0.0	0.138	-0.138
0.519	1.0	-0.481
0.0	1.0	-1.0
0.561	1.0	-0.439
1.0	0.628	0.372
0.0	0.194	-0.194
1.0	0.773	0.227
1.0	0.264	0.736
0.093	0.0	0.093
1.0	0.623	0.377
0.59	1.0	-0.41
0.931	0.786	0.145
1.0	0.347	0.653
1.0	0.885	0.115
1.0	0.13	0.87
0.0	1.0	-1.0
1.0	0.997	0.003
0.939	0.998	-0.059
1.0	0.985	0.015
0.011	0.0	0.011
0.044	0.036	0.008
1.0	0.919	0.081
1.0	0.972	0.028
0.979	1.0	-0.021
0.975	1.0	-0.025
0.856	1.0	-0.144
1.0	0.9	0.1
0.545	0.616	-0.071
0.985	0.979	0.006
1.0	0.948	0.052
1.0	0.741	0.259
1.0	0.0	1.0
0.806	1.0	-0.194
0.669	0.791	-0.122
0.076	0.0	0.076
0.997	0.979	0.018
0.043	0.0	0.043
1.0	0.5	0.5
0.2	0.273	-0.073
0.0	0.111	-0.111
1.0	0.75	0.25
1.0	0.917	0.083
1.0	0.931	0.069
1.0	0.887	0.113
0.966	1.0	-0.034
0.849	1.0	-0.151
0.825	1.0	-0.175
1.0	0.924	0.076
0.727	0.715	0.012
0.113	0.0	0.113
0.167	0.5	-0.333
0.0	0.057	-0.057
0.176	0.091	0.085
0.256	0.264	-0.008
0.059	0.238	-0.179
0.896	0.778	0.118
0.574	0.896	-0.322
0.5	0.667	-0.167
0.6	0.3	0.3
1.0	0.753	0.247
0.93	0.966	-0.036
1.0	0.75	0.25
1.0	0.802	0.198
0.011	0.008	0.003
0.182	0.021	0.161
0.0	0.002	-0.002
1.0	0.956	0.044
0.531	1.0	-0.469
0.763	1.0	-0.237
1.0	0.972	0.028
1.0	0.972	0.028
0.007	0.018	-0.011
0.979	0.822	0.157
0.954	0.991	-0.037
0.0	0.014	-0.014
0.011	0.0	0.011
1.0	0.998	0.002
1.0	0.989	0.011
1.0	0.919	0.081
1.0	0.973	0.027
0.0	0.038	-0.038
0.153	0.0	0.153
0.152	0.04	0.112
1.0	0.985	0.015
0.0	0.614	-0.614
1.0	0.979	0.021
1.0	0.998	0.002
0.245	0.722	-0.477
0.779	0.881	-0.102
1.0	0.955	0.045
0.227	0.494	-0.267
0.519	0.519	0.0
0.973	0.929	0.044
1.0	0.627	0.373
1.0	0.925	0.075
1.0	0.997	0.003
1.0	0.995	0.005
1.0	0.667	0.333
1.0	0.0	1.0
1.0	0.765	0.235
0.944	0.921	0.023
0.399	0.788	-0.389
0.065	0.047	0.018
0.812	0.96	-0.148
1.0	0.943	0.057
1.0	0.372	0.628
0.973	1.0	-0.027
0.0	0.083	-0.083
0.274	0.0	0.274
1.0	0.397	0.603
1.0	0.5	0.5
1.0	0.554	0.446
0.174	0.213	-0.039
0.926	0.979	-0.053
0.0	0.091	-0.091
0.951	1.0	-0.049
1.0	0.637	0.363
1.0	0.429	0.571
0.355	0.286	0.069
1.0	0.773	0.227
1.0	0.929	0.071
1.0	0.946	0.054
1.0	0.995	0.005
0.429	0.9	-0.471
1.0	0.667	0.333
0.429	0.917	-0.488
0.359	0.737	-0.378
0.272	0.179	0.093
1.0	0.957	0.043
1.0	0.969	0.031
0.995	1.0	-0.005
0.038	0.021	0.017
1.0	0.822	0.178
1.0	0.896	0.104
1.0	0.333	0.667
1.0	0.4	0.6
0.133	0.263	-0.13
0.0	0.004	-0.004
0.971	0.944	0.027
1.0	0.943	0.057
0.909	1.0	-0.091
1.0	0.976	0.024
1.0	0.997	0.003
1.0	0.926	0.074
0.055	0.2	-0.145
0.146	0.075	0.071
1.0	0.873	0.127
1.0	0.989	0.011
0.0	0.091	-0.091
0.0	0.091	-0.091
0.0	0.091	-0.091
0.36	0.0	0.36
1.0	0.891	0.109
0.0	0.007	-0.007
0.733	0.895	-0.162
0.0	0.015	-0.015
1.0	0.927	0.073
0.056	0.136	-0.08
0.092	0.454	-0.362
1.0	0.998	0.002
0.929	0.93	-0.001
0.011	0.006	0.005
0.99	0.921	0.069
1.0	0.989	0.011
1.0	0.995	0.005
0.0	0.547	-0.547
0.0	0.395	-0.395
0.941	0.965	-0.024
0.861	0.919	-0.058
0.026	0.057	-0.031
0.588	0.662	-0.074
0.047	0.071	-0.024
0.795	0.722	0.073
0.995	0.993	0.002
0.994	1.0	-0.006
0.637	0.39	0.247
1.0	0.988	0.012
0.688	0.897	-0.209
0.951	0.955	-0.004
0.028	0.018	0.01
0.026	0.033	-0.007
0.207	1.0	-0.793
0.954	0.876	0.078
0.423	0.612	-0.189
0.0	0.005	-0.005
0.832	1.0	-0.168
0.154	0.0	0.154
0.01	0.0	0.01
0.2	0.167	0.033
0.097	0.021	0.076
0.81	1.0	-0.19
0.978	0.919	0.059
0.312	0.354	-0.042
1.0	0.987	0.013
0.995	1.0	-0.005
0.99	0.983	0.007
0.978	1.0	-0.022
1.0	0.992	0.008
0.961	0.922	0.039
0.975	0.926	0.049
0.976	0.992	-0.016
1.0	0.966	0.034
0.945	0.988	-0.043
0.994	0.941	0.053
0.93	0.936	-0.006
1.0	0.842	0.158
1.0	0.74	0.26
1.0	0.181	0.819
1.0	0.1	0.9
1.0	0.58	0.42
0.0	0.003	-0.003
1.0	0.043	0.957
0.252	0.0	0.252
1.0	0.982	0.018
0.454	0.078	0.376
1.0	0.4	0.6
0.0	1.0	-1.0
1.0	0.959	0.041
0.968	1.0	-0.032
0.0	0.044	-0.044
0.0	1.0	-1.0
1.0	0.875	0.125
0.333	0.5	-0.167
0.033	0.059	-0.026
1.0	0.333	0.667
0.0	0.077	-0.077
0.079	0.086	-0.007
0.143	0.391	-0.248
1.0	0.556	0.444
1.0	0.667	0.333
0.998	1.0	-0.002
0.993	1.0	-0.007
1.0	0.995	0.005
0.901	0.913	-0.012
0.085	0.0	0.085
1.0	0.998	0.002
1.0	0.997	0.003
0.858	0.979	-0.121
1.0	0.996	0.004
0.069	0.057	0.012
1.0	0.676	0.324
0.955	0.948	0.007
0.992	1.0	-0.008
0.997	1.0	-0.003
1.0	0.871	0.129
0.013	0.0	0.013
0.824	0.943	-0.119
0.882	0.964	-0.082
0.287	1.0	-0.713
0.061	0.127	-0.066
0.35	0.87	-0.52
0.947	0.99	-0.043
0.966	0.927	0.039
0.891	0.976	-0.085
1.0	0.0	1.0
0.697	0.881	-0.184
0.068	0.001	0.067
0.0	0.008	-0.008
1.0	0.575	0.425
0.021	0.0	0.021
0.017	0.0	0.017
1.0	0.949	0.051
0.0	0.01	-0.01
0.0	0.091	-0.091
0.0	0.042	-0.042
0.99	0.895	0.095
0.993	0.936	0.057
0.015	0.033	-0.018
0.007	0.043	-0.036
0.995	0.982	0.013
0.998	1.0	-0.002
1.0	0.973	0.027
0.998	1.0	-0.002
0.996	1.0	-0.004
0.997	0.989	0.008
0.244	0.0	0.244
1.0	0.955	0.045
0.0	0.025	-0.025
1.0	0.909	0.091
1.0	0.968	0.032
1.0	0.749	0.251
1.0	0.862	0.138
0.315	0.479	-0.164
0.962	0.962	0.0
1.0	0.602	0.398
0.92	0.306	0.614
0.0	0.273	-0.273
1.0	0.836	0.164
1.0	0.975	0.025
0.0	0.012	-0.012
0.0	0.018	-0.018
0.021	0.007	0.014
1.0	0.667	0.333
1.0	0.528	0.472
1.0	0.981	0.019
1.0	0.96	0.04
1.0	0.97	0.03
1.0	0.987	0.013
0.0	0.005	-0.005
0.0	0.005	-0.005
0.0	0.014	-0.014
0.0	0.018	-0.018
0.775	0.576	0.199
0.045	0.26	-0.215
0.234	0.368	-0.134
1.0	0.81	0.19
0.0	0.691	-0.691
1.0	0.778	0.222
1.0	0.979	0.021
1.0	0.961	0.039
0.924	0.969	-0.045
0.011	0.0	0.011
0.867	0.737	0.13
1.0	0.989	0.011
0.992	1.0	-0.008
1.0	0.953	0.047
1.0	0.143	0.857
1.0	0.98	0.02
1.0	0.966	0.034
0.909	1.0	-0.091
0.642	0.365	0.277
0.622	0.898	-0.276
0.692	0.833	-0.141
0.722	0.467	0.255
0.884	0.779	0.105
0.189	0.179	0.01
1.0	0.744	0.256
0.0	0.203	-0.203
0.0	0.636	-0.636
