ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
4	57	0	38	2	279	149	0.129252602683
5	29	0	22	2	298	149	0.0482423316566
40	3	0	0	27	297	149	5.73987730901e-07
43	2	0	10	2	169	149	0.0627063123766
46	4	2	2	24	298	149	0.00331707989364
52	143	0	120	4	270	149	0.0379408570715
53	56	131	50	59	298	149	0.0175304660299
68	0	2	4	5	298	149	0.00606854551474
69	0	1	2	0	298	149	4.45915760166e-05
71	6	1	9	0	204	149	0.630313055677
77	8	0	43	1	269	149	0.285795140214
97	7	0	0	2	279	149	1.73944199788e-06
98	122	0	25	1	264	149	0.243512040639
99	253	11	69	6	212	149	0.303181571374
100	153	0	50	1	256	149	0.309791972302
105	2	3	3	0	298	149	0.000242051237376
107	2	9	2	12	298	149	0.840096080421
109	9	12	3	84	298	149	9.63868567816e-06
110	9	12	3	84	267	149	9.36871585233e-06
115	311	8	52	2	235	149	0.647210389178
116	0	195	2	20	255	149	0.55491622569
118	455	1	83	0	210	149	1
119	480	4	67	0	251	149	0.682557412626
120	448	5	81	0	214	149	0.685244677103
121	390	3	66	0	298	149	0.634694563687
122	20	8	4	2	203	149	0.786957531581
123	27	170	3	32	203	149	0.233973336474
124	12	170	6	32	222	149	0.15220325464
125	17	20	7	2	222	149	0.0588716501468
126	151	1	79	2	251	149	0.423658844536
127	0	33	2	55	201	149	0.556623375724
128	38	1	16	0	298	149	0.263949939405
129	5	1	4	0	217	149	0.614245211989
130	50	2	22	0	298	149	0.152411125696
131	7	24	2	12	295	149	0.372717475715
132	6	24	3	12	298	149	0.968990723178
133	6	24	2	12	271	149	0.477649530884
134	3	0	6	4	298	149	0.000886858139469
135	14	0	13	1	238	149	0.261771531408
136	0	17	3	2	243	149	0.000774916873024
147	817	2	304	1	262	149	1
148	1780	8	534	1	279	149	1
149	143	2	288	0	200	149	0.528696021342
150	278	2	83	0	291	149	0.608827331546
151	113	4	23	0	280	149	0.0783641070655
152	172	1	53	0	287	149	1
153	240	2	86	0	298	149	0.544783567585
154	0	66	2	25	298	149	0.773047950748
155	343	5	85	1	298	149	0.502039936094
161	133	2	29	2	216	149	0.295360533474
169	1	0	109	1	298	149	0.481144680946
170	2	2	31	6	298	149	0.115016449515
