IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	10	15,14	13,22	372	149
28	0	317,515	0,2	620	149
0	7	4,0	6,11	1730	149
14	45	21,20	62,35	469	149
10	2	21,7	0,2	273	149
33	1	29,14	0,0	989	149
2	2	8,4	0,0	1356	149
2	0	8,2	2,0	600	149
9	289	22,12	110,75	262	149
106	65	477,484	32,42	1121	149
47	17	101,151	13,27	363	149
20	6	28,24	6,4	2365	149
1	1	2,2	0,0	629	149
18	8	30,10	8,2	723	149
3568	243	10170,4541	83,90	4089	149
0	2	2,0	3,6	394	149
4	0	13,1	0,2	1560	149
6	1	21,11	0,0	785	149
1362	3	1694,1010	3,4	2924	149
1364	2	1697,1011	7,0	2927	149
22	2	35,36	0,0	448	149
9	1	8,15	0,0	467	149
4	0	15,16	4,0	395	149
7	1	50,43	2,0	823	149
42	2	112,44	0,0	2437	149
46	2	106,56	0,2	230	149
237	0	227,74	2,2	1221	149
2	14	4,8	13,14	1799	149
1	0	0,0	6,6	239	149
2	0	8,4	2,0	380	149
95	11	5,3	2,2	537	149
3	6	0,9	2,4	302	149
2	2	0,6	0,0	615	149
0	10	0,2	35,32	278	149
77	0	91,23	4,0	854	149
4	6	1,1	2,1	659	149
44	0	34,30	1,0	1385	149
3	2	10,14	0,2	1796	149
3	0	2,8	2,0	846	149
18	8	17,42	0,2	468	149
17	84	17,42	88,95	458	149
6	252	3,12	205,354	326	149
18	6	57,33	0,1	351	149
5	56	0,1	27,43	324	149
21	276	23,22	136,90	474	149
388	17	831,552	10,12	2058	149
0	30	9,23	27,40	1626	149
0	2	2,0	0,0	258	149
1	4	8,12	0,6	1200	149
0	4	2,2	5,10	299	149
1	24	0,0	11,15	255	149
2	14	5,4	4,4	358	149
3	51	6,5	55,53	288	149
5	112	2,6	118,119	356	149
2	60	4,2	50,58	252	149
0	39	3,3	13,25	244	149
121	5	210,300	1,0	1994	149
0	19	0,3	40,48	242	149
0	2	0,1	0,3	247	149
9	22	5,9	31,29	600	149
0	7	2,1	2,4	260	149
6	0	4,18	2,0	1423	149
2	7	8,2	5,4	403	149
1	0	0,0	0,2	298	149
2	1	0,0	2,0	326	149
0	7	2,12	3,2	353	149
4	14	0,0	14,11	285	149
0	31	1,1	39,36	238	149
3	38	0,0	0,4	478	149
2	0	5,0	4,2	234	149
