IncLevel1	IncLevel2	IncLevelDifference
0.976	0.97,0.951	0.016
0.5	0.619,0.568	-0.093
0.451	0.444,0.437	0.011
0.017	0.023,0.013	-0.001
0.0	0.002,0.0	-0.001
0.265	0.0,0.328	0.101
0.0	0.0,0.0	0.0
0.583	0.476,0.652	0.019
0.0	0.0,0.049	-0.025
0.599	0.747,0.682	-0.116
0.349	0.335,0.393	-0.015
0.51	0.238,0.486	0.148
0.012	0.003,0.018	0.002
0.0	0.022,0.0	-0.011
0.139	0.096,0.077	0.053
0.0	NA,0.531	-0.531
0.0	0.175,0.0	-0.087
1.0	0.787,1.0	0.107
1.0	0.783,1.0	0.109
0.293	0.331,0.201	0.027
0.016	0.128,0.025	-0.06
0.384	0.372,0.35	0.023
1.0	0.998,1.0	0.001
1.0	0.998,1.0	0.001
0.192	0.439,0.423	-0.239
0.524	0.284,0.44	0.162
0.41	0.51,0.462	-0.076
0.353	0.564,0.602	-0.23
0.404	0.394,0.422	-0.004
0.258	0.179,0.206	0.066
1.0	0.992,0.997	0.006
0.917	0.924,0.88	0.015
0.598	0.689,0.589	-0.041
0.795	0.633,0.376	0.291
0.647	0.686,0.651	-0.022
0.487	0.425,0.42	0.065
0.495	0.551,0.51	-0.035
0.683	0.634,0.694	0.019
0.668	0.652,0.681	0.001
0.407	0.407,0.366	0.021
0.569	0.511,0.561	0.033
0.771	0.634,0.658	0.125
0.283	0.191,0.312	0.031
0.0	0.0,0.033	-0.017
0.634	0.666,0.622	-0.01
0.323	0.159,0.37	0.058
0.471	0.328,0.481	0.067
0.69	0.578,0.621	0.091
0.496	0.555,0.399	0.019
0.35	0.47,0.331	-0.05
0.17	0.069,0.054	0.109
0.247	0.124,0.072	0.149
0.078	0.198,0.067	-0.055
0.202	0.214,0.406	-0.108
0.236	1.0,0.598	-0.563
0.371	0.201,0.099	0.221
0.521	0.605,0.472	-0.017
0.356	0.283,0.458	-0.015
0.009	0.0,0.003	0.007
0.046	0.056,0.114	-0.039
0.036	0.043,0.079	-0.025
0.048	0.066,0.125	-0.048
0.475	0.371,0.485	0.047
0.585	0.657,0.603	-0.045
0.556	0.699,0.502	-0.044
0.477	0.503,0.442	0.004
0.549	0.615,0.614	-0.066
0.431	0.302,0.313	0.123
0.317	0.148,0.19	0.148
0.182	0.156,0.228	-0.01
0.704	0.685,0.731	-0.004
0.36	0.565,0.551	-0.198
0.52	0.399,0.481	0.08
