IncLevel1	IncLevel2	IncLevelDifference
NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214,0.034,0.145,NA,NA,NA,0.145	0.865
1.0,0.035,NA,NA,0.069	0.0,NA,NA,NA,0.104,NA,NA,0.083,0.453,0.078,0.054,0.0,0.398,NA,0.146,0.284	0.208
1.0,1.0,NA,NA,1.0	1.0,NA,NA,NA,1.0,NA,NA,1.0,0.964,1.0,1.0,1.0,NA,NA,NA,1.0	0.004
0.0,0.428,1.0,NA,0.106	0.189,NA,1.0,0.0,0.548,1.0,1.0,NA,0.298,0.153,0.063,0.383,0.12,0.189,0.348,0.317	-0.017
0.0,0.506,0.0,0.0,0.133	0.726,0.0,1.0,NA,0.544,0.201,0.0,0.532,0.384,0.167,0.176,0.532,0.112,0.0,0.486,1.0	-0.263
1.0,0.03,1.0,1.0,0.27	1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.02,1.0,1.0,1.0,0.027,NA	-0.19
1.0,0.539,1.0,NA,0.146	0.293,1.0,NA,1.0,0.055,1.0,1.0,0.102,0.273,0.206,0.022,0.115,0.453,1.0,0.249,0.041	0.217
NA,0.172,NA,NA,0.078	0.0,NA,NA,NA,0.27,NA,NA,0.0,0.308,0.056,0.0,0.0,NA,NA,0.0,0.0	0.055
1.0,1.0,1.0,1.0,1.0	1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.002
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.3,NA,NA,NA,1.0,NA,0.0,0.0,NA,NA,NA,NA	-0.325
0.223,0.004,1.0,1.0,0.007	0.037,1.0,1.0,NA,0.003,1.0,0.046,0.0,0.04,0.005,0.001,0.023,0.122,1.0,0.029,0.044	0.157
0.0,NA,NA,NA,0.363	0.0,0.0,NA,NA,0.18,NA,1.0,NA,0.731,0.305,0.034,0.18,1.0,NA,NA,1.0	-0.261
NA,0.011,0.0,0.0,0.037	NA,NA,NA,NA,0.0,NA,NA,0.0,0.124,0.0,0.02,0.0,0.124,NA,0.0,0.361	-0.058
NA,0.021,NA,NA,0.008	0.083,NA,NA,NA,0.005,NA,NA,0.0,0.062,0.05,0.044,0.113,0.054,NA,0.066,0.028	-0.036
1.0,0.0,0.532,1.0,1.0	1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037,1.0,1.0,1.0,1.0,1.0	-0.225
