ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	69	360	41	160	176	203	0.280714508241
11	1419	1463	2489	1900	279	262	0.0443943372333
12	29	1	145	0	293	230	0.281163299093
14	135	26	372	0	245	294	8.99169627644e-13
16	85	52	300	129	298	217	0.16058326245
17	9449	7917	3051	1360	246	219	1.5285621909e-05
31	38	2	58	0	210	264	0.928715016343
39	2	0	7	9	216	216	0.00144270030639
41	329	290	333	356	233	245	0.282644596718
42	55	28	109	76	298	220	0.297506881698
43	4	149	0	294	262	259	0.346544420153
44	34	44	0	23	230	198	2.81574102368e-07
46	268	557	769	965	228	220	0.00242566030359
47	279	686	759	1339	228	235	0.0429926590224
48	340	676	1202	1349	220	235	0.000378372296275
50	63	1	167	0	298	241	0.451833391536
51	6	33	0	130	216	298	5.46975162655e-05
52	8	17	41	50	298	289	0.217205065521
54	2	53	80	240	197	298	2.497933058e-05
55	0	86	5	296	298	220	0.728262059167
62	10	22	21	14	298	296	0.0180165528706
64	9	10	0	21	298	298	5.41000742416e-06
66	0	55	7	23	298	298	5.40599301507e-05
67	31	55	42	23	258	298	0.00104721308655
68	78	142	176	344	298	298	0.759510606452
69	7	142	0	344	298	298	0.00592740060933
70	87	9	125	0	228	220	0.000240865706574
71	5	40	12	97	223	247	0.965044620901
74	50	5	208	77	234	240	0.00174888213059
75	4	13	3	109	203	298	0.00785839283955
76	82	81	231	25	239	294	2.99760216649e-15
77	95	81	216	25	244	294	8.28115354068e-13
86	12	0	61	1	270	298	0.634291508148
87	2	5	9	8	269	298	0.188159960619
88	8	51	243	273	264	281	1.1082614757e-06
89	101	307	90	223	219	298	0.355970962087
92	25	2	87	98	298	284	1.16586506682e-06
93	22	6	92	120	272	298	0.000426763252764
100	23936	15985	28600	13664	272	298	0.018639052585
102	2465	1150	765	252	298	212	0.0319498956753
105	3	0	0	6	298	251	8.44537857314e-07
106	80	137	135	481	210	298	0.00101307251974
107	6	24295	9	32717	222	215	1
108	17	83	20	47	234	298	0.0660234586561
109	311	250	492	235	298	211	0.00436476924286
112	2	2	116	114	298	298	0.976042952009
113	0	26	51	20	298	274	3.9901415505e-13
114	9	181	20	2536	242	252	0.00103667403529
115	1	5	0	10	298	254	0.237200428517
121	88	163	16	30	271	287	0.940243500138
122	88	13	16	0	271	298	0.00526239031181
123	55	76	15	21	287	237	0.949203707669
128	294	8	135	0	298	242	0.0448468882981
135	145	183	310	595	237	236	0.0303235152951
136	2	0	31	39	223	298	0.00190077797845
137	244	22	614	177	298	298	5.56800353502e-06
138	249	22	632	177	275	298	6.35456179376e-06
139	680	4	1507	0	275	258	1
140	1420	2328	2972	2070	298	278	7.54481332965e-09
141	41	71	108	39	181	208	1.16933553618e-07
142	201	212	743	713	199	232	0.602493037553
143	400	248	1331	877	199	199	0.714974464593
144	130	256	280	872	246	199	0.0171540900508
150	46	67	61	85	210	298	0.878878490905
151	83	46	155	18	238	210	1.34382391093e-06
