ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45	0	2	0,2	0,0	270	149
351	0	2	2,0	0,0	271	149
1037	17	0	16,5	0,2	298	149
1038	13	0	14,5	0,2	298	149
1299	0	4	2,0	0,0	298	149
1320	176	6	6,32	0,0	285	149
1321	48	6	2,4	0,0	298	149
1322	48	6	2,4	0,0	298	149
1590	2	0	0,0	0,2	224	149
1900	9	0	0,0	4,0	240	149
2216	0	4	2,0	0,0	230	149
2494	2	0	0,0	0,2	194	149
2495	0	1	9,0	0,2	194	149
3851	0	2	0,4	0,0	298	149
4695	2	0	0,2	0,2	239	149
5315	4	2	2,2	0,0	266	149
5738	0	2	0,2	0,0	259	149
5859	2	399	2,0	31,120	257	149
6973	4	2	0,0	0,2	216	149
6974	4	2	0,0	0,2	195	149
6977	4	4	0,4	0,0	209	149
7109	2	0	2,0	0,2	167	149
7164	2	0	2,0	0,2	206	149
7538	0	4	4,0	0,0	298	149
7554	2	0	0,2	0,2	298	149
8822	1	18	0,0	4,12	246	149
8823	18	0	4,12	2,0	250	149
8825	18	0	4,12	2,0	253	149
8960	1	0	0,0	2,0	275	149
9769	4	2	0,0	0,2	298	149
10075	2	0	0,0	0,2	298	149
10477	0	2	4,0	0,0	232	149
10562	2	0	0,0	0,2	264	149
10882	2	14	0,2	0,4	298	149
10981	0	2	0,2	0,0	203	149
11488	0	23	0,2	6,12	293	149
12244	0	2	2,0	6,14	210	149
12294	2	0	0,2	0,2	195	149
12523	143	0	72,67	0,2	255	149
13899	0	2	2,0	0,0	212	149
13945	2	0	0,2	0,2	271	149
14034	6	2	4,2	0,2	170	149
14035	0	6	0,4	4,0	173	149
14304	6	4	2,4	0,8	203	149
14305	8	4	4,4	0,8	298	149
14306	4	0	2,6	0,2	200	149
14308	2	0	0,0	0,2	200	149
14678	2	0	0,2	0,2	298	149
14688	4	0	0,0	0,2	285	149
15358	4	2	2,4	0,0	298	149
15359	4	2	2,4	0,0	298	149
15431	0	4	4,0	0,0	298	149
15726	4	2	4,5	0,0	289	149
16147	0	2	0,2	0,0	238	149
16148	0	2	0,2	0,0	242	149
16765	2	0	0,4	0,2	203	149
16767	2	2	0,6	0,0	251	149
16770	0	2	2,0	6,0	281	149
17332	1	0	6,2	2,0	242	149
17525	0	2	0,2	2,6	298	149
17613	8	6	0,0	0,2	236	149
17688	2	20	0,0	5,0	298	149
18015	2	2	2,2	0,0	298	149
18235	3	0	0,0	2,0	290	149
18606	0	2	2,2	0,4	242	149
18713	2	2	2,0	0,0	298	149
19298	4	2	0,4	0,0	298	149
19902	2	0	0,2	2,0	213	149
