ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
15	0	2	0,4	0,2	254	149
430	2	0	0,0	0,2	247	149
431	2	0	0,0	0,2	298	149
536	0	2	0,2	0,0	230	149
570	2	10	0,0	16,22	250	149
839	2	0	0,4	0,2	206	149
990	2	12	0,0	0,16	298	149
1403	1	0	0,0	2,0	298	149
1879	0	2	2,0	6,14	296	149
2031	4	0	2,0	0,2	203	149
2270	4	6	0,0	6,14	166	149
2462	2	44	0,0	12,8	174	149
2465	4	0	0,6	2,0	211	149
2576	2	0	0,0	2,0	298	149
2831	4	4	8,4	11,8	167	149
2982	0	6	2,0	32,6	298	149
3025	0	4	0,4	0,0	298	149
3425	4	2	4,4	0,0	152	149
3427	0	2	2,0	0,0	269	149
3770	0	4	6,4	0,0	298	149
3782	0	16	2,0	18,26	176	149
3966	0	4	8,0	4,6	298	149
3977	2	6	0,0	4,14	298	149
4095	0	2	4,0	0,0	207	149
4302	0	2	0,2	0,0	156	149
4307	2	4	0,0	0,8	157	149
4660	2	0	2,2	2,0	217	149
4825	0	2	0,2	0,0	248	149
4854	4	0	6,6	0,2	298	149
5306	4	0	4,20	0,2	202	149
5316	4	0	0,0	0,4	167	149
5503	0	1	0,2	0,0	268	149
5518	0	2	0,2	3,0	188	149
5930	0	2	0,2	2,0	159	149
5991	0	16	0,2	0,8	276	149
6235	0	6	0,6	0,2	153	149
6236	2	6	4,2	0,2	298	149
6237	2	0	4,2	0,6	294	149
6353	1	0	2,0	2,4	298	149
6418	2	0	2,4	2,0	298	149
6768	2	0	0,4	0,2	153	149
7072	0	2	0,2	0,2	164	149
7098	0	4	2,0	0,2	191	149
7170	0	6	2,0	2,6	298	149
7221	2	4	0,2	0,0	154	149
7243	4	2	0,8	0,2	202	149
