ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
187	4	8	0,2	4,2	245	298
259	2	0	2,0	2,2	298	277
275	10	12	0,4	4,7	254	271
415	2	4	0,4	0,0	298	294
471	2	4	0,4	0,0	209	176
480	2	2	8,2	2,0	298	206
533	4	1	0,4	2,0	298	298
606	0	1	2,0	0,0	230	275
711	0	2	2,0	0,0	184	199
712	0	2	2,0	0,0	232	199
719	6	0	2,0	4,4	248	288
806	2	0	0,2	2,0	249	240
872	0	4	0,2	0,2	289	286
997	4	0	32,8	2,2	287	245
1185	2	0	0,0	0,2	199	242
1227	0	4	4,2	0,6	298	249
1286	4	2	0,0	2,4	223	294
1362	2	0	0,0	0,2	266	204
1363	2	0	0,0	0,4	266	259
1364	2	0	0,0	0,4	266	298
1486	12	8	10,14	8,6	298	246
1523	4	4	0,2	0,5	262	298
1655	27	8	0,2	4,0	275	298
1666	2	0	0,0	0,2	293	298
1822	2	0	6,9	0,2	230	191
2202	0	2	4,0	0,0	298	269
2253	0	2	2,6	0,0	298	293
2325	0	4	0,2	2,0	262	277
2326	0	4	0,2	2,0	298	277
2611	2	0	2,0	0,2	277	211
2707	0	2	2,0	0,0	246	298
2711	2	0	0,0	0,2	245	173
2712	2	0	0,0	0,2	212	227
2775	2	0	0,0	2,2	194	298
2805	2	0	2,6	0,4	246	246
2820	0	2	4,0	0,0	298	298
2917	6	0	0,2	2,0	298	298
3027	0	2	0,2	0,0	253	289
3076	6	0	0,0	10,2	285	235
3158	0	4	4,6	2,2	240	230
3159	0	4	4,6	2,2	240	236
3171	2	16	0,0	2,12	182	298
3332	4	4	8,4	8,6	267	298
3361	4	8	0,2	0,0	298	298
3403	2	0	6,2	2,0	298	298
3404	4	8	12,0	2,2	298	298
3422	0	2	1,2	0,0	227	298
3495	2	12	0,0	12,6	177	298
3496	2	12	0,8	12,6	244	298
3733	6	0	0,0	0,2	219	210
3798	22	16	6,6	6,10	296	298
3812	2	2	2,4	0,4	223	208
