ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
243	0	2	0,2	0,4	197	149
578	2	0	0,0	0,2	152	149
643	0	1	0,2	0,2	152	149
644	2	0	0,0	9,0	152	149
933	10	0	0,4	4,2	153	149
2401	0	2	4,0	0,2	298	149
2402	4	2	4,0	0,2	298	149
2680	2	4	0,0	10,12	298	149
2881	2	0	0,2	4,0	152	149
2882	2	0	6,0	3,6	185	149
2918	2	2	0,0	0,2	167	149
3174	164	4	12,169	0,0	183	149
3193	2	4	0,0	0,2	298	149
3226	0	4	0,2	2,0	208	149
3296	2	4	0,4	0,2	164	149
3297	10	0	2,6	0,2	298	149
3318	2	0	0,8	4,0	158	149
3384	2	0	0,0	0,2	240	149
3634	4	0	0,6	0,2	218	149
4203	2	2	2,6	0,0	186	149
4376	1	0	0,0	2,0	298	149
4432	4	0	0,0	0,2	152	149
4485	2	0	0,2	0,1	152	149
4744	0	2	0,2	0,2	193	149
4745	0	2	2,0	0,0	152	149
5195	0	4	0,3	0,2	184	149
5379	0	2	0,2	0,0	171	149
7065	2	0	0,0	2,0	298	149
7125	2	2	0,2	0,4	152	149
7544	53	0	18,4	0,2	298	149
7793	0	2	8,0	0,0	298	149
8043	104	2	12,12	0,0	205	149
8044	38	2	8,2	0,0	298	149
8127	0	2	0,2	6,8	174	149
8168	20	4	2,13	0,0	298	149
8176	4	2	8,18	2,0	185	149
8190	2	0	0,2	0,4	179	149
8878	8	0	4,6	3,0	153	149
10007	2	0	0,0	0,6	172	149
10021	4	2	0,12	0,0	298	149
10022	17	2	4,10	0,0	298	149
10023	17	0	4,12	0,10	224	149
10374	0	2	0,2	0,0	161	149
10390	14	2	14,6	0,0	161	149
10391	0	2	4,0	0,0	177	149
10457	8	18	0,8	6,4	298	149
10593	0	2	4,0	0,0	200	149
10672	8	2	0,4	0,0	298	149
10674	0	3	0,2	10,4	232	149
10700	1	0	0,0	4,0	257	149
10716	2	0	0,0	2,0	152	149
10724	0	2	0,2	0,0	155	149
