ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
161	0	2	0,2	4,6	298	149
207	0	6	0,2	4,10	298	149
251	0	8	0,2	4,4	244	149
359	2	2	4,4	0,0	298	149
431	0	2	0,2	0,2	298	149
514	0	4	2,0	0,8	246	149
672	2	0	0,0	0,2	298	149
691	2	10	0,0	16,22	298	149
914	0	28	8,0	18,29	298	149
1125	0	4	2,0	2,16	298	149
1162	0	2	0,2	0,0	298	149
1214	0	10	4,0	2,22	298	149
1319	0	4	0,2	0,0	245	149
1320	2	4	0,0	0,4	287	149
1512	0	2	0,2	2,2	298	149
1520	0	2	0,5	0,4	298	149
1728	0	4	2,0	0,0	298	149
1780	2	2	0,0	0,6	298	149
1996	0	2	2,0	0,2	262	149
2025	2	4	0,0	10,12	298	149
2029	0	4	0,2	4,14	298	149
2191	0	6	0,2	2,2	298	149
2272	2	0	0,0	2,0	298	149
2285	0	4	4,0	2,2	298	149
2354	4	41	0,0	4,6	298	149
2361	2	91	0,0	24,83	298	149
2363	69	4	8,61	0,0	298	149
2364	0	95	0,2	4,110	298	149
2375	4	4	0,0	0,2	298	149
2404	0	6	0,2	2,3	249	149
2418	0	6	2,0	8,4	298	149
2469	0	50	4,0	0,0	237	149
2470	2	4	0,0	0,2	296	149
2471	2	2	0,0	0,4	281	149
2482	2	30	0,2	0,8	298	149
2484	2	6	0,2	0,2	298	149
2512	0	2	0,2	0,0	298	149
2667	0	2	0,2	0,0	298	149
2684	0	2	4,0	0,2	298	149
2709	2	0	0,0	2,0	298	149
2875	0	28	0,2	12,26	232	149
2905	2	6	0,0	0,2	298	149
3013	2	6	0,2	8,4	258	149
3224	0	22	0,6	10,10	298	149
3264	0	4	1,0	11,8	298	149
3278	0	2	4,0	6,0	298	149
3280	0	5	2,0	2,4	298	149
3431	0	2	0,2	0,0	228	149
3461	0	2	0,2	4,8	298	149
3464	0	8	2,0	12,16	298	149
3493	6	2	0,0	2,0	244	149
3523	2	0	0,0	2,0	267	149
3586	14	24	4,8	41,20	298	149
3616	0	18	0,2	4,10	298	149
3617	0	2	4,2	2,6	298	149
3696	0	2	2,0	0,0	298	149
3709	2	0	0,0	2,0	298	149
3892	2	10	0,0	4,2	298	149
3908	2	0	0,0	2,0	298	149
3969	0	2	2,0	0,0	298	149
4025	0	4	2,0	0,0	298	149
4353	0	16	2,0	18,26	278	149
4364	0	20	4,4	20,52	298	149
4376	2	2	4,0	6,0	298	149
4392	0	39	2,0	110,83	298	149
4393	4	0	4,14	0,4	235	149
4466	2	1	0,0	0,4	298	149
4563	4	8	4,4	6,14	298	149
4564	0	6	0,4	2,8	298	149
4834	0	6	2,2	6,0	286	149
4881	0	6	8,2	0,2	241	149
4999	0	4	2,0	0,8	238	149
5000	2	6	2,0	2,6	298	149
5029	0	2	2,0	6,4	298	149
5238	0	4	0,2	6,8	298	149
5364	2	0	0,0	4,0	296	149
5365	2	0	4,0	0,2	285	149
5483	0	34	2,0	8,14	298	149
5591	0	4	2,0	2,0	298	149
5679	0	2	0,2	0,0	256	149
5708	0	2	0,4	0,0	298	149
5800	2	4	0,0	0,6	298	149
5821	2	4	0,0	2,1	298	149
5822	4	2	2,0	2,2	298	149
5826	0	2	4,0	0,0	297	149
5827	2	5	2,0	10,0	298	149
5830	0	4	2,0	0,2	298	149
5946	6	16	0,0	4,12	298	149
5956	0	2	0,4	0,0	298	149
5958	0	2	2,0	0,3	298	149
5960	2	0	0,0	2,0	298	149
6030	4	6	0,0	2,0	298	149
6032	0	2	2,2	2,4	298	149
6068	2	6	0,2	0,0	298	149
6170	2	18	2,0	2,10	298	149
6171	0	12	4,0	6,16	283	149
6198	2	2	0,0	3,2	298	149
6272	2	0	0,0	0,2	298	149
6281	0	6	2,0	1,0	219	149
6295	0	4	2,0	0,0	298	149
6353	0	2	0,2	0,0	298	149
6377	0	2	2,0	0,0	298	149
6444	0	6	0,2	2,2	298	149
6448	8	8	6,0	4,2	298	149
6450	2	16	0,0	2,10	241	149
6500	2	16	0,0	0,6	298	149
6682	0	18	0,4	12,8	298	149
6722	0	2	2,0	0,0	238	149
6763	0	2	4,0	0,0	298	149
6834	2	0	0,0	0,4	298	149
6980	2	12	0,0	6,18	298	149
6983	0	6	0,2	0,2	298	149
6990	2	9	4,6	6,6	298	149
7138	0	4	2,0	6,0	298	149
7246	4	24	0,2	2,12	242	149
7253	2	0	0,0	0,2	298	149
7497	0	2	0,2	0,0	298	149
7501	0	1	0,2	0,2	298	149
7523	0	2	2,0	3,6	298	149
7664	0	2	0,2	0,0	298	149
7672	2	54	0,0	8,18	298	149
7673	0	3	0,2	10,4	298	149
7802	2	0	2,0	0,2	298	149
7862	0	3	0,2	0,4	298	149
7875	0	6	2,0	2,6	298	149
7877	0	12	2,0	2,6	298	149
7884	4	2	4,0	0,0	298	149
