ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	4	0	2,0	0,5	252	149	0.00184466076487	0.02820327601014217	1.0	1.0,0.0	0.5
16	6	2	2,0	3,10	298	149	0.000298184121195	0.007961369147176846	0.6	0.25,0.0	0.475
17	8	0	5,12	2,0	273	149	0.59130586866	1.0	1.0	0.577,1.0	0.212
22	2	5	0,0	6,6	209	149	0.0617638762164	0.3076958942015732	0.222	0.0,0.0	0.222
41	0	5	0,2	4,15	298	149	0.29175612944	0.8239250861351048	0.0	0.0,0.062	-0.031
45	2	0	4,0	0,2	253	149	0.0433101851598	0.23959296102691097	1.0	1.0,0.0	0.5
48	43	46	34,51	16,13	298	149	0.00116758259954	0.020546421069827275	0.319	0.515,0.662	-0.27
90	83	15	54,39	4,0	212	149	0.00163118983619	0.02592976122548044	0.795	0.905,1.0	-0.157
96	0	3	21,42	10,3	298	149	6.59266885056e-05	0.0026470780763679556	0.0	0.512,0.875	-0.694
99	1	2	28,19	237,234	298	149	0.289881292597	0.8221817347633347	0.2	0.056,0.039	0.153
101	4	12	0,0	3,10	298	149	0.00362668302827	0.04402378950329989	0.143	0.0,0.0	0.143
102	4	12	0,0	3,10	267	149	0.00276754116246	0.03699154895322614	0.157	0.0,0.0	0.157
107	100	1	186,104	4,0	235	149	0.59409441171	1.0	0.984	0.967,1.0	0.0
109	149	0	216,88	2,0	298	149	1	1.0	1.0	0.982,1.0	0.009
110	136	0	173,94	0,2	251	149	1	1.0	1.0	1.0,0.965	0.018
111	180	2	255,163	0,0	214	149	0.554877716079	1.0	0.984	1.0,1.0	-0.016
112	8	4	5,2	2,16	203	149	0.108913344021	0.4509628148157525	0.595	0.647,0.084	0.229
113	14	48	22,11	64,38	203	149	0.786092795215	1.0	0.176	0.201,0.175	-0.012
114	8	48	9,16	64,38	222	149	0.357307060716	0.8958502459029581	0.101	0.086,0.22	-0.052
115	8	10	7,2	17,11	222	149	0.110143477642	0.4541480782195816	0.349	0.217,0.109	0.186
116	175	2	151,98	0,0	298	149	0.529854458678	1.0	0.978	1.0,1.0	-0.022
118	35	0	29,43	0,1	298	149	1	1.0	1.0	1.0,0.956	0.022
119	11	0	6,0	0,2	295	149	0.0338047490662	0.20206422932319162	1.0	1.0,0.0	0.5
120	11	15	10,0	12,22	295	149	0.0797392156092	0.3647913472056248	0.27	0.296,0.0	0.122
121	0	15	2,2	12,22	298	149	0.163610433918	0.5906867955607394	0.0	0.077,0.043	-0.06
122	2	2	2,0	4,0	298	149	1	1.0	0.333	0.2,NA	0.133
123	0	15	2,0	12,22	271	149	0.734671870756	1.0	0.0	0.084,0.0	-0.042
126	6	0	10,0	0,4	187	149	0.00936957572458	0.08596377558565146	1.0	1.0,0.0	0.5
127	2	26	2,4	29,4	243	149	0.293951326582	0.8260666971345275	0.045	0.041,0.38	-0.165
134	26	2	0,4	0,0	289	149	1	1.0	0.87	NA,1.0	-0.13
136	1	403	0,0	192,264	201	149	1	1.0	0.002	0.0,0.0	0.002
139	351	2	168,229	0,0	262	149	1	1.0	0.99	1.0,1.0	-0.01
140	669	0	426,377	0,2	279	149	1	1.0	1.0	1.0,0.99	0.005
