IncLevel1	IncLevel2	IncLevelDifference
1.0	1.0,0.0	0.5
0.6	0.25,0.0	0.475
1.0	0.577,1.0	0.212
0.222	0.0,0.0	0.222
0.0	0.0,0.062	-0.031
1.0	1.0,0.0	0.5
0.319	0.515,0.662	-0.27
0.795	0.905,1.0	-0.157
0.0	0.512,0.875	-0.694
0.2	0.056,0.039	0.153
0.143	0.0,0.0	0.143
0.157	0.0,0.0	0.157
0.984	0.967,1.0	0.0
1.0	0.982,1.0	0.009
1.0	1.0,0.965	0.018
0.984	1.0,1.0	-0.016
0.595	0.647,0.084	0.229
0.176	0.201,0.175	-0.012
0.101	0.086,0.22	-0.052
0.349	0.217,0.109	0.186
0.978	1.0,1.0	-0.022
1.0	1.0,0.956	0.022
1.0	1.0,0.0	0.5
0.27	0.296,0.0	0.122
0.0	0.077,0.043	-0.06
0.333	0.2,NA	0.133
0.0	0.084,0.0	-0.042
1.0	1.0,0.0	0.5
0.045	0.041,0.38	-0.165
0.87	NA,1.0	-0.13
0.002	0.0,0.0	0.002
0.99	1.0,1.0	-0.01
1.0	1.0,0.99	0.005
0.989	1.0,1.0	-0.011
0.981	1.0,1.0	-0.019
0.886	0.949,1.0	-0.088
1.0	0.81,1.0	0.095
0.889	0.892,1.0	-0.057
1.0	0.973,1.0	0.014
0.0	1.0,NA	-1.0
0.273	0.944,0.467	-0.432
0.29	0.973,0.677	-0.535
0.522	0.955,1.0	-0.456
1.0	0.384,1.0	0.308
0.947	1.0,1.0	-0.053
0.778	1.0,1.0	-0.222
0.997	0.992,1.0	0.001
1.0	1.0,0.786	0.107
0.973	1.0,1.0	-0.027
0.0	0.088,0.0	-0.044
0.155	0.282,NA	-0.127
0.073	0.091,1.0	-0.472
0.177	0.027,0.336	-0.005
0.912	0.899,1.0	-0.037
0.029	0.0,NA	0.029
0.79	1.0,NA	-0.21
0.973	1.0,NA	-0.027
0.018	0.0,NA	0.018
0.088	0.065,NA	0.023
0.941	1.0,NA	-0.059
0.88	1.0,NA	-0.12
0.927	0.891,1.0	-0.018
0.058	0.0,NA	0.058
0.103	0.0,0.0	0.103
0.115	0.086,NA	0.029
0.119	0.077,NA	0.042
0.119	0.077,NA	0.042
0.805	0.361,NA	0.444
0.629	0.725,0.0	0.267
0.751	0.429,1.0	0.036
0.924	0.951,1.0	-0.051
0.99	0.905,1.0	0.037
0.979	1.0,1.0	-0.021
0.963	1.0,1.0	-0.037
0.989	1.0,1.0	-0.011
0.093	0.196,0.0	-0.005
1.0	0.202,NA	0.798
1.0	0.0,0.0	1.0
0.407	1.0,1.0	-0.593
1.0	0.0,0.62	0.69
0.312	0.143,0.538	-0.029
0.111	NA,1.0	-0.889
1.0	1.0,0.956	0.022
1.0	0.684,0.213	0.551
0.341	0.271,0.043	0.184
0.021	0.059,0.04	-0.029
0.353	0.111,0.2	0.197
1.0	1.0,0.532	0.234
1.0	0.722,1.0	0.139
1.0	0.721,1.0	0.139
0.037	0.0,0.12	-0.023
0.021	0.0,0.029	0.007
0.73	0.0,1.0	0.23
0.429	0.368,1.0	-0.255
0.793	1.0,NA	-0.207
0.985	1.0,1.0	-0.015
0.124	0.086,0.099	0.032
0.0	0.0,1.0	-0.5
0.022	0.128,0.046	-0.065
0.022	0.128,0.046	-0.065
0.082	0.171,0.101	-0.054
1.0	0.962,1.0	0.019
0.99	1.0,1.0	-0.01
1.0	0.755,1.0	0.123
0.983	1.0,0.964	0.001
0.0	0.0,0.258	-0.129
1.0	1.0,0.636	0.182
1.0	1.0,0.91	0.045
0.353	0.091,0.0	0.307
0.0	0.0,0.067	-0.034
0.092	0.028,0.0	0.078
0.989	0.988,1.0	-0.005
0.142	0.141,0.355	-0.106
1.0	0.955,1.0	0.022
0.959	0.942,0.962	0.007
0.0	0.034,0.0	-0.017
0.0	0.072,0.0	-0.036
0.0	0.044,0.0	-0.022
0.937	1.0,1.0	-0.063
1.0	0.871,1.0	0.065
1.0	0.674,NA	0.326
0.074	0.0,0.0	0.074
0.084	0.0,0.0	0.084
0.0	0.125,0.0	-0.062
0.972	1.0,0.911	0.016
0.517	1.0,0.419	-0.193
0.067	0.0,0.0	0.067
0.067	0.1,0.0	0.017
0.875	1.0,1.0	-0.125
1.0	0.508,NA	0.492
1.0	0.992,1.0	0.004
0.0	0.024,0.0	-0.012
1.0	0.994,0.982	0.012
0.98	0.991,1.0	-0.016
0.995	0.977,0.972	0.021
0.994	1.0,1.0	-0.006
0.992	1.0,1.0	-0.008
0.99	0.989,1.0	-0.004
0.966	0.977,1.0	-0.022
0.0	0.0,0.008	-0.004
1.0	0.0,0.0	1.0
0.0	0.513,1.0	-0.756
0.337	0.346,1.0	-0.336
1.0	0.0,1.0	0.5
0.26	0.584,0.413	-0.238
0.936	1.0,1.0	-0.064
0.777	1.0,1.0	-0.223
1.0	0.778,0.294	0.464
0.403	0.669,0.802	-0.333
1.0	0.372,1.0	0.314
1.0	1.0,0.81	0.095
0.085	0.0,0.0	0.085
0.547	NA,0.0	0.547
1.0	NA,0.0	1.0
0.923	1.0,1.0	-0.077
0.185	0.179,0.05	0.071
0.254	0.237,0.0	0.136
1.0	0.874,1.0	0.063
1.0	1.0,0.867	0.067
0.751	1.0,1.0	-0.249
0.458	0.585,0.195	0.068
0.304	0.0,NA	0.304
0.601	1.0,NA	-0.399
1.0	0.958,1.0	0.021
1.0	1.0,0.795	0.103
0.277	0.434,0.573	-0.226
0.263	0.416,0.416	-0.153
0.962	0.964,1.0	-0.02
0.821	1.0,1.0	-0.179
0.802	1.0,1.0	-0.198
0.987	1.0,1.0	-0.013
0.957	0.921,0.82	0.086
1.0	0.896,0.503	0.3
1.0	1.0,0.654	0.173
0.585	1.0,0.85	-0.34
0.861	1.0,0.383	0.169
0.139	0.0,1.0	-0.361
0.0	0.082,0.211	-0.146
0.647	1.0,1.0	-0.353
0.667	1.0,1.0	-0.333
1.0	0.966,1.0	0.017
0.595	0.423,NA	0.172
0.0	0.158,0.0	-0.079
1.0	0.0,0.35	0.825
1.0	0.0,1.0	0.5
0.834	1.0,1.0	-0.166
1.0	1.0,0.0	0.5
1.0	0.983,1.0	0.008
1.0	0.934,1.0	0.033
0.111	0.118,0.133	-0.014
1.0	0.983,1.0	0.008
0.349	1.0,1.0	-0.651
0.0	0.111,0.0	-0.056
0.574	0.336,0.771	0.02
0.578	0.339,0.774	0.021
0.933	0.826,1.0	0.02
0.718	0.452,0.702	0.141
0.0	0.0,0.058	-0.029
0.957	0.85,1.0	0.032
1.0	1.0,0.889	0.055
0.297	NA,0.36	-0.063
0.769	0.624,0.526	0.194
0.93	1.0,1.0	-0.07
1.0	0.977,1.0	0.012
0.998	1.0,1.0	-0.002
1.0	NA,0.0	1.0
0.846	1.0,1.0	-0.154
1.0	0.7,1.0	0.15
1.0	0.886,1.0	0.057
1.0	1.0,0.867	0.067
1.0	0.872,1.0	0.064
0.961	1.0,1.0	-0.039
1.0	0.991,0.963	0.023
1.0	0.0,1.0	0.5
0.948	1.0,1.0	-0.052
0.857	1.0,1.0	-0.143
0.99	1.0,1.0	-0.01
1.0	0.682,1.0	0.159
1.0	0.834,1.0	0.083
0.023	0.0,0.0	0.023
0.865	1.0,0.833	-0.051
0.064	0.0,0.0	0.064
1.0	0.962,1.0	0.019
0.65	0.517,1.0	-0.108
0.333	0.5,NA	-0.167
0.662	0.846,0.778	-0.15
0.252	0.086,0.185	0.116
0.362	0.25,0.135	0.169
0.424	0.301,0.483	0.032
0.436	0.302,0.111	0.23
0.333	0.278,0.2	0.094
0.462	0.447,0.773	-0.148
0.55	0.724,0.702	-0.163
0.93	1.0,1.0	-0.07
0.785	0.838,1.0	-0.134
0.861	1.0,1.0	-0.139
0.968	1.0,1.0	-0.032
1.0	0.932,1.0	0.034
0.695	1.0,1.0	-0.305
0.905	1.0,1.0	-0.095
0.385	0.184,0.297	0.145
1.0	0.832,NA	0.168
0.263	0.085,0.0	0.221
0.862	1.0,1.0	-0.138
0.896	1.0,0.929	-0.069
0.925	0.952,1.0	-0.051
0.935	1.0,1.0	-0.065
0.949	0.936,1.0	-0.019
0.889	0.804,1.0	-0.013
1.0	0.894,0.653	0.226
1.0	1.0,0.978	0.011
0.405	0.405,NA	0.0
0.995	1.0,1.0	-0.005
1.0	1.0,0.911	0.044
0.114	0.125,0.155	-0.026
0.0	1.0,0.0	-0.5
0.0	0.519,0.0	-0.26
0.2	0.0,0.333	0.034
0.8	0.273,1.0	0.163
0.778	0.111,1.0	0.223
0.0	0.213,NA	-0.213
0.0	0.791,1.0	-0.895
0.0	1.0,1.0	-1.0
0.76	1.0,NA	-0.24
1.0	1.0,0.42	0.29
1.0	0.0,1.0	0.5
0.0	0.216,0.0	-0.108
0.0	0.2,0.0	-0.1
0.919	1.0,1.0	-0.081
0.0	1.0,1.0	-1.0
1.0	1.0,0.351	0.325
0.333	0.0,1.0	-0.167
0.656	0.389,0.459	0.232
0.627	0.359,0.428	0.234
0.607	0.339,0.407	0.234
0.25	NA,0.0	0.25
0.784	0.701,0.87	-0.001
0.167	0.111,0.0	0.112
0.167	0.111,0.0	0.112
0.582	0.834,1.0	-0.335
0.456	0.77,1.0	-0.429
0.358	1.0,1.0	-0.642
0.519	0.618,NA	-0.099
0.501	0.0,0.0	0.501
0.0	0.121,0.733	-0.427
0.25	0.455,0.8	-0.378
0.0	0.091,0.0	-0.045
0.422	0.064,0.0	0.39
1.0	0.729,1.0	0.135
0.102	NA,0.0	0.102
0.272	0.0,0.234	0.155
1.0	1.0,0.0	0.5
0.704	0.544,1.0	-0.068
1.0	1.0,0.764	0.118
1.0	1.0,0.777	0.111
0.0	0.085,0.0	-0.043
0.182	0.0,0.25	0.057
1.0	0.526,NA	0.474
1.0	0.711,NA	0.289
1.0	0.467,NA	0.533
1.0	0.5,1.0	0.25
0.455	0.286,1.0	-0.188
1.0	0.5,1.0	0.25
0.0	0.242,NA	-0.242
1.0	0.333,NA	0.667
0.0	0.0,0.625	-0.312
0.032	0.176,0.199	-0.155
0.0	1.0,NA	-1.0
0.0	NA,1.0	-1.0
0.0	1.0,0.0	-0.5
0.543	0.092,0.0	0.497
0.574	0.088,0.0	0.53
0.7	0.067,0.077	0.628
0.848	1.0,1.0	-0.152
1.0	0.773,0.679	0.274
1.0	1.0,0.867	0.067
0.2	0.442,0.345	-0.193
0.831	0.965,1.0	-0.151
0.733	0.947,1.0	-0.241
0.681	0.57,0.535	0.129
0.802	0.763,0.769	0.036
0.128	0.096,0.119	0.021
0.281	0.164,0.26	0.069
1.0	1.0,0.0	0.5
0.696	0.523,0.775	0.047
1.0	1.0,0.863	0.069
1.0	0.739,1.0	0.131
1.0	0.683,1.0	0.158
0.999	1.0,1.0	-0.001
0.998	NA,1.0	-0.002
0.994	NA,1.0	-0.006
0.999	NA,1.0	-0.001
0.998	1.0,1.0	-0.002
0.997	1.0,1.0	-0.003
0.881	0.932,1.0	-0.085
1.0	0.979,1.0	0.01
0.047	0.0,0.015	0.04
0.0	0.01,0.0	-0.005
0.946	0.958,1.0	-0.033
1.0	1.0,0.911	0.044
1.0	0.973,1.0	0.014
1.0	0.97,1.0	0.015
0.0	0.0,0.053	-0.026
0.894	1.0,0.888	-0.05
1.0	1.0,0.954	0.023
0.128	0.044,0.216	-0.002
0.938	0.739,1.0	0.069
0.001	0.0,0.0	0.001
0.008	0.0,0.0	0.008
0.987	0.987,0.987	0.0
1.0	1.0,1.0	0.0
0.723	0.554,0.434	0.229
0.723	0.535,0.411	0.25
0.0	0.001,0.0	-0.001
1.0	0.0,1.0	0.5
1.0	1.0,0.223	0.388
1.0	1.0,0.721	0.139
0.5	NA,0.0	0.5
0.545	0.333,1.0	-0.121
1.0	1.0,0.583	0.209
0.268	0.088,0.099	0.175
1.0	0.812,1.0	0.094
0.034	0.0,0.0	0.034
0.381	0.515,0.552	-0.153
1.0	1.0,0.553	0.224
0.0	0.088,0.0	-0.044
0.048	0.0,0.0	0.048
0.256	0.425,0.0	0.044
0.093	0.0,NA	0.093
0.291	0.381,NA	-0.09
0.76	0.636,1.0	-0.058
1.0	0.0,NA	1.0
0.2	0.333,0.368	-0.151
0.765	0.847,0.822	-0.07
0.963	1.0,NA	-0.037
0.0	0.0,0.297	-0.148
0.0	1.0,NA	-1.0
0.0	0.0,0.095	-0.048
0.935	0.928,0.92	0.011
0.861	0.873,0.847	0.001
0.83	1.0,1.0	-0.17
0.956	1.0,1.0	-0.044
1.0	1.0,0.845	0.078
1.0	1.0,0.769	0.115
0.017	0.063,0.104	-0.066
1.0	0.92,1.0	0.04
0.0	0.0,1.0	-0.5
1.0	NA,0.0	1.0
1.0	NA,0.0	1.0
0.17	0.093,0.649	-0.201
0.59	1.0,1.0	-0.41
0.053	0.062,0.022	0.011
0.434	0.088,0.0	0.39
1.0	0.832,1.0	0.084
1.0	0.709,1.0	0.145
1.0	0.375,1.0	0.312
0.643	1.0,1.0	-0.357
0.753	1.0,1.0	-0.247
0.0	1.0,1.0	-1.0
0.657	0.39,1.0	-0.038
1.0	0.771,0.194	0.517
0.0	0.0,0.376	-0.188
1.0	0.624,0.372	0.502
0.636	1.0,1.0	-0.364
1.0	0.878,1.0	0.061
0.0	0.204,0.435	-0.32
1.0	0.736,1.0	0.132
0.21	0.812,0.727	-0.56
0.765	1.0,0.704	-0.087
0.862	0.867,1.0	-0.072
0.925	NA,1.0	-0.075
1.0	0.996,0.993	0.006
1.0	0.982,1.0	0.009
1.0	NA,0.624	0.376
0.195	0.03,0.182	0.089
1.0	0.979,1.0	0.01
0.968	0.977,1.0	-0.02
0.989	1.0,0.934	0.022
0.82	0.885,0.925	-0.085
0.948	0.938,1.0	-0.021
0.52	0.499,0.743	-0.101
1.0	0.925,1.0	0.037
1.0	0.792,1.0	0.104
0.683	1.0,0.859	-0.246
0.012	0.0,0.0	0.012
0.5	1.0,1.0	-0.5
0.333	1.0,1.0	-0.667
0.124	0.101,0.22	-0.037
0.356	0.0,0.0	0.356
0.557	1.0,1.0	-0.443
1.0	NA,0.0	1.0
0.953	0.837,0.955	0.057
1.0	0.794,1.0	0.103
1.0	0.844,1.0	0.078
1.0	0.972,1.0	0.014
0.586	0.571,0.571	0.015
0.0	0.357,0.756	-0.556
0.7	0.206,0.349	0.422
0.0	0.135,0.141	-0.138
0.548	0.519,0.73	-0.077
0.333	0.167,0.8	-0.151
0.714	0.2,0.714	0.257
0.83	NA,0.378	0.452
0.947	1.0,1.0	-0.053
