ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
1	4	0	2,0	0,5	252	149	0.00184466076487	0.02820327601014217
16	6	2	2,0	3,10	298	149	0.000298184121195	0.007961369147176846
17	8	0	5,12	2,0	273	149	0.59130586866	1.0
22	2	5	0,0	6,6	209	149	0.0617638762164	0.3076958942015732
41	0	5	0,2	4,15	298	149	0.29175612944	0.8239250861351048
45	2	0	4,0	0,2	253	149	0.0433101851598	0.23959296102691097
48	43	46	34,51	16,13	298	149	0.00116758259954	0.020546421069827275
90	83	15	54,39	4,0	212	149	0.00163118983619	0.02592976122548044
96	0	3	21,42	10,3	298	149	6.59266885056e-05	0.0026470780763679556
99	1	2	28,19	237,234	298	149	0.289881292597	0.8221817347633347
101	4	12	0,0	3,10	298	149	0.00362668302827	0.04402378950329989
102	4	12	0,0	3,10	267	149	0.00276754116246	0.03699154895322614
107	100	1	186,104	4,0	235	149	0.59409441171	1.0
109	149	0	216,88	2,0	298	149	1	1.0
110	136	0	173,94	0,2	251	149	1	1.0
111	180	2	255,163	0,0	214	149	0.554877716079	1.0
112	8	4	5,2	2,16	203	149	0.108913344021	0.4509628148157525
113	14	48	22,11	64,38	203	149	0.786092795215	1.0
114	8	48	9,16	64,38	222	149	0.357307060716	0.8958502459029581
115	8	10	7,2	17,11	222	149	0.110143477642	0.4541480782195816
116	175	2	151,98	0,0	298	149	0.529854458678	1.0
118	35	0	29,43	0,1	298	149	1	1.0
119	11	0	6,0	0,2	295	149	0.0338047490662	0.20206422932319162
120	11	15	10,0	12,22	295	149	0.0797392156092	0.3647913472056248
121	0	15	2,2	12,22	298	149	0.163610433918	0.5906867955607394
122	2	2	2,0	4,0	298	149	1	1.0
123	0	15	2,0	12,22	271	149	0.734671870756	1.0
126	6	0	10,0	0,4	187	149	0.00936957572458	0.08596377558565146
127	2	26	2,4	29,4	243	149	0.293951326582	0.8260666971345275
134	26	2	0,4	0,0	289	149	1	1.0
136	1	403	0,0	192,264	201	149	1	1.0
139	351	2	168,229	0,0	262	149	1	1.0
140	669	0	426,377	0,2	279	149	1	1.0
141	166	1	58,54	0,0	287	149	1	1.0
142	210	2	90,112	0,0	298	149	0.529208341338	1.0
144	124	8	75,43	2,0	298	149	0.00713552118038	0.07112275826124496
145	32	0	17,19	2,0	298	149	0.913801227299	1.0
151	81	7	60,56	5,0	216	149	0.148541808066	0.5537115541387346
152	59	0	65,31	1,0	265	149	1	1.0
154	0	2	2,0	0,0	178	149	1	1.0
161	3	4	34,21	1,12	298	149	0.025886847519	0.167730679680789
162	3	4	66,46	1,12	273	149	0.00383561732984	0.04584133611407453
163	4	2	77,58	2,0	273	149	0.0088057892102	0.0826090480645331
168	6	0	2,8	2,0	239	149	0.349332760611	0.8861646331728124
180	52	2	16,8	0,0	217	149	0.544132591027	1.0
181	14	2	25,70	0,0	298	149	0.0260634820954	0.16852260418379722
185	2419	4	202,195	1,0	246	149	1	1.0
206	87	0	52,29	0,4	294	149	0.0741954639887	0.3490793531412795
240	51	1	6,6	0,0	212	149	0.344963673012	0.8815042999990678
241	0	11	2,0	11,5	281	149	0.405398162131	0.9461991212424676
245	1	3	5,0	7,0	271	149	1	1.0
246	2	14	4,2	22,0	271	149	0.25471859218	0.766134722317203
254	11	26	2,2	37,2	294	149	0.0296872622052	0.18441829358416503
256	46	3	53,2	4,0	221	149	0.535720742776	1.0
258	2	33	0,0	37,0	298	149	1	1.0
261	10	2	12,0	0,0	198	149	1	1.0
262	47	1	27,0	0,0	198	149	1	1.0
263	2	67	0,0	36,0	247	149	1	1.0
264	13	67	5,0	36,0	298	149	1	1.0
266	45	2	22,0	0,0	210	149	1	1.0
267	62	6	31,0	0,0	210	149	1	1.0
268	54	3	23,2	2,0	210	149	0.369246190003	0.9094981481840582
270	2	26	0,0	12,0	185	149	1	1.0
271	2	14	0,0	3,2	185	149	0.233623165932	0.7333068245845896
273	6	26	2,0	12,0	264	149	1	1.0
275	7	26	2,0	12,0	298	149	1	1.0
276	7	26	2,0	12,0	298	149	1	1.0
277	22	3	2,0	2,0	264	149	1	1.0
278	42	14	14,0	3,2	264	149	0.287695994337	0.8200914635329266
282	4	1	2,2	2,0	198	149	0.394448005459	0.93511566521062
283	224	10	106,61	3,0	273	149	0.0309662421906	0.18953395850248533
284	177	1	106,63	6,0	277	149	0.0575841409261	0.2935396603051606
285	77	1	46,17	0,0	245	149	0.415053170335	0.9532877935294567
287	103	2	59,45	0,0	298	149	0.825194133351	1.0
288	169	1	66,59	0,0	292	149	1	1.0
290	12	71	6,0	15,15	245	149	0.876797853637	1.0
291	2	0	2,0	4,0	294	149	1	1.0
292	2	0	0,0	4,4	294	149	2.30446998262e-06	0.00018996543430875134
294	2	2	5,2	0,0	217	149	0.000745466660039	0.01502018326175234
297	2	0	0,4	5,2	183	149	0.000101920769318	0.0035467773335702084
306	10	11	2,14	6,6	298	149	0.934668392173	1.0
307	1	4	0,4	0,0	298	149	1	1.0
310	286	0	147,86	0,2	298	149	1	1.0
351	21	0	8,1	2,2	275	149	0.000423015258081	0.010011976850650743
352	22	23	11,2	16,24	275	149	0.018040304025	0.13146682059226888
353	1	23	2,2	16,24	298	149	0.316680085897	0.8503702708020411
354	12	11	1,1	4,2	298	149	0.0201787202796	0.14180701966344506
355	10	0	3,4	0,2	262	149	0.496283959095	1.0
