ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	4	0	2,0	0,5	252	149	0.00184466076487
16	6	2	2,0	3,10	298	149	0.000298184121195
17	8	0	5,12	2,0	273	149	0.59130586866
22	2	5	0,0	6,6	209	149	0.0617638762164
41	0	5	0,2	4,15	298	149	0.29175612944
45	2	0	4,0	0,2	253	149	0.0433101851598
48	43	46	34,51	16,13	298	149	0.00116758259954
90	83	15	54,39	4,0	212	149	0.00163118983619
96	0	3	21,42	10,3	298	149	6.59266885056e-05
99	1	2	28,19	237,234	298	149	0.289881292597
101	4	12	0,0	3,10	298	149	0.00362668302827
102	4	12	0,0	3,10	267	149	0.00276754116246
107	100	1	186,104	4,0	235	149	0.59409441171
109	149	0	216,88	2,0	298	149	1
110	136	0	173,94	0,2	251	149	1
111	180	2	255,163	0,0	214	149	0.554877716079
112	8	4	5,2	2,16	203	149	0.108913344021
113	14	48	22,11	64,38	203	149	0.786092795215
114	8	48	9,16	64,38	222	149	0.357307060716
115	8	10	7,2	17,11	222	149	0.110143477642
116	175	2	151,98	0,0	298	149	0.529854458678
118	35	0	29,43	0,1	298	149	1
119	11	0	6,0	0,2	295	149	0.0338047490662
120	11	15	10,0	12,22	295	149	0.0797392156092
121	0	15	2,2	12,22	298	149	0.163610433918
122	2	2	2,0	4,0	298	149	1
123	0	15	2,0	12,22	271	149	0.734671870756
126	6	0	10,0	0,4	187	149	0.00936957572458
127	2	26	2,4	29,4	243	149	0.293951326582
134	26	2	0,4	0,0	289	149	1
136	1	403	0,0	192,264	201	149	1
139	351	2	168,229	0,0	262	149	1
140	669	0	426,377	0,2	279	149	1
141	166	1	58,54	0,0	287	149	1
142	210	2	90,112	0,0	298	149	0.529208341338
144	124	8	75,43	2,0	298	149	0.00713552118038
145	32	0	17,19	2,0	298	149	0.913801227299
151	81	7	60,56	5,0	216	149	0.148541808066
152	59	0	65,31	1,0	265	149	1
154	0	2	2,0	0,0	178	149	1
161	3	4	34,21	1,12	298	149	0.025886847519
162	3	4	66,46	1,12	273	149	0.00383561732984
163	4	2	77,58	2,0	273	149	0.0088057892102
168	6	0	2,8	2,0	239	149	0.349332760611
180	52	2	16,8	0,0	217	149	0.544132591027
181	14	2	25,70	0,0	298	149	0.0260634820954
185	2419	4	202,195	1,0	246	149	1
206	87	0	52,29	0,4	294	149	0.0741954639887
240	51	1	6,6	0,0	212	149	0.344963673012
241	0	11	2,0	11,5	281	149	0.405398162131
245	1	3	5,0	7,0	271	149	1
246	2	14	4,2	22,0	271	149	0.25471859218
254	11	26	2,2	37,2	294	149	0.0296872622052
256	46	3	53,2	4,0	221	149	0.535720742776
258	2	33	0,0	37,0	298	149	1
261	10	2	12,0	0,0	198	149	1
262	47	1	27,0	0,0	198	149	1
263	2	67	0,0	36,0	247	149	1
264	13	67	5,0	36,0	298	149	1
266	45	2	22,0	0,0	210	149	1
267	62	6	31,0	0,0	210	149	1
268	54	3	23,2	2,0	210	149	0.369246190003
270	2	26	0,0	12,0	185	149	1
271	2	14	0,0	3,2	185	149	0.233623165932
273	6	26	2,0	12,0	264	149	1
275	7	26	2,0	12,0	298	149	1
276	7	26	2,0	12,0	298	149	1
277	22	3	2,0	2,0	264	149	1
278	42	14	14,0	3,2	264	149	0.287695994337
282	4	1	2,2	2,0	198	149	0.394448005459
283	224	10	106,61	3,0	273	149	0.0309662421906
284	177	1	106,63	6,0	277	149	0.0575841409261
285	77	1	46,17	0,0	245	149	0.415053170335
287	103	2	59,45	0,0	298	149	0.825194133351
288	169	1	66,59	0,0	292	149	1
290	12	71	6,0	15,15	245	149	0.876797853637
291	2	0	2,0	4,0	294	149	1
292	2	0	0,0	4,4	294	149	2.30446998262e-06
294	2	2	5,2	0,0	217	149	0.000745466660039
297	2	0	0,4	5,2	183	149	0.000101920769318
306	10	11	2,14	6,6	298	149	0.934668392173
307	1	4	0,4	0,0	298	149	1
310	286	0	147,86	0,2	298	149	1
351	21	0	8,1	2,2	275	149	0.000423015258081
352	22	23	11,2	16,24	275	149	0.018040304025
353	1	23	2,2	16,24	298	149	0.316680085897
354	12	11	1,1	4,2	298	149	0.0201787202796
355	10	0	3,4	0,2	262	149	0.496283959095
356	9	0	4,10	1,0	230	149	1
384	4	0	9,13	2,0	259	149	0.671673763143
385	2	26	0,3	13,11	297	149	0.845128132651
386	11	258	0,5	176,84	298	149	0.111673070863
387	10	2	0,2	7,0	275	149	0.0886849968138
388	15	10	7,6	6,0	298	149	0.274562786744
390	6	1	5,0	0,0	233	149	1
392	129	1	142,61	0,0	298	149	0.583246007353
395	7	26	10,5	56,24	284	149	0.534576726656
399	0	6	0,2	2,0	271	149	0.21211819019
400	2	45	10,3	34,31	298	149	0.0198523028502
401	2	45	10,3	34,31	298	149	0.0198523028502
402	8	45	14,7	34,31	298	149	0.203479918019
405	106	0	101,113	2,0	298	149	1
406	184	1	178,131	0,0	268	149	1
411	11	0	9,19	2,0	218	149	0.715716400591
412	91	1	177,84	0,2	237	149	0.761965844652
415	0	4	0,2	2,4	214	149	0.773093948064
424	13	0	12,7	0,2	298	149	0.584810329613
429	27	0	60,35	0,2	259	149	0.683498827348
432	12	11	1,0	5,2	298	149	0.000226332171444
441	0	26	0,2	8,14	298	149	0.309338559653
449	2	11	1,0	19,6	268	149	0.11000435124
457	273	2	255,113	2,0	235	149	0.835126225726
458	4	15	9,8	34,9	241	149	0.399269101952
459	44	0	85,96	2,0	298	149	0.632094781276
460	73	2	51,39	2,1	232	149	0.844601114705
461	0	53	2,0	32,28	268	149	1
462	0	44	4,0	27,29	286	149	0.571493591204
463	0	44	2,0	27,29	241	149	0.652898671853
464	59	2	48,60	0,0	298	149	0.422069003357
465	44	0	27,29	2,0	298	149	0.671803457479
466	2	0	6,0	2,0	216	149	1
468	1	8	0,0	13,9	232	149	0.226517923419
469	1	8	0,0	13,9	202	149	0.221293886048
477	0	24	2,0	7,8	298	149	0.733460443191
478	137	2	86,41	0,2	298	149	0.48630898238
479	10	6	16,9	0,8	232	149	0.195952784063
485	2	14	0,0	18,4	298	149	0.454209596277
486	2	14	4,0	18,4	298	149	0.504546457663
487	14	1	18,4	0,0	298	149	0.403805161236
500	3	0	4,0	2,0	289	149	1
506	185	0	242,199	1,0	298	149	1
507	0	243	4,0	83,90	298	149	1
508	863	0	995,527	3,5	291	149	1
516	254	4	144,74	1,0	198	149	0.575761536629
518	614	2	266,162	4,3	229	149	0.278722537917
519	262	1	102,94	0,0	229	149	1
520	180	1	89,56	0,0	211	149	1
522	539	4	254,126	2,0	211	149	1
523	478	11	264,191	4,0	230	149	0.0297544236409
524	0	375	0,2	211,136	271	149	1
542	2	0	0,0	2,2	264	149	4.26049022073e-06
550	0	1	7,2	4,0	248	149	0.000503170273073
551	9	10	15,9	16,0	264	149	0.115818408547
