ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
52606	1	589	0	175	267	149	1	1.0	0.001	0.0	0.001
52607	151	4	68	0	182	149	0.169391288486	0.2655204374810878	0.969	1.0	-0.031
52608	811	4	331	0	240	149	1	1.0	0.992	1.0	-0.008
52623	0	6	17	22	176	149	0.000469708893882	0.0020488359958853947	0.0	0.395	-0.395
52627	0	44	1	166	216	149	1	1.0	0.0	0.004	-0.004
52629	3	4	0	8	267	149	0.00709274230365	0.018446527019716146	0.295	0.0	0.295
52631	84	0	207	12	251	149	0.00183950674836	0.006219047144942048	1.0	0.911	0.089
52633	1	0	26	15	236	149	0.00607812164353	0.016301920737633747	1.0	0.523	0.477
52635	0	1	5	0	275	149	1.19356207345e-05	9.631673228666774e-05	0.0	1.0	-1.0
52645	3	0	120	14	305	149	0.0134179964141	0.03084625320147463	1.0	0.807	0.193
52646	7	0	64	17	246	149	0.0026301160785	0.008279083455064394	1.0	0.695	0.305
52648	73	0	246	11	283	149	0.00558724294739	0.015216458719720022	1.0	0.922	0.078
52651	5	8	10	30	245	149	0.452154429781	0.6028820563448796	0.275	0.169	0.106
52652	0	8	3	30	263	149	0.149442958691	0.23798661648217542	0.0	0.054	-0.054
52662	16	13	7	0	232	149	0.000215570460038	0.001085902704308768	0.441	1.0	-0.559
52663	47	10	39	0	614	149	4.12213456568e-05	0.0002728049768311208	0.533	1.0	-0.467
52665	20	2	33	0	299	149	0.0388033865075	0.07501912508497581	0.833	1.0	-0.167
52666	5	2	0	40	256	149	2.48853470064e-06	2.5711623033282417e-05	0.593	0.0	0.593
52667	48	0	227	7	215	149	0.0542387412615	0.09992811389953457	1.0	0.957	0.043
52674	0	1179	5	1987	436	149	1	1.0	0.0	0.001	-0.001
52675	0	445	5	585	436	149	1	1.0	0.0	0.003	-0.003
52676	39	1179	7	1987	265	149	0.0102115120743	0.024750331964599255	0.018	0.002	0.016
52677	30	445	16	585	265	149	0.0072572708625	0.018782221158675803	0.037	0.015	0.022
52678	4199	1	5883	0	269	149	1	1.0	1.0	1.0	0.0
52679	1479	1	1703	0	234	149	1	1.0	0.999	1.0	-0.001
52689	22	0	169	12	316	149	0.00776819093032	0.019863561032277155	1.0	0.869	0.131
52690	47	456	22	621	382	149	0.000243588024899	0.0011998776930810574	0.039	0.014	0.025
52691	461	0	331	14	318	149	1.0934364678e-05	8.918788371497229e-05	1.0	0.917	0.083
52692	876	5	439	3	252	149	0.783218427607	0.9286175627717751	0.99	0.989	0.001
52695	9	0	52	5	343	149	0.0086541056982	0.021626079463508984	1.0	0.819	0.181
52696	4	5	29	54	307	149	0.912385398493	1.0	0.28	0.207	0.073
52697	3003	3	3244	0	249	149	1	1.0	0.998	1.0	-0.002
52698	115	3	133	0	192	149	0.38246496291	0.5239730429936521	0.967	1.0	-0.033
52699	3714	497	5155	660	221	149	0.780803389991	0.9263261311507086	0.834	0.84	-0.006
52700	507	0	770	9	1240	149	0.00160964150341	0.005586294316862318	1.0	0.911	0.089
52701	507	1630	788	2278	1251	149	0.503266037366	0.6591417396388279	0.036	0.04	-0.004
52702	15	8	7	15	271	149	0.0213650904327	0.045415551345104395	0.508	0.204	0.304
52704	17	8	17	15	277	149	0.248778350726	0.36832683785612147	0.533	0.379	0.154
52707	30	8	31	15	280	149	0.231195243145	0.34680104746129364	0.666	0.524	0.142
52708	4	8	1	15	240	149	0.0351994305028	0.06905096550754398	0.237	0.04	0.197
52709	8	8	1	15	243	149	0.00128901017015	0.004659743179059817	0.38	0.039	0.341
52711	0	1630	9	2278	300	149	1	1.0	0.0	0.002	-0.002
52712	0	15	6	15	300	149	0.00192225195945	0.0064361575719236765	0.0	0.166	-0.166
52713	20	8	12	15	396	149	0.0405219210797	0.0778160425554982	0.485	0.231	0.254
52714	20	2	12	1	396	149	0.785819061997	0.9306424475503466	0.79	0.819	-0.029
52715	20	15	18	15	396	149	0.83044422521	0.9717252112879685	0.334	0.311	0.023
52716	43	8	44	15	445	149	0.207684423344	0.31614399935943566	0.643	0.496	0.147
52717	9	1630	0	2278	328	149	1	1.0	0.003	0.0	0.003
52719	32	1630	32	2278	377	149	1	1.0	0.008	0.006	0.002
52720	28	15	68	15	377	149	0.0438454055937	0.08327758267778944	0.425	0.642	-0.217
52721	23	261	47	451	346	149	0.539034479508	0.6941346411797538	0.037	0.043	-0.006
52723	11	261	15	451	328	149	0.649709288836	0.8058996452659609	0.019	0.015	0.004
52724	6	1630	15	2278	328	149	1	1.0	0.002	0.003	-0.001
52727	9	5	0	7	252	149	5.90479793217e-05	0.0003687844768069981	0.516	0.0	0.516
52729	384	13	583	9	223	149	0.0852538759984	0.14697485244729044	0.952	0.977	-0.025
52730	267	0	511	12	278	149	0.00524757501014	0.014477458929810798	1.0	0.958	0.042
52734	0	13	13	6	238	149	7.35426337828e-07	9.248913664636883e-06	0.0	0.576	-0.576
52735	46	79	20	69	224	149	0.0346721093706	0.06823334599483513	0.279	0.162	0.117
52736	86	2	79	3	187	149	0.544035361006	0.6987927861079402	0.972	0.955	0.017
52737	20	140	4	113	233	149	0.00400885074967	0.011629234255476656	0.084	0.022	0.062
52738	32	6	96	63	212	149	0.00395340306002	0.011499871550430174	0.789	0.517	0.272
52739	133	81	228	192	200	149	0.142625465778	0.22869477724566684	0.55	0.469	0.081
52740	113	10	168	23	233	149	0.258574710251	0.37967410510871263	0.878	0.824	0.054
52741	192	10	285	23	236	149	0.247500666671	0.3667939455503994	0.924	0.887	0.037
52744	14	92	0	139	301	149	2.25685041368e-05	0.00016485666017336393	0.07	0.0	0.07
52745	11	42	21	142	345	149	0.252934371953	0.3729686365636367	0.102	0.06	0.042
52746	595	0	3446	68	3530	149	5.49437632391e-07	7.178257008629889e-06	1.0	0.681	0.319
52747	8	2	172	0	245	149	0.0196477300528	0.04231680532054932	0.709	1.0	-0.291
52749	0	4	18	117	164	149	0.0172876479304	0.03809718669853436	0.0	0.123	-0.123
52751	0	2	1	15	188	149	0.259161602234	0.3803250355222087	0.0	0.05	-0.05
52752	1864	6	1373	9	346	149	0.492067347919	0.6467406295200353	0.993	0.985	0.008
