IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
908	2	394	0	171	149
0	2	34	177	185	149
12	80	8	63	1537	149
181	1	86	0	1215	149
19	8	0	1	344	149
101	5	54	1	211	149
0	2	11	8	197	149
0	25	3	20	182	149
6	0	33	3	298	149
0	3	2	66	192	149
196	5	31	1	251	149
0	4	4	11	206	149
1	3	0	1	215	149
1	0	69	3	181	149
47	0	161	49	347	149
5	0	22	3	399	149
4	0	273	2	200	149
266	0	530	8	182	149
0	1	1	6	203	149
0	1	1	16	252	149
44	3	34	6	297	149
2	7	7	6	550	149
16	34	22	39	724	149
0	2	3	161	283	149
341	3	258	2	301	149
208	4	145	0	301	149
32	2	29	1	600	149
3	0	4	3	451	149
32	4	22	26	751	149
5	9	7	18	156	149
6	32	2	0	166	149
0	4	12	23	348	149
2	35	2	33	211	149
8	0	108	14	436	149
2	1	2	2	153	149
235	5	161	2	263	149
177	0	235	1	2017	149
176	1	22	0	156	149
32	447	8	111	215	149
822	2	216	1	261	149
9	32	2	17	270	149
1	580	1	786	156	149
4	253	4	837	159	149
1	0	1	1	174	149
1	44	0	4	153	149
174	2	49	0	270	149
0	1	1	7	372	149
62	3	26	2	169	149
209	0	18	1	244	149
32	598	5	203	466	149
13	598	2	203	158	149
47	181	9	21	244	149
8	0	25	6	189	149
11	7	25	29	289	149
4	122	2	33	153	149
87	85	12	13	185	149
6	31	5	7	179	149
101	2	17	1	1099	149
172	2	207	2	223	149
0	13	1	58	327	149
0	10	2	26	212	149
5	2	6	20	288	149
1	6	0	39	226	149
0	8	2	135	236	149
7	83	6	103	170	149
89	19	87	32	164	149
0	15	1	14	178	149
24	228	1	49	229	149
7	3	10	4	162	149
443	2	152	0	912	149
766	2	257	0	1456	149
324	1	105	0	693	149
673	61	209	15	2170	149
13	43	4	5	197	149
30	11	9	3	154	149
9	0	2	1	237	149
0	2	1	12	161	149
4	0	10	1	153	149
117	4	76	2	153	149
40	2	18	0	152	149
24	1	15	0	153	149
69	74	32	55	470	149
66	2	31	45	464	149
298	70521	129	23161	369	149
2	0	0	1	167	149
54	1	32	0	153	149
1	4	6	14	395	149
56	87	14	35	188	149
35	5	51	4	164	149
538	4	387	2	165	149
2	11	57	6	634	149
2	52	3	21	185	149
47	11	5	0	664	149
6	10	0	77	175	149
10	0	19	2	191	149
0	1	1	9	205	149
1297	0	583	1	188	149
37	13	10	0	173	149
0	8	2	17	251	149
31	33	7	15	161	149
0	3	40	20	194	149
261	3	143	1	188	149
4	66	0	15	164	149
1	3	0	3	644	149
9	133	29	112	1687	149
6	63	34	114	2544	149
6	63	24	114	1396	149
0	63	5	114	312	149
2	32	3	89	502	149
0	32	4	89	262	149
831	0	200	2	1090	149
259	3	20	0	311	149
124	35	34	10	196	149
87	3	26	0	196	149
8	142	1	57	180	149
0	304	3	136	374	149
39	37	7	2	173	149
2	42	0	15	189	149
1497	3	183	1	259	149
21	85	3	6	164	149
68	619	11	121	164	149
957	17	253	10	1526	149
1613	3	658	0	287	149
3072	29	101	4	292	149
3880	11	138	3	403	149
837	11	41	3	260	149
57	20	81	38	155	149
6	36	2	32	212	149
0	6	2	3	212	149
204	356	71	100	1939	149
293	2	121	0	2266	149
597	1	215	0	2329	149
6	0	40	1	153	149
0	1	7	40	208	149
7	0	8	1	156	149
84	0	98	1	161	149
77	0	92	2	154	149
6	383	4	332	223	149
0	23	1	52	153	149
17	0	57	4	193	149
17	0	46	1	518	149
23	8	123	14	172	149
0	3	19	5	172	149
0	1	2	167	560	149
0	1	3	234	160	149
4	1	6	8	319	149
0	65	12	275	156	149
2	2	2	3	155	149
29	1	42	2	240	149
60	0	187	6	1159	149
94	587	74	664	188	149
2	631	0	48	174	149
4	426	0	47	219	149
2	0	0	23	203	149
2	0	1	23	193	149
1	0	22	5	210	149
6	0	99	5	215	149
5	0	79	2	154	149
0	2	1	80	219	149
25	0	178	1	278	149
14	0	70	1	385	149
3	14	1	109	256	149
0	4	1	4	153	149
1	89	0	7	1060	149
38	5	0	5	1098	149
20	40	0	23	259	149
3	0	6	1	244	149
1	127	1	105	165	149
213	1	181	0	188	149
5	165	9	125	219	149
904	2	98	0	176	149
22	4712	9	3550	182	149
602	5	295	7	254	149
390	13	233	6	175	149
24	20	8	9	206	149
2	33	3	17	224	149
0	1	2	0	340	149
4	228	5	310	251	149
2	6	5	2	153	149
29	2	26	0	438	149
43	6	32	13	604	149
16	6	6	13	315	149
16	4	6	4	315	149
207	3	14	0	174	149
8	64	12	49	216	149
8	7	10	42	653	149
16	1	8	0	203	149
0	9	1	443	177	149
24	0	238	11	292	149
0	59	1	128	153	149
18	2	11	0	286	149
543	2	74	0	1220	149
2	3	6	15	182	149
118	704	24	172	305	149
137	4	53	2	337	149
178	3	43	0	220	149
182	81	48	25	224	149
7	81	5	25	153	149
31	216	12	161	493	149
45	0	22	4	407	149
0	1	45	84	200	149
6	789	6	513	163	149
20	856	18	527	188	149
2	36	2	11	194	149
2	33	0	19	154	149
106	104	325	660	438	149
3	0	5	2	353	149
20	47	24	88	1270	149
0	1	25	3915	153	149
315	0	2323	1	265	149
316	0	6213	1	261	149
234	2	115	0	1361	149
2	0	18	86	368	149
0	1	4	425	174	149
28	144	2	13	310	149
1	11	0	3	159	149
172	0	167	2	179	149
0	2	2	1	157	149
0	76	1	128	157	149
8210	15	3444	2	257	149
10	37	35	16	215	149
35	100	20	36	192	149
322	0	416	1	985	149
17	0	8	7	234	149
31	183	19	80	152	149
2	398	0	96	167	149
2	90	2	20	225	149
36	37	21	29	155	149
8	0	19	3	244	149
6	6	8	9	237	149
0	90	15	261	348	149
0	90	13	261	277	149
0	240	7	696	318	149
0	1	17	14	821	149
0	10	1	3	154	149
1	0	3	2	226	149
2	0	8	20	647	149
3	42	4	23	167	149
89	2	26	0	178	149
2	4	0	2	163	149
8	0	50	1	186	149
0	21	10	23	267	149
7	0	2	1	205	149
285	21	215	23	203	149
2	35	4	23	169	149
6	269	4	227	169	149
1	5	10	455	337	149
948	4	774	1	158	149
1	78	0	46	162	149
7	2	10	0	216	149
1712	157	3356	216	226	149
7177	21	3723	12	203	149
1812	21	1108	12	585	149
44	5409	20	2635	531	149
50	65	2	31	296	149
8	25	6	13	220	149
84	24	57	15	176	149
3	7	5	13	275	149
1	0	6	1	275	149
329	56	116	29	161	149
20	2	24	3	245	149
8	101	0	43	231	149
35	1	25	0	153	149
0	9	3	2	158	149
12	62	0	11	158	149
1	20	0	13	153	149
2	45	2	137	283	149
17	2	16	1	164	149
9	30	6	25	156	149
6	0	6	6	1098	149
16	2	25	2	172	149
0	42	1	64	165	149
84	27	3	2	1044	149
12	5	27	44	1088	149
0	1	5	5	161	149
1	5	4	7	161	149
0	7	3	31	158	149
52	2	88	13	494	149
9	161	9	57	155	149
1	2	4	25	161	149
0	2	11	235	297	149
3	2	4	0	203	149
35	2	27	0	193	149
0	5	2	34	174	149
2	60	1	30	229	149
41	35	19	20	161	149
0	5	10	198	339	149
1	4	2	0	173	149
0	7	2	21	389	149
90	2	7	0	195	149
30	4	40	2	405	149
2	133	2	41	205	149
24	133	11	41	762	149
10	8	7	6	182	149
0	130	7	386	155	149
0	118	5	34	154	149
161	286	52	135	275	149
25	32	4	17	197	149
7	2	7	3	188	149
644	7	344	1	3481	149
129	105	42	31	158	149
69	2	184	8	203	149
429791	146	36249	8	522	149
3	0	0	2	282	149
192	6	40	6	183	149
191	3	109	0	176	149
2	12	93	144	274	149
2	107	0	38	176	149
7	23	0	23	261	149
2	86	0	28	153	149
0	22	4	30	400	149
70	0	2039	8	309	149
8	1	16	0	905	149
0	13	2	27	159	149
631	2	116	0	863	149
9	170	0	77	177	149
120	0	57	2	218	149
430	0	140	2	321	149
313	3	84	1	252	149
0	2	2	0	226	149
20	1237	19	801	166	149
618	8	482	3	158	149
595	2	444	0	245	149
9	0	51	1	154	149
1	0	0	32	165	149
747	9	1262	8	1280	149
360	166	544	297	930	149
1502	7	1058	0	176	149
2	97	11	132	207	149
8	14	4	9	167	149
130	1	81	2	257	149
14	781	6	879	153	149
57	14	23	18	312	149
824	14	896	18	308	149
857	4	902	1	490	149
49	4	24	1	331	149
834	0	722	1	331	149
19	60	44	93	440	149
19	5	44	1	444	149
19	60	30	93	345	149
19	5	30	1	349	149
60	5	93	1	153	149
27	304	5	95	152	149
1	34	0	21	152	149
7	287	0	56	153	149
45	6	15	9	467	149
0	12	11	11	164	149
90	70	1698	18	354	149
1210	2	605	12	335	149
0	1	5	5	158	149
138	0	16	1	812	149
159	3	16	3	812	149
1	25	0	13	159	149
18	4	4	5	302	149
13	1	37	0	256	149
7	8	0	4	220	149
9	784	10	356	230	149
14	29	2	13	241	149
210	4	262	4	221	149
876	0	604	3	2002	149
0	195	6	381	192	149
5	0	262	2	294	149
12	0	292	2	315	149
10	3	30	0	170	149
5	35	18	24	847	149
1	35	10	24	675	149
0	4	3	2	155	149
5	2	1	1	155	149
9	23	7	17	196	149
145	2	76	1	214	149
226	0	155	2	713	149
0	71	15	269	171	149
38	2	28	4	179	149
2	2	1	0	160	149
18	2	11	0	233	149
178	10	48	3	304	149
0	13	2	17	760	149
14	3	12	3	167	149
11	367	4	216	458	149
0	8	1	6	820	149
9	29	4	34	236	149
703	3	1278	9	884	149
452	6	449	12	153	149
2	2	6	27	593	149
1	67	5	113	249	149
0	3	3	287	224	149
1	13	4	20	158	149
3	0	11	24	197	149
4	109	76	192	210	149
6	0	14	2	358	149
18	4	111	9	309	149
209	13	62	0	263	149
25	5	6	8	350	149
4	0	9148	6	307	149
6	0	31	2	481	149
0	2	4	2	179	149
0	1	3	0	179	149
4	0	66	15	695	149
4	0	2	14	385	149
3	14	9	19	165	149
2	147	36	508	227	149
4	3638	15	2356	166	149
51	0	34	1	233	149
11	93	7	19	433	149
2	115	3	36	156	149
0	4	3	5	278	149
0	1	9	2	267	149
4	1	12	42	232	149
4	0	20	3	394	149
4	0	12	2	275	149
4	0	10	1	227	149
9	0	15	1	269	149
5	0	6	1	191	149
68	0	12	2	229	149
6	0	66	9	185	149
0	9	4	97	153	149
1	81	0	23	162	149
0	35	6	128	645	149
18	100	2	34	205	149
15	3	4	0	205	149
494	2	119	0	291	149
472	4	215	5	154	149
592	13	290	4	204	149
124	13	80	4	199	149
2	0	2	2	213	149
6	0	38	4	236	149
854	2	47	0	1771	149
3894	4	926	8	191	149
476	4	47	0	287	149
4	13	0	6	164	149
0	3	3	13	226	149
1	0	18	1	239	149
1	1	0	2	282	149
3	8	1	0	250	149
20	2	6	0	153	149
1	22	3	2	250	149
124	14	27	2	153	149
7	4	6	28	161	149
3	75	6	29	155	149
0	28	1	34	252	149
6	83	0	34	266	149
1	22	6	53	152	149
4	61	1	62	155	149
2	24	1	74	151	149
2	0	18	7	158	149
0	14	4	110	291	149
0	6	3	173	598	149
125	588	26	160	159	149
22	4	1	0	159	149
1	10	1	17	662	149
7	6	50	8	445	149
92	7	10	5	212	149
464	8	293	0	225	149
609	1	289	1	575	149
35	111	15	47	723	149
2	2	21	5	158	149
109	3	35	0	1855	149
6	2	1	0	180	149
14	91	5	39	215	149
6	4	5	2	215	149
61	96	29	50	167	149
0	29	1	11	158	149
3	42	6	114	309	149
5	0	24	3	170	149
183	18	136	12	167	149
183	134	142	158	170	149
18	134	18	158	152	149
2	82	0	66	153	149
7	6	18	36	326	149
2	0	4	5	314	149
1	48	0	34	165	149
3	96	4	30	272	149
10	0	76	2	191	149
2	0	70	2	265	149
136	3	102	11	626	149
50	1	29	1	352	149
154	189	34	104	1414	149
6	5052	12	3132	174	149
2	7	2	9	291	149
0	48	4	190	477	149
8	19	3	5	152	149
73	3	22	0	197	149
38	4	21	2	211	149
806	5	114	0	293	149
29	0	41	2	328	149
4	4	1	14	213	149
3	127	3	214	157	149
6	1	2	0	186	149
36	3	159	20	175	149
22	6	2	0	203	149
459	3	378	6	301	149
130	215	26	130	1232	149
1	437	0	138	218	149
39	1020	8	309	168	149
708	2	540	0	726	149
25	34	6	9	198	149
112	0	44	4	371	149
187	0	166	2	248	149
3	2	36	3	567	149
0	2	11	0	272	149
8	9	4	4	161	149
26	43	5	0	360	149
831	2	287	0	580	149
0	1	5	0	272	149
83	0	120	4	1210	149
66	2	42	2	154	149
0	5	2	0	545	149
44322	0	39131	3	695	149
34232	1	35723	0	158	149
0	27	2	40	212	149
5	123	0	40	159	149
36	0	12	1	371	149
23	153	3	21	158	149
19	85	6	85	154	149
28	27	66	10	251	149
0	34	2	214	187	149
294	1	126	0	176	149
8	59	4	19	155	149
65	29	19	4	168	149
0	1	5	19	314	149
2	0	316	2	541	149
2	62	2	5	175	149
4	3	14	9	372	149
15	2	48	10	182	149
5	140	15	244	321	149
310	4	115	0	377	149
1	0	0	1	372	149
2	37	3	344	198	149
37	0	344	11	332	149
0	60	3	357	185	149
12	0	34	8	164	149
17	0	102	6	545	149
0	24	1	31	250	149
2	6	3	8	266	149
176	6	584	53	523	149
237	2	926	70	807	149
67	2	395	70	433	149
0	2	85	70	203	149
6	3	10	0	258	149
77	0	64	2	158	149
30	68	20	49	161	149
124	104	56	28	176	149
28	4	46	3	438	149
358	0	279	3	406	149
6	1	8	0	677	149
6	123	5	184	260	149
2	5	4	0	215	149
217	2	111	0	284	149
50	62	145	566	215	149
21	4	16	6	155	149
10	6	13	12	167	149
2	2	6	4	152	149
0	81	3	75	348	149
1	45	0	15	153	149
0	148	4	99	269	149
0	11	2	45	287	149
2	260	1	122	153	149
0	10	3	23	153	149
4	3	4	0	246	149
18	3	8	0	294	149
126	1	994	0	361	149
2963	2	3473	3	3316	149
3	51	0	15	279	149
13	2	2	0	273	149
0	88	2	94	185	149
112	1	157	4	3231	149
2	42	0	81	180	149
2	42	0	81	191	149
47	13	54	7	152	149
35	21	22	0	863	149
1	33	1	49	231	149
19	0	44	1	215	149
2	13	1	249	153	149
4	0	3	4	176	149
0	6	6	6	191	149
14	0	6	23	305	149
2055	0	6787	1	347	149
98	2	58	0	296	149
5	1499	3	438	153	149
1728	9	427	4	855	149
1724	0	401	1	151	149
74	0	11	1	155	149
53	1703	8	398	153	149
10	1494	6	497	494	149
38	8	47	9	218	149
134	6	92	0	167	149
1	237	0	217	162	149
2	32	0	22	314	149
40	2	24	0	301	149
11	29	3	28	241	149
5	83	3	44	232	149
144	7	54	5	150	149
28	10	38	29	210	149
899	5	984	7	1697	149
0	2	1	9	232	149
0	2	1	0	165	149
2	65	0	36	377	149
81	2	49	0	325	149
69	9	20	10	195	149
6	53	2	24	327	149
3	262	1	65	169	149
80	81	32	28	152	149
1	2	0	2	250	149
172	9	129	11	689	149
0	24	2	53	167	149
4	0	69	1	166	149
23	44	21	55	693	149
26	2	8	8	197	149
6172	0	3886	4	1610	149
226	0	176	2	219	149
1704	3	1456	5	898	149
751	10	207	0	153	149
15	2	37	8	465	149
19	0	171	7	288	149
0	7	1	0	189	149
2	27	1	12	429	149
2	21	0	17	201	149
40	10	39	10	164	149
24	38	15	28	164	149
19	628	15	632	212	149
1158	23	139	0	335	149
0	4	7	11	223	149
30	0	98	4	3460	149
0	109	2	62	306	149
1	58	2	33	188	149
4	39	6	24	183	149
4	0	0	5	156	149
74	4	48	8	410	149
1	9	3	3	203	149
8	3	57	13	227	149
1	8	4	229	208	149
183	11	15	3	204	149
0	10	4	104	280	149
250	2	41	0	163	149
1	20	0	5	160	149
0	29	7	54	153	149
278	4	17	0	385	149
64	2	281	3	436	149
0	12	1	37	196	149
12	0	323	1	192	149
11	0	424	4	587	149
28	0	443	5	858	149
194	1	38	2	1347	149
29	90	6	26	182	149
65	381	18	99	354	149
50	12	64	13	171	149
16	2	6	2	153	149
2	8	4	12	333	149
35	1	19	6	260	149
7	255	0	72	153	149
59	255	17	72	1348	149
39	0	67	2	917	149
16	3	81	3	2075	149
0	9	1	205	262	149
0	41	16	46	221	149
103	1	56	0	268	149
37	13	17	0	354	149
3	130	0	5	186	149
800	1	8	0	335	149
9	107	20	138	1708	149
38	185	10	80	353	149
125	4	45	0	253	149
91	17	111	14	254	149
2416	4	1005	0	1537	149
27	17	15	4	249	149
260	141	778	79	494	149
24	311	22	887	452	149
0	25	39	894	383	149
183	3	44	0	194	149
7	72	7	31	254	149
1	28	2	2	185	149
17	16	11	4	161	149
15	0	237	1	372	149
66	2	396	26	194	149
55	136	370	92	1230	149
25	0	257	6	316	149
2	0	6	1	222	149
6	0	2	4	848	149
2475	0	1241	1	302	149
1	54	1	41	165	149
0	184	1	88	211	149
22	47	30	127	396	149
0	47	9	127	298	149
0	47	5	127	333	149
22	0	26	5	247	149
22	0	26	1	212	149
10	425	4	189	228	149
0	2	2	2	152	149
9	2	3	11	335	149
14	58	9	21	305	149
32	0	498	3	2682	149
2	0	448	104	155	149
1	4	2	6	150	149
9	3	9	1	150	149
8	118	0	40	156	149
8	886	11	440	156	149
4	94	8	79	259	149
85	3	134	48	3418	149
0	2	1	15	205	149
10	0	8	1	576	149
10	0	9	1	587	149
10	1	10	2	594	149
0	1	3	2	212	149
0	1	3	2	167	149
0	1	2	2	156	149
180	7809	93	4225	265	149
8993	1	4706	0	553	149
4	4	4	4	169	149
4	2	5	2	309	149
4	2	5	2	289	149
2	1	50	3	154	149
0	43	1	225	361	149
0	7	1	3	270	149
10	34	7	10	545	149
27	4	63	1	614	149
0	1	2	0	153	149
21	4	10	3	194	149
0	1	4	33	173	149
2	1	9	33	161	149
2479	12	801	6	203	149
55	8	28	5	197	149
38	9	79	5	1662	149
72	21	9	0	304	149
1173	1	584	0	1749	149
521	48	273	19	1122	149
1	0	3	2	1145	149
25	1	32	0	197	149
0	16	1	19	236	149
7	18	3	0	170	149
1	31	0	4	170	149
2	875	12	386	279	149
91	2	83	2	688	149
2	0	12	11	176	149
26	2	15	0	223	149
0	14	6	57	520	149
1	12	0	18	239	149
2	24	7	30	286	149
6	2	13	0	299	149
4	5	113	48	206	149
4	2	6	0	152	149
1	9	0	23	170	149
193	295	71	45	254	149
6	13	4	36	159	149
49	16	50	43	401	149
68	0	35	2	691	149
117	16	83	43	943	149
2	2	0	9	197	149
0	4	2	7	265	149
0	2	1	0	629	149
56	0	385	7	497	149
7	10	2	0	177	149
2	6	3	3	638	149
3	45	0	28	164	149
2	42	0	2	199	149
0	12	2	2	154	149
2	5	0	12	295	149
110	3	48	5	251	149
47	5	54	4	188	149
151	3	148	8	506	149
14	8	1	26	444	149
27	2	264	2	354	149
4	0	1	8	215	149
4	39	1	217	224	149
0	39	8	217	158	149
1	0	20	4	415	149
3	6	0	7	210	149
2	360	5	107	245	149
13	0	66	3	174	149
1	3	0	2	215	149
0	9	1	9	321	149
0	2	4	13	269	149
15	25	37	7	269	149
1	7	0	27	316	149
10	64	2	137	253	149
77	91	34	37	3424	149
8	29	1	28	176	149
2	9	0	12	161	149
19	0	16	2	249	149
79	3	134	8	647	149
0	4	1	27	153	149
0	5	3	1199	354	149
4	425	4	583	247	149
2	0	0	2	155	149
4	65	3	13	252	149
102	2	30	0	211	149
4	7	3	0	164	149
16	4	19	4	158	149
11	0	14	2	158	149
156	143	47	40	912	149
0	10	7	28	724	149
15	132	2	19	334	149
1	61	8	48	205	149
2	0	2	4	933	149
6	13	10	93	247	149
3	27	4	52	295	149
7	1	14	1	387	149
0	8	3	156	157	149
29	4	172	36	152	149
368	42	207	1	176	149
20	468	21	181	269	149
4	180	12	135	157	149
50	188	75	155	257	149
64	188	128	155	339	149
25	11	58	5	231	149
128	159	170	134	498	149
8	12	2	0	155	149
97	2	19	0	209	149
0	7	8	52	486	149
56	36	70	39	169	149
5	8	0	1	193	149
40	153	64	102	451	149
0	53	1	48	516	149
14	0	66	2	460	149
30	6	56	3	194	149
7	183	0	29	207	149
74	0	34	1	191	149
15	20	21	14	276	149
1	2	2	17	185	149
4	9	0	3	199	149
982	1	439	0	246	149
2	0	61	23	161	149
5	25	4	11	379	149
14	0	70	2	357	149
70	384	21	49	755	149
57	2	24	0	183	149
12	42	2	22	152	149
8833	2	845	0	359	149
13731	6	1490	8	359	149
21	0	23	1	153	149
12	21	0	12	243	149
45	0	1099	6	254	149
0	24	2	161	222	149
22	9	19	0	194	149
105	6	2	0	187	149
380	9261	7	121	187	149
0	18	8	52	170	149
0	2	17	0	191	149
1761	128	211	58	1790	149
9	16	9	30	161	149
11	0	20	29	3007	149
8	0	26	1	1101	149
2	27	8	14	485	149
2	27	8	14	397	149
3	60	0	83	160	149
2	5	0	24	291	149
0	16	1	11	278	149
303	2	12	0	161	149
339	7	6	0	446	149
629	61	8	0	207	149
233	41	9	0	216	149
729	41	15	0	234	149
1	148	0	39	154	149
0	15	11	327	163	149
0	7	3	17	262	149
2	0	82	7	213	149
37	73	57	52	282	149
1	102	8	61	155	149
60	1	967	0	275	149
4	1	2	4	399	149
38	1	9	0	217	149
20	4	132	0	3119	149
433	3	195	0	209	149
243	12	32	0	250	149
10	0	445	2	236	149
10	0	536	5	287	149
0	24	1	26	192	149
3	62	2	20	228	149
1	0	0	2	158	149
7	10	18	5	179	149
33	9	22	26	284	149
0	20	3	15	166	149
47	0	91	1	161	149
15	4	8	0	158	149
43	109	0	3	224	149
9	109	0	3	166	149
201	1	86	0	687	149
2	0	15	2	402	149
19	42	31	38	164	149
33	135	18	66	177	149
4	109	0	15	177	149
78	2	19	0	153	149
160	42	11	16	930	149
3	0	3	2	260	149
77	2	55	4	154	149
4	2	5	1	1370	149
0	14	8	134	281	149
8	0	65	27	244	149
465	10	65	0	154	149
25	4	2	2	154	149
2	58	11	444	287	149
1	8	0	32	179	149
2	35	3	10	248	149
2	4	3	2	155	149
1	72	0	26	159	149
40	175	63	485	215	149
0	5	2	25	242	149
0	4	33	21	304	149
5	0	7	29	598	149
6	2	3	1	456	149
208	7	110	2	1489	149
0	15	3	123	244	149
4	0	14	7	574	149
200	6	62	4	167	149
1897	12	5827	9	1492	149
47	6	8	4	164	149
8	166	8	51	289	149
0	460	11	7456	279	149
68	435	200	6715	176	149
0	2	3	0	163	149
0	9	44	56	329	149
14	0	3	1	373	149
0	119	1	249	153	149
